"county_fips","per_highCh","pred_outcome"
"05001",39.5,39.9758823036128
"05003",42.2,41.6016171541197
"05005",41,44.7765267554832
"05007",32.8,33.7594419694128
"05009",40.2,40.9415213361205
"05011",41.7,39.52004468318
"05013",41,40.2160426179514
"05015",42,40.3933875303768
"05017",41.9,40.8934198216778
"05019",35.6,37.3030378638781
"05021",41.1,41.1432213909806
"05023",42.5,43.2310112812479
"05025",40.7,40.04793269338
"05027",35.9,38.2262974873246
"05029",41.3,39.9287701642363
"05031",36.4,35.4629436065735
"05033",40.8,38.7683845548506
"05035",39.2,37.3466222322738
"05037",40.4,39.7677768824962
"05039",41.4,41.5542584534552
"05041",42,40.7460612883382
"05043",38.7,38.4956276431424
"05045",35.7,34.8370865152522
"05047",41.6,41.0319859412348
"05049",43.6,43.2798849651127
"05051",39.3,41.1832543671627
"05053",39.5,38.4175703853668
"05055",38.7,38.4018005623018
"05057",39.5,39.3633562308939
"05059",40.4,40.018789808191
"05061",39.3,39.2357134278559
"05063",40.3,39.1817372683949
"05065",42.2,41.8407030218961
"05067",39.4,39.6722001071903
"05069",39.4,37.8323111606207
"05071",40.5,38.7383263479628
"05073",43.4,43.5368842033886
"05075",40.4,40.2593365674134
"05077",39.7,40.672947867192
"05079",37.1,36.9058524119396
"05081",40.8,40.4011637551391
"05083",41.3,40.5256641592865
"05085",39,36.635923141473
"05087",40.5,40.1843321249728
"05089",43.8,44.6578554474077
"05091",38.2,38.8743771465527
"05093",37.6,38.1190491978392
"05095",42.8,41.5216977217886
"05097",45.3,43.8791218328698
"05099",42.4,41.5805916002715
"05101",43.6,43.5476155987591
"05103",40.9,40.0764193532052
"05105",41.7,40.2206270809944
"05107",41.2,40.4998300867346
"05109",41.8,40.4265621404283
"05111",40.8,40.3896520544054
"05113",42.5,41.7679433174297
"05115",38.2,37.3621524436395
"05117",41.8,40.9512354309685
"05119",36.3,35.1799003303425
"05121",40.2,39.9692032880991
"05123",37.1,38.8609790162869
"05125",38.6,37.1862697138454
"05127",41.2,41.4524827131382
"05129",44.9,43.5448162259807
"05131",40.2,37.3200327989511
"05133",39.3,37.8995772818798
"05135",43.4,43.4683986626188
"05137",44.4,44.2919024651394
"05139",40.4,38.9298392660603
"05141",43.5,43.6277946496521
"05143",33.3,33.3999751234376
"05145",39.2,38.4080637569248
