"county_fips","per_asthma","pred_outcome"
"01001",10,9.99218884689276
"01003",9.3,9.48236414296306
"01005",10.8,10.9576725355353
"01007",10.4,10.4833575091291
"01009",9.9,10.16390257939
"01011",11.5,11.2830771006451
"01013",10.9,11.2361808803414
"01015",10.6,10.5773795327889
"01017",10.7,10.8771727158715
"01019",10.2,10.2885046341849
"01021",10,10.275383561035
"01023",10.9,10.9970808496257
"01025",10.8,11.1336804475667
"01027",10.4,10.5512902200337
"01029",10,9.92771721414342
"01031",10.2,10.3130746706093
"01033",10.3,10.6579427005976
"01035",11,11.6036019904227
"01037",10.3,10.209961560751
"01039",10.2,10.3120137553772
"01041",10.5,10.5233497422716
"01043",9.8,10.1333688769322
"01045",10.3,10.4869931076247
"01047",11.6,11.9423165747373
"01049",10.1,10.5074564859589
"01051",10,10.0646482607655
"01053",10.9,10.8080602109566
"01055",10.3,10.5422358001491
"01057",10.3,10.5944043626117
"01059",10,10.5421466637824
"01061",10.4,10.396730114498
"01063",12,12.0759036622705
"01065",11.3,11.4798331443757
"01067",10.3,10.1896937685937
"01069",10.4,10.4685074006523
"01071",10.3,10.4840743167556
"01073",9.9,10.3841305921417
"01075",10.3,10.3858907669311
"01077",9.9,10.2078954116171
"01079",10.5,10.4118266517581
"01081",10.1,9.87663146700213
"01083",9.7,9.9712466709472
"01085",11.7,11.9715067577587
"01087",11.7,11.6642579562582
"01089",9.4,9.70012809066522
"01091",11,11.1517551209306
"01093",10.2,10.4157214568052
"01095",9.8,10.2883579682863
"01097",9.7,10.3135769079515
"01099",11.1,11.1346334892006
"01101",10.7,10.8074745209426
"01103",9.9,10.2242202558513
"01105",11.9,12.1015766052614
"01107",10.6,11.0308660107829
"01109",10.9,10.8901335667014
"01111",10.3,10.4313826563606
"01113",11,11.2581003176578
"01115",10,10.07200033961
"01117",9.3,9.21077025546257
"01119",11.6,11.8923148704806
"01121",10.6,10.8101848358209
"01123",10.3,10.4186596689649
"01125",10.3,10.3689928956898
"01127",10.3,10.3930471860403
"01129",10.5,10.5878163920202
"01131",11.9,11.9075244410779
"01133",10.3,10.58213670884
"04001",14.3,12.8967660933387
"04003",10.4,10.4568486665414
"04005",11.7,10.7612985528482
"04007",11.1,10.5898808228579
"04009",11.2,10.5296952644198
"04011",10.1,10.3822865076998
"04012",10.6,10.352136408863
"04013",10,9.89577753528574
"04015",11,9.91864104094222
"04017",13.6,11.7382880993902
"04019",10.9,10.2107166853863
"04021",10.8,9.98244232532844
"04023",9.4,11.2239310689861
"04025",10.8,9.79558026027461
"04027",9.7,10.2975614798272
"05001",10.6,10.0241887715556
"05003",11,10.5602616599341
"05005",10.2,9.57702015211933
"05007",9.2,10.619865124916
"05009",10.2,9.66853150986687
"05011",10.8,10.5477173612844
"05013",10.3,9.58862458176583
"05015",9.8,10.8124791084541
"05017",11.1,10.6719191130962
"05019",10.9,10.2138928799698
"05021",10.4,10.1755295227819
"05023",10.1,9.44863299860122
"05025",10.5,9.71523316156537
"05027",11,10.4203813038161
"05029",10.6,9.81311674046025
"05031",10.5,10.3300462684095
"05033",10.3,9.94806186511009
"05035",11.6,11.0663137951206
"05037",10.9,10.4911331125647
"05039",10.6,9.72215151017347
"05041",11.8,11.2349373624137
"05043",11.1,10.3734614558449
"05045",10.2,9.55259687635685
"05047",10.6,9.95290932353855
"05049",10.6,9.87440091015288
"05051",10.1,9.83513566879971
"05053",9.9,9.33802665213263
"05055",10.5,10.2049373613873
"05057",10.7,10.5503462931879
"05059",10.3,9.74320483884175
"05061",10.6,10.6931590763291
"05063",10.4,10.1677398246873
"05065",10.3,9.69946226245415
"05067",11,10.4464558212252
"05069",11.2,10.5476454862703
"05071",10.3,9.84140713503832
"05073",11.4,10.8449082883357
"05075",10.7,10.1573038653831
"05077",11,10.8768782977649
"05079",9.8,9.70273926783294
"05081",10.7,9.7891054500095
"05083",10.5,9.66870273388924
"05085",10.3,9.54471433088405
"05087",10.4,10.821898603182
"05089",10.3,9.66976872832901
"05091",11.1,10.3825628224633
"05093",11.1,10.9303465640919
"05095",11.3,10.551112283705
"05097",10.4,10.211273689786
"05099",10.9,10.6706522208189
"05101",10.3,9.49727877467878
"05103",11,10.1761044314152
"05105",10.2,9.40132036409553
"05107",12.2,11.3338710073597
"05109",10.3,10.1981258483904
"05111",10.8,10.4996452979941
"05113",10.5,9.91357724177889
"05115",10.6,9.62487522830121
"05117",10.4,9.35411610988376
"05119",10.3,10.1743122571052
"05121",10.6,10.3008231447436
"05123",11,10.8742880851873
"05125",10,9.21668415315266
"05127",10.3,9.97632116375473
"05129",10.7,9.81632242204597
"05131",10.3,10.3980831508979
"05133",10.2,11.4388456260719
"05135",10.6,9.95714621612517
"05137",10.5,9.97767953207261
"05139",10.9,10.2046186098289
"05141",10.4,9.91536578589409
"05143",10.2,10.7131276861263
"05145",10.6,9.93022788246188
"05147",11,10.2192242100294
"05149",10.1,9.89744125234786
"06001",8.8,8.06341081797231
"06003",10.2,8.9809079403109
"06005",10,9.26676706515838
"06007",10.5,10.1750054554392
"06009",10.3,9.98535277233515
"06011",9.8,9.15420742991413
"06013",9.4,8.41761713837096
"06015",10.8,9.50509673234219
"06017",9.8,9.34548518454864
"06019",9.9,9.58276327737244
"06021",10.1,9.4772709625801
"06023",11,10.3447390198602
"06025",9.2,10.1246322123953
"06027",10.2,9.23954644450131
"06029",10.3,9.92692878384187
"06031",9.8,9.43894690913276
"06033",10.8,10.1425844049176
"06035",10.3,9.26639037181738
"06037",9.1,9.23966183943183
"06039",10.4,9.86335020101551
"06041",9.4,8.80379039526664
"06043",10.3,9.71900715178617
"06045",10.6,9.86379092968899
"06047",9.8,9.49374026987604
"06049",10.8,10.6012508260733
"06051",9.9,9.21278900935094
"06053",9.6,8.85317117793314
"06055",9.5,8.91147344083117
"06057",10.2,9.70100434695524
"06059",9,8.8682382652451
"06061",9.9,9.06548641909893
"06063",10.6,9.97551045974721
"06065",9.5,9.36567293351687
"06067",10.2,9.05509255696695
"06069",9.2,8.78088005438941
"06071",9.9,9.58613361122088
"06073",8.9,9.02305300792845
"06075",8.4,8.12706792060563
"06077",9.5,8.95532283518884
"06079",9.9,9.36646055031831
"06081",8.5,8.03140079441476
"06083",9.7,9.31113088949688
"06085",7.9,7.78580398272365
"06087",9.8,9.0797023446912
"06089",10.8,10.2186402811336
"06091",10.6,10.0790367049031
"06093",11,10.3475782315209
"06095",10.1,8.76337166853672
"06097",9.8,9.1120104178017
"06099",10,9.37503947297422
"06101",10,9.473970491799
"06103",10.7,10.0297005052193
"06105",11,10.4172353898616
"06107",10,9.78984868443915
"06109",10.3,9.70398263627948
"06111",9.5,9.02176360865416
"06113",9.8,9.36113967310714
"06115",10.4,9.77098285552139
"08001",11,10.7514174242378
"08003",11,10.8941902210866
"08005",10.5,10.4969842082595
"08007",10.9,9.99549111377476
"08009",11.9,10.5717175432757
"08011",10.8,10.5499890424421
"08013",10.3,10.0158831736681
"08014",10.3,9.89291016560239
"08015",10.8,9.70631050025505
"08017",11.3,10.0176595980257
"08019",10.6,9.51111789929009
"08021",10.4,10.7672890058733
"08023",10.4,10.9663823344827
"08025",10.1,9.7789927079534
"08027",11.2,9.72159849509486
"08029",11.4,10.2590296287915
"08031",10.3,10.5341943553623
"08033",11.2,10.15336795656
"08035",10.5,9.7684294330242
"08037",10.3,10.1053022812208
