"county_fips","per_diabet","pred_outcome"
"45035",12.2,12.0805913653213
"45037",15.3,15.4229437159005
"45039",19.6,18.794152314885
"45041",14.5,15.4102519045803
"45043",15.4,15.8092976849373
"45045",10.1,11.0573676062135
"45047",14.3,14.6444183102986
"45049",17.7,18.1288722907787
"45051",13.9,13.9991482747824
"45053",16.3,16.5362323506839
"45055",14,14.0944643139505
"45057",12.7,13.2141069330381
"45059",14.7,15.0192718706673
"45061",19,19.2060931332823
"45063",11.8,11.3626017023541
"45065",18.2,19.8549296624486
"45067",19.7,19.5481848980157
"45069",18.7,18.5629055321725
"45071",14.8,15.0853135951732
"45073",14.3,13.6656921925698
"45075",18.4,18.6093038107537
"45077",10.9,12.3146015354542
"45079",11.9,12.8942293424082
"45081",15.7,15.844173348709
"45083",12.5,13.1093138483164
"45085",14.5,15.5447750011363
"45087",16.9,16.5402193802711
"45089",18,19.6161375826523
"45091",10.6,10.4290566224762
"46003",10.4,10.8064593529704
"46005",12.2,11.3764507910596
"46007",13.6,15.9230386098722
"46009",11.1,11.8921773970599
"46011",7.1,7.97644867543622
"46013",9.1,9.94991172683537
"46015",11.6,11.7420242997632
"46017",15.7,17.9573074859687
"46019",10.7,11.0078256475039
"46021",12.3,11.427047299884
"46023",12.8,13.7682466693906
"46025",11,11.8611655250952
"46027",7.4,8.98013292596129
"46029",10.7,10.8245134767445
"46031",16.1,17.9055627803426
"46033",13,13.115192820305
"46035",11.1,11.4054880372325
"46037",12.6,13.0185255231857
"46039",11.5,10.7455616177647
"46041",15.2,16.7023038882129
"46043",11.3,12.6383152089852
"46045",10.6,10.5938397379622
"46047",14.4,15.006984610446
"46049",12.6,13.1303177892319
"46051",10.9,11.444155660442
"46053",13,12.831447185744
"46055",11.8,13.1008314697726
"46057",8.8,9.66149991157138
"46059",10.8,11.4429011329753
"46061",9.9,9.77307353526265
"46063",9.9,10.9388375925715
"46065",9,9.96555246088472
"46067",10.2,10.968393301661
"46069",10.5,11.8127975179569
"46071",15.5,17.7157387352807
"46073",12.4,13.4610988914014
"46075",11.8,12.0592765693373
"46077",10.8,11.1001011361712
"46079",10.2,10.287028447643
"46081",9.9,10.784441756521
"46083",7.8,7.6503979196729
"46085",14.3,14.6699681552658
"46087",9.6,9.89830313280698
"46089",12.4,13.2403616551392
"46091",10.4,11.6952827557627
