"county_fips","per_depres","pred_outcome"
"06109",23.6,19.313134684347
"06111",20.6,16.3885130938738
"06113",23.6,17.1369914869027
"06115",23.7,17.7133947998777
"08001",20.7,20.7181050219634
"08003",22.6,19.6378512421104
"08005",21.7,21.1061419170604
"08007",21.2,19.2285011037815
"08009",24.2,20.5922576701082
"08011",22,20.7135755584464
"08013",23.3,21.3242752626918
"08014",21.4,20.7824525422148
"08015",21.6,19.7365473334447
"08017",22.8,19.7423867478075
"08019",21.3,19.5457488005081
"08021",20.5,19.0620535247301
"08023",19.5,17.886898990298
"08025",20.5,19.7524174521975
"08027",22,19.2247577687315
"08029",23.6,19.8692816193836
"08031",22.7,21.5876452341641
"08033",22.7,17.2673772092711
"08035",21.1,20.7422093846
"08037",20.4,20.1392687473528
"08039",21.7,19.3786552213926
"08041",25.4,20.432671445834
"08043",23.2,20.0582287847138
"08045",21.1,20.4802938097134
"08047",21.9,20.0360175711169
"08049",22.6,19.5298791305672
"08051",23.3,20.5707614120156
"08053",20.2,18.2676352875358
"08055",20.6,19.0664386087707
"08057",23,18.2452307387842
"08059",23.1,20.4023076384784
"08061",23.2,19.254103543395
"08063",23.3,19.3838903026868
"08065",21.6,19.9978690207861
"08067",21.9,19.944411518567
"08069",24.8,20.6194299795427
"08071",21.7,19.1570353501091
"08073",21.6,20.0244217021012
"08075",23.6,19.0419462118143
"08077",23.4,20.8375183605851
"08079",21.5,19.5983125996869
"08081",24.1,21.2569390449387
"08083",23.6,19.7273295742758
"08085",22.4,20.0145474819197
"08087",21.7,19.4235496314572
"08089",22.5,19.9620461320374
"08091",21.1,18.037765387848
"08093",21.1,19.3160624976734
"08095",22.7,18.5045351662426
"08097",20.4,19.4285232861911
"08099",22.4,20.2438332716357
"08101",22.6,19.9251473833871
"08103",23.6,20.1672598784913
"08105",21,19.8155832003951
"08107",21.8,19.8490245724376
"08109",21,19.1960538968511
"08111",21.5,19.9569407931174
"08113",21.9,19.1775722596824
"08115",21.9,17.248066112718
"08117",22.1,20.5477978804794
"08119",22,19.3689107423093
"08121",22.6,18.6386534588367
"08123",22.1,20.06680899864
"08125",22.3,19.4226845584886
"10001",22.5,18.9486010043175
"10003",21,17.592562645101
"10005",20.4,18.8505201596254
"11001",21.6,17.7561503570591
"12001",20.1,19.6097734615413
"12003",19.6,21.7615100820905
"12005",20.8,21.3320939416675
"12007",20.3,21.3002640868083
"12009",18.6,19.2394470199271
"12011",15.6,17.5152797119136
"12013",19.9,21.5489503900809
"12015",16.2,18.828778649788
"12017",18.4,20.4674643443966
"12019",18.9,20.2680456382891
"12021",15.1,17.2458569481862
"12023",20.1,21.0505293021743
"12027",18.6,20.5558703994073
"12029",20,21.8978765689549
"12031",19.6,19.1876897703335
"12033",20.5,21.4565678951416
"12035",18.3,18.7020551955044
"12037",18.3,19.939338152356
"12039",16.6,18.9599274707076
"12041",20.6,21.8214668266734
"12043",17.6,19.1834927174291
"12045",19.5,20.0386932433001
"12047",19.1,20.8501147912642
"12049",18,21.2483926364313
"12051",16.6,20.7535655905701
"12053",19.7,20.6952825446541
"12055",16.9,19.0436266005439
"12057",16.6,19.0798562046045
"12059",20.8,22.3687514795693
"12061",16.6,18.286265870458
"12063",19.3,21.0874681184186
"12065",17.5,19.8909057615844
"12067",19.3,21.1830780807362
"12069",17.1,19.129140672184
"12071",16.9,18.8289253323733
"12073",18.2,19.530968243157
"12075",19,21.4027603395057
"12077",19,22.4227835457995
"12079",18.6,19.9443622996441
"12081",17.4,19.0654477947722
"12083",19,19.7223630730829
"12085",17.1,18.5468910107749
"12086",13.5,17.589001871592
"12087",16.1,18.3914046718886
"12089",18.3,19.8439715942485
"12091",19.1,20.8883118224958
"12093",19.4,20.873721864471
"12095",16.6,18.3739931237883
"12097",17.2,18.7146530619986
"12099",15.3,17.3972488907263
"12101",19.1,20.4015631173526
"12103",19.3,19.587196558211
"12105",19.2,19.8871807466406
"12107",19.6,21.6104984124921
"12109",17.4,18.7027292685068
"12111",17,18.7004554708903
"12113",19.3,21.9868350219988
"12115",17.9,18.2425984928903
"12117",16.4,18.6640022836691
"12119",14.1,15.6929907257444
"12121",19.3,20.9059696150232
"12123",19.3,21.1432715144597
"12125",20.2,20.5883803306344
"12127",19.1,19.5858032619229
"12129",18,21.041379543132
"12131",18.7,20.5483544681225
"12133",20.4,22.2617458476067
"13001",22,22.1533070696158
