"county_fips","per_cancer","pred_outcome"
"01001",8.3,7.22508674067463
"01003",10.1,8.33992526442233
"01005",7.9,7.538111600058
"01007",8.5,7.26217799844779
"01009",9.4,8.04316586626936
"01011",6.3,6.46595569574033
"01013",8.4,8.22177677990995
"01015",8.4,7.48587048216387
"01017",8.2,7.88876747063422
"01019",10.7,9.05320742920183
"01021",8.6,7.7330858430134
"01023",9,8.91608123802987
"01025",8.3,8.04478246837965
"01027",9.5,8.58424032838321
"01029",9.5,8.41213142114067
"01031",8.3,7.35955594829681
"01033",9.2,8.08853728208575
"01035",9,8.6861640298314
"01037",9.8,9.18655440968461
"01039",10.2,8.51999377323503
"01041",8.9,8.32058956367593
"01043",9.5,8.09732676045344
"01045",8.3,7.45996442110191
"01047",7.4,7.43510853752623
"01049",8.8,7.60925790101776
"01051",8.4,7.39494435314765
"01053",8.4,7.5380196228519
"01055",9.1,7.87723933803194
"01057",9.9,8.41545368385642
"01059",8.7,7.5160740689799
"01061",9.8,8.29182432682314
"01063",7.6,8.19223759085494
"01065",7.6,7.86654996050614
"01067",9.2,8.83136897779815
"01069",8.6,7.47790199810328
"01071",9.6,8.3583127486126
"01073",7.5,6.87828026886978
"01075",9.9,8.87672314475385
"01077",9.4,8.19123072090553
"01079",9,8.04957966229252
"01081",6.6,6.25392142987873
"01083",8.4,7.19960120826096
"01085",7.1,7.70626364310254
"01087",6.2,7.56054823099882
"01089",7.9,6.84318493981258
"01091",7.8,7.85100600050346
"01093",10,8.54463878026966
"01095",9.3,7.51439602721539
"01097",7.7,7.04169632470882
"01099",8.7,8.07826968285947
"01101",6.8,6.53197139836758
"01103",8.7,7.54440187296574
"01105",7.4,7.93816551612485
"01107",8,8.02961594743631
"01109",6.7,6.85104767796962
"01111",9.4,8.37509247904872
"01113",6.9,6.67020538606237
"01115",9.1,7.8440595067082
"01117",8.9,7.26369313057708
"01119",6.4,7.51437434687723
"01121",8.4,7.69476123101424
"01123",9.8,8.59111484369854
"01125",6.5,6.5679107552632
"01127",9.5,8.1609910243493
"01129",9,8.22646199238184
"01131",7.6,8.03954308132628
"01133",10.1,8.63322768231555
"04001",7.7,6.30870360099855
"04003",9.8,8.42775275115754
"04005",6.9,6.31065993735018
"04007",11.5,9.66026031179181
"04009",7.3,6.58367198640653
"04011",6.8,6.81031865033017
"04012",13.5,11.5821118174438
"04013",8.3,6.76775759962299
"04015",12.1,10.0568877063069
"04017",9,7.27281218108339
"04019",9,7.69129123930938
"04021",9.1,7.88049636690821
"04023",7.3,7.25433513043555
"04025",12.7,10.4209922553984
"04027",8,7.38339905087616
"05001",8.8,7.99782668031161
"05003",9.3,8.24997508770056
"05005",12.1,10.530676080708
"05007",7.8,6.63323667169502
"05009",10.2,8.51595955856999
"05011",8.3,7.67587188219263
"05013",9.3,8.63855302027861
"05015",10.1,8.66592019025807
"05017",8,7.7364364085459
"05019",7.2,7.27152689992945
"05021",10.1,8.70011548613457
"05023",11.9,9.80497706823132
"05025",9.6,8.89969180349537
"05027",7.3,7.37329909279202
"05029",9.1,8.02684557695157
"05031",7.5,6.61708408038884
"05033",9,7.5458641063699
"05035",7.1,6.60773106392686
"05037",8.7,7.77757952780629
"05039",9,8.92806363925496
"05041",7.8,7.41248486710414
"05043",8.2,7.5155614753664
"05045",7.6,6.70691837174178
"05047",9.6,8.33640468633828
"05049",10.8,9.45784254777259
"05051",10.7,8.79423392642172
"05053",9.4,8.0232714472405
"05055",8.6,7.36361999694148
"05057",8.4,7.46408651062
"05059",9,7.79238492533963
"05061",8.9,7.69153222704475
"05063",9.2,7.62271214381978
"05065",11.1,9.21399763059732
"05067",8.3,7.62499804388622
"05069",7.2,7.11011259108839
"05071",8.6,7.50145300243828
"05073",9.1,8.81821244138445
"05075",9.2,8.0026614542362
"05077",7.2,7.24158377059214
"05079",6.8,6.47567938819908
"05081",9.2,8.55763610630929
"05083",9.7,8.37846706877146
"05085",8.2,7.04712217965603
"05087",9.5,8.19868314413391
"05089",11.9,10.171073263532
"05091",8.1,7.14980290753241
"05093",7.3,6.79078869294234
