"county_fips","per_HighBP","pred_outcome"
"22119",48.7,45.1458907946685
"22121",38.8,38.2337795669696
"22123",44.7,43.2137311233471
"22125",43.8,35.1290703768697
"22127",45.1,41.7798950521252
"23001",31.8,36.0162683924891
"23003",40.2,40.0964215350958
"23005",30.3,28.9623214915031
"23007",31.3,36.9613181469611
"23009",33.6,36.2816930521784
"23011",34.2,35.4753636413817
"23013",33.7,35.1273018091499
"23015",33.2,36.7104040680608
"23017",37,38.8584215786499
"23019",34.1,34.7738992483998
"23021",38.1,41.2377201414456
"23023",35.4,34.0053889105519
"23025",38.3,39.3803252119282
"23027",34.7,36.4517942829389
"23029",40.4,40.831876518822
"23031",33.1,34.1243553865146
"24001",39.6,36.9404024164
"24003",32.9,29.9823548329813
"24005",35.7,34.5361064227374
"24009",35.1,31.50286212472
"24011",39.7,39.494697663531
"24013",33.2,30.4578105897052
"24015",36.9,34.4036830804087
"24017",40.6,36.8964625663874
"24019",40.6,43.6372457663058
"24021",30.2,29.7593470583701
"24023",40.9,37.5722345524825
"24025",34.9,31.6550888977196
"24027",30.5,26.8189606771328
"24029",39.6,38.555226587415
"24031",30.1,29.2454350594139
"24033",39.6,38.6452933664071
"24035",39.5,33.05006593186
"24037",35.4,31.937723232204
"24039",40.4,41.0129827515282
"24041",39.2,38.1685339006798
"24043",39,36.1480408459144
"24045",36.6,37.1713051995067
"24047",42.1,38.3411419993308
"24510",36.3,39.9603058478602
"25001",35,34.9129444470633
"25003",34.6,34.7927971232697
"25005",31.6,34.1596768626688
"25007",30.7,33.8223641393286
"25009",30.6,32.0477192886118
"25011",30,34.3591173991811
"25013",33.6,36.5135354746751
"25015",24.6,30.3698004825818
"25017",26.5,26.505410107515
"25019",27.6,24.2942135448397
"25021",27.7,27.5751885906587
"25023",29,31.5405630747122
"25025",25.8,31.9744444094429
"25027",29.8,31.6214027498531
"26001",45.4,45.6940321063705
"26003",39.6,38.5332189069822
"26005",35.3,35.1125683252963
"26007",39,40.3309357946092
"26009",38.4,38.1967041954244
"26011",41.6,41.9225612090512
"26013",39.6,41.2877132460634
"26015",33.9,35.4070817779242
"26017",38.5,37.6808976389979
"26019",38.7,38.0550867226685
"26021",37.2,37.072072605934
"26023",38.3,37.6937248728964
"26025",38.2,37.5745826942721
"26027",39.2,38.8930882070883
