"county_fips","per_obesity","pred_outcome"
"01001",39.8,36.1707249539782
"01003",35.2,33.3249207900626
"01005",46.8,42.5256514728371
"01007",43.9,41.089944400223
"01009",36.1,39.0367920280487
"01011",51.3,44.0504634216047
"01013",40.4,42.4756974192798
"01015",38.6,38.7517073369036
"01017",41.5,41.4122777689908
"01019",39.5,38.4907812056985
"01021",40,40.1548421720204
"01023",44.4,42.0338025573037
"01025",43.9,42.050098046862
"01027",42.5,40.3076507134982
"01029",37.4,37.93568324468
"01031",41,38.3676130847987
"01033",37.5,38.4951575114861
"01035",46.4,43.1644861234287
"01037",41.9,39.5763124667265
"01039",37.9,39.0428126937619
"01041",40.5,40.2535910401435
"01043",36.4,37.8447898648409
"01045",41.3,39.2770989234588
"01047",46.3,43.4514622025154
"01049",38.6,40.447394746282
"01051",38.9,37.3942584420136
"01053",43.9,41.8363147795804
"01055",43.8,39.076682797249
"01057",40.6,39.7776934244199
"01059",42.2,40.4262180166104
"01061",42.3,40.353015194039
"01063",52.7,45.0653435679186
"01065",47.6,42.7717038011935
"01067",41.3,38.0517961082132
"01069",40.5,38.3098045587653
"01071",39.3,39.0798133080379
"01073",37.4,35.1744626458696
"01075",40.8,40.5642225677544
"01077",35.6,35.6599867720318
"01079",39.5,40.0460534177436
"01081",38.4,32.9673535729346
"01083",39.6,35.1291825036164
"01085",51.2,44.7224170707664
"01087",46.7,42.289069235743
"01089",39.9,30.7226426482176
"01091",43.1,40.90193903398
"01093",42.4,39.9546595000893
"01095",37.6,37.7811637004804
"01097",39,38.0432253167957
"01099",43.8,42.8753122767693
"01101",46.1,36.9128087744636
"01103",38.6,37.1622510022135
"01105",52.9,44.2148680058165
"01107",48,42.4690632197264
"01109",40.3,38.6814495550768
"01111",37.8,38.602160984425
"01113",43,42.0611804415793
"01115",39.6,38.1469811457425
"01117",31.7,29.7661085671589
"01119",47.2,43.7790465767775
"01121",45.6,40.5543242623414
"01123",39.5,39.0292184588448
"01125",41,36.569083267079
"01127",35.8,39.2631830858985
"01129",41.1,40.5196618342044
"01131",51.2,44.8259536002761
"01133",39.1,39.706282776552
"04001",35.8,43.7134557764878
"04003",31.2,35.2481279274811
"04005",23.6,33.6769603489484
"04007",31.4,37.4959906100381
"04009",36,40.5044340730828
"04011",33.1,38.8953747973194
"04012",33.2,37.3046470109801
"04013",30.4,33.4532884739185
"04015",32.7,37.4779857222722
"04017",37.6,40.7578477952644
"04019",31.1,33.2133749157082
"04021",38.4,36.5664133194837
"04023",34.2,38.8595504221837
"04025",27,32.4820918081037
"04027",37.4,39.4744498770128
"05001",39.1,40.1335670982876
"05003",45.1,41.9807016599156
"05005",37.7,36.6013738195686
"05007",35.3,33.2510044563328
"05009",40.7,38.4408178230423
"05011",42.5,41.2474716970517
"05013",39.2,38.2674832483396
"05015",37.6,37.2325033397444
"05017",47.1,41.0208815193917
"05019",40,38.1862913909037
"05021",40.2,38.8704941630119
"05023",37.9,36.9012024078346
"05025",42.4,40.0812597141879
"05027",37.7,40.3727934312028
"05029",41.4,39.2751667398753
"05031",39.1,37.1045114962613
"05033",38.8,38.656741774121
"05035",46.7,42.4149865732293
"05037",45,41.0780221110212
"05039",41.9,41.3540960886057
"05041",46.6,43.5051026273353
"05043",43.8,38.8830458351467
"05045",39.8,34.8706866655509
"05047",39.8,40.3816033658292
"05049",39.6,38.1392197582798
"05051",39.1,35.4757239249367
"05053",36.9,37.3264840635355
"05055",42.3,39.175681791321
"05057",45.6,41.8207031620493
"05059",37.1,38.9352863573634
"05061",39.4,40.7797666330292
"05063",41.6,39.3863206596156
"05065",41.2,37.6346050753894
"05067",43.9,41.1001235556805
"05069",45.9,40.6784659028078
"05071",37.4,39.4369905372871
"05073",46,42.7712654401212
"05075",43.7,39.7785431967088
"05077",46.9,43.980108543358
"05079",42.6,39.9760995742939
"05081",41.3,40.1606785034578
"05083",38.1,39.1840620826155
"05085",36.1,37.9807684355652
"05087",40.8,40.7030528873093
"05089",37.9,38.2210297960003
"05091",38.1,40.4783568740041
"05093",46.6,42.0467170241695
"05095",43.5,41.4665938440389
"05097",40.9,37.7734714506877
"05099",44,42.8409670834363
"05101",38.6,38.339834415787
"05103",43.5,41.4729509606732
"05105",38.9,38.6655508798968
"05107",48.4,43.8552598945446
"05109",38.3,38.260475006149
"05111",41.4,41.2775781175143
"05113",40,38.6590667383647
"05115",44.6,37.1549663491246
"05117",40.3,38.2609659102242
"05119",40.5,34.560412083213
"05121",41.4,39.9343858789905
"05123",48.2,42.268866302522
"05125",34.5,35.1491956033632
"05127",37,40.0123271049856
"05129",39.9,40.0594350292249
"05131",36.2,37.4049061620295
"05133",41.4,42.3431197319213
"05135",39.4,39.9175741110041
"05137",39.8,38.7935774281825
"05139",39.4,40.1871417633753
"05141",39.6,38.2857863200526
