"county_fips","per_diabetes","pred_outcome"
"01001",13,11.3632309870158
"01003",13.1,11.4650993158905
"01005",18.9,17.5466022353611
"01007",15.1,14.5304119091362
"01009",14,13.0709050369315
"01011",22.4,18.905395415885
"01013",18.2,17.4906313136876
"01015",14.5,14.2815395249609
"01017",18.2,16.3453875323488
"01019",15.2,14.2022207857489
"01021",13.7,13.754485338372
"01023",20.3,17.1983297164815
"01025",18.5,17.2739301498884
"01027",16.6,14.9103758798942
"01029",15.4,12.944868723959
"01031",13.6,13.4745563691529
"01033",14.6,13.9766437561343
"01035",20.4,17.2969652620304
"01037",18.1,15.4053246725902
"01039",14.6,14.7953831230193
"01041",15.8,14.4619124722574
"01043",14.1,12.6485765352239
"01045",15.6,14.0909595577703
"01047",21.4,18.9455652508753
"01049",16.4,14.6343595881436
"01051",12.9,11.8777542611438
"01053",17.6,16.2284725777817
"01055",15.4,14.1321895581102
"01057",16.6,15.4853620769328
"01059",15.8,14.0919561125828
"01061",15.9,15.2007799593955
"01063",24.9,21.3349256966911
"01065",19.3,17.8812757538811
"01067",17.8,14.8664052597721
"01069",15.3,14.3111989114807
"01071",15.6,14.2171522418732
"01073",14.3,12.9923826444594
"01075",15.7,14.7371831790297
"01077",12.7,12.5441789631497
"01079",16.1,14.164957965042
"01081",11.5,10.904182667241
"01083",12.8,11.0958606098358
"01085",22.7,18.8413731582681
"01087",20.2,19.0910514056474
"01089",12.1,9.9120678489865
"01091",19.1,16.4908139295808
"01093",15.9,14.3450266563286
"01095",13.3,12.8140439210921
"01097",15.4,14.3413329375494
"01099",19,17.3026568242801
"01101",17.1,14.75364624818
"01103",15.3,12.7890589274145
"01105",22,20.0212476350874
"01107",17.2,16.5899332372961
"01109",13.1,14.4798263619414
"01111",16.2,14.8266394840844
"01113",17.5,16.1571544858706
"01115",12.6,12.1916256549605
"01117",10.9,8.71838486155299
"01119",18.7,18.9648261120489
"01121",16.9,15.2635699564379
"01123",16.9,15.2389290087696
"01125",12.2,12.2657338073441
"01127",15.8,13.9174698251233
"01129",17.4,15.1362528532996
"01131",23.1,19.7688764851784
"01133",15.5,14.4217534145743
"04001",20.1,20.2457366123319
"04003",13.9,13.5117961427277
"04005",9.9,11.621854406124
"04007",16.5,16.6949786608485
"04009",12.9,13.619743140887
"04011",12,11.8361178703908
"04012",19.7,20.2054331745535
"04013",11.4,11.2091020906211
"04015",15.7,16.0334729962271
"04017",16,17.3091272347669
"04019",11.7,12.5816136084815
"04021",14,13.2693083393939
"04023",16.9,15.5447793274894
"04025",13.8,14.3821566093602
"04027",15.5,15.4134888026012
"05001",17.2,14.6341828370597
"05003",18.6,16.5848479004705
"05005",16.8,14.7807557134217
"05007",11.4,9.87733384437781
"05009",13.9,12.857170301854
"05011",18.1,15.5295463581469
"05013",16,14.5550298774877
"05015",16.5,14.1768054343087
"05017",22,17.9270789326617
"05019",14.1,13.6872957066076
"05021",15.9,14.3444438841702
"05023",16,14.1591378152579
"05025",17.2,13.8528238609083
"05027",15.1,15.2869679819254
"05029",16.8,14.0618108020125
"05031",12.7,12.223332884919
"05033",14.7,13.0228009065759
"05035",17.4,15.7672242737042
"05037",16.8,14.8371059959522
"05039",19.1,16.129088303629
"05041",21.5,17.8111583755756
"05043",15.3,14.0128997457827
"05045",11.8,10.8084259211288
"05047",15.8,14.5254889861071
"05049",19.1,14.6272928139476
"05051",15.3,13.7963777194159
"05053",13.2,12.1632051669935
"05055",14.3,12.8435249115865
"05057",17.5,16.3821594898169
"05059",15.6,13.8551648185489
"05061",15.6,15.5273264604713
"05063",14.8,13.6154644866649
"05065",15.4,14.4253685020787
"05067",16.1,14.9153422128379
"05069",17.3,15.7988897861208
"05071",16.3,13.9804273287104
