"county_fips","per_smoking","pred_outcome"
"01001",14.5,15.792424465178
"01003",13,13.9839708772726
"01005",20.2,21.7347709823299
"01007",19.7,22.0487831404336
"01009",16.6,19.7567894417083
"01011",24.7,22.6979678816141
"01013",18.3,21.327450279833
"01015",16.3,18.6612691466729
"01017",17.7,19.3232752319389
"01019",17.5,19.2447981902406
"01021",16.9,19.9662360238865
"01023",18.2,21.4083389721842
"01025",17.7,21.2682925792613
"01027",18.2,20.7666663441967
"01029",17.8,19.015782994607
"01031",16.6,18.7773951331352
"01033",16.2,18.8223587792505
"01035",20.5,23.4607034671979
"01037",17.8,18.5129965295046
"01039",17.6,19.8376859447115
"01041",18.1,20.2519536235021
"01043",16.6,18.6463066876337
"01045",17.5,19.4962845962788
"01047",19.5,22.6822732948407
"01049",19.6,21.6666761576577
"01051",15.1,16.6840452907917
"01053",21.2,21.6520787807259
"01055",17.8,19.0077479008343
"01057",18.7,20.8149104585715
"01059",19.2,20.537468845399
"01061",19.4,21.3118078424739
"01063",22.3,25.4751402973206
"01065",18.9,22.2995616561752
"01067",16.6,18.4451736069807
"01069",16,18.1888851388126
"01071",19,20.0455326771654
"01073",13.7,14.8074227514682
"01075",18.8,20.8305681881272
"01077",14.2,16.3466851143723
"01079",18.5,19.7458656700036
"01081",12.9,15.2206587546502
"01083",14.2,15.339352017915
"01085",21.6,24.4204396139566
"01087",15.6,19.9523179502292
"01089",11.8,11.3774771923889
"01091",17.5,20.6207595199002
"01093",18.5,20.8908460637624
"01095",16.6,18.5767407263038
"01097",15.4,17.1154860532144
"01099",19.7,22.374086651826
"01101",14.4,15.9008655874892
"01103",16.1,17.0001777794184
"01105",21.9,24.452698520207
"01107",18.7,22.7355389111151
"01109",14.9,19.7708156975955
"01111",16.9,19.6126992966088
"01113",18.1,21.0414261768071
"01115",15.2,18.1230522514859
"01117",10.5,10.4714954365095
"01119",16.3,23.2905263058415
"01121",17.7,19.9565419396884
"01123",16.3,18.668065171891
"01125",13.6,16.8072941223287
"01127",18.4,20.3461750649239
"01129",17.3,20.9073208696055
"01131",21.6,24.398824559827
"01133",19.6,21.3793079103144
"04001",22.4,23.4054301155548
"04003",12.8,15.7071405008096
"04005",11.5,14.8993105092142
"04007",15.4,17.4611561496755
"04009",15.2,20.4240765741499
"04011",11.6,17.8561501858698
"04012",14.1,16.9052528856007
"04013",10.8,13.0700485437453
"04015",16.1,17.5407975916007
"04017",18.8,20.7775095395392
"04019",10.5,13.527719448975
"04021",12.3,15.4181868720896
"04023",11.6,17.883459396811
"04025",12,13.1896451619355
"04027",12.7,17.6311093891658
"05001",17.3,19.0570968026056
"05003",20,22.1372536487328
"05005",16.6,17.4814527324732
"05007",11.7,12.6799354269981
"05009",16.4,18.9123165135314
"05011",18.9,20.5379391796837
"05013",16,18.6758276888368
"05015",17,17.8131902393374
"05017",19.7,20.8214573674821
"05019",15,19.2496699089334
"05021",18.3,19.9271452333623
"05023",17.4,17.9613945746221
"05025",17.7,20.6224241670504
"05027",16.1,21.0509517807593
"05029",18.8,20.8874279881202
"05031",15.8,18.30251427193
"05033",16.8,19.3683554944933
"05035",18.5,20.6032206995005
"05037",19.8,21.3042950748212
"05039",16.3,18.5175183827737
"05041",22.3,23.3643463221987
"05043",17.4,20.1066045704347
"05045",13.6,16.2605870330329
"05047",19.5,21.4885816893695
"05049",20.4,19.0502061287493
"05051",15.5,16.5779089708655
"05053",15.6,18.2158226065714
"05055",18.5,19.9849456440481
"05057",17.7,20.7048931156657
"05059",18.6,19.9231893958105
"05061",17.1,20.6838910028937
"05063",17.1,20.7929040118952
"05065",19.8,20.4890009144582
"05067",21.1,21.9342012284326
"05069",17.3,19.5324784741272
"05071",18.3,20.8832639040036
"05073",21.5,23.9388909738706
"05075",19.8,20.9350173583493
"05077",22.3,24.2265779800025
"05079",19.9,21.2505719765003
"05081",17.8,19.9052638827547
"05083",18,19.6089637031785
"05085",16,17.8161271665428
"05087",19,20.4494088317638
"05089",18,19.9909054193479
"05091",19.1,20.72214029486
"05093",18.8,21.4011762380431
"05095",19.1,21.2380418563214
"05097",17.8,20.3051258036372
"05099",20.4,24.2797925436207
"05101",17.8,19.214535968165
"05103",18.2,20.2918953719567
"05105",17.6,20.2033410409161
"05107",21,23.2545420761039
"05109",17.4,20.1699266013162
"05111",20.4,22.1104769565886
"05113",18.6,20.1557146493973
"05115",16.4,18.7544339759491
"05117",17.3,18.013927577499
"05119",13.4,14.477841301841
"05121",20,21.751032110943
"05123",21.8,22.9951164135266
"05125",14.2,15.0067868351182
"05127",18.5,20.7249131984136
"05129",20.9,22.7671284489474
"05131",16.1,17.3569751900623
"05133",18.8,21.4608153658887
"05135",19.3,20.8525178322013
"05137",19.7,21.0859140423032
"05139",17.6,20.1619620784737
"05141",19.3,20.4222854545419
"05143",13.4,15.1693996325277
"05145",17.4,19.2801272022941
"05147",20.2,21.5539798160951
"05149",18.4,19.7996782795282
"06001",9.3,9.5434190696606
"06003",11,13.3493894183357
"06005",12.2,14.6221565669203
"06007",12.8,16.4300140296604
"06009",13.4,16.8950822732875
"06011",13.4,18.0804064819695
"06013",9.3,10.5415843780249
"06015",15,16.4472192599516
"06017",10.4,11.9522431522005
"06019",13.2,18.5056405842486
"06021",13.9,18.1811147220588
