"county_fips","per_arthritis","pred_outcome"
"13269",36.5,35.1413586001657
"13271",31.2,29.4695808825427
"13273",34.7,32.1970351521951
"13275",30.3,29.9915700493588
"13277",29.8,28.5572613004721
"13279",29.7,30.3324841703241
"13281",41.4,36.9413524951539
"13283",35.8,31.7089274536396
"13285",28.2,29.6120298790224
"13287",36.3,32.2892151962716
"13289",35.2,35.232795855549
"13291",37.8,36.5538280389553
"13293",34,31.6015832747153
"13295",34.2,29.0337375339912
"13297",29.6,27.4680675483809
"13299",31.6,29.3418233524813
"13301",35.5,37.1232553815412
"13303",34.2,29.7254683398939
"13305",31,28.7545327702627
"13307",34.8,31.3404047618605
"13309",30.4,23.9956776748264
"13311",31.1,31.7245728572098
"13313",27.4,25.8319940198268
"13315",33.2,28.3847905022217
"13317",37.2,31.4419620778566
"13319",37,34.2067409808385
"13321",34.5,32.7293684343147
"16001",25.4,23.0265581878826
"16003",37.4,34.7809616223375
"16005",24,25.4538005594382
"16007",30.3,31.9322573952964
"16009",31.7,31.3395534324737
"16011",26.3,27.2314931227492
"16013",25.8,24.0086750863393
"16015",34.5,32.3819639198152
"16017",31.4,31.8989539071358
"16019",22.9,23.9061327742556
"16021",32.1,32.9277052541534
"16023",31.9,34.4689232734489
"16025",28.3,26.5256971718026
"16027",24.9,25.7740117918267
"16029",27.4,27.8533821824691
"16031",23.7,26.3152822249283
"16033",26.6,27.3463325900203
"16035",32.8,31.5308571742946
"16037",35.9,34.4718642185207
"16039",23.9,24.8416809072522
"16041",24.1,26.9943955430227
"16043",27.1,27.8765953036602
"16045",30.3,29.7964534600007
"16047",27.8,28.0956060086769
"16049",35.7,32.090797295328
"16051",24.6,24.5643800141823
"16053",24.6,26.8578933279496
"16055",29.6,27.6572100102864
"16057",23.7,23.4530594724457
"16059",34.5,34.0841642803096
"16061",35.5,35.7046052370504
"16063",25.7,27.531630280349
"16065",12.5,24.6714633063592
"16067",26.8,27.9819977587655
"16069",27.8,28.7901201066881
"16071",31.3,30.9615331663367
"16073",25.4,28.6512765834637
"16075",29.2,29.3178457934497
"16077",27,27.5443508486731
"16079",35.1,32.8327757723737
"16081",23.4,22.1525010258442
"16083",25.7,27.1074836528646
"16085",35.4,30.6327310459895
"16087",31.4,33.5243835606931
"17001",31.9,29.6124173761946
"17003",38.2,35.0736163376052
"17005",30,29.3255108678537
"17007",29.7,27.1370380323307
"17009",27.4,23.9580382810714
"17011",32.9,31.7638284003686
"17013",31.8,33.6063910349674
"17015",31.6,31.7618152695966
"17017",30.7,29.9371359070767
"17019",22.6,23.8667523467077
"17021",30,30.0017844459387
"17023",30.9,29.721333541996
"17025",34.8,32.3627068084301
"17027",29.7,27.5506278594937
"17029",29.4,29.1631204417294
"17031",23,24.1206171971731
"17033",30.4,29.1348343939135
"17035",33.3,31.4238907997879
"17037",26,25.565132747652
"17039",32.7,30.0565302863412
"17041",31.9,28.2318800344089
"17043",23.6,22.4673766620153
"17045",34,32.5950768531558
"17047",36,33.7924886592002
"17049",30.1,28.7721825253697
"17051",30.9,30.4669988775923
"17053",30.3,29.6912873831725
"17055",35.5,31.7819706135118
"17057",32.5,31.2053731354722
"17059",36,36.5640011457947
"17061",36.2,31.9669017027639
"17063",25.4,25.8166838489221
"17065",32.9,32.5759109018254
"17067",31.6,32.1739307016682
"17069",36.2,38.04564568382
"17071",34.3,34.6810866467647
"17073",34,30.2689410609132
"17075",32.5,32.3613892799029
"17077",25,27.6821329247849
"17079",30.8,30.2688052539758
"17081",31.6,30.4524563419899
"17083",31.3,30.6096294609727
"17085",38.6,33.5259726262522
"17087",27.9,29.531167783759
"17089",26,23.5770660007837
"17091",30.2,29.1606064259077
"17093",21.8,22.2973139133108
"17095",37.9,31.1099796435314
"17097",24.2,22.1544700646428
"17099",32.2,30.1125626302991
"17101",29,28.2213764995133
"17103",31.7,30.3309747575763
"17105",30,30.0347229795868
"17107",29.7,30.6847832061566
"17109",28.2,29.3662385641657
"17111",27.5,24.4851776314916
"17113",24.9,23.8995459407795
"17115",33.4,30.67154816569
"17117",30.4,32.016512518956
"17119",30.9,27.7098754610846
"17121",32.3,31.6935756673495
"17123",34.6,34.0874949069415
"17125",34.8,33.7299007729564
"17127",33.7,32.2159569150803
"17129",31.3,30.5737066078545
"17131",32.7,31.5845734943677
"17133",29.6,26.3586833089687
"17135",31.3,30.4543427596785
"17137",32.3,30.6994851957927
"17139",30.5,28.9779502971717
"17141",34.2,29.3446657114253
"17143",30.7,27.501753569256
"17145",31.3,30.9993141909041
"17147",32.6,29.4335322821244
"17149",33.6,32.3032484099328
"17151",37.3,35.4012287364431
"17153",36.6,35.5718490210472
"17155",31.2,32.4542781339727
"17157",30.9,30.251831295203
"17159",32.6,30.9818893129584
"17161",28.4,29.4954097086474
"17163",29.3,27.3003950780611
"17165",35.3,31.9443924041486
"17167",28.6,27.8806296078332
"17169",32.6,31.6771464315811
"17171",31.9,31.7628268281308
"17173",35.7,33.0400862802355
"17175",35.7,33.2018794363194
"17177",36.6,32.6128068312555
"17179",31.5,28.2722494244982
"17181",36.8,32.8559596044206
"17183",30.9,31.6366654629586
"17185",34,32.1456928930989
"17187",34.5,30.6066692971252
"17189",30.3,30.6237259029803
"17191",34.1,31.8257416100347
"17193",36.7,33.6861108959435
"17195",33.2,30.7664755210585
"17197",26.9,23.4845370218297
"17199",30.2,28.8766578105703
"17201",29.9,28.8951562616287
"17203",29.9,27.1588309842429
"18001",30.1,26.7713916617721
"18003",28.8,25.7726185790846
"18005",27.2,26.0178551217023
"18007",32.6,30.9065907053524
"18009",34.5,33.0005307963948
"18011",24.7,22.3691231458381
"18013",35,32.3452406134354
"18015",29.7,30.1719268481112
"18017",32,30.4500599976162
"18019",30.5,27.3748757420174
"18021",30.9,30.6476585538447
"18023",29.1,28.6622067574033
"18025",33.4,33.653538392585
"18027",30.4,26.4463712665031
"18029",28.8,28.8099507597854
"18031",29,29.3507919466157
"18033",29.4,28.6639024555478
"18035",30.2,29.4118235694134
"18037",29.8,28.7703177100949
"18039",27.9,26.3779600299922
"18041",33.9,31.8045434378481
"18043",34,26.7636050435791
"18045",33,31.498462225557
"18047",31,30.5188198615938
"18049",33,30.7254355461565
"18051",32,29.4417818810957
"18053",33.1,31.4192032164584
"18055",32.8,31.4826490329973
"18057",22.5,19.5264890224918
"18059",27.7,25.9343038107905
"18061",31.3,29.8431011235717
"18063",28.4,23.2736854714347
"18065",31.1,29.5032794012639
"18067",32.2,30.0388552364113
"18069",30.5,29.049115487561
"18071",33.8,28.6110853276317
"18073",31,29.7406611644921
"18075",36.3,30.3373458293393
"18077",30.9,30.6688342106124
"18079",30.8,29.5031340672874
"18081",27.7,25.1692661888943
"18083",32.2,29.194317823786
"18085",29.7,27.4795955928633
"18087",27.8,22.6820886360963
"18089",29.5,28.2194557498091
"18091",30.3,29.0085937525621
"18093",34.1,30.8067598526456
"18095",32.4,29.1481883134042
"18097",26.7,24.5881188455125
"18099",29.6,28.4638362557301
"18101",34.1,31.5329227674245
"18103",30.9,28.4720395826964
"18105",26.3,23.975157743149
"18107",31.6,29.0382143677788
"18109",34.9,28.8506818057876
"18111",37,32.145996104202
"18113",28.7,27.975711769061
"18115",34.3,33.3486438491625
"18117",33.1,32.4081465894229
"18119",36.4,31.8594678618105
"18121",32.6,31.7458313804266
"18123",30.7,29.2125268116983
"18125",30.6,33.457280644576
"18127",29,26.9503532341449
"18129",30.3,29.9527528469173
"18131",34.7,32.4223283413852
"18133",25.9,28.4875700270674
"18135",35.2,31.6143922285994
"18137",31.6,30.3171346892024
"18139",32.1,30.5239442629435
"18141",26.9,26.5535104627085
"18143",32.1,31.2351788344954
"18145",34.2,29.8772880274964
"18147",30.7,31.2230821787037
"18149",32.7,31.9711619330523
"18151",29.1,29.9326217009602
"18153",31,29.6448193306402
"18155",32.3,31.4239436947488
"18157",22.4,23.4708473815796
"18159",31.2,30.456010083123
"18161",31.9,31.0916865933402
"18163",31.1,27.8679691628683
"18165",31.9,31.4446608869465
"18167",28.4,28.1904281521568
"18169",32.3,30.9977603225601
"18171",30.7,31.9786322375526
"18173",27.4,26.917339223724
"18175",33.4,30.9408201671265
"18177",33.5,30.1815518182865
"18179",29.9,29.2416781221717
"18181",31.9,30.4813868380769
"18183",29.8,28.9677736054483
"19001",31.3,32.5367808311719
"19003",30.8,32.7217854490156
"19005",32,32.373297118725
"19007",31.4,32.9591629664111
"19009",36.7,34.1337432220245
"19011",28.5,30.1551613514339
"19013",26,27.9042268081426
"19015",25.5,28.4491579669129
"19017",24.9,28.3655095337697
