"county_fips","per_copd","pred_outcome"
"01001",7.4,6.94879369166808
"01003",7.5,7.14179312499246
"01005",11.1,9.83890196906963
"01007",10.2,9.86797288284283
"01009",9.1,9.34995383627134
"01011",13,9.60636525833955
"01013",10.3,10.4712314083102
"01015",8.9,8.76895133644561
"01017",9.9,9.17361258107956
"01019",10.7,10.0745009369864
"01021",8.8,9.12543515862527
"01023",11.1,10.8220932761266
"01025",9.7,10.1712838522078
"01027",10.6,10.1908080876848
"01029",9.8,9.35194807505178
"01031",8.6,8.58651494752576
"01033",8.9,9.23501475080911
"01035",12.6,12.0318017980317
"01037",10.6,9.22812111251593
"01039",10.4,10.1163880924854
"01041",9.9,9.69749243547954
"01043",9,9.00725543561365
"01045",9.2,9.07016714872984
"01047",11.2,10.6665888695671
"01049",10.8,10.1842357992498
"01051",7.5,7.31273428752348
"01053",11.4,10.0596114192084
"01055",9.8,9.24573610545655
"01057",10.9,10.4963246118287
"01059",10.7,9.46835211032524
"01061",11,10.5548645557618
"01063",13.8,12.6053189278985
"01065",10.3,10.3806096014097
"01067",9.7,9.40677177378756
"01069",8.9,8.58959701658925
"01071",10.9,9.99363943688352
"01073",6.9,6.51088388953526
"01075",11.1,10.477422220659
"01077",8.2,8.17732325578412
"01079",9.8,9.23131895158714
"01081",6.4,6.38093182427489
"01083",6.9,6.5528113611946
"01085",12.3,11.3408462949091
"01087",8.8,9.2303651316241
"01089",5.8,4.75102012795791
"01091",9.9,9.80428548357947
"01093",10.8,10.4517771921928
"01095",9,8.6143868852229
"01097",7.9,7.68123286488629
"01099",11.2,10.8189354297289
"01101",7.5,6.75227039015104
"01103",8.5,7.8846925012133
"01105",12.9,11.7676740732555
"01107",10,10.7554816702312
"01109",7.8,8.85396277758575
"01111",9.7,9.66544611148715
"01113",9,9.19907886109202
"01115",7.9,8.31098142325831
"01117",5.5,4.58661230663093
"01119",9.3,10.9283851993114
"01121",9.4,9.3041640681749
"01123",9.5,9.36342266547019
"01125",6.6,7.0502565320088
"01127",10.2,10.0011652202256
"01129",9.5,9.97129135247315
"01131",12.8,11.576627132059
