"county_fips","per_heartDisease","pred_outcome"
"01001",6.7,6.33673817072075
"01003",7.5,7.05059085425081
"01005",9.5,8.74217830440236
"01007",8.5,8.16030545803193
"01009",8,8.01795680838958
"01011",10.7,8.58758975871869
"01013",9.1,9.18328132633619
"01015",7.7,7.62152739818953
"01017",8.6,8.26112583106551
"01019",9.6,8.99363842839605
"01021",7.6,7.72603467119441
"01023",10,9.63545502602009
"01025",8.7,8.87715546092849
"01027",9.3,8.72780608263502
"01029",8.4,8.21532397579565
"01031",7.6,7.44094393188882
"01033",8,8.03922187374981
"01035",11.1,10.3242006393502
"01037",9.8,8.91486464464097
"01039",9.2,8.801591766179
"01041",8.5,8.47870007088819
"01043",7.9,7.81197042016017
"01045",8.1,7.84577559815773
"01047",9.6,9.14198089203411
"01049",8.9,8.43446089324489
"01051",6.7,6.59247595762526
"01053",9.5,8.5864000948503
"01055",8.5,8.05172645364082
"01057",9.4,8.9452549677939
"01059",8.9,7.97514765888511
"01061",9.3,8.93910753854968
"01063",11.9,10.9726553436791
"01065",9,8.99040064840034
"01067",8.9,8.69241545873882
"01069",7.9,7.61631323701584
"01071",9.2,8.59651019312472
"01073",6.6,6.26559642667013
"01075",9.6,9.08131424575741
"01077",7.4,7.48471391241312
"01079",8.4,8.05413866197281
"01081",5.8,5.63217569385937
"01083",6.4,6.09915923842807
"01085",10.4,9.68700641380359
"01087",8.2,8.58987355552281
"01089",5.8,5.08715920110965
"01091",9,8.65459334440788
"01093",9.4,8.88606139325064
"01095",7.8,7.39472917471609
"01097",7.3,6.98542414296114
"01099",9.7,9.35456702164972
"01101",6.9,6.45709916354002
"01103",7.7,7.13268993510992
"01105",10.9,9.9406413728803
"01107",8.7,9.07300336443508
"01109",6.8,7.39986610508867
"01111",8.7,8.4709544722592
"01113",7.5,7.6870835738276
"01115",7.1,7.26702532403557
"01117",5.7,5.01672469665054
"01119",8.5,9.30006917867879
"01121",8.3,8.09911392308707
"01123",9,8.60740707350555
"01125",5.8,6.12689776770812
"01127",8.6,8.46094389949865
"01129",8.7,8.70438767771337
"01131",10.8,9.96635372639027
"01133",9.9,9.1749937266911
"04001",9.3,8.81730114162078
"04003",8.3,8.05448390575912
"04005",5.4,5.82120858694992
"04007",9.8,9.90442214512547
"04009",6.4,7.11857654494928
"04011",5.3,6.21491506658916
"04012",13.3,12.3264295636666
"04013",5.7,5.6420826322191
"04015",10,10.1778239427043
"04017",8.9,8.6511894257606
"04019",6.7,6.87412367619575
"04021",6.9,7.29921880082655
"04023",7.5,7.70689286567306
"04025",8.8,9.47678804631952
"04027",7.9,7.78460248074345
"05001",8.6,7.96568702086881
"05003",10.2,9.23967645086565
"05005",11.1,10.0442720511512
"05007",5.6,5.00226552448274
"05009",8.5,8.23886400174739
"05011",9.4,8.27848493278898
"05013",8.5,8.3830391365736
"05015",9.7,8.59780041066233
"05017",10.3,8.97718072501779
"05019",7.2,7.42269398653591
"05021",9.3,8.73424469977495
"05023",10.3,9.33604636885511
"05025",9.3,8.70112858903806
"05027",7.9,8.07100458052298
"05029",9.4,8.48481920071133
"05031",6.7,6.57240744875315
"05033",8.1,7.63616460602845
"05035",7.9,7.36824808956054
"05037",9.1,8.38924139114144
"05039",9.2,8.81104388433876
"05041",10.8,9.19929951492274
"05043",8.5,7.95092747462304
"05045",6,5.95222813643048
"05047",9.5,8.82511097122967
"05049",11.5,9.47037044352734
"05051",9.3,8.41293259191825
"05053",7.5,7.4087059517556
"05055",8,7.50369991097216
"05057",8.9,8.31024323620315
"05059",8.5,8.18720960937465
"05061",8.6,8.29596110308956
"05063",8.4,8.08339076743134
"05065",10.9,9.5335330955489
"05067",8.9,8.41756249047002
"05069",8.3,7.70621669670337
"05071",8.9,7.91442093493265
"05073",11.8,10.5968832707866
"05075",9.3,8.38047271125934
"05077",10.1,9.28923241072049
"05079",7.6,7.3136046412578
"05081",9.2,8.56781530381897
"05083",9,8.25806041639792
"05085",6.5,6.46829747963598
"05087",9,8.42199731461364
"05089",11.3,10.3252873770528
"05091",8.5,7.89407911042128
"05093",8.1,7.68170553956037
"05095",10.4,9.40324945158711
"05097",11.1,10.0488988060993
"05099",10.3,9.73864947306289
"05101",10.4,9.57628276496233
"05103",9.3,8.59489449787122
"05105",9.1,8.45215382108416
"05107",10.7,9.32396334244343
"05109",9.1,8.66783007063383
"05111",9.1,8.63018438113589
"05113",10.1,9.00345682046856
"05115",7.7,7.1810705754097
"05117",9.6,8.50903583890954
"05119",6.7,6.14981599188947
"05121",9.4,8.661956625059
"05123",9.3,8.50500849934656
"05125",7.1,6.53594702606358
"05127",9.5,8.73977110622362
"05129",11.9,10.327397192562
"05131",7.7,6.95032117665257
"05133",8.6,7.73057710966136
"05135",10.8,9.70859741743932
"05137",11.8,10.416385991992
"05139",8.7,8.10584867827554
"05141",11.1,9.99321296500428
"05143",5.8,5.44818886354051
"05145",7.9,7.46608949002491
"05147",10.7,9.74783376435232
"05149",8.7,7.72817132051477
"06001",4.8,4.35090619042407
"06003",7.5,6.95853976343552
"06005",7.8,8.23685002910151
"06007",6.5,6.9616228988625
"06009",8.7,9.32238586107774
"06011",6.8,6.66861777726358
"06013",5.5,4.99489479616568
"06015",7.7,7.11203935674542
"06017",6.8,6.68258342859682
"06019",6.2,6.27683237318267
"06021",7,7.06249387866973
"06023",7.1,7.27511317466147
"06025",6.7,6.85624457329332
"06027",7.6,7.5217300404263
"06029",6.2,6.36221732898157
"06031",5.8,6.0384514736294
"06033",8.9,8.59105974471722
"06035",7.1,6.90660456377876
"06037",5.3,5.54634172629714
"06039",7,7.238802615129
"06041",6.4,5.42269938043366
"06043",9.1,9.11216432666559
"06045",8.5,8.28852671609621
"06047",6.1,6.51634302083499
"06049",10,10.2694719678267
"06051",6.3,5.79926663000861
"06053",6.2,5.82565347474509
"06055",6.5,6.12478099838546
"06057",7.9,8.02165921434311
"06059",5.5,5.00185489467885
"06061",5.9,5.74814667035407
"06063",9.3,9.32621492042765
"06065",6,5.96752177002257
"06067",5.7,5.66013309866103
"06069",5.3,5.66660950464979
"06071",5.6,5.78664629952631
"06073",5.2,4.99329151714887
"06075",4.9,4.36037936284686
"06077",5.7,5.96470968225876
"06079",6.4,6.66421259599997
"06081",5.2,4.49148745658371
"06083",6,5.8555167713806
"06085",4.5,3.77992351012132
"06087",5.9,5.68367465070148
"06089",7.3,7.6013761601756
"06091",10.3,10.3609858458377
"06093",9.2,9.19613410939551
"06095",5.8,5.99653660174609
"06097",6.4,6.29108585421325
"06099",6.1,6.23447374439405
"06101",6.8,6.79203651853326
"06103",8.1,7.92011058949834
"06105",11,10.2510678250265
"06107",6.2,6.48289792023833
"06109",8,8.57263301620487
"06111",5.8,5.60831614490722
"06113",4.9,5.19358909684021
"06115",6,6.49552817987639
"08001",4.7,4.95526332354291
"08003",6.2,6.58354141116273
"08005",4.9,4.51659497040286
"08007",7.9,7.63893207247735
"08009",9.6,9.63277817872073
"08011",9.2,8.64432038841506
"08013",4.8,4.18611834369269
"08014",4.4,3.74845669201531
"08015",7.1,6.95310653723589
"08017",7.6,7.56222217491424
"08019",6.1,5.90532376082898
"08021",7.5,7.92669327353423
"08023",9.4,9.62476664458561
"08025",6.4,6.79645961879821
"08027",8.8,8.79953796121161
"08029",8.8,8.99104398248817
"08031",4.1,3.88887116658529
"08033",7.9,11.128716639834
"08035",4.3,3.24866591652387
"08037",5.1,4.27891346862619
"08039",5.9,6.19207537197486
"08041",4.9,4.73403166209879
"08043",7.6,7.60327790040836
"08045",5.5,5.37242747989229
"08047",6.2,6.07876678190992
"08049",6.2,6.37106050240236
"08051",4.6,4.49268947790559
"08053",7.5,8.49025842485279
"08055",9.1,10.0537537810432
"08057",9.6,10.1431792176329
"08059",5.1,4.77039704382555
"08061",8.7,8.42149287056192
"08063",7.7,7.38240100584556
"08065",4.9,4.41799494996034
"08067",6.2,6.24239152535011
"08069",5.1,5.04971727325889
"08071",8.5,8.97049444930582
"08073",7.3,6.67246944292447
"08075",7.5,7.15468589285162
"08077",6.7,6.82333764205904
"08079",7.3,7.93549618518206
"08081",7,6.63699400050543
"08083",7.8,7.93068133032047
"08085",8,8.07598427181428
"08087",6.6,6.77961544199987
"08089",8.5,8.68596819853673
"08091",7,8.27340393334941
"08093",6.7,6.93819966144842
"08095",8,7.66676733910267
"08097",5.8,5.05207327752568
"08099",7.6,7.73145850918824
"08101",6.9,7.26488628538248
"08103",6.5,6.66785997289868
"08105",7.4,7.6782082077844
"08107",5.5,4.87767040913576
"08109",9.3,8.93087903401854
"08111",6.9,6.82636942986992
"08113",5.7,4.46221010826073
"08115",9.3,8.5269056189584
"08117",5,4.25344347753803
"08119",6.9,7.08629741301995
"08121",7.4,7.5416165250362
"08123",5.1,5.16299912024119
"08125",7.2,7.18195520077792
"10001",6.6,6.68247314306673
"10003",5.9,5.52862785193719
"10005",9.1,8.57542038421719
"11001",3.8,3.87747065118337
"12001",5.6,5.72107282314536
"12003",6.9,6.98941897012531
"12005",7.3,6.58730994962168
"12007",8.6,8.05980033029117
"12009",7.9,7.17986863625359
"12011",6.7,5.97854994713117
"12013",9.2,8.18862683519695
"12015",10.7,10.5265700152926
"12017",11.1,10.7410903929582
"12019",6.6,6.09371077056686
"12021",9.4,8.59749727166743
"12023",8.9,8.1998210549017
"12027",10.7,9.39626480356298
"12029",10.6,9.44728627281294
"12031",6.3,5.92272113683318
"12033",7.2,6.64494328048079
"12035",9,8.61965060559248
"12037",9.8,8.72160250328804
"12039",9.3,8.89266697552799
"12041",8.3,8.02081304676057
"12043",10.9,9.73881176349935
"12045",8.3,7.77493125456721
"12047",9.9,9.04051706893324
"12049",8.6,8.1288198616496
"12051",8,7.39315531401154
"12053",8.9,8.61082026601994
"12055",11.7,10.5690681342435
"12057",6,5.53109761323148
"12059",9,8.29876030985095
"12061",9.7,9.13722122930428
"12063",9.1,8.54603039926435
"12065",9.3,9.33846323101254
"12067",8.8,8.63184700770452
"12069",8.5,8.03655794340832
"12071",8.9,8.31263928857249
"12073",5.5,5.45145611767558
"12075",9.9,9.46823923312404
"12077",8.4,7.45109177189586
"12079",9.4,9.2149969984363
"12081",8.8,7.93748848885116
"12083",9.7,9.17333451182524
"12085",9.4,8.52615510055885
"12086",6.8,6.18818822268361
"12087",7.9,6.92361991364618
"12089",7.4,7.20401057506791
"12091",6.1,5.67489680673659
"12093",9.4,8.11820899285882
"12095",5.6,5.06571156853681
"12097",5.9,5.66833404466161
"12099",7.9,6.98965641345391
"12101",7.7,7.22539881321002
"12103",8.2,7.5043704754469
"12105",7.7,7.37318222256132
"12107",10.8,9.58009628977101
"12109",6.5,5.679370202494
"12111",8.4,7.76253841339018
"12113",6.4,5.84492380976768
"12115",9.4,9.13213087820642
"12117",5.9,5.22890905829059
"12119",12.1,13.2234921109589
"12121",9.3,8.26627649443594
"12123",9.7,8.35598254657473
"12125",8.5,7.58961789177162
"12127",8.3,7.90477021314641
"12129",6.9,6.23547813771764
"12131",7.4,6.83278678767263
"12133",8.9,8.37241972995191
"13001",9.1,8.87458488360914
"13003",8.7,8.46538086731271
"13005",7.9,8.40446953207772
"13007",11.3,10.6637336901365
"13009",7.2,7.44669453966763
"13011",7.6,7.59451189473971
"13013",5.7,5.98546179411067
"13015",6.2,6.21741443618215
"13017",9,8.79956129025203
"13019",8.8,8.60606739569219
"13021",7.3,7.46694009239947
"13023",7.7,7.99498841570144
"13025",8.4,8.35487734501782
"13027",10,9.42958608435256
"13029",4.7,4.76604675562272
"13031",5.6,6.51728854482376
"13033",8.3,8.10014068278036
"13035",6.8,7.1638396267306
"13037",8.1,7.99227419923064
"13039",6.2,6.53300201874379
"13043",8.4,8.2218804010789
"13045",6.3,6.68525921962498
"13047",6.9,6.68545761701905
"13049",7.8,7.56184351178596
"13051",6.1,5.97333803977302
"13053",3.4,3.57157204755314
"13055",8.9,8.4349975895521
"13057",5.7,5.09200449013432
"13059",5.1,5.61804843610448
"13061",10.5,10.8491033717189
"13063",5.7,5.85161361293791
"13065",8.8,8.32815709326007
"13067",4.9,4.15328988882657
"13069",7.8,7.63671549085071
"13071",8.1,8.01407417190222
"13073",5.4,5.07266474384916
"13075",8.3,7.86158837755862
"13077",5.7,5.48186981100122
"13079",7.9,8.23418974682119
"13081",9.4,8.71469333494044
"13083",7.4,7.57976983135277
"13085",6.6,6.62667156750515
"13087",8.3,8.43905681120173
"13089",5.1,4.78975098654053
"13091",8.6,8.54786963494663
"13093",8.6,8.63782991675672
"13095",7.8,7.91380086423537
"13097",5.4,5.31478003487258
"13099",8.8,8.58566771548064
"13101",6.6,7.14001843826097
"13103",5.4,5.58873931616421
"13105",8.6,9.02361838727373
"13107",8,8.39873496132574
"13109",8,8.02235527887884
"13111",10.2,9.73335893610784
"13113",6,5.2832060005119
"13115",7.1,7.10324844503727
"13117",4.6,3.40340168862823
"13119",8.2,8.52221573869978
"13121",4.6,3.95735756069468
"13123",9.1,9.09681726498579
"13125",7.9,8.17683381552717
"13127",7.9,7.73772345350051
"13129",7.3,7.00654985344263
"13131",8.6,8.44164705709287
"13133",8.6,8.49008940341746
"13135",5.1,4.48065555146987
"13137",7.2,7.50779292511543
"13139",6.7,6.3773762661287
"13141",10.5,10.4512670748622
"13143",6.8,7.4875021128446
"13145",6.4,6.47765443156877
"13147",8.3,8.26820837350754
"13149",7.8,8.52147304173842
"13151",5.2,5.32487412438394
"13153",5.5,5.34921027029293
"13155",8.3,7.83892974835505
"13157",6,6.00033747857147
"13159",7.5,7.56894287558763
"13161",8.5,8.54102926326636
"13163",8.5,8.5614426824948
"13165",8.7,9.25388719313085
"13167",9.3,8.17810804832094
"13169",7.1,7.61990855737036
"13171",6.8,7.05887704645571
