"county_fips","per_heartDisease","pred_outcome"
"13213",8.1,7.41667896109521
"13215",6.8,6.32656322088505
"13217",6.1,6.28173558236747
"13219",6,4.43098578293706
"13221",8.3,7.45877772086246
"13223",5.6,5.05580123718916
"13225",7.1,7.41473248291838
"13227",8,8.05888269821617
"13229",8.5,7.71879130818556
"13231",7,6.88137051283749
"13233",7.5,7.54493541843304
"13235",8.7,9.33187962375797
"13237",9.7,8.74189967073006
"13239",11.8,10.879964030313
"13241",9.6,9.14367389886375
"13243",12.5,9.43461405418485
"13245",6.8,6.84250652518727
"13247",6.9,6.01615856639031
"13249",8,7.13613978106891
"13251",8.8,8.5444502129149
"13253",10,9.35252145045746
"13255",8,7.95756091079843
"13257",8.8,8.22188346529997
"13259",7.5,6.96018437091455
"13261",7.9,7.94407581644634
"13263",10.2,9.6979636866215
"13265",10.4,10.5120931027886
"13267",7.9,7.25390215036087
"13269",10,9.74688232224281
"13271",9.4,8.85975896538791
"13273",9.9,9.31861628207346
"13275",8.1,7.69054092886279
"13277",7.8,7.54476911045065
"13279",7.8,8.15441617534797
"13281",11.1,10.4742615034153
"13283",9.6,9.22466925742208
"13285",7.1,7.37717018020786
"13287",9.8,8.73649353221653
"13289",9.4,9.33172462580341
"13291",10.8,10.1134581113443
"13293",8.9,8.42586822268091
"13295",8.1,7.54154360341043
"13297",7.2,6.72127183789389
"13299",8.8,8.1466918964717
"13301",9.4,9.85287690229179
"13303",8.2,7.77539527701737
"13305",8.4,7.80174327607184
"13307",10.8,9.29709931211524
"13309",9.1,7.90014578255133
"13311",8.4,8.3238543020583
"13313",7.9,6.61735185033135
"13315",8.8,8.51361315630643
"13317",9.2,8.91217113644988
"13319",9.2,9.19635710704672
"13321",8.6,8.91560471031389
"16001",5.7,4.98116100612965
"16003",10.3,9.75068456261306
"16005",6.5,5.95476099372687
"16007",8.1,7.99358177201369
"16009",9.1,8.51609221203636
"16011",6.8,6.49687615790023
"16013",7.1,5.73083409075928
"16015",8.9,8.60074737697768
"16017",8.8,8.38491399507469
"16019",6.3,5.3419849682707
"16021",8.8,9.05592023284741
"16023",10.6,9.3479421617908
"16025",7.6,5.97987226726968
"16027",6.2,6.12282363831014
"16029",7.2,6.81687164157158
"16031",6.7,6.32820753080811
"16033",8.1,7.24274167603736
"16035",9.8,8.94916969183812
"16037",9.7,9.76804174709213
"16039",6.4,6.15557025966798
"16041",6.7,6.57086338729883
"16043",7.7,7.16405616451516
"16045",8.1,7.78814670986311
"16047",8.2,7.5329441294195
"16049",10.5,8.98708558190883
"16051",6.4,5.52601575560597
"16053",7.3,6.81256057377777
"16055",7,6.76662486703966
"16057",5.6,5.33635544668514
"16059",10,9.21844862503943
"16061",10.1,9.88437699007993
"16063",7,7.21354578820638
"16065",3.4,5.61633484322604
"16067",7.5,7.25709633676194
"16069",7.7,7.34995811580654
"16071",7.7,7.81880921263743
"16073",8.1,7.82399562274222
"16075",8.7,7.27187534293337
"16077",7.8,6.89842199495809
"16079",10.7,8.99406199807873
"16081",5.7,5.02094782616015
"16083",6.7,6.62338874085465
"16085",9.9,8.29256449206029
"16087",9.5,9.27507611845157
"17001",7.7,7.19322357445067
"17003",10.5,9.61272924509835
"17005",8.1,7.37478707226251
"17007",7.1,6.30498939700561
"17009",6.9,6.121722734967
"17011",9.6,8.06247496296823
"17013",8.3,8.35475025954747
"17015",8.7,8.34485141309175
"17017",7.9,7.28327319867686
"17019",5.2,5.34610364773957
"17021",8.1,7.51426846605218
"17023",7.5,7.12142451784747
"17025",8.9,8.39285115992631
"17027",7,6.50087368497387
"17029",7.4,7.38303758212263
"17031",5.8,5.37628099252218
"17033",7.6,7.27742229938561
"17035",8.1,7.87893551133141
"17037",5.8,5.78200824587424
"17039",7.7,7.29150355823275
"17041",7.6,7.2701016047825
"17043",5.7,4.49424420600218
"17045",9.3,8.29106227103074
"17047",8.4,8.770494339127
"17049",6.9,6.89246159723008
"17051",7.8,7.95146149738469
"17053",7.3,7.34380808481289
"17055",9.2,8.31222577609036
"17057",8.7,7.93157581951102
"17059",10,9.77303560978584
"17061",8.5,8.13010242394753
"17063",6,5.60255750093976
"17065",8.9,8.36945722751184
"17067",8.5,8.24068865103356
"17069",9.8,10.2823588918002
"17071",9.3,8.73371105264984
"17073",7.1,7.31126079524618
"17075",8.8,8.11846110716867
"17077",7.2,6.92116367314098
"17079",7.7,7.41799930862987
"17081",8.1,7.78784990619611
"17083",7.6,7.30125069091845
"17085",9.4,8.57337854537053
"17087",7.8,8.0137737879522
"17089",5.9,5.0888589834774
"17091",7.3,7.07313014574253
"17093",4.8,4.22029618685851
"17095",8.8,8.04359336814276
"17097",6.2,4.55637880662033
"17099",7.9,7.49298753040187
"17101",8.5,7.41931873978466
"17103",8.4,7.65892198500394
"17105",7.8,7.37901650977017
"17107",7.5,7.35151403358584
"17109",7.8,7.38251849492912
