"county_fips","per_stroke","pred_outcome"
"01001",3.7,3.36749639291575
"01003",3.8,3.50975263978549
"01005",5.8,5.05221585693372
"01007",4.7,4.23012459868613
"01009",4.1,3.92183469260149
"01011",7.3,5.34660164948389
"01013",5.5,5.15967734707151
"01015",4.2,4.04370340296152
"01017",5.2,4.6521406171171
"01019",4.8,4.33793945169364
"01021",4,3.94985386879214
"01023",6,5.2607997031739
"01025",5.3,4.9904857311332
"01027",4.9,4.41736144134881
"01029",4.3,3.94390898196474
"01031",4.2,3.94060965962794
"01033",4.3,4.10742402792553
"01035",6.7,5.69121053420983
"01037",5.5,4.76020744552691
"01039",4.9,4.39121312270886
"01041",4.8,4.46941275389517
"01043",4,3.7886311528824
"01045",4.4,4.19074152744969
"01047",6.6,5.52918823161752
"01049",4.6,4.27746677085793
"01051",3.7,3.50962173377708
"01053",5.5,4.69317782338164
"01055",4.5,4.14713003371401
"01057",5,4.43668543023353
"01059",4.7,4.15340593871651
"01061",4.9,4.45931522753825
"01063",8.4,6.56017256514562
"01065",5.8,5.25953226115614
"01067",4.9,4.52835452003733
"01069",4.5,4.12961165301961
"01071",4.7,4.19861332683609
"01073",4.1,3.72536334653315
"01075",5.1,4.48570216940316
"01077",3.9,3.73327736854728
"01079",4.6,4.17842465899855
"01081",3.2,3.08025692992161
"01083",3.4,3.21376183431726
"01085",7.2,5.84012015266974
"01087",5.7,5.44010211766123
"01089",3.2,2.86799799228379
"01091",5.5,4.97725304377291
"01093",4.8,4.30485031644406
"01095",4,3.73916767955864
"01097",4.3,3.99000966686463
"01099",5.9,5.19034552428194
"01101",4.5,4.13175297719332
"01103",4,3.7259390608583
"01105",7.4,5.89250782734903
"01107",5.2,4.97115928252007
"01109",4,4.17130960751921
"01111",4.7,4.35242757705076
"01113",4.8,4.52249386671517
"01115",3.7,3.64514818649101
"01117",3,2.62110137467806
"01119",5.8,5.63790823525394
"01121",4.8,4.42101234161691
"01123",4.9,4.54435967262758
"01125",3.4,3.473921193353
"01127",4.4,4.15848469179764
"01129",4.9,4.62749474993909
"01131",7.3,5.92312434148868
"01133",5,4.40346258553347
"04001",6,5.52322087308717
"04003",4.3,4.25628435352554
"04005",3.1,3.36735155411362
"04007",5.2,5.13915918892732
"04009",3.6,3.89217861311008
"04011",2.9,3.47030452880524
"04012",6.8,6.37854211277136
"04013",3,3.18960209479869
"04015",5.2,5.03310652608419
"04017",5.2,4.97644571635404
"04019",3.6,3.747077818934
"04021",3.8,3.94725309651988
"04023",4.1,4.57610315787611
"04025",4.5,4.63477535106246
"04027",4.2,4.51280714463838
"05001",4.7,4.22229577498081
"05003",5.7,4.84376971077971
"05005",5.2,4.77099562434603
"05007",2.8,2.84190158794149
"05009",4.1,3.93274175708208
"05011",5.3,4.5970608636673
"05013",4.6,4.25648395014287
"05015",4.7,4.4473618583268
"05017",6.3,5.18961992842223
"05019",3.9,3.95646960351607
"05021",4.6,4.17144666427508
"05023",5,4.41761024260721
"05025",4.7,4.33677040658298
"05027",4.4,4.41658123605588
"05029",4.8,4.24520708753112
"05031",3.5,3.48203583172961
"05033",4,3.84000460464029
"05035",4.9,4.47431784749641
"05037",5,4.40007929640589
"05039",5.3,4.92459375750077
"05041",6.7,5.25291552401393
"05043",4.7,4.26471818773149
"05045",3.1,3.0556965157619
"05047",4.7,4.35645344529595
"05049",5.7,4.53688900340484
"05051",4.5,4.1545296950406
"05053",3.7,3.56816036478018
"05055",4,3.66271042733154
"05057",5,4.66252273869585
"05059",4.4,4.09311410860127
"05061",4.6,4.49636520637474
"05063",4.2,4.02436574238941
"05065",5.3,4.60810534594044
"05067",4.8,4.34932413257753
"05069",5.2,4.64170548067548
"05071",4.4,3.95003274760095
"05073",6.7,5.67628964296508
"05075",4.7,4.03798723704384
"05077",6.3,5.35804507328423
"05079",4.2,4.01770608454446
"05081",4.9,4.46174327315253
"05083",4.5,4.03287373976321
"05085",3.3,3.24399680452863
"05087",4.4,4.39210967819391
"05089",5.4,4.89788080755552
"05091",4.7,4.24246595203464
"05093",4.6,4.32816053840608
"05095",6.1,5.18630819204251
"05097",5.4,4.81595539447228
"05099",5.9,5.1511374423881
"05101",5,4.55888400223723
"05103",5.4,4.78285372230226
"05105",4.5,4.06164823299786
"05107",6.9,5.49570077940687
"05109",4.5,4.24237990810493
"05111",4.7,4.30628494433961
"05113",4.9,4.37076444897929
"05115",3.9,3.57395346750124
"05117",4.8,4.2174878549864
"05119",3.9,3.63875975185289
"05121",4.7,4.20536322819593
"05123",5.7,4.95606825933396
"05125",3.5,3.30068245770565
"05127",4.7,4.33446012932754
"05129",5.8,5.00189435062385
"05131",3.9,3.74022230152744
"05133",4.4,4.36624556528743
"05135",5.3,4.65712824886062
"05137",5.7,5.00448395669404
"05139",4.9,4.41869044860042
"05141",5.4,4.76613957936331
"05143",2.9,3.0392720156367
"05145",4,3.68058339101884
"05147",6,5.04855706984217
"05149",4.3,3.96924681400055
"06001",2.8,3.05179580382539
"06003",3.8,3.74482354744675
"06005",4,4.15057480515198
"06007",3.5,3.6373860384929
