"county_fips","per_cancer","pred_outcome"
"06003",10.6,8.40080560183737
"06005",10.6,9.39732627859463
"06007",8.1,7.37626411931435
"06009",11.2,9.97346811553484
"06011",6.6,6.84137589290168
"06013",7,6.93041880037548
"06015",9,7.68035411287478
"06017",10.2,8.60342827437455
"06019",5.7,6.0400469276384
"06021",7.5,7.22377122764177
"06023",8.6,7.6709522497156
"06025",5,6.10063931117196
"06027",10,8.741977595153
"06029",5.6,5.85558126274732
"06031",5.1,5.46981344868519
"06033",9.9,8.56985323299677
"06035",7.7,6.72983013116945
"06037",5.7,6.34135635631896
"06039",6.3,6.58138435093075
"06041",10.5,8.37607221155063
"06043",11.5,10.0432116845983
"06045",9.9,8.7106639344542
"06047",5.2,5.79777646322762
"06049",11.4,10.1796478670126
"06051",8.4,6.88391258671455
"06053",6.3,6.33464574599054
"06055",8.6,7.86432906647097
"06057",11.6,9.81980471176245
"06059",6.8,6.70220020640746
"06061",9.2,7.98767681017542
"06063",12.1,10.2268519521047
"06065",6.4,6.59951676151025
"06067",6.6,6.60708531634517
"06069",6.1,6.53195976825551
"06071",5.5,5.99188165964632
"06073",6.8,6.55383847481812
"06075",6,6.74196185885911
"06077",5.8,6.25822307607272
"06079",8.9,8.04716425338085
"06081",6.8,6.9926692703721
"06083",6.9,6.75243513643542
"06085",5.7,6.27260564726453
"06087",8,7.35817739623348
"06089",9.5,8.25913064571629
"06091",12,11.1869008697527
"06093",11,9.50793695075605
"06095",6.9,7.0202162372046
"06097",9,8.02354419528125
"06099",6.2,6.45131891666104
"06101",6.9,6.90420172476935
"06103",9,8.02502100063344
"06105",11.8,10.0706903235455
"06107",5.5,5.93764651856984
"06109",10.9,9.57612131788066
"06111",7.3,7.06681426897848
"06113",5.8,6.27813807282599
"06115",6.5,6.43347293336984
"08001",6.1,5.87386486717542
"08003",6.7,6.78045164523568
"08005",7.6,6.43969542811833
"08007",11.5,9.53161461011892
"08009",10.9,9.17532549536011
"08011",7.8,6.66861985706924
"08013",8.2,6.84831627232687
"08014",8.2,6.82064899453112
"08015",10.5,8.98966995505
"08017",10.2,8.3245715622479
"08019",10.4,8.68333722532268
"08021",7.9,8.16665901485861
"08023",9.1,9.32882428036312
"08025",6.2,5.96373470700192
"08027",12.9,10.4475974280286
"08029",11.2,9.62996824350065
"08031",6,5.96387413971925
"08033",10.2,11.336682928824
"08035",8.5,6.62320633151053
"08037",7.9,6.41283119019424
"08039",9.7,8.15280944823495
"08041",7.5,6.52846873328059
"08043",9.4,8.03388441328039
"08045",7.8,6.51071177430397
"08047",10,8.089807634104
"08049",9.6,8.07490416479302
"08051",7.7,6.67247801734169
"08053",13.4,11.1834051746999
"08055",11.3,10.5934394814893
"08057",11.1,10.5205092608319
"08059",8.6,7.33915126924937
"08061",11.8,9.00785553444006
"08063",9.8,8.09386699175675
"08065",7.4,6.38942695899722
"08067",9.6,7.95827454275007
"08069",8.5,7.19663706566194
"08071",9.5,8.8194109260727
"08073",8.8,7.50729964256249
"08075",8.7,7.48732047024283
"08077",9.6,7.964621031419
"08079",11.8,9.91728722869919
"08081",8.6,7.22711931593538
"08083",10.4,8.7890314584822
"08085",10.7,8.98603280644192
