"county_fips","per_copd","pred_outcome"
"01001",7.8,6.87245317231306
"01003",7.9,7.08504834656911
"01005",11.7,10.2184520460063
"01007",10.3,9.91934345223124
"01009",10.5,9.44314100952535
"01011",12.3,9.93605411857706
"01013",10.9,10.4688579414298
"01015",9.1,8.97120074581438
"01017",11.3,9.67146502956998
"01019",10,10.1154755709949
"01021",9.2,9.3546371189607
"01023",12.5,10.7561905980859
"01025",11.3,10.5153900565204
"01027",11.9,10.5817528961095
"01029",12,9.37782741178388
"01031",8.2,8.37403015724145
"01033",9.3,9.20481871939738
"01035",11.7,10.1421126689922
"01037",10.9,9.54953002901474
"01039",9.4,10.2857382264726
"01041",10,9.41031032613367
"01043",10.8,8.93154129969592
"01045",10,8.87027772397984
"01047",11,10.4076016334189
"01049",13,10.1571386468084
"01051",7.6,7.18534300006862
"01053",10.9,10.0845209072948
"01055",10.4,9.03534589667521
"01057",12.1,11.1456797061315
"01059",11.4,9.2529749702365
"01061",11,10.7887809946944
"01063",13,11.6829241792294
"01065",10.7,10.5808041145865
"01067",12.5,9.42272088535486
"01069",9.6,8.56335332270851
"01071",12,10.2455928931294
"01073",7.4,6.46686089698907
"01075",11.2,10.544306799607
"01077",8.3,8.25308563565689
"01079",11.4,9.55128827089775
"01081",6.9,6.40837343704044
"01083",7.5,6.81913137983168
"01085",12,10.4055101644852
"01087",10.3,9.57013492951459
"01089",6.4,4.84975306107293
"01091",11.3,9.43568756422245
"01093",12.4,10.4016106979366
"01095",8.8,8.75652259802168
"01097",9.7,7.94522667984261
"01099",11,10.5563465998156
"01101",8.3,6.84475672872303
"01103",9.8,7.84746914928289
"01105",12,12.1245796854637
"01107",10.5,10.6310374441986
"01109",7.2,8.79624133247949
"01111",10.6,10.1761491861884
"01113",10.1,9.16051144100035
"01115",7.9,8.26681230748605
"01117",5.5,4.64795030560709
"01119",9.5,10.826210787752
"01121",10.3,9.43650272035675
"01123",10.6,9.63346999869161
"01125",7.4,7.10985421963676
"01127",12.4,9.77129214593903
"01129",11.3,9.63991103833999
"01131",13.3,11.326515183704
"01133",11.6,10.584055340905
"04001",13.5,10.4898757337306
"04003",9.3,8.05084232340842
"04005",6.7,6.03128925866714
"04007",11.5,10.2690148933063
"04009",7.1,8.556429329205
"04011",6.3,7.82701003895801
"04012",14.5,11.8949043250092
"04013",6.3,5.68452882148997
"04015",11.8,10.3446194517842
"04017",11.7,9.83386834210986
"04019",6.8,6.83336203861889
"04021",8.3,7.41334523733487
"04023",6.5,8.44693770410994
"04025",10.7,8.781352372424
"04027",7.6,8.43869347850059
"05001",11.1,9.39776111918827
"05003",11.3,11.1988422726339
"05005",12.3,10.4114505525463
"05007",6.1,5.13640484903794
"05009",9.2,9.3835755748502
"05011",10.9,9.07844732340898
"05013",9.4,9.48105530025594
"05015",10.8,9.08812517905126
"05017",12.3,10.4133175944925
"05019",9.1,8.77913317622735
"05021",12.1,10.7621703576025
"05023",10.5,10.1932543381041
"05025",12.3,10.0990859675216
"05027",8.7,9.74573373320596
"05029",11.8,10.0966588405173
"05031",9.1,7.95484469473427
"05033",10.5,9.13019352909112
"05035",9.2,8.54472354271305
"05037",10.7,9.98089999743552
"05039",11,9.06055484962992
"05041",13.1,10.7395174174075
"05043",8.9,9.1750609275696
"05045",6.8,7.13089005015612
"05047",11.7,10.9713987326959
"05049",15.8,10.4865657290857
"05051",9.2,9.17461643300549
"05053",8.8,8.96421844203702
"05055",10.8,9.34922496424716
"05057",10,10.0076594949422
"05059",10.1,9.7758285491694
"05061",8.6,9.6176901543477
"05063",10.8,9.75814459721375
"05065",10.3,10.5050080213957
"05067",11.2,10.2463171791028
"05069",9.4,8.3681576332022
"05071",12,10.2348064477856
"05073",14.2,11.0367667710069
"05075",12.5,10.1661339100934
"05077",11.6,10.6588905877782
"05079",9.3,8.3728867667713
"05081",9.7,9.03672937112979
"05083",11.8,9.73450330742593
"05085",8.3,7.84745495850383
"05087",11.2,10.0154550980861
"05089",13,11.3768176422186
"05091",10.6,9.43199100673121
"05093",10.9,9.47480013815108
"05095",13,10.9690488158996
"05097",12.7,10.7786979397231
"05099",11.5,11.9122090129788
"05101",12.1,9.9576027587657
"05103",10,9.76854408601582
"05105",10.3,9.88929021603526
"05107",12.8,11.2730966914743
"05109",10,10.056196806929
"05111",12.9,10.7915172644386
"05113",11.3,10.344051740871
"05115",9.6,8.70427143207257
"05117",11.1,9.25591742699485
"05119",7.5,6.48030883971051
"05121",12.4,10.2083709475855
"05123",11,9.92703677445221
"05125",7.5,7.10221557112703
"05127",12.1,9.88496501261385
"05129",14.6,12.3509228130582
"05131",10,7.901126307709
"05133",9,9.18228509242045
"05135",11.8,10.9433362287865
"05137",13.6,11.7803989099279
"05139",8.9,9.26291214977087
"05141",14,11.1789196982415
"05143",7.5,6.14568192225321
"05145",10.4,8.88309417007159
"05147",12.2,10.4960744338713
"05149",11.5,8.83431263429121
"06001",4.3,3.2855953634151
"06003",7.1,6.56025163353875
"06005",8.3,7.98077564845861
"06007",7.2,7.86223064289443
"06009",9.2,9.61779324276972
"06011",7.3,7.5232684397138
"06013",5.5,4.18622156003825
"06015",10.8,8.08834903134425
"06017",6,6.33023774239785
"06019",6.5,7.52083692604916
"06021",7.8,8.45547445133262
"06023",7.8,8.25937468235423
"06025",6.1,8.30221903416104
"06027",7.1,7.51920939332832
"06029",7.1,7.86273250242007
"06031",6.3,7.07433886175139
"06033",8.2,9.25661546174331
"06035",8,7.64182229322935
"06037",4.8,5.46491024649898
"06039",7.5,8.69053322995467
"06041",4.9,3.74312884504182
"06043",10.9,9.53173371360153
"06045",8.4,8.8283323956173
"06047",7.4,7.85248512276381
"06049",10,10.1175802280522
"06051",6.4,5.88149689895538
"06053",6.5,5.85156834283301
"06055",7,5.44360749416176
"06057",9.6,7.37120156782563
"06059",5.1,4.43126149901847
"06061",6.1,5.20519804241201
"06063",8.7,9.24253197314076
"06065",5.9,6.264744671514
"06067",6.3,5.95056950604997
"06069",4.7,5.96192937668337
"06071",5.8,6.47007056242406
"06073",5.1,4.72502089547115
"06075",3.4,2.83892375776075
"06077",5.6,6.66666060329147
"06079",5.7,6.50191041574877
"06081",4.4,3.05191564945418
"06083",5.2,5.86528183648675
"06085",4.1,2.34263621253938
"06087",5.7,5.37622022530273
"06089",8.1,8.34883278176355
"06091",9.3,9.89559426927
"06093",9.1,9.70784061279227
"06095",5.8,5.74942963922494
"06097",5.9,5.82131068795963
"06099",5.8,7.35683107854619
"06101",7.6,7.26032312015142
"06103",8.2,9.1447186150307
"06105",10.4,10.8909466165615
"06107",6.7,8.04703537001975
"06109",8,8.49468438889931
"06111",5.8,5.40684126396604
"06113",5.7,5.7868934966158
"06115",7.6,7.81931074228822
"08001",5.5,5.49131651158696
"08003",6.2,7.26422387625113
"08005",5.3,3.99664318048043
"08007",7.2,6.54479617234137
"08009",10.9,10.830525229166
"08011",8.8,9.42025626166496
"08013",4.9,3.46496527886274
"08014",3.8,2.73217037714664
"08015",8.6,6.76161880594552
"08017",7.3,8.41585185015169
"08019",5.4,4.82085724885945
"08021",7.5,8.40340522063542
"08023",9.6,10.5750975010408
"08025",7.8,8.62714294693526
"08027",9.1,7.8423300619248
"08029",8.7,9.2552576343224
"08031",5.3,3.50987183403536
"08033",7.4,9.91063775639984
"08035",4.6,2.25015260831671
"08037",5,3.2739574778095
"08039",6.5,5.94809083778103
"08041",5.6,4.76205669971826
"08043",8.7,8.02061361254377
"08045",5.8,5.07441678942622
"08047",6.8,5.52298716350325
"08049",5.8,6.09504998261741
"08051",4.3,3.73361964970748
"08053",7.5,7.6046553451831
"08055",9.2,10.4588323229262
"08057",10.7,10.6470996833165
"08059",5.4,4.20679750726605
"08061",10.5,10.4311348597394
"08063",7.9,8.10959791898423
"08065",4.3,4.35048934376671
"08067",5.5,5.66980021166323
"08069",4.5,4.8351427376583
"08071",8.6,9.77034367691004
"08073",8.2,7.08671301742974
"08075",8.2,7.53147048637833
"08077",7,7.11002114730347
"08079",8.6,5.9783138897186
"08081",8.6,8.0773264476477
"08083",8.7,7.86492950752633
"08085",7.9,7.92808884339902
"08087",6.6,7.67300646436706
"08089",10.5,10.2326525902203
"08091",6.9,6.2963435864166
"08093",6.6,6.48330808900419
"08095",8.9,8.51597067568041
"08097",4.5,3.42922082410244
"08099",8,8.85409315438084
"08101",6.9,8.28960748523516
"08103",6.9,7.88832179001393
"08105",6.2,6.77209384327264
"08107",5.9,4.36121574803497
"08109",10.2,9.72065045477811
"08111",6.7,7.83539978988545
"08113",5.7,3.57315061691158
"08115",11.9,9.40800452774121
"08117",5.4,3.21941564180336
"08119",7,6.49114814473166
"08121",7.7,8.09031291822628
"08123",5.8,5.83673726919978
"08125",8.6,7.96627366400552
"10001",7.4,7.20146609681233
"10003",6.6,5.4282102022552
"10005",9,8.17083319239311
"11001",4.3,3.30021539303245
"12001",6.6,6.30888030323062
"12003",9.1,8.19614067114015
"12005",8.6,7.05689717624715
"12007",11.8,9.16708516843354
"12009",8.4,6.80006615860301
"12011",7.9,5.62334997411062
"12013",11.8,9.35360154478279
"12015",11.7,9.42422145842882
"12017",11.6,10.5763385886251
"12019",7.5,6.44970092096256
"12021",8.8,7.07473455072526
"12023",11.2,8.96501336109813
"12027",13.2,10.4949167841082
"12029",13.4,9.94757300377593
"12031",8,6.18855680931949
"12033",9,7.11034025896123
"12035",10.1,7.99412190799104
"12037",11.4,9.56772963951038
"12039",10.2,9.83264187440071
"12041",11.9,9.07261207723698
"12043",13.5,10.2191450140129
"12045",10.2,7.90707547696024
"12047",12.9,10.2772482605675
"12049",11,10.4907713917839
"12051",8.7,8.82661026408035
"12053",11,8.85859214468776
"12055",12.5,10.2549545458546
"12057",6.7,5.72321003053119
"12059",11.8,9.67548001307108
"12061",10.4,8.10109494247579
"12063",12,9.62220752933728
"12065",10.1,9.6983439049175
"12067",13,9.5238062796747
"12069",9.7,7.78856673492872
"12071",9.6,7.68720436021665
"12073",6.5,5.91636460469682
"12075",12,10.1202640479434
"12077",10.8,9.19994891829837
"12079",12.6,10.3101796893359
"12081",10,7.29821766326571
"12083",11.8,9.22284627478274
"12085",9.5,7.58310947014164
"12086",6.7,6.21588799506457
"12087",8.5,6.24796722756086
"12089",8.3,7.24412925825601
"12091",7,5.80015228409975
"12093",12,8.81884675897686
"12095",6.1,5.16713624100144
"12097",6.6,6.24741054786539
"12099",9.1,6.13045336734512
"12101",7.5,7.49376169839153
"12103",10.1,7.03105360605841
"12105",9.4,7.96766877902647
"12107",13,10.8074526179967
"12109",5.8,4.97125215022008
"12111",9.3,7.61828690399883
"12113",8.4,6.1035440035189
"12115",9.2,7.62390306595166
"12117",6.2,4.92536232678234
"12119",11.1,10.5117125457746
"12121",11.6,9.05807343240427
"12123",12.4,8.75398189509386
"12125",9.9,7.83969485039413
"12127",8,7.81652971818287
"12129",8.4,6.47014656046542
"12131",8.6,6.86572941526027
"12133",11.1,10.2343868781742
"13001",10.2,10.9485496921664
"13003",11.2,10.8119608607111
"13005",10.9,10.3181138469008
"13007",12.7,10.497068291782
"13009",8.5,8.55646913547528
"13011",10.3,8.75879982508291
"13013",7,6.60452964530562
"13015",8.2,7.16778293287484
"13017",12.2,10.6671008550725
"13019",11.6,10.3321040212718
"13021",9.3,8.55419353367324
"13023",8.6,8.94725664914129
"13025",11.4,10.0958914278483
"13027",12.3,10.7851327863031
"13029",6.1,5.16556547575737
"13031",6.7,8.08743185379719
"13033",9.3,8.9792347423292
"13035",8.6,8.65801574644992
"13037",10.5,8.92840032766002
"13039",8.1,7.68301142139858
"13043",12.1,9.54439977213306
"13045",7.1,8.17282392479872
"13047",7.9,7.37351766975676
"13049",10,8.53601435490671
"13051",6.6,5.83923835681404
"13053",5,4.33238238229296
"13055",11.3,10.2249728017857
"13057",7.4,4.84160031729798
"13059",6.6,6.63341876176104
"13061",10.9,11.2614768071089
"13063",7.2,6.41738253590008
"13065",12.5,11.3606243688921
"13067",4.4,3.32910002192564
"13069",9.9,9.10978972049286
"13071",10.4,9.68130704212104
"13073",7.6,4.9849841257176
"13075",10.1,9.5737308508722
"13077",6.6,5.68010870117313
"13079",10.1,9.60517084404369
"13081",9.9,9.85862423541862
"13083",8.1,7.99907559494455
"13085",7.4,6.64149330027532
"13087",10.3,9.94996159057113
"13089",6.3,4.16937530480019
"13091",9.1,9.85805093945842
"13093",9.8,8.96261716735714
