"county_fips","per_smokin","pred_outcome"
"01001",15.5,15.5225525377184
"01003",14,14.0672282450646
"01005",20.9,21.745573035696
"01007",21.1,21.6050562596176
"01009",19.1,20.3758699586977
"01011",24.6,23.2098382989161
"01013",19.5,20.9544312897363
"01015",17,19.408934902163
"01017",20.6,20.3449671221885
"01019",16.3,19.9344994534331
"01021",15.8,19.5317122972095
"01023",20.2,20.4822507138999
"01025",19.9,21.1506085612991
"01027",20.6,20.4852586682487
"01029",20.9,18.7038007550465
"01031",14.4,18.013349519978
"01033",17.6,20.7308499059827
"01035",18.8,20.2511174892446
"01037",18.9,19.8220669849728
"01039",16.9,19.5147670147809
"01041",19,18.9376670275736
"01043",18.4,19.4666015485651
"01045",18.1,18.8427600912372
"01047",18.9,21.532004596949
"01049",22.5,21.4169869795442
"01051",15.6,16.3809483046059
"01053",21.1,21.3498763782355
"01055",18.4,19.2660870230387
"01057",20.7,22.041292185198
"01059",19.9,21.4409969301326
"01061",17.6,20.5054137013521
"01063",22,22.6299283975104
"01065",18.3,20.9909460509042
"01067",20.8,17.581085229978
"01069",17.8,17.8879437581618
"01071",20.2,21.53793712316
"01073",14.6,15.1176992986199
"01075",18.2,21.396180558096
"01077",14.7,18.4203479600276
"01079",20.1,20.8336404903708
"01081",15.2,14.1708238520141
"01083",15.6,17.5436040748456
"01085",21.6,21.2149235841196
"01087",17.6,19.867763050358
"01089",13.2,13.4452230314292
"01091",19.9,19.002682995499
"01093",19.1,21.8505475974842
"01095",16.2,19.6767395692791
"01097",18.8,18.4515964258536
"01099",19.5,21.0676218774843
"01101",17.4,15.8954404436168
"01103",17.3,18.1169621273535
"01105",21.1,22.7664150324183
"01107",19.4,21.0164551785094
"01109",14.3,17.8466998136176
"01111",18.9,19.5331837499219
"01113",20.3,20.2047908222369
"01115",15.3,17.9930447869239
"01117",10.7,11.4406425346149
"01119",17.9,20.7420330949682
"01121",18.2,19.8763740145051
"01123",17.3,18.990097996112
"01125",16.2,16.1488359303837
"01127",21.2,20.6357252561484
"01129",20.3,20.0958084926842
"01131",23.6,22.4971841410238
"01133",17.6,21.9125333449853
"04001",26.3,24.3290793936962
"04003",14.8,14.7959213061043
"04005",12.4,14.5733337914198
"04007",17,17.189399581577
"04009",15.2,17.2022701862699
"04011",13.3,15.0944279605209
"04012",16.7,20.6598911105886
"04013",11.7,12.5026614833841
"04015",16.8,16.7609455184136
"04017",21.5,20.3590550058441
"04019",12.8,13.4321437852472
"04021",14.8,15.0094526897808
"04023",12.4,17.2754316122501
"04025",14.4,14.1225478754179
"04027",13.3,16.7765206966985
"05001",22.1,22.2258882950182
"05003",20,24.3775016585489
"05005",19.6,19.6378053616934
"05007",13.8,14.3465177401202
"05009",18.5,20.6225356281885
"05011",21.5,21.3650181785199
"05013",20.5,20.7238130159944
"05015",18.1,20.0493025125595
"05017",22.7,23.5352144506206
"05019",17.6,19.0611010904723
"05021",22,22.5709028899582
"05023",18.5,20.7198690897487
"05025",23,19.9830974054404
"05027",17.4,21.9406250399094
"05029",23.3,21.7089315064547
"05031",19.3,19.2162831108337
"05033",18.8,20.4426591340121
"05035",21.6,22.0431426526232
"05037",21.3,22.4399756220752
"05039",20.7,20.6260728495345
"05041",25.2,25.0811046406394
"05043",19.2,20.3424256325735
"05045",14.7,17.052508702243
"05047",23.4,23.0477739719944
"05049",25.1,22.2045698606459
"05051",16.4,18.8233002856124
"05053",19.5,19.9600153301175
"05055",22.1,22.7411209792353
"05057",19.8,22.6094264329814
"05059",21.4,22.7254058632966
"05061",17.7,21.2999035830759
"05063",22.6,22.5601027536086
"05065",19.8,21.5079043525183
"05067",24,24.0792218068737
"05069",22.2,21.155045227413
"05071",23.1,23.0240333091461
"05073",24.6,23.8765175632413
"05075",23,23.6185469742982
"05077",25.7,27.101208499543
"05079",23.2,24.7697545810686
"05081",19.6,19.1301397152974
"05083",21.4,20.9238010047001
"05085",18.3,19.7834326728251
"05087",22.3,23.2137192297973
"05089",20.5,21.7553288576639
"05091",22.9,21.9252682283253
"05093",24.1,23.6064617289317
"05095",23.4,23.2391059060028
"05097",20.4,21.7065650913472
"05099",21.7,25.7944968008927
"05101",21.8,20.4963926954426
"05103",20.2,22.0494726822259
"05105",19.7,21.3720843234586
"05107",23.6,24.2531814314544
"05109",19.6,20.6384060964405
"05111",25.9,24.2766498973841
"05113",20.6,20.7993521444726
"05115",18.2,20.0119082891169
"05117",21.9,19.5833482958432
"05119",16.3,15.9875734069311
"05121",22.8,22.753135473822
"05123",25.6,25.7595553234403
"05125",15.1,16.4365583855083
"05127",22.2,22.6103375028221
"05129",24.2,23.7642118486622
"05131",18.9,18.8808356838942
"05133",19.4,23.2152719045202
"05135",22.3,22.6588378556058
"05137",21.8,22.9128064299367
"05139",17.4,21.2721821736397
"05141",23.6,21.8546081454177
"05143",16.5,16.6530191342631
"05145",21.7,20.7533033133755
"05147",22.1,21.061729351986
"05149",21,20.8762416499671
"06001",10.1,7.76865266361073
"06003",12.3,11.9801906743923
"06005",13.2,15.1308191386293
"06007",13.1,13.135515058044
"06009",14,15.0858973204922
"06011",14.7,15.4289643316325
"06013",10.4,9.1752188632773
"06015",19.3,15.1866899207006
"06017",9.8,10.8899723782429
"06019",14.1,14.0385217852789
"06021",14.9,16.3009443544625
"06023",15.8,13.3471137431722
"06025",13.6,17.6112850787546
"06027",12.9,13.7674995932291
"06029",16.5,15.1589503995204
"06031",16,15.8508484428943
"06033",13.2,15.3770848622842
"06035",16.7,17.3443842459393
"06037",10.7,12.6712527366594
"06039",15.1,15.3560794380939
"06041",7.3,6.85394308226566
"06043",15.9,13.9219763835412
"06045",13.6,14.8161026699563
"06047",17.4,15.7796454716062
"06049",13.7,15.0156069474041
"06051",12.6,13.1677517173917
"06053",13.6,13.5380413287163
"06055",12.6,11.0866190358176
"06057",15.5,11.73300620045
"06059",10.7,10.2786679675982
"06061",11.2,9.63048749892312
"06063",12.9,14.9285080037303
