"county_fips","per_cancer","pred_outcome"
"34027",8.6,7.37073577107309
"34029",10,8.57015849252583
"34031",6.7,6.30879486898726
"34033",8.7,7.84131940816802
"34035",7.6,6.89901930472125
"34037",9,7.93598357413735
"34039",6.4,6.19533895403701
"34041",9.4,7.92514400859275
"35001",7.2,7.15872722186796
"35003",13.1,12.4159270369406
"35005",6.7,6.33717768560996
"35006",6.8,7.05513818512839
"35007",9.4,8.62391642028312
"35009",5.9,5.81727656651199
"35011",10,7.17519122750065
"35013",6.1,6.97292685692955
"35015",6.6,6.19237421058433
"35017",9.8,9.54140757238792
"35019",6.1,6.60783930319862
"35021",11.7,8.89102028659727
"35023",8.1,8.26246064081623
"35025",5.5,5.42713722499154
"35027",11.1,9.36027877889171
"35028",8.6,7.73988663946088
"35029",7.2,7.4288375383647
"35031",6,6.14523080379682
"35033",8.4,10.0203552175595
"35035",7,6.65262874330012
"35037",9.3,8.01028502419315
"35039",7.1,7.62565808823392
"35041",6.4,6.41481333876121
"35043",8,7.60826811235505
"35045",7.4,6.76047724213497
"35047",7.4,7.98261876736302
"35049",9.7,8.99118288691349
"35051",12.1,10.3190277249475
"35053",7.3,7.42638751062857
"35055",9.6,9.29722618251988
"35057",8.4,8.01015861373494
"35059",8.5,7.73248819255193
"35061",7,7.04201598768166
"36001",8.2,7.26967884534202
"36003",9.4,8.10559411669708
"36005",5.1,5.37187544238744
"36007",9.1,7.79549832156287
"36009",9.8,8.22077804489978
"36011",9.9,8.28066760648635
"36013",9.9,8.34389996444976
"36015",9.6,8.01582901909679
"36017",10.5,8.78059268459064
"36019",9.2,7.83359602175053
"36021",11.2,9.11588118011046
"36023",8.5,7.59801882286877
"36025",10.7,9.22926157268657
"36027",8.8,7.59995249895602
"36029",8.8,7.7951781371683
"36031",11.1,9.34389789345983
"36033",9.5,7.69855829344068
"36035",9.8,8.33121438217253
"36037",9.8,8.30092865961909
"36039",10.4,8.79053824613748
"36041",12.7,10.8900089014479
"36043",10.3,8.62843184343925
"36045",8,6.91730025095091
"36047",5.8,6.08099199906794
"36049",10,8.37812656106759
"36051",9.6,8.14937579347855
"36053",9.8,8.32823005600537
"36055",8.9,7.53110187577691
"36057",9.1,7.8760914951187
"36059",8.4,7.39703267587144
"36061",7.2,6.70380639919975
"36063",9.8,8.32633311105518
"36065",9.4,7.90264744764821
"36067",9.1,7.51435675661735
"36069",10.3,8.55279421447652
"36071",7.6,6.53943070946807
"36073",9.5,8.15056028438095
"36075",9.2,7.71527689719451
"36077",9.3,8.41472911420451
"36079",9.3,7.72709594049
"36081",6.1,6.50815769183044
"36083",8.9,7.56953840327855
"36085",7.6,7.10414667171262
"36087",7.9,6.56762989281077
"36089",9.1,7.7753920735806
"36091",9.8,8.12587456583221
"36093",8.4,7.32476511186594
"36095",10.4,8.97860125274453
"36097",10.6,8.74363272967997
"36099",10,8.22548819594864
"36101",10,8.3034386081185
"36103",8.6,7.40531443661738
"36105",8.9,7.47758984948477
"36107",10.5,8.60934258205612
"36109",7.6,6.76367411387063
"36111",9.5,7.90292676708869
"36113",10.7,9.06218350513162
"36115",10.2,8.48585352269487
"36117",10.1,8.29652979977332
"36119",8.1,7.02026806948039
"36121",9.6,8.26287865037637
"36123",10.3,8.35380289135753
"37001",7.9,7.22192113034026
"37003",9.3,8.43957469552131
"37005",11.3,10.141293004947
"37007",7.4,7.70014877050484
"37009",11.3,9.69850600366314
"37011",9.9,8.57457628139875
"37013",9.9,9.02336127820429
"37015",7.9,8.22272015602872
"37017",8.9,8.48651048868379
"37019",12.3,10.9162516274361
"37021",9.7,7.89147888435961
"37023",9.5,8.24202061733749
"37025",7.2,6.44451415727981
"37027",9.6,8.41540991345312
"37029",8.6,7.5367088618488
"37031",11.3,9.43381248147239
"37033",8.6,8.38693815559457
"37035",8.9,7.63904882023489
"37037",10.6,8.94131592609745
"37039",12.1,10.354970100376
"37041",9.6,9.08721989969987
"37043",12.7,10.4980899420436
"37045",8.6,7.73827273055565
"37047",8.4,8.01014085275084
"37049",8.8,7.90793578862807
"37051",5.9,5.93642335559464
"37053",9.1,7.7405636215253
"37055",11,8.9675620198775
"37057",9,7.81807606497768
"37059",10,8.63096628649962
"37061",8.2,7.89682318018022
"37063",6.3,6.20591146161238
"37065",7.5,7.71661550076678
"37067",7.7,6.88558213384073
"37069",8,7.48198581102231
"37071",8,7.1805041085848
"37073",9,8.68242467048605
"37075",10.5,9.12851592919151
"37077",7.8,7.13773241898304
"37079",6.9,6.63923092665369
"37081",7.1,6.61702073890757
"37083",7.8,7.67283873138554
"37085",7,6.49382646093724
"37087",10.8,9.18630089879544
"37089",10.8,9.12279908017775
"37091",7.5,7.70157963462
"37093",5.7,5.78812126742429
"37095",8.9,8.01933226925154
"37097",8.5,7.23737012070929
"37099",8.7,7.83627961753448
"37101",7.3,6.62732911123002
"37103",9.1,8.6163206180738
"37105",7.9,7.24835136975566
"37107",8.1,7.92981497006503
"37109",9.4,7.99017463516997
"37111",9.7,8.34754076450657
"37113",11.5,9.82517123671098
"37115",10.1,8.68021440709288
"37117",9,8.88057835638687
"37119",6.2,5.71316384684958
"37121",10.8,9.3581853048183
"37123",9.2,8.41737783771844
"37125",10.3,8.81323133674597
"37127",7.8,7.67926474306335
"37129",8.7,7.66779260644726
"37131",9.4,9.30302672806767
"37133",5.4,5.35229304198181
"37135",7.6,6.68598848184616
"37137",11.3,10.1059141086425
"37139",7.8,7.51985616250072
"37141",8.7,7.53597596156789
"37143",10.6,9.93694457463083
"37145",8.8,8.13357985235373
"37147",6.5,6.43732772946465
"37149",12.5,10.4858982922222
"37151",8.8,7.72546478912823
"37153",7.9,7.25857538145177
"37155",6.7,6.55446754496801
"37157",9.1,8.22385581902383
"37159",8.3,7.41862029381057
"37161",9.8,8.49371819773106
"37163",7.7,7.42645841246976
"37165",7.3,6.90795569007567
"37167",8.8,7.92529393999972
"37169",10.2,8.94397111142099
"37171",9.7,8.34573756293989
"37173",9,7.46307675867431
"37175",12.2,10.0804851749615
"37177",8.7,8.73800739581336
"37179",7.6,6.49279507992168
"37181",7.5,7.54978270425473
