"county_fips","per_obesit","pred_outcome"
"01001",38.9,36.547060943666
"01003",36.8,34.4803532890321
"01005",43.3,43.365663233236
"01007",41.4,40.7645899155534
"01009",37.3,37.0699533668003
"01011",49.6,46.4790032019434
"01013",45,43.2697413465901
"01015",37.7,39.4589075207817
"01017",45.6,42.0757487529064
"01019",39.9,37.4626652757191
"01021",36.7,38.7315120813777
"01023",46,43.2713664019056
"01025",44,43.704777715434
"01027",39.5,40.4447911926889
"01029",39.6,36.0909968166808
"01031",34.2,37.8970916390247
"01033",40.6,38.5361235454674
"01035",44.4,43.2126600453573
"01037",42.9,41.1421252624519
"01039",43.8,39.0309326414408
"01041",40.3,40.1124233855841
"01043",40,36.229168917349
"01045",44.3,39.0064899063847
"01047",50.2,46.4253319095175
"01049",39,37.8354947885921
"01051",36.4,37.0923782063863
"01053",43.4,41.7515896124391
"01055",41.4,38.3531061253534
"01057",39,39.6235107255569
"01059",39.4,38.9519766057658
"01061",38.6,39.2810302582691
"01063",50.4,47.5259345269187
"01065",44.5,45.6050383006184
"01067",38.4,37.8895627442306
"01069",37.2,38.0605813376606
"01071",38.9,37.7400422742048
"01073",39.5,38.6058286490315
"01075",38.4,38.8370149912028
"01077",35.2,36.3232068865019
"01079",41.1,39.0716280787567
"01081",33.9,33.975227275373
"01083",36.4,36.1506911727306
"01085",49.4,46.7105135716212
"01087",46,45.0928312891946
"01089",35.3,34.9935472078618
"01091",46.2,42.7753105951927
"01093",39.7,37.785250586843
"01095",38.3,36.8522809328069
"01097",42.1,39.1801080041968
"01099",42.5,42.9584910121853
"01101",44.2,39.5455127972045
"01103",38.7,37.1574124203794
"01105",48.3,48.7663510913785
"01107",43.8,43.0412269325768
"01109",37.7,39.8161980369617
"01111",40.3,39.3977101804277
"01113",47.1,42.3269214818365
"01115",33.4,36.7728741489582
"01117",32,32.1625148524114
"01119",42.4,46.7726494318284
"01121",42.6,41.2768023942898
"01123",41.8,39.4458054784347
"01125",39.5,39.3303361040265
"01127",43.1,37.595898193523
"01129",41.4,41.6974905473721
"01131",47.8,47.5705652808976
"01133",36.8,37.6649657592635
"04001",38.8,39.261121919425
"04003",32.6,31.8975812709944
"04005",25.2,29.0095287870355
"04007",33.8,34.0885699422064
"04009",39.8,36.4745870382462
"04011",32.5,34.290010556959
"04012",33.7,34.2890597575945
"04013",32.6,29.2466029551331
"04015",36.2,34.1208622083821
"04017",38.1,36.4319580435611
"04019",31.5,29.2826874610328
"04021",38.4,32.886134500804
"04023",31.5,34.6863735621044
"04025",27.1,29.2094336800276
"04027",40.5,35.1874988351445
"05001",40.9,40.1382305137703
"05003",41.9,41.2624349331234
"05005",41,36.9802359101723
"05007",34.3,36.8942122456809
"05009",39,38.4756869874436
"05011",41.5,41.9390523609711
"05013",38.4,40.308372783727
"05015",35.7,39.1680227828127
"05017",44.4,43.6761214865787
"05019",37.1,38.9637010786071
"05021",37.7,39.0532709165669
"05023",35.9,37.2491488967018
"05025",40.9,38.6916799105059
"05027",38.5,41.1187677185001
"05029",41.5,38.8855979937019
"05031",36.9,38.0353046701492
"05033",39.7,38.3550852363084
"05035",41.3,43.3974882455787
"05037",38.5,40.4463887603835
"05039",43.6,41.554936066346
"05041",45.1,44.2433362647041
"05043",40.4,39.0369120714338
"05045",36.3,35.9346556404539
"05047",40.2,39.6345361278925
"05049",38.8,39.2111678210404
"05051",37.6,36.3491637826212
"05053",35.4,37.1749808691448
"05055",37.5,39.6536886990262
"05057",40.8,42.1873125586296
"05059",38.7,38.8741459642618
"05061",39.2,41.5650968955818
"05063",39.2,39.7955478037115
"05065",35.9,38.098513129876
"05067",40.6,41.5593985818479
"05069",43.7,42.6136251542238
"05071",38.9,39.7264798766489
"05073",42.7,42.6374336567076
"05075",41,40.0160316680903
"05077",44.9,45.7625218331566
"05079",39.5,42.6640357321423
"05081",38.6,39.0760039322152
"05083",38,38.9922739130459
"05085",38.4,37.8385754392225
"05087",36,41.1718742759667
"05089",37.2,38.559780450074
"05091",43.7,40.3914511132873
"05093",42.9,42.6424853787385
"05095",43,42.5379150938818
"05097",39.8,38.2486184686876
"05099",41.4,42.4940144880292
"05101",39.2,38.5251373093767
"05103",42.4,41.847706680129
"05105",37.7,38.5368431293949
"05107",50.7,45.1404313352879
"05109",36.9,38.4768070296501
"05111",40.6,41.1082554668613
"05113",36.6,38.0731454867901
"05115",35.2,37.6625929048383
"05117",37.8,37.635462888857
"05119",38.1,37.4927494338595
"05121",37.2,39.4374785593268
"05123",44.5,45.2117873156063
"05125",37.4,35.3002147383341
"05127",38.3,39.6606553255714
"05129",40.9,39.6240539856601
"05131",35.7,38.5250510123264
"05133",41.4,43.7333425577839
"05135",37.3,39.043291770233
"05137",36.9,39.3815727624877
"05139",41.1,40.5188166582087
"05141",37,38.561274138022
"05143",32.3,36.9118421937644
"05145",40.1,38.3444548670045
"05147",40.9,39.3989396303758
"05149",38.6,40.1796794284326
"06001",19.6,21.4063628418112
"06003",29.3,24.2447928154409
"06005",27.5,30.446561005685
"06007",30.2,30.3070530007953
"06009",29.6,31.3397698439773
"06011",32,33.4888385035686
"06013",28.6,23.7960933768537
"06015",33.9,32.54227263478
"06017",24.7,26.6826602869979
"06019",38.6,31.7480210256834
"06021",33.6,34.1365778334251
"06023",32.1,30.3315847515884
"06025",38,34.9453191135549
"06027",29.6,28.7695548051926
"06029",35.6,33.9995751184398
"06031",31.6,33.7142938126676
"06033",30.2,32.8872422854727
"06035",32.7,33.1659341547055
"06037",26.2,27.8283645835005
"06039",34.9,33.5442229102603
"06041",23.5,19.8614444359157
"06043",31.8,29.303455917395
"06045",29,31.7149549629344
"06047",34,34.0217310277036
"06049",29.7,31.6747928760011
"06051",29.2,29.8063482872666
"06053",32.3,29.5758163494661
"06055",28.4,26.3502801318307
"06057",29.8,26.8694106039636
"06059",25.7,24.6726287113747
"06061",25.9,25.2561283228293
"06063",29.1,31.1346550253208
"06065",33.7,30.9462203165769
"06067",34.1,28.0441128980828
"06069",29,30.6150629456537
"06071",35.1,32.1829494805249
"06073",25.3,25.6299918221759
"06075",17.6,19.040384380233
"06077",33.7,31.2746739183733
"06079",26.6,26.8395505279703
"06081",21.7,20.7593067336876
"06083",30.1,28.0791453036588
"06085",22.2,19.8096144163707
"06087",28.2,25.4054057461493
"06089",28.8,32.3021641781997
"06091",31.3,31.4494484287152
"06093",32.6,31.9810175081481
"06095",32.7,28.3786046534957
"06097",28.2,26.7184641001899
"06099",34.5,32.713602362495
"06101",31.6,31.4903535804047
"06103",31.9,33.0677974281989
"06105",32.5,33.2358659086939
"06107",37.6,34.457004608111
"06109",30.4,30.4348060631211
"06111",28.9,27.7684166814683
"06113",26.2,25.9978527295563
"06115",32.5,33.1889121239017
"08001",34.2,31.8677116611347
"08003",30.2,32.96202514867
"08005",25.7,25.9113003285368
"08007",25.1,26.8171035752162
"08009",30.2,32.9580109068349
"08011",32.7,30.9344303914049
"08013",18,18.9596443220241
"08014",24.7,21.0649579551437
"08015",25.7,24.5495268656405
"08017",27.3,35.3854509106047
"08019",25.9,22.0838116803337
"08021",30.3,33.4195433512609
"08023",33.6,32.8392870978918
"08025",33.6,31.3424340171998
"08027",27.4,27.8548119305437
"08029",28.5,30.0499434767419
"08031",23.6,21.8239225037935
"08033",27.1,27.9762215203075
"08035",21.4,20.6883952202562
"08037",23.2,22.3421027622058
"08039",25.7,30.0092070077323
"08041",27.7,27.666486577449
"08043",29.3,29.9584505453431
"08045",26.9,29.0796396819693
"08047",26.5,24.9752250628208
"08049",25.4,26.8186434056996
"08051",22.8,20.10391417724
"08053",25.7,24.0186149094899
"08055",28.5,28.2022809971772
"08057",28.9,30.0257941002263
"08059",25.1,24.0682336987872
"08061",29.1,37.2658431348009
"08063",30.1,38.1740853972638
"08065",26.5,27.1155890158144
"08067",24.9,24.8514626083694
"08069",20.4,23.8875052588512
"08071",30.9,35.2183500586117
"08073",30.1,30.2985350248726
"08075",29.3,34.6425526583069
"08077",29.9,29.7449781333494
"08079",27,20.0619530859228
"08081",29.7,33.7863306246596
"08083",30.3,29.7478550679438
"08085",33,29.5631390636541
"08087",30.9,35.6592595053017
"08089",31.1,34.2531666455197
"08091",25.1,20.6429932519915
"08093",25.9,27.499856406411
"08095",29.7,34.9721022176748
"08097",21.1,18.824954781023
"08099",30.8,36.6610316899304
"08101",31.2,32.7087993290105
"08103",27.4,31.3530773327352
"08105",26,30.2394064600101
"08107",25.2,22.7823625750551
"08109",30.6,31.1590431661027
"08111",27.8,24.4884967385444
"08113",25.7,18.825817507876
"08115",29.5,36.5790815242955
"08117",23.5,21.1440249943569
"08119",27.6,27.7975965350043
"08121",26.6,33.2754489465753
"08123",31.4,30.7059012477824
"08125",27.6,35.3644636900119
"10001",38.9,36.9913411382985
"10003",37.7,32.8581643761052
"10005",38,34.1669899870249
"11001",24.7,29.8627997370372
"12001",30.2,31.9145262696578
"12003",37.8,38.4887736397569
"12005",35.1,34.8349880114967
"12007",38.6,39.3602735207206
"12009",32.2,33.6700062149924
"12011",31.9,35.2477471212777
"12013",43.7,38.230261078934
"12015",33.2,35.1263380242222
"12017",33.8,36.222756621233
"12019",35.7,35.2515423368101
"12021",25.9,32.2168151926501
"12023",38.1,38.2659533560325
"12027",43.1,40.6916712416802
"12029",43,39.3698541693464
"12031",33,35.9701977322453
"12033",32,36.4420289144857
"12035",33.1,34.40932527564
"12037",36.8,36.1397530352586
"12039",44.2,41.667577562607
"12041",36.8,36.9499519402772
"12043",38.9,39.7376487343405
"12045",38.4,36.4452253208973
"12047",38.9,42.2191475975495
"12049",39.3,41.8945803793445
"12051",38.4,41.39860821722
"12053",33.3,36.7815073906821
"12055",34,37.794294302017
"12057",31.4,34.4981867392042
"12059",36.1,37.5261577708519
"12061",31.8,33.4132526743464
"12063",42.4,40.2023055568435
"12065",38.3,38.3598108087348
"12067",39.9,40.1907811178282
"12069",34.2,35.4940860450157
"12071",30.6,34.6244676201107
"12073",30.8,32.9209701219555
"12075",38.6,37.0877354704215
"12077",41,39.1828267988613
"12079",36.3,40.8333610298636
"12081",33.1,33.4812353955565
"12083",38.4,36.5888494060979
"12085",26.5,32.6045931301254
"12086",30.5,36.1412500453843
"12087",30,32.7941662387143
"12089",32.8,32.5337237077779
"12091",33.4,33.7277112830888
"12093",39.7,38.6184158710474
"12095",32.6,34.717130208441
"12097",31.3,37.7100140830058
"12099",29.6,33.0794721617211
"12101",34.4,35.2975077538776
"12103",31.9,33.2836084082444
"12105",40.9,37.9474473841888
"12107",39.2,39.4644041704398
