"county_fips","per_HighBP","pred_outcome"
"01001",40.6,38.7401723624388
"01003",38.7,39.9213635540833
"01005",48.9,48.9186566523786
"01007",42.3,42.3566053653547
"01009",40.5,40.8584918487852
"01011",52.4,49.7942015606696
"01013",47.7,50.1066853189123
"01015",41.3,42.7231955871711
"01017",46.8,47.7361903337813
"01019",44.3,44.0935909564712
"01021",41,41.6634638745521
"01023",51.1,50.7968163526501
"01025",47.7,49.4038974112276
"01027",45.1,45.5393664279563
"01029",42.3,41.1600612532606
"01031",39.1,41.125993200647
"01033",42.1,43.3609170054244
"01035",49.9,51.0685778927964
"01037",46.9,50.0895144343756
"01039",42,44.4418039351886
"01041",43.5,45.2191548002348
"01043",40.9,40.4759594891109
"01045",42.1,42.423281509035
"01047",51,52.0006691669991
"01049",41.8,41.0131401499007
"01051",38.7,39.843252385904
"01053",46.2,46.1883197508257
"01055",42,42.6860107833703
"01057",45.7,44.8685171769111
"01059",41,42.6531390680378
"01061",43.4,44.1790917483785
"01063",57.7,58.2031566290975
"01065",49.6,50.5777785252831
"01067",45.5,46.2507229332553
"01069",43.4,42.6187387643944
"01071",42.2,42.5312525359249
"01073",41.8,42.1622629842799
"01075",44.4,45.1677077601864
"01077",39.4,41.3771801855801
"01079",43.4,43.6285915210178
"01081",34.8,34.6413179183847
"01083",37.9,38.179544609979
"01085",53.9,52.6765885457863
"01087",48.4,52.8155436244185
"01089",37.3,36.9238251768591
"01091",49.6,48.5065012759725
"01093",42.9,43.6574805278859
"01095",39.6,39.7766311632855
"01097",41.5,43.1052279017038
"01099",48.2,49.0906475205352
"01101",43.8,43.774299844459
"01103",42.2,40.8456018355914
"01105",52.7,53.6464173926899
"01107",46.5,47.6414352492077
"01109",37.4,41.6381589979873
"01111",45.1,44.918126290359
"01113",44.3,44.4479817837992
"01115",37.9,40.1642122683742
"01117",36.8,35.5824179069491
"01119",47.9,51.6496618149817
"01121",46,45.3984107740772
"01123",45.9,47.0683426668535
"01125",37.5,39.1588980734948
"01127",41.8,42.6308670473936
"01129",47.5,46.8268636104648
"01131",53.8,54.3967541046326
"01133",43.3,43.6933054237708
"04001",36.4,37.3547291344037
"04003",36.9,34.7443985524793
"04005",25.2,28.3985572897158
"04007",37.1,39.8385506750689
"04009",29.7,31.9018083948397
"04011",26.8,29.8077264345701
"04012",44.8,47.043833002661
"04013",29.3,29.1034269418086
"04015",39,40.3669193129039
"04017",37.5,36.2000753712504
"04019",31.4,31.889151920769
