county_fips,per_smokin,pred_outcome
13027,19.8,21.595170974731445
31095,14.6,18.100412368774414
51683,12.0,12.275972843170166
56021,13.3,15.562037944793701
13135,11.7,13.849598407745361
20001,16.5,19.831957817077637
27065,17.8,18.177878379821777
28107,20.4,21.770140647888184
31185,14.1,16.29970645904541
42063,,18.653404235839844
48327,14.0,18.304491996765137
29173,18.9,19.053070068359375
48151,13.4,16.185787200927734
51183,17.1,18.84337615966797
47183,19.0,20.07877826690674
26105,15.7,17.26404571533203
48159,13.1,14.74894094467163
08075,16.0,18.708940505981445
22119,22.8,25.541756629943848
31045,12.3,16.3387188911438
51139,17.0,19.573853492736816
13161,20.6,23.739137649536133
18117,19.1,21.516032218933105
27015,14.6,16.352004051208496
31079,14.6,16.40818691253662
21223,,22.206958770751953
55113,17.3,17.02704429626465
41027,11.4,14.244275569915771
21169,,26.69072151184082
26007,17.8,19.592729568481445
19095,14.8,16.5054669380188
13061,17.2,23.007112503051758
18177,19.1,19.04847526550293
29227,19.2,18.300440788269043
31157,14.0,18.944960594177246
39107,15.0,16.731478691101074
01015,16.3,18.94039249420166
37095,19.0,21.68260097503662
19019,15.3,16.327989101409912
27121,14.6,15.337344646453857
21181,,27.5747709274292
42053,,20.733460426330566
46077,14.7,15.791722774505615
48375,17.3,16.356601238250732
48413,12.3,17.015127658843994
51580,19.9,20.06277084350586
54063,20.5,19.658044815063477
48499,14.8,17.293773651123047
18041,20.2,21.559789657592773
28023,19.0,20.7725887298584
04023,11.6,18.052742958068848
17007,14.1,16.171192169189453
28039,18.2,20.123075485229492
37113,14.9,16.074910640716553
40025,13.0,16.3073410987854
01043,16.6,21.08585262298584
39065,17.7,21.549464225769043
20105,16.2,15.61665153503418
22059,18.6,21.32677173614502
36123,14.8,17.42650318145752
21035,,18.592796325683594
48045,16.8,16.615652084350586
48265,12.4,13.619548797607422
20009,16.3,18.979960441589355
16075,14.3,17.30009698867798
48269,17.5,16.031851768493652
39161,16.5,19.657411575317383
46125,15.0,15.663371562957764
19129,13.8,14.59001636505127
26001,15.9,17.93621253967285
48165,16.4,18.49020004272461
13201,17.8,20.505027770996094
18013,15.9,16.218209743499756
19023,15.7,16.77034568786621
40043,17.5,18.02220344543457
31151,14.1,17.606252670288086
37069,14.8,16.765997886657715
21219,,24.08461284637451
48393,12.4,16.212618827819824
54031,21.6,19.61275005340576
48399,14.3,17.0406551361084
48301,,18.011271476745605
31089,14.3,15.481093406677246
17175,15.1,18.62986469268799
48193,15.3,16.92005157470703
16009,16.8,17.876962661743164
19109,14.9,17.433472633361816
28141,19.0,23.384719848632812
31131,13.4,17.061986923217773
46051,14.7,16.447691917419434
16067,13.5,17.44149112701416
19157,14.7,16.51018714904785
22001,21.9,23.97435760498047
37079,19.6,22.476503372192383
42011,,16.746971130371094
51600,9.2,10.022042274475098
48335,16.0,17.561447143554688
51790,13.5,13.832117557525635
20171,13.3,14.604615211486816
31001,13.6,15.599992752075195
45053,14.0,18.415133476257324
38047,14.9,14.369214534759521
29081,19.7,19.757511138916016
20157,16.3,15.926131248474121
28087,15.9,17.40541362762451
51590,19.1,21.244474411010742
