county_fips,per_obesit,pred_outcome
13027,40.2,41.33566665649414
31095,37.4,39.38829040527344
51683,35.8,36.18585205078125
56021,33.8,32.791961669921875
13135,34.9,33.39480781555176
20001,37.4,39.52681541442871
27065,37.6,38.476539611816406
28107,46.3,43.616268157958984
31185,40.9,37.34843635559082
42063,,37.72271156311035
48327,36.5,35.65083694458008
29173,40.1,39.31313705444336
48151,36.1,36.591875076293945
51183,45.5,41.502004623413086
47183,39.1,36.152042388916016
26105,40.4,35.241905212402344
48159,35.3,34.86686706542969
08075,29.7,37.041072845458984
22119,44.6,41.974849700927734
31045,35.5,31.757878303527832
51139,34.6,38.38966751098633
13161,40.4,40.87969779968262
18117,39.7,38.87256622314453
27015,35.5,37.17000770568848
31079,41.2,37.93361282348633
21223,,41.009443283081055
55113,34.3,35.47492790222168
41027,31.5,31.98820209503174
21169,,42.23175621032715
26007,41.3,38.23556900024414
19095,43.4,37.85170936584473
13061,41.2,45.060874938964844
18177,37.9,38.79181098937988
29227,40.2,37.5152702331543
31157,39.1,39.372385025024414
39107,36.3,36.222883224487305
01015,38.6,39.437578201293945
37095,41.0,42.25948143005371
19019,37.6,37.346181869506836
27121,38.9,36.35264587402344
21181,,42.43102264404297
42053,,38.57307243347168
46077,35.6,38.34477615356445
48375,41.8,40.17123222351074
48413,36.0,38.90088081359863
51580,40.7,40.952836990356445
54063,41.1,39.56869697570801
48499,34.3,37.15350532531738
18041,44.9,40.44123649597168
28023,38.6,42.35610389709473
04023,34.2,34.166062355041504
17007,36.8,37.79832077026367
28039,37.2,38.637420654296875
37113,35.3,33.45988655090332
40025,37.6,34.33971977233887
01043,36.4,37.046913146972656
39065,40.3,38.44377326965332
20105,40.2,37.2520694732666
22059,38.6,39.32097053527832
36123,33.9,35.05580520629883
21035,,38.443016052246094
48045,39.5,35.97291374206543
48265,34.4,32.90854454040527
20009,38.8,39.30086898803711
16075,31.4,36.822540283203125
48269,37.8,36.27713394165039
39161,37.3,40.6286506652832
46125,34.0,36.734066009521484
19129,39.2,36.5533504486084
26001,39.0,36.657365798950195
48165,36.1,38.785804748535156
13201,41.8,39.75282096862793
18013,36.1,35.824289321899414
19023,39.3,37.73935508728027
40043,38.2,37.934865951538086
31151,40.4,38.3297119140625
37069,38.8,39.471534729003906
21219,,39.168222427368164
48393,33.7,35.950355529785156
54031,41.9,38.42161178588867
48399,35.9,37.681121826171875
48301,,37.38580513000488
31089,38.4,37.28054237365723
17175,38.2,38.737247467041016
48193,36.1,36.292184829711914
16009,36.3,35.5169620513916
19109,38.2,38.37418746948242
28141,39.5,38.343502044677734
31131,40.7,37.314544677734375
46051,37.3,37.8370475769043
16067,36.4,37.612728118896484
19157,40.5,36.874433517456055
22001,41.8,40.87308883666992
37079,42.8,41.49879837036133
42011,,36.18948745727539
51600,31.8,25.89336395263672
48335,38.4,39.45231819152832
51790,36.4,35.57436180114746
20171,38.1,36.051246643066406
31001,41.2,35.89755439758301
45053,35.0,38.77007293701172
38047,39.8,36.11726379394531
29081,39.3,38.92304801940918
20157,41.2,37.564680099487305
28087,37.5,40.10921096801758
51590,41.7,43.90158462524414
51650,40.3,38.943681716918945
05029,41.4,39.77834701538086
17139,38.4,36.57963562011719
19105,39.7,37.23121643066406
27097,37.2,37.215131759643555
29151,35.6,36.740243911743164
40061,42.2,40.89967918395996
46057,34.6,37.55154228210449
54007,41.5,40.34010696411133
05111,41.4,38.418203353881836
21137,,41.355642318725586
17027,40.2,37.306562423706055
37147,39.0,36.6296501159668
29207,37.6,38.97892379760742
17045,37.5,38.42975044250488
21191,,40.051767349243164
36073,32.9,38.65299034118652
38011,36.3,34.66854286193848
01117,31.7,35.04296875
13217,42.4,39.17238807678223
39157,43.4,39.47140693664551
19135,38.2,38.60022735595703
18113,39.6,36.19032287597656
29141,38.2,39.52920341491699
36067,36.9,33.06033134460449
48493,35.3,36.012413024902344
46087,36.1,35.85717964172363
48233,35.1,39.79614448547363
51840,37.6,34.896955490112305
40105,40.5,40.89228439331055
31129,41.8,37.7182731628418
48325,39.5,35.95274543762207
17005,39.0,37.41778373718262
45069,41.0,44.07563591003418
39069,38.6,38.408447265625
21007,,37.52434539794922
46111,36.3,37.861846923828125
48009,34.9,34.8309211730957
21063,,43.470767974853516
38065,34.6,37.111093521118164
37063,36.1,33.450385093688965
19165,37.8,36.556556701660156
19175,37.2,39.381378173828125
47065,34.5,35.93454360961914
55087,36.6,34.23554039001465
17165,40.3,37.280344009399414
47109,39.4,37.43418502807617
31103,36.6,36.30197525024414
31113,35.9,37.03422927856445
40053,36.3,38.179338455200195
46007,42.4,42.5506706237793
48195,36.8,38.13810348510742
19103,30.4,30.409574508666992
17081,39.8,38.54511070251465
47015,43.1,38.46134948730469
18085,38.7,35.71961975097656
20059,40.3,38.289371490478516
27153,39.3,38.24200439453125
38077,36.1,38.50914001464844
23015,30.9,30.72854518890381
20057,39.1,39.26631736755371
17145,40.7,39.53559875488281
17093,39.7,33.42959690093994
29099,40.3,38.53303527832031
29105,38.5,39.90702819824219
26039,37.5,36.602783203125
29127,39.6,39.340471267700195
42093,,33.67617225646973
26143,39.2,36.72116661071777
12009,34.0,34.823055267333984
31119,40.0,36.75948524475098
31135,40.6,37.36435890197754
35021,35.3,31.602020263671875
51173,38.1,39.88349914550781
27085,42.0,36.317543029785156
48155,40.1,39.64157295227051
31167,39.8,37.9930477142334
31179,37.3,32.988914489746094
38045,34.4,35.644081115722656
39089,37.5,38.699134826660156
05053,36.9,37.98104476928711
47111,43.1,38.35246276855469
20107,37.2,39.042531967163086
20061,34.5,35.16222381591797
19041,35.2,38.32378959655762
20169,41.1,36.535369873046875
20037,36.8,34.91682815551758
48095,37.1,35.63692665100098
