county_fips,per_smokin,pred_outcome
48401,17.1,18.229159355163574
04003,14.8,15.3403639793396
29137,20.9,20.780376434326172
21213,18.6,21.423837661743164
05121,22.8,22.974448204040527
28003,18.2,20.76780605316162
48421,15.7,17.56745433807373
18179,19.8,18.33498764038086
18125,20.1,18.648829460144043
26165,18.6,18.244385719299316
31183,15.3,15.863224029541016
48475,17.2,17.337404251098633
51840,15.2,14.916111946105957
35028,7.8,10.658182144165039
18061,18.2,18.1382474899292
27009,14.0,17.06839084625244
31137,13.8,16.609482765197754
40111,20.9,21.270416259765625
05061,17.7,21.496967315673828
31163,17.2,16.006932735443115
19005,16.6,17.48271083831787
13143,18.5,19.783400535583496
24015,15.6,16.231396675109863
31105,17.7,17.83316421508789
05019,17.6,18.454980850219727
13177,15.2,14.502708435058594
18183,17.5,17.796300888061523
28037,19.4,20.650778770446777
46107,14.6,15.447213172912598
48493,15.3,16.178071975708008
51600,11.2,10.025267601013184
28091,21.6,23.119924545288086
05111,25.9,23.756361961364746
12091,14.7,17.74687099456787
13007,17.5,20.690349578857422
40119,14.0,16.4839129447937
48087,18.2,18.254416465759277
48099,18.5,16.315240383148193
17037,13.0,15.861589908599854
48149,14.7,16.217195510864258
42015,16.1,17.988567352294922
46061,16.0,16.7490291595459
46073,15.7,16.162397384643555
47101,25.7,23.63293170928955
51049,16.6,18.1248140335083
48307,18.1,16.401050567626953
20071,13.6,14.646047115325928
38013,13.0,14.975299835205078
47171,24.3,20.51426601409912
12119,10.6,17.83363437652588
19147,15.0,16.68741226196289
27041,16.0,15.07294511795044
20055,16.9,16.405216217041016
48467,17.4,18.25557518005371
51820,16.7,16.32326602935791
29175,20.6,20.498414039611816
18105,13.6,14.21767282485962
19107,17.7,16.383528232574463
28127,19.9,21.419918060302734
12005,15.8,17.840535163879395
34023,9.8,11.360025882720947
01013,19.5,21.334918975830078
18081,17.5,15.3385009765625
29055,24.4,24.144092559814453
40073,17.1,18.01000690460205
48225,19.5,20.433043479919434
17045,17.5,18.450660705566406
51117,16.8,18.180797576904297
05133,19.4,23.431443214416504
26163,18.4,19.040974617004395
48071,14.9,15.691291332244873
05083,21.4,21.408129692077637
20081,17.4,16.73903751373291
17155,14.2,15.89549970626831
42113,21.1,18.26834774017334
48251,17.5,15.97419261932373
42013,19.2,19.033286094665527
46089,14.4,17.107494354248047
13191,18.6,18.931876182556152
20005,15.9,19.034680366516113
46027,14.3,13.629634857177734
48205,13.8,16.88534450531006
08035,8.5,9.463770389556885
19025,15.7,17.24880599975586
31069,17.3,15.658079147338867
20157,14.8,15.578554153442383
55087,16.6,14.000393390655518
31081,13.3,15.751862525939941
18137,18.7,19.419026374816895
13285,16.4,18.658796310424805
21191,20.9,22.521934509277344
46007,26.0,30.64885425567627
31153,12.8,12.614023685455322
35031,30.6,24.124751091003418
17151,16.7,20.65494441986084
17177,17.0,17.501296043395996
18085,15.9,17.605774879455566
21175,23.9,22.920883178710938
37125,12.5,13.29321813583374
37159,16.3,18.260024070739746
13157,16.9,15.488103866577148
51007,18.2,17.863436698913574
39103,17.0,13.912397861480713
13283,21.0,22.849575996398926
27145,14.7,16.589515686035156
13209,20.7,20.18883514404297
41071,13.9,15.373429298400879
39125,21.7,19.528615951538086
20141,15.3,17.17152690887451
17089,12.0,13.548562049865723
19031,15.0,15.615486145019531
20027,18.5,15.15748119354248
55001,18.3,17.359203338623047
20179,12.8,16.649244785308838
51830,11.1,11.954625129699707
40011,19.1,18.84373188018799
48151,16.9,16.089627265930176
48253,20.8,19.181763648986816
48173,12.2,15.64927864074707
40001,24.8,26.276888847351074
48231,16.8,17.79762840270996
48471,18.2,18.445968627929688
40147,19.8,16.392845153808594
55137,20.2,18.505419731140137
08003,14.9,15.929279804229736
13253,17.9,19.707356452941895
01133,17.6,23.11518955230713
48219,15.9,16.37910270690918
31129,13.9,16.312828540802002
13081,18.0,22.189952850341797
31047,16.5,17.56316089630127
06091,14.3,14.914981365203857
28075,19.2,20.41740131378174
47085,24.3,21.309929847717285
51800,13.7,14.961630821228027
29199,21.7,20.572747230529785
48235,14.6,16.723647594451904
17129,15.4,15.937219619750977
13045,14.3,17.5978946685791
19181,16.5,14.040657043457031
17199,18.0,17.465675354003906
13171,17.0,19.251747131347656
51510,9.2,9.890466690063477
31053,15.8,17.020954132080078
05097,20.4,22.449395179748535
19001,15.7,17.10423469543457
29129,19.2,18.88334083557129
31099,15.9,15.32731294631958
28051,23.3,24.689431190490723
51580,17.7,19.065770149230957
13173,21.3,20.71328067779541
13075,19.0,21.067119598388672
47051,21.4,18.954984664916992
48181,18.0,17.870162963867188
55133,12.6,11.335227966308594
29053,20.6,18.14905548095703
51159,22.0,19.26564311981201
17077,16.5,17.09152126312256
29125,23.9,20.052483558654785
22111,20.9,21.626872062683105
31119,14.5,17.22854995727539
26073,15.2,17.968470573425293
39075,25.7,19.959017753601074
20191,18.0,17.543004989624023
19033,15.9,17.001602172851562
20079,14.0,15.404375076293945
40047,17.0,17.604650497436523
25003,12.6,14.283279418945312
27107,14.9,16.056517601013184
31169,15.6,16.567535400390625
37021,10.8,13.702301502227783
12055,15.6,19.91841697692871
48081,20.1,16.691871166229248
31145,13.9,17.774107933044434
37169,17.4,18.669968605041504
54019,24.5,21.342745780944824
37145,18.8,20.013214111328125
39063,16.3,16.097121715545654
22093,18.7,20.3966007232666
46003,15.7,15.833088397979736
20131,15.2,15.980241298675537
48199,17.4,18.02046775817871
27011,16.4,17.16020393371582
20083,14.6,15.165439128875732
31097,14.5,17.99276828765869
16021,14.7,18.578661918640137
27023,13.0,16.934260368347168
47137,25.1,23.555298805236816
48153,18.7,18.969420433044434
47147,19.1,19.259864807128906
56031,17.1,16.50106906890869
51103,14.2,13.453592300415039
29077,15.0,16.450937271118164
39007,20.7,21.86430549621582
37197,18.4,20.213475227355957
08063,13.1,16.822747230529785
40097,21.2,22.26611614227295
39093,18.7,17.916501998901367
08075,17.1,18.45382785797119
20193,13.4,17.367239952087402
51685,15.5,14.805018901824951
39111,22.7,22.11212921142578
13047,14.0,16.646164894104004
12019,13.5,18.434988975524902
17187,17.5,17.678587913513184
18003,18.3,16.55740737915039
48267,16.3,14.66770601272583
48389,17.8,17.406084060668945
40029,22.8,22.678156852722168
47055,21.7,19.577362060546875
28005,22.2,23.341882705688477
48359,16.8,17.59309673309326
45087,22.4,22.145997047424316
26055,13.1,13.758365631103516
47033,21.4,21.27364444732666
21083,19.7,20.309346199035645
55065,16.0,17.07837963104248
55099,17.5,18.255785942077637
17005,20.4,17.821544647216797
18101,22.9,19.725276947021484
08047,13.2,13.025086879730225
26027,18.2,17.449755668640137
28137,18.0,20.359545707702637
20029,16.6,16.342360496520996
21197,20.6,23.637557983398438
19177,18.7,19.47429847717285
28163,23.6,23.420466423034668
48425,12.7,15.952173233032227
20125,20.5,18.568093299865723
30107,18.2,19.638931274414062
