county_fips,per_asthma,pred_outcome
13027,11.1,11.045729160308838
31095,9.2,9.623682498931885
51683,9.7,9.595672607421875
56021,10.1,9.889240741729736
13135,9.2,9.492695808410645
20001,10.3,10.538909435272217
27065,10.4,10.085278987884521
28107,10.7,11.023894309997559
31185,9.4,9.276235103607178
42063,,10.563617706298828
48327,9.7,9.641501426696777
29173,10.6,10.070350170135498
48151,9.7,9.494142055511475
51183,11.3,10.336910724639893
47183,11.3,10.635923385620117
26105,11.4,10.579813480377197
48159,10.0,9.534391403198242
08075,11.4,10.037611961364746
22119,11.2,11.346742630004883
31045,9.4,9.469446659088135
51139,11.0,10.338603496551514
13161,10.8,11.10076379776001
18117,11.5,10.901339530944824
27015,10.0,9.11272668838501
31079,8.8,9.320665836334229
21223,,10.990498065948486
55113,11.0,10.715763568878174
41027,11.3,9.83004379272461
21169,,11.868820667266846
26007,11.9,10.622310638427734
19095,9.9,9.305933952331543
13061,11.2,11.349280834197998
18177,11.8,10.660742282867432
29227,10.6,9.943361282348633
31157,9.2,9.581928730010986
39107,10.4,9.689682483673096
01015,10.6,10.698515892028809
37095,11.0,10.73067045211792
19019,10.0,9.372531414031982
27121,10.0,9.125290393829346
21181,,11.495311737060547
42053,,10.367878913879395
46077,9.9,8.565040588378906
48375,10.1,10.063575744628906
48413,9.1,9.770127773284912
51580,11.7,11.599476337432861
54063,12.2,10.737889766693115
48499,10.3,9.843427181243896
18041,11.8,10.696115493774414
28023,10.1,10.700851917266846
04023,9.4,10.9358811378479
17007,10.0,10.23708724975586
28039,9.5,10.218000888824463
37113,10.6,9.557466983795166
40025,10.1,9.659086227416992
01043,9.8,10.095354557037354
39065,11.2,10.778592109680176
20105,10.1,9.22166395187378
22059,9.7,9.917124271392822
36123,11.3,10.538046836853027
21035,,10.725736141204834
48045,10.3,9.854859352111816
48265,9.6,9.200567722320557
20009,10.1,10.425402641296387
16075,10.9,10.287970066070557
48269,10.3,10.302743911743164
39161,10.8,10.298961639404297
46125,9.9,8.9091796875
19129,9.8,9.169768333435059
26001,11.2,10.778945922851562
48165,10.2,10.137022018432617
13201,11.0,10.620355606079102
18013,10.9,10.000475883483887
19023,9.9,9.219591617584229
40043,11.3,10.472092628479004
31151,8.8,9.76837968826294
37069,11.0,10.405762195587158
21219,,10.875498294830322
48393,9.7,9.379024982452393
54031,12.3,10.756285667419434
48399,9.7,9.72946548461914
48301,,9.636173248291016
31089,9.2,8.58156156539917
17175,10.3,10.025817394256592
48193,10.1,9.977852821350098
16009,11.6,10.47197675704956
19109,9.8,9.259520053863525
28141,9.7,10.433004379272461
31131,9.2,9.204193592071533
46051,9.7,9.070629119873047
16067,10.3,10.12477159500122
19157,9.9,9.537556171417236
22001,10.8,10.809929847717285
37079,11.3,10.500979900360107
42011,,10.522082805633545
51600,9.2,9.050090789794922
48335,9.3,9.088598251342773
51790,11.0,10.335171222686768
20171,9.5,9.431911945343018
31001,9.2,9.565869331359863
45053,9.7,10.25374460220337
38047,10.2,8.402987957000732
29081,10.7,10.23261308670044
20157,10.1,9.289735794067383
28087,10.1,10.71828842163086
51590,12.5,12.143716812133789
