county_fips,per_copd,pred_outcome
17127,10.1,9.774630069732666
27017,6.3,7.7163801193237305
37181,9.2,9.839109420776367
47079,13.8,11.779082775115967
06021,7.8,7.951462030410767
17093,4.7,5.176775932312012
19095,7.4,7.442555665969849
22003,9.9,9.56127119064331
18055,10.9,9.859650135040283
33001,8.6,7.804129123687744
46065,5.4,6.59031867980957
55027,8.0,7.111213207244873
28125,14.2,10.089282989501953
18103,9.8,10.10810375213623
20189,7.9,8.107303142547607
47047,9.7,8.952632427215576
01017,11.3,9.907824993133545
18127,7.9,6.781203746795654
25011,6.0,7.371863126754761
30051,13.1,10.405213356018066
48273,5.9,6.834604024887085
12007,11.8,9.467933654785156
17057,9.6,8.83692979812622
27065,7.8,8.48403263092041
20067,6.9,6.7195305824279785
46035,8.3,7.538556814193726
48011,8.5,7.281432390213013
51740,7.9,8.120139598846436
31147,10.0,8.596220016479492
26037,6.9,6.567316770553589
27159,7.9,8.850328922271729
48171,9.0,8.664046287536621
13137,9.5,8.582335948944092
19155,8.1,7.50190281867981
25019,4.5,4.852935791015625
27027,5.0,5.794164180755615
31177,6.4,6.468454360961914
47165,8.0,7.497008323669434
20031,10.8,8.4237642288208
21211,8.3,7.705209255218506
28111,13.4,10.480193614959717
17053,7.6,8.157080173492432
40127,13.8,12.118762493133545
40105,10.7,10.195996761322021
48209,5.8,5.305170297622681
55063,5.8,5.818599700927734
29039,13.4,11.547438144683838
19189,6.1,6.963467121124268
48369,8.1,7.573248386383057
48329,5.3,5.714693307876587
17201,8.9,7.952194690704346
26151,11.7,10.361175060272217
31127,7.4,7.146372556686401
40059,9.0,8.953895568847656
13123,9.7,10.05928373336792
18005,8.3,7.0788867473602295
18131,10.4,9.985398769378662
26107,10.8,8.887418746948242
28145,9.4,9.181120872497559
36093,6.2,7.0661468505859375
48189,7.9,7.293883562088013
54041,12.9,11.769258499145508
13201,12.2,10.325964450836182
40099,10.1,9.266386985778809
36051,7.4,7.687487363815308
28129,11.4,10.206945419311523
01089,6.4,5.907743453979492
18163,8.0,8.306201696395874
26053,12.3,9.631001949310303
37157,10.6,10.402885437011719
51520,11.4,9.52177906036377
12117,6.2,8.286790370941162
18045,9.3,9.84616231918335
21167,10.8,9.26581621170044
28019,10.4,10.042354106903076
29059,11.8,12.323111534118652
48395,8.5,9.578453063964844
48221,7.5,8.301496982574463
56005,7.6,6.033272981643677
31093,7.1,7.218743562698364
36037,8.8,8.447284698486328
38037,11.3,8.611865043640137
47169,9.4,8.835699081420898
49053,5.8,6.944387197494507
01075,11.2,11.08175802230835
24047,7.8,7.901939868927002
40053,12.0,8.114668846130371
46033,8.4,8.506868600845337
08001,5.5,6.043767929077148
13003,11.2,10.240403652191162
18145,10.4,8.76298713684082
19141,9.2,8.207318544387817
27161,6.2,7.422170400619507
29063,8.9,8.717645168304443
48437,9.2,9.767107009887695
53063,6.5,6.25724983215332
13023,8.6,8.495621681213379
29123,9.8,10.118743896484375
19063,8.4,8.332353591918945
38073,7.3,7.4004011154174805
48315,11.4,11.171122074127197
01061,11.0,11.012074947357178
19159,9.0,8.312942743301392
27091,7.4,8.537454843521118
31045,6.4,6.678032875061035
36009,9.3,9.109901905059814
05011,10.9,10.29018497467041
13113,5.7,6.060619592666626
19081,7.1,7.793492794036865
27039,5.1,5.860068321228027
46069,6.9,7.7433881759643555
48063,9.3,9.389143466949463
48335,7.8,7.572834730148315
05059,10.1,10.335772514343262
31157,7.1,7.802740812301636
37137,10.3,9.161420345306396
20065,9.6,8.925360679626465
48045,13.9,10.95665454864502
08023,9.6,9.667863368988037
22067,12.3,12.008054733276367
37175,8.1,8.604331493377686
39153,7.8,8.023893117904663
04013,6.3,5.87696385383606
17165,9.6,9.633776664733887
26025,9.8,8.989924430847168
18113,8.3,8.817464351654053
35051,11.1,9.755647659301758
48373,10.2,10.245854377746582
01033,9.3,9.593452453613281
19115,9.0,7.878113746643066
26065,6.2,5.8416361808776855
39171,11.0,9.555434703826904
27025,5.9,6.477313041687012
56011,8.8,7.479120254516602
48103,7.0,6.171943187713623
33019,8.8,7.791232585906982
42117,10.3,9.563253402709961
42119,8.3,7.742273807525635
48069,7.6,8.004476070404053
21063,14.5,14.102778434753418
35003,13.7,10.898659229278564
22081,12.0,11.564128875732422
17117,9.6,9.299452781677246
47069,11.1,10.635199546813965
24025,5.6,5.668618440628052
31117,8.8,8.49098539352417
51595,10.9,10.167754173278809
19109,8.2,8.043340682983398
46021,8.5,7.528528451919556
19099,6.8,7.555338382720947
19117,10.5,9.5867338180542
55015,6.2,5.388220548629761
18091,9.8,8.622354984283447
19193,7.3,6.886795520782471
26067,8.3,8.348786354064941
48123,9.1,9.476927757263184
37037,8.6,7.621362209320068
48325,6.7,7.578593730926514
21165,14.4,14.996207237243652
55055,6.3,6.195852756500244
26117,8.8,9.289357662200928
26123,10.2,9.534373760223389
26149,11.1,9.34969186782837
48079,10.1,9.534245491027832
26023,10.9,9.757899761199951
37147,6.6,6.669717311859131
37151,10.1,9.10138988494873
20011,10.1,8.926533699035645
48075,8.3,7.488541603088379
48105,7.5,8.289298295974731
37069,8.3,7.834665536880493
20115,8.0,7.666325569152832
17061,9.6,9.333841323852539
48131,6.3,8.518043041229248
21025,14.2,14.179495811462402
46125,6.5,7.352916479110718
47005,12.6,12.473724842071533
45011,9.9,10.781561851501465
48013,7.0,7.548814535140991
48017,6.8,7.018872976303101
42021,9.7,9.258948802947998
47067,17.8,14.731375217437744
47073,11.2,11.611762046813965
45039,11.5,10.19256067276001
51760,7.1,6.184199333190918
27079,7.6,6.588530778884888
48255,7.2,7.887196063995361
31003,6.8,8.259671688079834
29007,11.9,10.05565595626831
48035,11.4,10.045077800750732
48047,7.3,9.384655475616455
55107,10.3,8.884065628051758
51065,8.5,7.189451456069946
55131,6.6,5.89303731918335
27103,5.8,5.751290321350098
27117,7.7,8.266402006149292
27129,7.9,7.935143947601318
51111,11.4,10.722776889801025
51115,9.5,8.668538093566895
01057,12.1,11.046460628509521
42055,8.3,8.24153208732605
28049,9.1,7.442044019699097
18095,9.9,9.254775047302246
48177,8.6,9.026610374450684
16067,7.9,8.307223320007324
42085,8.8,9.148472785949707
29113,8.1,8.47811222076416
26093,7.2,6.394607305526733
26143,11.8,11.25439453125
36005,6.9,7.037064552307129
39021,10.5,9.350783824920654
26161,5.4,5.306481599807739
31135,8.0,7.590826749801636
27151,7.4,8.12553596496582
38063,8.4,7.718997001647949
35047,6.5,7.653640270233154
29181,12.1,13.450988292694092
20173,6.4,7.10871958732605
13001,10.2,10.654727935791016
19021,6.9,6.66258430480957
17137,8.5,8.375388145446777
29229,12.1,12.935378551483154
17075,9.2,9.170146942138672
48271,8.4,8.942393779754639
17095,9.3,8.606688499450684
20041,8.3,7.874196767807007
13237,11.0,9.410738945007324
13165,12.3,11.631472110748291
48507,7.4,8.385765790939331
39041,5.8,5.460149049758911
13255,9.5,9.156171321868896
13005,10.9,9.839601993560791
16003,10.1,9.503923892974854
48413,8.1,9.528666496276855
29147,9.2,7.383308410644531
31001,6.9,6.768480539321899
31005,7.6,8.055973529815674
48279,8.6,9.190613269805908
48275,9.7,9.27868127822876
48345,9.3,9.456158638000488
29115,12.1,10.136933326721191
13085,7.4,7.4138243198394775
05037,10.7,10.563742637634277
55113,8.5,9.013555526733398
55129,8.2,8.199177265167236
42019,6.2,6.637224435806274
36013,8.4,9.340351104736328
29079,11.9,10.559524536132812
48281,9.3,8.154262065887451
48057,6.9,8.10250997543335
16065,4.7,5.616493225097656
19069,8.5,8.369904518127441
16007,7.8,8.495896816253662
19079,7.5,6.928401231765747
01101,8.3,6.9424521923065186
13043,12.1,10.577724933624268
13051,6.6,6.68951940536499
19137,8.9,8.865009307861328
48385,13.1,11.722687244415283
08115,11.9,9.116552829742432
19161,7.3,7.79416823387146
48399,8.1,8.695884227752686
13119,10.0,10.038357257843018
12049,11.0,10.41431999206543
13147,9.1,9.523227214813232
39033,12.4,11.087993621826172
13199,10.9,10.499579429626465
34033,6.4,7.865276336669922
38083,9.1,8.523769855499268
05063,10.8,9.699824333190918
31043,7.0,7.132668733596802
51590,11.9,10.860232830047607
51640,11.8,10.283838272094727
51660,6.1,6.596843242645264
18049,11.3,9.607129573822021
39105,13.8,13.046367645263672
54045,15.5,13.431421756744385
54013,16.5,15.058304786682129
28053,13.6,11.364686012268066
29025,11.0,10.567452430725098
37133,5.6,6.0691237449646
54091,13.4,11.004484176635742
12121,11.6,10.193725109100342
53045,8.3,8.76589822769165
50003,7.6,7.726795196533203
54093,11.5,9.951982498168945
32027,7.5,8.546454429626465
32510,8.7,7.42250394821167
19131,7.7,7.28456974029541
13229,10.1,9.528962135314941
37061,9.7,9.598650455474854
37127,8.7,8.115071535110474
13211,7.8,7.686152696609497
18035,10.1,9.288663387298584
20185,8.6,8.231640815734863
26035,11.9,11.757544994354248
08017,7.3,7.439926385879517
26007,10.7,10.225389003753662
26011,11.7,10.812488555908203
20051,6.2,6.2167346477508545
20165,9.3,8.589795112609863
26157,11.8,9.779069423675537
18009,11.9,11.109518051147461
46101,6.9,7.523604154586792
01071,12.0,10.728458881378174
18011,6.8,5.657519102096558
18133,8.8,8.41443681716919
18159,9.1,8.329388618469238
40021,10.4,8.59597396850586
46029,7.3,7.1368749141693115
27087,10.0,10.787347316741943
20171,9.2,7.312195777893066
55025,4.6,5.109251022338867
13197,11.2,9.951182842254639
26095,12.0,10.270248889923096
29013,9.8,10.80610704421997
55121,7.1,6.844409227371216
51650,6.8,6.924259901046753
48301,5.7,10.018612384796143
40015,10.7,10.412636280059814
08019,5.4,5.824269771575928
08027,9.1,8.349913597106934
08005,5.3,5.040704965591431
48431,6.3,7.00014328956604
48485,7.7,7.15812349319458
48261,14.4,9.982189655303955
48263,8.6,7.518158435821533
48259,5.7,6.5278778076171875
37113,10.0,9.650461196899414
40049,10.3,9.952886581420898
48449,8.8,8.996375560760498
31067,9.1,8.021682500839233
40109,7.3,6.833646535873413
36001,5.1,6.05585241317749
40005,11.6,10.665305137634277
40019,9.1,8.944727420806885
48287,9.7,9.119180679321289
51079,8.3,7.263800144195557
28061,10.4,10.060336112976074
28085,10.1,9.32248067855835
28041,9.1,8.937159538269043
54109,16.2,15.036477088928223
38023,8.4,7.9544360637664795
21153,17.0,16.01180362701416
48375,9.3,8.233007669448853
13053,5.0,5.8834943771362305
19053,7.4,8.326128005981445
31095,9.0,8.512322902679443
51179,5.2,4.637251853942871
