county_fips,per_depres,pred_outcome
39047,26.8,25.502259254455566
18053,27.7,25.142898559570312
29059,26.0,25.791983604431152
29057,25.3,24.5851469039917
48441,23.4,21.857678413391113
48303,22.7,22.665017127990723
29155,25.7,23.926803588867188
48449,22.5,23.723146438598633
39077,25.7,22.854296684265137
13215,19.6,20.703968048095703
26023,27.5,23.83637237548828
42001,,21.28988552093506
08003,22.6,21.362506866455078
19183,20.7,19.325199127197266
39097,24.7,23.57195281982422
28123,20.0,21.55548667907715
45079,22.3,20.501049041748047
55017,24.1,21.20597743988037
31059,16.6,16.293322563171387
48103,20.4,19.035853385925293
20119,20.3,20.729857444763184
19139,19.4,19.354416847229004
39123,23.6,20.859578132629395
08019,21.3,20.062304496765137
08035,21.1,20.04518699645996
20081,20.0,21.69888973236084
27083,22.8,21.58645725250244
31017,17.0,16.432156562805176
12113,19.3,23.132729530334473
13025,24.0,23.275757789611816
17199,22.9,22.424452781677246
48243,21.0,19.870845794677734
39139,26.2,23.96522617340088
20033,20.8,18.085529327392578
26009,25.2,20.19204044342041
31105,17.3,18.618831634521484
45001,23.2,21.218695640563965
08011,22.0,21.372550010681152
18011,21.5,21.370944023132324
21099,,28.53523826599121
54087,31.5,27.067370414733887
26127,26.4,23.13378143310547
27019,22.9,20.279284477233887
46079,19.4,20.523167610168457
48255,20.4,21.161968231201172
47125,28.6,24.864827156066895
55099,22.0,21.166709899902344
55133,20.2,19.472826957702637
54029,29.5,22.757100105285645
48435,20.1,20.868324279785156
55045,23.0,19.867006301879883
19127,19.4,19.810422897338867
40149,24.9,22.553407669067383
41041,26.5,21.96753978729248
26135,27.2,23.406909942626953
17079,22.6,21.65697956085205
26155,28.3,22.802505493164062
51770,23.5,22.65743350982666
39029,25.1,23.006370544433594
20123,20.8,18.506731033325195
55031,23.9,20.95442008972168
29093,26.3,26.16554546356201
40015,24.2,23.683293342590332
28045,19.7,23.201200485229492
12131,18.7,23.32236671447754
27111,23.2,20.48346996307373
18099,25.8,23.33213996887207
22007,27.1,24.772871017456055
18143,27.3,27.268312454223633
13097,18.2,19.062399864196777
20151,20.7,19.54151439666748
35007,21.1,18.226183891296387
48281,23.6,21.695308685302734
29161,25.9,23.806121826171875
38091,19.5,16.179654121398926
29217,26.6,24.789960861206055
40035,26.0,23.43157958984375
13273,19.4,20.221766471862793
19017,19.5,19.869184494018555
19075,19.6,16.482574462890625
29159,24.6,23.6351375579834
13149,22.6,24.39461898803711
38099,19.4,20.067766189575195
28019,19.2,21.6483793258667
20003,21.5,23.25342559814453
37169,26.3,23.03052043914795
06091,23.2,20.018810272216797
20041,20.7,20.0389404296875
08095,22.7,19.78718090057373
16081,20.7,19.69172477722168
13059,22.2,22.211377143859863
48447,22.9,21.684484481811523
12049,18.0,21.067739486694336
13183,21.3,22.099790573120117
48431,21.4,20.8204984664917
48417,23.2,20.618783950805664
48207,22.9,21.99248695373535
48051,22.1,21.977163314819336
36017,21.1,24.442925453186035
54009,28.8,21.95027446746826
05003,25.6,25.889266967773438
29197,24.3,23.553627014160156
19163,20.5,20.371647834777832
19189,20.3,19.30807876586914
31085,16.5,18.109471321105957
05021,26.8,26.580257415771484
48025,19.6,20.22439670562744
42123,,21.466129302978516
21021,,23.666176795959473
19185,20.7,22.50087833404541
47055,29.1,25.93519687652588
48161,22.7,22.628474235534668
17163,20.9,20.983793258666992
18065,26.8,23.176308631896973
21079,,26.72366237640381
26129,27.5,24.13206672668457
55069,23.9,19.734039306640625
48391,21.0,22.150150299072266
17117,22.9,22.0929536819458
31181,17.6,17.248984336853027
20135,19.9,20.6106595993042
42083,,22.905115127563477
31139,17.1,16.649816513061523
47133,30.6,27.90767765045166
19027,19.8,18.101146697998047
26107,28.9,24.126564025878906
17053,22.9,21.02120876312256
17063,22.0,21.130273818969727
48053,22.2,21.5335054397583
17083,22.8,20.746968269348145
18131,25.5,24.40707302093506
31117,16.7,16.191930770874023
37083,22.5,20.3517427444458
21033,,26.84048557281494
19119,21.0,17.973464012145996
31055,18.9,20.132768630981445
27131,23.0,20.405280113220215
05113,25.0,26.095738410949707
38035,23.0,19.83428382873535
51700,22.2,21.099027633666992
