county_fips,per_arthri,pred_outcome
13027,33.6,33.01064205169678
31095,30.4,31.684185028076172
51683,21.2,21.918030738830566
56021,24.6,24.82231044769287
13135,20.0,20.920827865600586
20001,29.8,31.972134590148926
27065,28.1,30.749104499816895
28107,32.9,31.54974365234375
31185,26.0,29.033767700195312
42063,,29.919633865356445
48327,33.1,33.3220272064209
29173,35.0,33.52509117126465
48151,29.1,30.36198902130127
51183,29.0,29.924413681030273
47183,30.6,31.395747184753418
26105,35.9,33.413902282714844
48159,28.6,28.935317039489746
08075,27.4,28.141791343688965
22119,35.1,35.3494987487793
31045,24.6,26.973851203918457
51139,33.1,33.15710258483887
13161,29.9,30.44068717956543
18117,34.4,33.76826477050781
27015,25.8,28.01609992980957
31079,25.2,24.29627799987793
21223,,32.78685760498047
55113,34.1,34.42265319824219
41027,27.1,25.763471603393555
21169,,35.55668258666992
26007,36.2,34.53926658630371
19095,28.4,29.005624771118164
13061,35.1,36.5290412902832
18177,32.6,31.483022689819336
29227,36.7,34.09814643859863
31157,28.2,27.928988456726074
39107,29.7,30.271032333374023
01015,31.6,31.77118968963623
37095,33.2,32.52261447906494
19019,27.8,27.74446678161621
27121,28.2,30.928555488586426
21181,,34.521629333496094
42053,,33.1914701461792
46077,28.9,29.58842182159424
48375,25.1,23.295960426330566
48413,25.9,30.38855266571045
51580,33.6,34.07974052429199
54063,42.6,36.281890869140625
48499,31.7,32.64109516143799
18041,33.1,33.926218032836914
28023,34.8,34.92009925842285
04023,24.0,26.950593948364258
17007,26.8,26.316670417785645
28039,29.0,29.216556549072266
37113,34.5,34.69419860839844
40025,31.5,31.89905834197998
01043,32.5,31.413193702697754
39065,29.8,31.638155937194824
20105,33.8,32.34033203125
22059,27.4,29.489028930664062
36123,30.1,31.03397560119629
21035,,28.69672393798828
48045,31.8,33.04657173156738
48265,30.3,32.05833053588867
20009,30.2,30.785256385803223
16075,28.6,28.831978797912598
48269,33.3,29.810256958007812
39161,31.2,32.8475227355957
46125,27.7,28.195042610168457
19129,28.4,27.901684761047363
26001,40.5,37.05824089050293
48165,20.6,23.25137424468994
13201,33.7,33.76361846923828
18013,34.5,31.338852882385254
19023,31.7,30.468249320983887
40043,30.6,29.799731254577637
31151,24.1,26.293500900268555
37069,28.6,30.20737934112549
21219,,31.224666595458984
48393,27.6,30.16264057159424
54031,41.5,33.82173538208008
48399,27.6,29.209546089172363
48301,,32.147995948791504
31089,29.6,28.726466178894043
17175,30.6,31.361427307128906
48193,31.2,32.52064037322998
16009,33.2,33.158287048339844
19109,31.1,29.52822494506836
28141,34.6,34.797340393066406
31131,27.3,28.06112575531006
46051,29.6,29.494956016540527
16067,25.6,26.53023624420166
19157,28.0,28.959107398986816
22001,33.0,30.861202239990234
37079,29.1,30.611295700073242
42011,,28.772847175598145
51600,22.3,21.508338928222656
48335,22.1,23.597256660461426
51790,30.3,30.581177711486816
20171,27.2,29.11734390258789
31001,26.8,26.132290840148926
45053,31.7,31.312334060668945
38047,33.0,31.949249267578125
29081,34.6,34.14272117614746
20157,33.6,31.850255966186523
28087,28.6,30.499910354614258
51590,33.4,35.993757247924805
51650,27.7,26.866657257080078
05029,32.9,32.526241302490234
17139,29.2,29.49385356903076
19105,28.8,29.68222141265869
27097,28.0,29.99233627319336
