county_fips,per_cancer,pred_outcome
13027,8.7,7.8753907680511475
31095,10.6,9.238335132598877
51683,5.6,5.281675338745117
56021,8.6,7.157066583633423
13135,5.7,5.380825519561768
20001,9.5,8.514301776885986
27065,9.7,8.588786125183105
28107,7.5,7.193799734115601
31185,9.3,8.210863590240479
42063,,8.216796398162842
48327,10.8,9.51911449432373
29173,10.5,8.988540172576904
48151,9.4,8.577026844024658
51183,6.8,7.013319730758667
47183,8.3,7.75820255279541
26105,11.5,9.217173099517822
48159,9.8,8.341562271118164
08075,8.7,7.653685569763184
22119,8.5,7.942669868469238
31045,8.7,7.667756795883179
51139,10.0,8.648191452026367
13161,7.8,6.857028484344482
18117,9.7,8.270761489868164
27015,9.9,8.877424716949463
31079,7.8,6.779516935348511
21223,,7.987865924835205
55113,11.2,9.664384841918945
41027,8.8,7.6649720668792725
21169,,8.21011209487915
26007,11.2,9.080068111419678
19095,9.9,8.20838451385498
13061,9.2,8.25317096710205
18177,9.3,7.933709144592285
29227,11.2,9.356206893920898
31157,9.2,7.860501766204834
39107,9.7,8.357769966125488
01015,8.2,7.337161064147949
37095,8.9,7.715641021728516
19019,9.5,8.213649272918701
27121,10.9,9.620806694030762
21181,,7.823236465454102
42053,,8.206279039382935
46077,10.9,9.245535850524902
48375,6.4,5.593051433563232
48413,7.9,8.323764324188232
51580,8.8,7.767624855041504
54063,10.9,9.276883602142334
48499,10.5,9.293303966522217
18041,9.6,8.350545406341553
28023,8.9,8.193856000900269
04023,7.0,7.179007291793823
17007,8.3,7.425057411193848
28039,8.0,6.991865158081055
37113,11.5,9.955787181854248
40025,10.6,9.371551513671875
01043,9.5,8.000634670257568
39065,8.4,7.607607364654541
20105,11.0,9.415743827819824
22059,7.5,7.013033151626587
36123,10.3,8.43203067779541
21035,,7.464807987213135
48045,9.5,9.249279499053955
48265,10.6,9.585673332214355
20009,9.2,8.139875650405884
16075,9.0,7.8687744140625
48269,10.6,7.657637357711792
39161,9.8,8.391042232513428
46125,10.1,8.800117492675781
19129,9.9,8.241634845733643
26001,13.6,10.835322856903076
48165,5.4,5.594273567199707
13201,9.6,8.217483043670654
18013,11.1,9.039103984832764
19023,10.4,9.109183311462402
40043,9.2,8.095457077026367
31151,7.8,7.082363605499268
37069,8.0,7.3647778034210205
21219,,7.466154336929321
48393,9.8,8.769464015960693
54031,10.3,8.798076629638672
48399,8.5,8.255913734436035
48301,,8.915501594543457
31089,10.5,8.953360080718994
17175,10.2,8.962368488311768
48193,10.3,9.13434362411499
16009,10.0,8.978139877319336
19109,11.0,9.053956031799316
28141,9.7,8.506195545196533
31131,9.7,8.109298467636108
46051,11.2,8.94011116027832
16067,7.5,7.029930591583252
