county_fips,per_heartD,pred_outcome
46125,7.3,7.507184028625488
19129,6.7,6.535243511199951
26001,11.0,10.577491760253906
48165,5.5,6.4247822761535645
13201,9.6,9.306156635284424
18013,8.5,7.980853796005249
19023,8.0,7.737843751907349
40043,8.3,8.22377634048462
31151,6.5,6.787900924682617
37069,6.8,6.7615437507629395
21219,,8.210193634033203
48393,6.9,7.78542423248291
54031,10.4,8.640480518341064
48399,7.8,8.141359806060791
48301,,9.79390573501587
31089,8.2,7.537920713424683
17175,7.9,8.317492008209229
48193,8.9,9.06789255142212
16009,9.1,8.66011905670166
19109,8.4,7.781797647476196
28141,9.0,9.190136432647705
31131,7.0,7.172935247421265
46051,8.2,7.647661209106445
16067,6.9,7.08183217048645
19157,7.2,7.138854265213013
22001,8.7,8.144574642181396
37079,8.1,8.054794073104858
42011,,6.639993190765381
51600,5.0,4.696228265762329
48335,6.5,6.761651039123535
51790,7.0,6.558348894119263
20171,7.1,6.844280004501343
31001,7.1,6.410449743270874
45053,8.3,8.181977272033691
38047,9.6,8.58892011642456
29081,9.4,9.15724229812622
20157,9.6,8.853455543518066
28087,7.2,7.144717693328857
51590,9.0,8.694286346435547
51650,6.4,5.992204427719116
05029,9.4,8.68748950958252
17139,7.1,7.539504289627075
19105,7.4,7.139332056045532
27097,7.7,7.54646635055542
29151,6.9,7.122225284576416
40061,9.5,9.312416553497314
46057,6.2,6.582823753356934
54007,11.1,10.804863452911377
05111,9.1,8.793615818023682
21137,,8.872845649719238
17027,6.6,6.775764465332031
37147,6.0,5.7651307582855225
29207,8.8,8.936093807220459
17045,8.6,7.971242189407349
21191,,7.982036113739014
36073,7.5,7.7284650802612305
38011,7.8,7.842880487442017
01117,5.7,5.848674774169922
13217,5.9,6.081574201583862
39157,8.2,8.19650411605835
19135,7.2,7.098203659057617
18113,7.2,7.0384416580200195
29141,10.1,10.286564350128174
36067,6.5,6.613434314727783
48493,6.3,6.405189037322998
46087,6.7,6.98737907409668
48233,7.0,7.274425268173218
51840,7.4,5.9300315380096436
40105,9.0,8.87450361251831
31129,8.4,8.446472644805908
48325,6.6,6.682284593582153
17005,6.9,7.118916749954224
45069,9.0,9.337401390075684
39069,7.6,7.527913808822632
21007,,8.97566270828247
46111,7.8,7.86095666885376
48009,7.5,7.513227701187134
21063,,10.764704704284668
38065,7.9,8.181570529937744
37063,5.0,4.987272024154663
19165,7.9,7.493557691574097
19175,7.4,7.5658345222473145
47065,6.6,6.545806884765625
55087,6.0,5.522965908050537
17165,8.2,8.167022705078125
47109,9.0,9.120982646942139
31103,10.1,8.214157104492188
31113,7.8,8.316508293151855
40053,8.8,8.22543716430664
46007,9.8,9.551292896270752
48195,6.7,6.9106364250183105
19103,4.8,4.78407883644104
17081,7.6,7.710744619369507
47015,8.2,8.17855453491211
18085,7.2,7.038782358169556
20059,7.0,6.867591619491577
27153,8.7,8.17056941986084
38077,7.0,6.571796178817749
23015,8.4,7.7851386070251465
20057,6.4,6.056034564971924
17145,7.9,8.01462984085083
17093,4.4,4.737730979919434
29099,6.6,6.732283353805542
29105,8.6,8.296345233917236
26039,10.0,9.442438125610352
29127,7.5,7.793867826461792
42093,,7.2349512577056885
26143,10.7,10.318430423736572
12009,7.9,6.653645753860474
31119,6.7,6.338723659515381
31135,7.6,8.21661901473999
35021,12.9,9.256232261657715
51173,9.3,9.598906517028809
27085,6.8,7.0092432498931885
48155,10.9,9.90982961654663
31167,7.1,6.721680641174316
31179,5.8,5.783711910247803
38045,8.8,8.552841663360596
39089,6.8,6.745671033859253
05053,7.5,7.662382125854492
47111,7.9,8.133858680725098
20107,8.0,8.451626777648926
20061,4.9,5.174813270568848
19041,7.6,7.0844886302948
20169,7.3,6.986215114593506
20037,6.9,6.735240459442139
48095,7.6,7.293525218963623
48107,8.4,8.919397354125977
26043,8.3,7.515631198883057
37163,8.1,8.280635356903076
48117,7.1,6.203804969787598
26067,6.7,6.6985039710998535
21141,,8.140341520309448
48127,9.9,8.438146829605103
27055,7.2,7.298902273178101
51025,8.6,8.752222061157227
27039,5.7,5.736515998840332
27047,8.1,8.077916860580444
26149,7.8,7.7003865242004395
17051,7.6,8.058000564575195
17055,8.4,8.402554035186768
48131,8.2,7.64290976524353
21025,,10.076491832733154
27041,7.3,7.294601678848267
46067,7.7,7.579759836196899
48023,8.9,8.770148277282715
46047,10.5,9.18169355392456
46097,8.6,7.891139030456543
25003,7.8,7.434981346130371
27073,8.3,8.19247841835022
44003,6.4,6.573129653930664
51011,8.1,7.89130711555481
31003,8.2,8.229073762893677
56005,5.6,5.0369343757629395
45061,8.6,8.831106662750244
48047,8.1,8.73652458190918
51013,3.8,3.8680050373077393
51065,6.7,6.675313711166382
53021,5.3,5.629693508148193
53059,7.4,7.388234615325928
51109,7.5,7.293057918548584
51115,9.2,8.248780250549316
