county_fips,per_diabet,pred_outcome
51169,16.4,14.823625564575195
38039,12.3,11.547927379608154
38073,12.1,11.01857328414917
17197,10.7,9.59803056716919
21107,,13.879202365875244
17041,11.7,12.092918395996094
21157,,12.83185338973999
28017,18.4,17.974817276000977
18151,13.5,11.563830375671387
36033,12.2,12.82003927230835
13129,13.9,12.833644390106201
39047,14.3,13.756449222564697
18053,15.2,13.570010662078857
29059,14.9,15.05802583694458
29057,16.0,15.124794960021973
48441,11.2,11.81882619857788
48303,11.4,10.93712043762207
29155,17.9,17.66642665863037
48449,15.6,14.340157508850098
39077,13.5,13.148099899291992
13215,15.0,14.380266666412354
26023,13.3,13.043477535247803
42001,,11.785567283630371
08003,11.3,11.200698852539062
19183,12.0,11.113470077514648
39097,12.4,12.012509822845459
28123,18.3,16.217082023620605
45079,13.0,12.093213081359863
55017,11.7,9.884756565093994
31059,12.3,11.35349416732788
48103,15.0,13.67725419998169
20119,12.5,11.705181121826172
19139,12.3,10.479957580566406
39123,13.8,12.287126064300537
08019,9.0,8.804609298706055
08035,6.8,7.277417421340942
20081,13.2,12.936036109924316
27083,11.0,10.953525066375732
31017,13.2,12.693434715270996
12113,10.9,14.031327247619629
13025,14.4,14.641360759735107
17199,12.4,11.424868106842041
48243,21.2,16.088592052459717
39139,14.5,13.347609043121338
20033,13.3,12.583524227142334
26009,12.8,11.928606033325195
31105,15.2,14.825876712799072
45001,16.9,16.124902725219727
08011,14.7,14.000638961791992
18011,10.5,8.63012433052063
21099,,13.945820331573486
54087,19.4,16.00282096862793
26127,13.7,12.089363098144531
27019,8.5,7.855443239212036
46079,12.0,10.236149787902832
48255,14.0,14.238411903381348
47125,10.8,10.518479347229004
55099,14.8,13.064813613891602
55133,10.5,9.075117111206055
54029,16.6,14.232984066009521
48435,17.4,13.951738834381104
55045,11.3,9.735761642456055
19127,12.7,11.131510257720947
40149,13.4,12.82124662399292
41041,14.9,13.367609977722168
26135,16.5,14.866254806518555
17079,12.0,11.976496696472168
26155,12.5,11.53068208694458
51770,15.1,14.32145643234253
39029,15.2,13.503321170806885
20123,12.8,12.295203685760498
55031,11.7,10.168522834777832
29093,15.0,15.293740272521973
40015,14.9,15.156349658966064
28045,14.3,13.597885131835938
12131,12.3,14.525065898895264
27111,12.1,11.463461875915527
18099,14.0,11.816848754882812
22007,16.7,16.189478874206543
18143,14.1,13.364027500152588
13097,13.6,12.793933391571045
20151,12.1,11.570900917053223
35007,15.5,15.622622966766357
48281,14.0,13.26478624343872
29161,11.7,10.260913848876953
38091,12.7,11.315800666809082
29217,14.3,13.773688316345215
40035,15.9,15.52626657485962
13273,21.2,21.308082580566406
19017,9.9,9.246091365814209
19075,11.1,10.315635681152344
29159,12.6,13.038227558135986
13149,14.3,14.006656169891357
38099,12.4,10.94791316986084
28019,16.9,15.587636947631836
20003,13.1,13.164999008178711
37169,13.2,13.311665534973145
06091,15.3,13.30120038986206
20041,11.9,11.730558395385742
08095,11.9,11.386046409606934
16081,9.2,8.529540061950684
13059,10.9,11.382131099700928
48447,15.4,14.154802799224854
12049,15.6,16.6113224029541
13183,12.4,13.353466987609863
48431,10.5,12.986977100372314
48417,12.3,11.09896183013916
48207,14.9,15.024041175842285
48051,14.0,14.01262092590332
36017,12.3,12.62270736694336
54009,15.5,12.862339496612549
05003,18.3,15.44997501373291
29197,12.2,13.479269981384277
19163,11.0,10.3140230178833
19189,11.6,10.550997257232666
31085,14.1,12.367505073547363
05021,14.1,14.761459350585938
48025,13.9,13.552891254425049
42123,,12.554815769195557
21021,,12.2413330078125
19185,13.1,14.157629489898682
47055,15.4,14.156718730926514
48161,14.7,14.481473445892334
17163,13.1,11.733479976654053
18065,13.5,12.564664363861084
21079,,13.018869876861572
26129,15.3,14.272525787353516
55069,13.1,10.980522632598877
48391,17.6,15.234570026397705
17117,12.8,12.383039474487305
31181,12.9,11.922436237335205
20135,13.2,12.588005065917969
42083,,11.711428165435791
31139,10.9,10.332687854766846
47133,15.7,14.589906692504883
19027,12.0,10.705851554870605
26107,12.4,12.025115966796875
17053,12.4,11.805188179016113
17063,10.3,9.382632732391357
48053,13.5,12.7087721824646
17083,11.7,11.136348724365234
18131,14.5,13.308237552642822
31117,13.3,13.190165519714355
37083,19.4,19.314176559448242
21033,,13.667656421661377
19119,11.8,10.048102378845215
31055,9.8,9.516454696655273
27131,10.1,9.871347427368164
05113,15.5,15.705832958221436
38035,9.1,8.3917236328125
51700,13.5,13.060049533843994
08125,10.9,11.854985237121582
39023,15.0,13.807301998138428
37105,13.5,13.510307312011719
38001,14.1,12.793890476226807
29221,14.8,14.271187782287598
33001,10.5,10.648396015167236
24043,13.3,11.519267082214355
20203,14.5,13.34335708618164
48129,14.0,13.398561477661133
42023,,14.09127140045166
51089,18.0,16.28597927093506
05099,18.3,16.477147102355957
40055,13.0,14.340837001800537
55057,14.2,12.310815811157227
46017,17.5,18.548014640808105
06047,13.0,12.995037078857422
16057,7.8,7.9558939933776855
39169,12.9,11.884321212768555
48471,13.3,12.283631801605225
54013,21.1,17.17455005645752
32001,11.7,11.699494361877441
19197,13.9,11.618465900421143
31039,12.1,10.983826160430908
47123,15.9,14.830761909484863
13253,18.0,16.96849822998047
13235,16.8,17.74542999267578
13173,15.9,14.31004285812378
13255,16.0,15.280704498291016
17095,13.5,12.827366828918457
29201,13.4,13.701975345611572
48239,14.7,13.395509243011475
12041,12.8,15.725457191467285
37161,14.4,13.967609882354736
13043,16.5,16.891454696655273
19121,10.5,9.745419979095459
48383,14.5,12.99045467376709
40049,14.1,14.000129222869873
54051,16.4,13.40639066696167
55009,10.5,10.085858821868896
21197,,13.522736549377441
18033,12.8,12.193751811981201
27005,11.8,11.599040508270264
36117,11.2,11.69478178024292
26069,15.9,14.709371566772461
28073,12.4,11.686570167541504
48179,13.9,14.072252750396729
18081,11.9,10.874780178070068
18111,14.4,13.260464191436768
27147,10.9,10.262181758880615
28131,14.0,13.802783966064453
46025,13.1,11.452385425567627
51595,20.0,18.75222110748291
21047,,11.724771976470947
31091,13.3,13.580541133880615
17201,13.9,12.57334280014038
21133,,17.05588150024414
47057,15.7,14.720490455627441
27099,11.8,11.332950592041016
13245,16.7,16.145730018615723
12069,14.5,16.13115644454956
48279,16.6,15.565667629241943
39099,14.8,13.099634170532227
39011,12.2,11.269529342651367
48253,13.0,13.793959617614746
40125,13.0,13.287739753723145
56041,11.0,10.573970794677734
13105,16.6,16.657325744628906
20065,14.3,13.024601936340332
29229,15.5,14.813069343566895
31093,11.5,11.36083698272705
47099,14.9,13.63524055480957
51775,12.0,10.53952169418335
51101,12.2,11.70563554763794
01013,18.9,18.674604415893555
16063,11.5,12.682600021362305
17189,11.7,10.91890001296997
27107,12.5,11.611209869384766
27141,9.0,8.89876413345337
18167,13.7,11.769203662872314
08105,12.2,11.940066814422607
48213,14.5,14.120150089263916
31083,13.0,12.526759624481201
40021,14.3,14.41221570968628
17011,13.2,11.978152751922607
37159,12.7,13.80684232711792
18029,12.4,11.827253341674805
55103,13.6,12.527191638946533
53061,9.1,9.158546447753906
54017,16.4,13.901538372039795
48003,12.7,13.812326908111572
13081,19.4,18.492545127868652
13167,18.0,16.706517219543457
17125,13.3,12.626496315002441
26161,8.7,9.065689086914062
27115,13.1,12.053251266479492
20083,11.5,11.296256065368652
