county_fips,per_copd,pred_outcome
29205,11.8,10.40726900100708
48347,7.9,7.979663133621216
29181,12.8,13.543963432312012
18147,8.6,8.687721252441406
20173,7.1,7.158769845962524
28005,12.2,11.85426950454712
28033,6.2,6.535009145736694
28085,9.2,9.533050060272217
01007,10.2,10.378658771514893
34019,4.9,5.720632791519165
54095,11.9,11.270986557006836
18031,8.5,8.540370464324951
27013,5.4,5.7540740966796875
38061,7.3,8.367946147918701
49007,7.7,7.594626188278198
31009,8.1,8.239603996276855
18087,9.8,9.495468139648438
19015,6.8,6.358708143234253
19099,7.6,7.671458721160889
11001,4.0,4.396625518798828
17195,8.3,8.119473934173584
45003,7.5,7.669514417648315
51043,6.8,7.056406259536743
18157,6.4,5.926394701004028
19081,8.1,7.540260553359985
31101,8.0,8.308711528778076
48171,7.7,8.595630168914795
55015,5.9,5.2853803634643555
29051,7.1,6.95697808265686
28155,8.5,9.587746143341064
36037,7.4,8.24859094619751
49039,6.7,6.604655981063843
05127,10.6,10.772799491882324
51135,8.9,9.864412784576416
13123,9.5,9.96898365020752
19069,9.0,8.331026077270508
19123,7.8,8.06129002571106
47079,12.1,11.770140647888184
17115,8.5,8.557404041290283
17151,9.9,10.302953243255615
17155,7.8,7.68875527381897
46043,8.5,8.448572635650635
40145,7.4,7.541905641555786
48069,6.7,7.723694324493408
29073,10.0,9.365631103515625
42065,,10.956669807434082
27105,7.3,7.92472243309021
38031,7.2,7.140050172805786
51169,11.6,11.967338562011719
38039,7.7,7.059713363647461
38073,7.4,7.256209850311279
17197,5.6,5.401391506195068
21107,,10.63142442703247
17041,8.0,8.647496223449707
21157,,9.829143047332764
28017,10.6,9.9790620803833
18151,8.8,8.082996368408203
36033,8.6,9.375711441040039
13129,8.7,8.57891321182251
39047,10.2,11.110921859741211
18053,10.1,9.72033166885376
29059,11.7,12.36252498626709
29057,12.2,12.223811149597168
48441,6.3,6.714677810668945
48303,5.8,6.389800310134888
29155,13.3,11.568381309509277
48449,8.5,8.926997661590576
39077,9.0,9.646685123443604
13215,7.1,7.302936792373657
26023,10.2,9.798181533813477
42001,,7.783883333206177
08003,6.4,7.0088605880737305
19183,7.6,7.788633584976196
39097,7.8,8.4432213306427
28123,10.5,9.826700210571289
45079,5.8,5.9018776416778564
55017,7.2,6.768659353256226
31059,7.3,7.494492769241333
48103,6.3,6.240262031555176
20119,8.0,7.814422845840454
19139,7.4,7.1183366775512695
39123,8.5,8.404901027679443
08019,5.7,5.98626971244812
08035,4.0,4.124431610107422
20081,7.9,8.338784217834473
27083,6.2,6.844994783401489
31017,8.4,8.07463550567627
12113,6.8,8.92088007926941
13025,10.3,10.17580795288086
17199,8.2,8.115978240966797
48243,11.6,9.85827350616455
39139,9.7,9.706983089447021
20033,8.7,7.950694799423218
26009,9.0,8.053620100021362
31105,9.8,9.656249046325684
45001,9.9,9.723960876464844
08011,10.1,8.978981018066406
18011,5.9,5.7099409103393555
21099,,11.921794414520264
54087,14.4,13.461449146270752
26127,10.0,8.935052394866943
27019,4.3,4.449549674987793
46079,6.8,6.7278892993927
48255,6.8,7.912109851837158
47125,6.1,6.457230567932129
55099,9.5,9.319154262542725
55133,5.2,5.340132713317871
54029,10.8,10.249032974243164
48435,7.6,7.651111125946045
55045,6.8,6.617547512054443
19127,7.2,7.240446329116821
40149,9.3,8.62846326828003
41041,9.8,9.074084281921387
26135,13.5,11.903348445892334
17079,8.1,8.956934452056885
26155,9.2,8.750014781951904
51770,8.4,8.401317358016968
39029,10.3,10.000726699829102
20123,8.4,7.970543146133423
55031,7.0,6.70530104637146
29093,11.5,12.207227230072021
40015,9.5,10.397748470306396
28045,8.8,8.823008060455322
12131,7.7,9.72586727142334
27111,7.2,7.405483961105347
18099,9.4,8.893399238586426
22007,10.5,10.437187671661377
18143,10.4,10.95311689376831
13097,5.8,6.047429800033569
20151,7.7,7.431833505630493
35007,8.1,8.653316020965576
48281,7.9,8.173524379730225
29161,8.4,7.724738359451294
38091,7.9,7.174142599105835
29217,11.3,10.668108940124512
40035,11.2,10.155017852783203
13273,11.6,11.885670185089111
19017,6.3,6.243455171585083
19075,6.8,6.969743013381958
29159,9.0,9.17600393295288
13149,9.2,9.787697792053223
38099,7.8,7.114950180053711
28019,9.7,9.776122570037842
20003,9.3,9.937971115112305
37169,9.4,9.524340152740479
06091,10.2,8.914942264556885
20041,7.8,7.843947649002075
08095,8.3,7.739516735076904
16081,5.4,5.532889127731323
13059,5.8,5.921243190765381
48447,9.7,9.5079984664917
12049,9.5,9.677671432495117
13183,6.7,8.172431468963623
48431,4.9,7.10342001914978
48417,7.1,7.107707500457764
48207,9.0,10.13327932357788
48051,7.8,8.938016414642334
36017,9.0,9.827969074249268
54009,9.8,9.227506160736084
05003,11.9,10.746371269226074
29197,8.9,10.477325916290283
19163,6.7,6.666254758834839
19189,7.4,7.222512245178223
31085,8.7,8.206897258758545
05021,10.8,12.037947177886963
48025,5.7,6.7879321575164795
42123,,9.310484886169434
21021,,8.5265212059021
19185,9.1,10.689446449279785
47055,10.5,10.508444786071777
48161,8.6,9.463128566741943
17163,7.2,6.987306594848633
18065,9.6,9.256070137023926
21079,,10.422543048858643
26129,12.0,11.389886856079102
55069,8.5,7.4577202796936035
48391,8.4,9.98121452331543
17117,9.1,9.272469997406006
31181,7.7,7.776207447052002
20135,8.7,8.410963535308838
42083,,8.831650257110596
31139,6.8,6.678909063339233
47133,12.3,12.108086585998535
19027,7.7,7.415462970733643
26107,10.0,8.903727054595947
17053,8.7,8.335169315338135
