county_fips,per_obesit,pred_outcome
17127,38.4,38.722673416137695
27017,41.3,38.09089279174805
37181,41.0,42.18697166442871
47079,39.5,35.463003158569336
06021,33.6,36.75420379638672
17093,37.0,33.34952926635742
19095,36.0,37.74725151062012
22003,41.1,38.952043533325195
18055,40.4,39.95180702209473
33001,30.9,32.700565338134766
46065,35.0,34.24106407165527
55027,40.7,36.90629577636719
28125,49.6,44.89034080505371
18103,41.8,39.213287353515625
20189,39.9,40.20185852050781
47047,37.4,38.243330001831055
01017,45.6,41.30182647705078
18127,36.9,35.700843811035156
25011,25.9,29.22486114501953
30051,37.0,37.69404602050781
48273,38.8,37.29082107543945
12007,38.6,40.20965766906738
17057,39.4,38.444101333618164
27065,37.8,38.874698638916016
20067,40.4,37.774539947509766
46035,36.4,36.06177520751953
48011,34.6,35.55191230773926
51740,45.0,41.391096115112305
31147,43.8,38.906904220581055
26037,36.2,34.00577163696289
27159,42.6,38.519344329833984
48171,33.0,33.37303924560547
13137,36.1,36.98836135864258
19155,42.5,37.63349533081055
25019,28.8,27.668450355529785
27027,33.9,33.72178649902344
31177,38.5,34.66964340209961
47165,38.7,35.796142578125
20031,39.6,37.129207611083984
21211,36.4,37.279632568359375
28111,41.9,40.178218841552734
17053,37.7,37.74587059020996
40127,43.3,40.81066703796387
40105,41.1,41.19797325134277
48209,33.4,30.810837745666504
55063,33.1,32.54140758514404
29039,41.5,38.86065483093262
19189,38.3,36.03287887573242
48369,39.6,37.84807586669922
48329,38.3,35.5900764465332
17201,38.1,38.80339050292969
26151,38.0,38.69090270996094
31127,39.7,35.899484634399414
40059,43.3,38.63858985900879
13123,37.1,36.468149185180664
18005,34.2,34.80381965637207
18131,41.0,38.695648193359375
26107,32.4,36.780582427978516
28145,40.1,37.15699768066406
36093,34.0,34.02333450317383
48189,42.0,39.871612548828125
54041,40.5,39.80483055114746
13201,40.9,39.75132942199707
40099,44.3,40.176116943359375
36051,31.4,35.525407791137695
28129,41.7,40.506120681762695
01089,35.3,33.35539436340332
18163,38.8,38.08611869812012
26053,37.9,35.22050857543945
37157,38.0,40.057260513305664
51520,40.8,36.865718841552734
12117,31.5,38.28217315673828
18045,39.1,39.440284729003906
21167,39.2,37.94999313354492
28019,41.3,38.94758987426758
29059,40.7,39.959524154663086
48395,37.7,38.65859794616699
48221,33.5,33.758646965026855
56005,35.5,36.66100883483887
31093,37.5,38.15753936767578
36037,35.3,37.04966163635254
38037,39.9,35.987220764160156
47169,38.4,36.537187576293945
49053,28.2,31.789573669433594
01075,38.4,38.16689491271973
24047,35.3,33.80809211730957
40053,44.5,38.084367752075195
