county_fips,per_stroke,pred_outcome
51600,2.7,2.461304783821106
28091,5.3,4.9310302734375
05111,5.3,4.311723947525024
12091,3.2,3.775736927986145
13007,6.9,5.774367809295654
40119,3.2,2.88876473903656
48087,4.5,4.2890074253082275
48099,3.1,3.050144910812378
17037,3.0,2.766504168510437
48149,4.0,4.125904560089111
42015,4.2,3.8040146827697754
46061,3.3,3.2703511714935303
46073,4.5,4.056732177734375
47101,5.1,4.421544551849365
51049,4.7,4.660367012023926
48307,4.7,4.104541063308716
20071,3.3,3.425686836242676
38013,3.6,3.300498843193054
47171,4.9,4.297693252563477
12119,5.7,4.317706346511841
19147,3.8,3.5827749967575073
27041,4.0,3.4664164781570435
20055,3.3,3.050660014152527
48467,4.4,3.9201637506484985
51820,3.9,3.5179256200790405
29175,4.0,3.6388978958129883
18105,2.8,2.654647469520569
19107,4.2,3.642271399497986
28127,5.1,4.5478808879852295
12005,3.9,4.036552548408508
34023,2.8,2.7505877017974854
01013,5.7,5.364569187164307
18081,3.2,2.8928807973861694
29055,4.9,4.239091157913208
40073,3.8,3.533559560775757
48225,5.3,4.709846496582031
17045,4.6,3.942073106765747
51117,5.6,4.9593353271484375
05133,4.2,4.300699949264526
26163,4.3,3.875458002090454
48071,3.1,2.802046775817871
05083,5.0,4.109042406082153
20081,3.7,3.5920275449752808
17155,3.7,3.7341378927230835
42113,5.1,4.179071307182312
48251,3.5,3.134426712989807
42013,4.4,3.615201711654663
46089,4.8,4.333040237426758
13191,6.6,4.9371726512908936
20005,3.8,3.4757386445999146
46027,2.7,2.4661381244659424
48205,3.2,3.4085081815719604
08035,2.3,2.1514272689819336
19025,4.1,3.738626480102539
31069,5.4,3.999733328819275
20157,4.5,3.9572821855545044
55087,3.2,2.7579151391983032
31081,3.4,3.3892608880996704
18137,3.9,3.5010305643081665
13285,4.2,4.133881330490112
21191,4.4,3.8342411518096924
46007,5.5,5.123804330825806
31153,2.6,2.3814491033554077
35031,6.5,5.105008602142334
17151,5.1,4.434772729873657
17177,4.4,3.9586188793182373
18085,3.6,3.3631235361099243
21175,4.5,4.148937106132507
37125,3.9,3.7224833965301514
37159,4.4,3.9289180040359497
13157,3.5,3.141059994697571
51007,4.7,4.086343050003052
39103,3.7,3.0644190311431885
13283,6.0,5.177752733230591
27145,3.4,2.9789880514144897
13209,5.0,4.331366062164307
41071,3.4,3.0869256258010864
39125,4.3,3.6996525526046753
20141,4.4,4.000050663948059
17089,2.9,2.8082656860351562
19031,3.5,3.3827314376831055
20027,4.4,3.5345040559768677
55001,5.3,4.412549018859863
20179,3.6,3.7442492246627808
51830,3.0,2.744286894798279
40011,4.8,3.7628026008605957
48151,4.8,4.218198537826538
48253,4.1,3.7184780836105347
48173,2.7,2.9143178462982178
40001,5.8,5.047092437744141
48231,3.6,3.557337760925293
48471,3.9,3.389355421066284
40147,4.9,3.7548023462295532
55137,4.7,4.113962531089783
08003,3.2,3.197904944419861
13253,5.7,5.1420509815216064
01133,5.0,4.339380264282227
48219,4.0,3.4739084243774414
31129,4.2,3.864874005317688
13081,5.3,5.30582070350647
31047,4.0,3.4800678491592407
06091,4.7,4.349025011062622
28075,5.2,4.5593907833099365
47085,5.0,4.02544903755188
51800,3.7,3.312746286392212
29199,4.7,4.0694979429244995
48235,3.8,4.171334624290466
17129,3.6,3.374165892601013
13045,3.4,3.4615769386291504
19181,3.3,2.69527006149292
17199,3.8,3.3712589740753174
13171,4.2,4.110896348953247
51510,2.4,2.3868651390075684
31053,3.6,3.3999814987182617
05097,5.7,4.9605162143707275
19001,4.1,3.727785587310791
29129,4.9,4.022990465164185
31099,3.9,3.293436884880066
28051,7.2,6.147597074508667
51580,4.3,3.974947214126587
13173,5.7,3.9303841590881348
13075,4.9,4.192433595657349
47051,4.4,3.9426510334014893
48181,4.0,3.677726149559021
55133,3.0,2.8073188066482544
29053,4.1,3.45294988155365
51159,5.5,4.367929220199585
17077,3.9,3.1858094930648804
29125,4.8,4.220037937164307
22111,5.5,4.756409645080566
31119,3.4,3.179562568664551
26073,3.2,3.245803117752075
39075,4.3,3.6867833137512207
20191,3.9,3.5168360471725464
19033,4.1,3.578063726425171
20079,3.5,3.2885955572128296
40047,3.9,3.4750794172286987
