"county_fips","per_obesit","pred_outcome"
"08071",30.9,33.8002208333333
"08073",30.1,31.8527208333333
"08075",29.3,33.61975
"08077",29.9,27.7660041666667
"08079",27,24.5151083333333
"08081",29.7,31.1910041666667
"08083",30.3,28.5504541666667
"08085",33,28.1657
"08087",30.9,30.1942958333333
"08089",31.1,32.9392041666666
"08091",25.1,24.4726041666667
"08093",25.9,25.8085291666667
"08095",29.7,34.3453875
"08097",21.1,22.1017958333334
"08099",30.8,32.0726375
"08101",31.2,32.4589541666667
"08103",27.4,28.4292708333333
"08105",26,27.0735083333333
"08107",25.2,23.2764583333333
"08109",30.6,28.801425
"08111",27.8,28.3216708333333
"08113",25.7,23.4543041666667
"08115",29.5,36.7911874999999
"08117",23.5,23.0849625
"08119",27.6,26.4790625
"08121",26.6,33.6315291666666
"08123",31.4,28.26655
"08125",27.6,33.4620083333333
"10001",38.9,36.40595
"10003",37.7,33.5190791666667
"10005",38,35.1692958333333
"11001",24.7,27.3634416666667
"12001",30.2,36.1564333333334
"12003",37.8,39.2170833333333
"12005",35.1,37.8972583333333
"12007",38.6,39.1954916666666
"12009",32.2,33.2668750000001
"12011",31.9,34.2058875000001
"12013",43.7,39.9368791666667
"12015",33.2,34.8636875000001
"12017",33.8,36.9747
"12019",35.7,34.9271583333334
"12021",25.9,33.7217833333334
"12023",38.1,38.5510625
"12027",43.1,41.3971041666667
"12029",43,39.4216208333333
"12031",33,33.9023666666667
"12033",32,38.9376958333333
"12035",33.1,33.8091791666667
"12037",36.8,39.131
"12039",44.2,42.3023583333334
"12041",36.8,38.3756416666667
"12043",38.9,40.0120916666666
"12045",38.4,38.4540916666667
"12047",38.9,42.3933708333333
"12049",39.3,41.4553958333333
"12051",38.4,41.7684666666666
"12053",33.3,36.9548375
"12055",34,36.226325
"12057",31.4,36.50985
"12059",36.1,41.1977749999999
"12061",31.8,33.2909708333334
"12063",42.4,38.81795
"12065",38.3,38.6191083333333
"12067",39.9,40.0372708333333
"12069",34.2,34.7827541666667
"12071",30.6,34.0706541666667
"12073",30.8,38.3593
"12075",38.6,38.4178083333333
"12077",41,40.0143958333333
"12079",36.3,40.6925375
"12081",33.1,35.6707083333334
"12083",38.4,36.0868208333333
"12085",26.5,33.7484541666668
"12086",30.5,35.1912541666667
"12087",30,35.0758166666667
"12089",32.8,35.3258208333334
"12091",33.4,37.7105166666666
"12093",39.7,39.5667125
"12095",32.6,34.3405416666667
"12097",31.3,35.4619333333334
"12099",29.6,34.1017250000001
"12101",34.4,36.034275
"12103",31.9,35.54445
"12105",40.9,36.4786
"12107",39.2,39.8844541666667
"12109",26.7,34.0277583333334
"12111",34.1,35.1630333333333
"12113",31.5,37.6833625
"12115",27.7,35.4720625
"12117",31.5,34.0486708333334
"12119",32.2,34.7680458333334
"12121",44.6,38.2979291666666
"12123",42.9,38.5510833333334
"12125",42.5,39.6985375
"12127",32.9,34.7956916666667
"12129",38,37.7866916666668
"12131",31.5,38.0882749999999
"12133",41.2,42.8370208333332
"13001",40.6,40.5416624999999
"13003",42.2,41.1841833333333
"13005",41.2,39.3303833333333
"13007",42.2,40.42325
"13009",37.6,38.9871291666665
"13011",37,34.2076166666666
"13013",40.1,37.2709708333334
"13015",38,36.0683583333334
"13017",41.9,42.3248583333333
"13019",38.8,38.4791125
"13021",48.1,40.1134999999999
"13023",41.2,35.8049958333334
"13025",39.7,38.8718791666667
"13027",42.3,41.5913458333333
"13029",37.7,34.9360541666667
"13031",36.3,35.7349916666667
"13033",45,38.6894083333333
"13035",40.2,38.3177208333334
"13037",46.6,44.0459458333333
"13039",37.3,37.2632708333333
"13043",44,39.4497041666667
"13045",36.3,35.8231958333333
"13047",36.7,33.908825
"13049",42.1,41.5601333333333
"13051",35.5,33.3021000000001
"13053",38.1,33.5701000000001
"13055",38.9,38.3747000000001
"13057",35.9,31.0587833333332
"13059",33.6,32.3986666666667
"13061",43.6,42.1611041666667
"13063",45.6,41.80115
"13065",45.1,41.6646583333334
"13067",29,30.7591041666667
"13069",41.3,41.6367916666667
"13071",40.1,39.7215125
"13073",36.3,35.4919625
"13075",40.6,40.1092916666666
"13077",44.4,34.2285791666666
"13079",41.7,38.7272624999999
"13081",44.3,41.0072458333333
"13083",35.5,34.9447166666667
"13085",35,32.8944124999999
"13087",39.8,39.6097875
"13089",33.8,32.7052125
"13091",44.4,39.7001166666667
"13093",43.6,41.6626208333334
"13095",43.6,40.5509166666667
"13097",43.3,35.4350166666667
"13099",44.6,40.9619125
"13101",41.9,39.04945
"13103",39.3,37.6972708333334
"13105",42.1,39.18025
"13107",42.6,41.2214458333334
"13109",44.5,40.5031958333333
"13111",38.5,33.5085166666667
"13113",31.2,30.2295333333333
"13115",39.7,37.4546291666667
"13117",32.2,28.0062624999999
"13119",36.2,36.6175708333333
"13121",30,30.1920125
"13123",37.1,34.6663875
"13125",37.5,36.7713541666666
"13127",35.4,35.1372291666668
"13129",40.1,35.5517958333334
"13131",41.6,39.6298833333333
"13133",38.4,35.2444833333333
"13135",33.7,32.5499208333333
"13137",36.1,34.99535
"13139",34.9,37.8530708333334
"13141",47.1,42.7932041666667
"13143",34.1,35.5177875
"13145",33.2,34.0350916666667
"13147",35.6,35.3003208333334
"13149",41.3,37.8039083333333
"13151",39.6,37.6766833333333
"13153",39.1,37.1270958333333
"13155",40.2,39.3202416666667
"13157",41.9,34.198825
"13159",40,36.5593124999999
"13161",41.2,40.1522375
"13163",44.2,39.8737958333333
"13165",44.1,42.6206333333333
"13167",42.7,41.5499208333334
"13169",40.2,35.9694708333333
"13171",40.9,35.2814458333333
"13173",41.2,40.5908583333333
"13175",41.2,40.0943208333333
"13177",37,34.9202041666667
"13179",44.1,37.6715416666667
"13181",37.5,38.3173041666667
"13183",41.7,38.8976166666666
"13185",37.6,38.3522166666667
"13187",32.8,32.6500333333334
"13189",43.6,38.3846791666667
"13191",42.2,38.6568416666667
"13193",48.1,43.4693083333333
"13195",39.3,37.1212875
"13197",39.8,40.1010541666666
"13199",40.7,42.5735416666666
"13201",40.9,38.5243166666666
"13205",46.4,42.360725
"13207",37.6,37.1900541666667
"13209",42.1,37.9214666666666
"13211",36,33.6687375
"13213",38.1,35.6172083333333
"13215",41.6,39.0760333333333
"13217",42.3,39.0718208333333
"13219",33.4,29.3165041666666
"13221",36.3,34.3871749999999
"13223",39.1,35.2517958333334
"13225",41.6,39.5618458333332
"13227",36.9,33.872525
"13229",40.1,38.1095916666666
"13231",34.7,34.2332916666666
"13233",41.7,37.0221416666666
"13235",43,38.8164208333333
"13237",41.7,37.2823916666667
"13239",43.3,40.6037791666667
"13241",36.5,34.0780125
"13243",47.3,44.4128041666667
"13245",43.7,40.2495333333334
"13247",45.1,38.5232666666667
"13249",38.2,37.1602999999999
"13251",42.5,38.2830583333333
"13253",41.7,38.5945958333332
"13255",40,39.6839875
