"county_fips","per_asthma","pred_outcome"
"01001",10,10.1078583333333
"01003",9.3,9.72877916666663
"01005",10.8,11.0167333333333
"01007",10.4,10.4346583333333
"01009",9.9,10.3032541666667
"01011",11.5,11.4753666666667
"01013",10.9,11.0679791666666
"01015",10.6,10.5465166666666
"01017",10.7,10.8425958333333
"01019",10.2,10.2472291666667
"01021",10,10.2618333333333
"01023",10.9,10.8310541666666
"01025",10.8,10.8949375
"01027",10.4,10.5598291666666
"01029",10,10.1235791666666
"01031",10.2,10.3616583333334
"01033",10.3,10.343625
"01035",11,11.3793208333333
"01037",10.3,10.2693958333333
"01039",10.2,10.4971833333333
"01041",10.5,10.5671916666666
"01043",9.8,10.2863875
"01045",10.3,10.4501458333334
"01047",11.6,11.9388208333334
"01049",10.1,10.7630958333333
"01051",10,10.0824791666666
"01053",10.9,11.0743333333333
"01055",10.3,10.5288875
"01057",10.3,10.50415
"01059",10,10.4787208333333
"01061",10.4,10.54565
"01063",12,12.0573
"01065",11.3,11.1908
"01067",10.3,10.4643875
"01069",10.4,10.4739333333334
"01071",10.3,10.6352875
"01073",9.9,10.4325916666667
"01075",10.3,10.3474458333333
"01077",9.9,10.106175
"01079",10.5,10.2236208333333
"01081",10.1,10.2414916666667
"01083",9.7,10.0340916666667
"01085",11.7,11.8396375
"01087",11.7,11.3887083333333
"01089",9.4,9.79517916666663
"01091",11,11.0317833333333
"01093",10.2,10.4480041666667
"01095",9.8,10.2883291666667
"01097",9.7,10.5376041666667
"01099",11.1,11.105975
"01101",10.7,11.0323791666667
"01103",9.9,10.2106916666667
"01105",11.9,12.1170041666667
"01107",10.6,10.8824208333333
"01109",10.9,10.9375541666666
"01111",10.3,10.4617208333333
"01113",11,11.0401375
"01115",10,10.1019541666666
"01117",9.3,9.61016666666668
"01119",11.6,12.0074125
"01121",10.6,10.7084041666667
"01123",10.3,10.4995208333333
"01125",10.3,10.3364041666667
"01127",10.3,10.4295958333334
"01129",10.5,10.6076083333333
"01131",11.9,11.8750166666667
"01133",10.3,10.4668541666667
"04001",14.3,12.7463166666666
"04003",10.4,10.2407916666667
"04005",11.7,10.7637791666667
"04007",11.1,10.5342208333333
"04009",11.2,10.6296458333333
"04011",10.1,10.0315166666667
"04012",10.6,10.5251708333333
"04013",10,9.64020833333332
"04015",11,10.3943083333333
"04017",13.6,11.7161166666667
"04019",10.9,10.1094333333333
"04021",10.8,9.97725833333334
"04023",9.4,11.4111416666667
"04025",10.8,10.178575
"04027",9.7,10.8689875
"05001",10.6,9.97930416666668
"05003",11,10.3476708333333
"05005",10.2,9.61014583333333
"05007",9.2,10.2546125
"05009",10.2,9.78441666666669
"05011",10.8,10.3170625
"05013",10.3,9.82210833333332
"05015",9.8,10.1865208333333
"05017",11.1,10.7562833333333
"05019",10.9,10.2807541666667
"05021",10.4,10.0694083333333
"05023",10.1,9.56577083333332
"05025",10.5,9.77737083333335
"05027",11,10.4772208333333
"05029",10.6,10.01715
"05031",10.5,10.3396208333333
"05033",10.3,9.79607083333338
"05035",11.6,10.8096
"05037",10.9,10.3116833333334
"05039",10.6,9.9817083333333
"05041",11.8,11.0772708333333
"05043",11.1,10.4196625
"05045",10.2,9.73690416666668
"05047",10.6,9.76731249999999
"05049",10.6,9.74245416666668
"05051",10.1,9.58504583333336
"05053",9.9,9.61207499999998
"05055",10.5,10.1001
"05057",10.7,10.2532583333333
"05059",10.3,9.82014166666671
"05061",10.6,10.2829166666667
"05063",10.4,9.99750000000001
"05065",10.3,9.81031249999999
"05067",11,10.4269791666667
"05069",11.2,10.5603416666666
"05071",10.3,9.83839583333336
"05073",11.4,10.8838708333333
"05075",10.7,10.1286708333333
"05077",11,10.7343916666666
"05079",9.8,9.92005416666664
"05081",10.7,10.1334083333333
"05083",10.5,9.66597083333333
"05085",10.3,9.5876583333333
"05087",10.4,10.3064791666667
"05089",10.3,9.70302083333332
"05091",11.1,10.2850375
"05093",11.1,10.7910416666667
"05095",11.3,10.5042041666666
"05097",10.4,9.9272791666667
"05099",10.9,10.6857625
"05101",10.3,9.61802499999997
"05103",11,10.1778666666667
"05105",10.2,9.61272083333332
"05107",12.2,11.313725
"05109",10.3,9.76312916666667
"05111",10.8,10.5480708333333
"05113",10.5,9.75991249999999
