"county_fips","per_asthma","pred_outcome"
"01001",10,10.1369416666666
"01003",9.7,9.73565416666662
"01005",11.2,11.0467791666667
"01007",10.7,10.4263583333333
"01009",10.5,10.298775
"01011",11.9,11.56385
"01013",11.2,11.0653958333333
"01015",10.2,10.5471291666666
"01017",11.4,10.9851166666667
"01019",10,10.3466208333334
"01021",10.1,10.3313666666667
"01023",11.3,10.8651833333333
"01025",11.5,11.1277791666667
"01027",11,10.5289625
"01029",10.7,10.1206625
"01031",10,10.3580000000001
"01033",10.4,10.4130833333334
"01035",11,11.0021333333333
"01037",10.6,9.9818958333333
"01039",10.4,10.5223666666667
"01041",10.7,10.55485
"01043",10.6,10.0480625
"01045",10.7,10.4212666666667
"01047",11.7,11.8843708333334
"01049",11.2,10.7679208333333
"01051",10.3,10.0866416666666
"01053",11.2,11.13685
"01055",10.9,10.4508083333333
"01057",11.1,10.4433291666667
"01059",10.6,10.4005166666667
"01061",10.5,10.6186833333333
"01063",12.4,11.9447291666666
"01065",11.5,11.2010791666667
"01067",11.2,10.5130958333333
"01069",11,10.4698833333334
"01071",10.9,10.5787875
"01073",10.5,10.4040458333334
"01075",10.4,10.4380875
"01077",10.1,10.1104333333333
"01079",11.2,10.512475
"01081",10.1,10.2700791666667
"01083",10.1,10.0259333333334
"01085",12,11.813275
"01087",12.1,11.8470416666667
"01089",9.9,9.78609166666663
"01091",11.3,10.9913375
"01093",10.7,10.4319666666667
"01095",10.4,10.2663458333333
"01097",10.9,10.6110416666667
"01099",11.3,11.0536333333333
"01101",11.4,10.9743333333333
"01103",10.3,10.1990916666667
"01105",12.2,12.0990458333333
"01107",11,10.7875291666666
"01109",10.7,10.9250666666666
"01111",10.8,10.5776166666666
"01113",11.6,10.9729166666666
"01115",9.9,10.0906458333333
"01117",9.5,9.54510416666669
"01119",12.1,12.1495666666666
"01121",11.4,10.7871708333333
"01123",10.7,10.5818958333333
"01125",10.8,10.3366541666667
"01127",11,10.36025
"01129",11,10.5631666666667
"01131",12.4,11.9273625
"01133",10.1,10.4761458333333
"04001",15.1,13.0096416666666
"04003",10.3,10.1874416666667
"04005",11.1,10.6817833333333
"04007",11.3,10.5570458333333
"04009",10.8,10.6211791666667
"04011",10,9.92788333333332
"04012",11,10.5416083333333
"04013",10.2,9.63648749999998
"04015",10.8,10.2994333333333
"04017",12.9,11.6998875
"04019",10.2,10.0975083333333
"04021",11,9.9704125
"04023",9.7,11.1351125
"04025",11.1,10.1820541666667
"04027",9.8,10.1186958333333
"05001",11.5,10.0207041666667
"05003",11.4,10.4191875
"05005",10.6,9.56202916666666
"05007",9.8,9.87309583333331
"05009",11,9.77766666666668
"05011",11.5,10.30595
"05013",10.9,9.86492083333332
"05015",10.4,9.61802916666668
"05017",11.7,10.9122125
"05019",11.6,10.264825
"05021",11.3,10.3481625
"05023",10.8,9.57029999999999
"05025",11.4,9.76909583333335
"05027",11.2,10.4966875
"05029",11.4,10.004175
"05031",11.2,10.3179333333333
"05033",10.8,9.78965416666671
"05035",12.4,10.9324208333333
"05037",11.4,10.2316625
"05039",11.3,10.021
"05041",12.7,11.0147541666667
"05043",11.3,10.2876541666667
"05045",10.5,9.72349583333335
"05047",11.1,9.96444166666665
"05049",11.8,9.72534583333334
"05051",10.6,9.57105000000004
"05053",10.7,9.58268333333333
"05055",11.2,10.1063708333333
"05057",11.6,10.5005541666667
"05059",10.8,9.90243750000004
"05061",10.9,10.2431333333333
"05063",11.1,9.95925833333335
"05065",10.6,9.77179583333334
"05067",11.6,10.3434041666667
"05069",11.8,10.3907291666667
"05071",11.3,9.91554583333336
"05073",12,10.349625
"05075",11.6,10.0969583333333
"05077",11.6,10.7145416666666
"05079",10.8,9.80264999999996
"05081",10.9,9.96587083333334
"05083",11.4,9.67075833333332
"05085",10.9,9.59013333333329
"05087",10.9,9.76971666666666
"05089",10.9,9.72112083333333
