"county_fips","per_depres","pred_outcome"
"06053",20.9,17.8042291666667
"06055",21.5,17.9572166666667
"06057",24.4,19.4291583333333
"06059",19.4,15.901675
"06061",21.5,16.3554208333333
"06063",22.5,19.4808958333333
"06065",19.5,16.9132291666667
"06067",24.8,17.1593833333333
"06069",20.1,17.783025
"06071",22,16.8382291666667
"06073",21,16.5181333333333
"06075",18.2,15.0104416666667
"06077",19.1,17.3282541666667
"06079",23.2,18.6727541666666
"06081",17,14.1244375
"06083",22.9,18.1373125
"06085",16.9,14.1318791666667
"06087",23.5,17.5604541666666
"06089",24.7,20.9725583333333
"06091",22.2,20.5407875
"06093",23.9,20.961625
"06095",20.2,17.0712875
"06097",21.2,18.2465916666667
"06099",22.2,17.4830291666667
"06101",22,17.8073791666667
"06103",23.9,20.7235375
"06105",22.9,20.5689375
"06107",22.2,18.0972333333333
"06109",22.4,19.3535208333333
"06111",21.1,17.1366041666667
"06113",23.8,17.6019749999999
"06115",23.9,19.9222791666666
"08001",23.3,21.4120708333333
"08003",24.1,20.3171625
"08005",22.2,20.2823250000001
"08007",21.3,20.4851958333333
"08009",25.5,20.9463333333333
"08011",21.7,20.5189958333333
"08013",21.7,22.5034875
"08014",22.1,20.6533791666667
"08015",21.8,20.4522333333333
"08017",22,19.1870333333333
"08019",21.4,20.2697125
"08021",22.1,19.7841958333333
"08023",20.8,19.0782833333333
"08025",20.8,20.9855125
"08027",21.8,20.2058
"08029",22.3,20.7801
"08031",25,22.0547416666666
"08033",22.1,20.7816916666666
"08035",19.7,19.941475
"08037",21.8,20.4916124999999
"08039",23.5,20.5360833333334
"08041",24.4,21.8042083333334
"08043",21.6,21.2199208333334
"08045",23.7,20.8903333333333
"08047",22.7,20.689325
"08049",21.8,20.6115333333333
"08051",23.1,21.3229166666667
"08053",21.4,19.8710458333334
"08055",21.7,19.9990458333333
"08057",23.4,20.3014
"08059",23.4,20.367525
"08061",24.1,20.0593375
"08063",22.3,18.7339291666667
"08065",21.3,20.648775
"08067",22.6,20.5363916666667
"08069",26,21.90715
"08071",22.6,20.4345166666667
"08073",21.9,21.1779958333334
"08075",23.6,19.9489666666666
"08077",24.4,21.9847958333334
"08079",22.8,20.0973041666666
"08081",24.5,22.0452541666667
"08083",24.2,21.2324916666667
"08085",22.8,20.9680916666667
"08087",22.5,21.0893166666667
"08089",23.7,21.5557458333334
"08091",21.8,20.1444958333333
"08093",22.6,20.502225
"08095",23.4,18.7322916666666
"08097",20.4,19.9204416666667
"08099",23.9,21.4902
"08101",22.2,21.4460625
"08103",24,21.428725
"08105",20.7,20.6804958333334
"08107",22.1,20.2184708333333
"08109",22.7,20.4115208333333
"08111",22.4,20.4517833333333
"08113",22,21.027025
"08115",23.1,18.3347291666667
"08117",22.3,20.3967333333333
"08119",21.9,20.28525
"08121",22.8,18.9550833333333
"08123",23,21.0832208333333
"08125",23.3,19.890625
"10001",20,20.2142791666667
"10003",20.3,19.2133
"10005",19.7,18.7179083333334
"11001",20.8,18.9859
"12001",22.5,20.7374541666667
"12003",21.6,21.6798083333333
"12005",21,21.8285333333334
"12007",23.6,21.3849708333333
"12009",20.3,19.6887708333333
"12011",17.1,19.4185749999999
"12013",21.1,22.13185
"12015",20,20.1976458333333
"12017",20.3,21.4019375
"12019",21.2,20.4862541666667
"12021",16.8,19.6715458333333
"12023",21.6,21.6324291666666
"12027",21.3,21.0509125
"12029",22.8,21.7258916666667
"12031",21.8,19.8109958333333
"12033",23.5,22.9558166666667
"12035",19.1,19.6422875
"12037",20.4,21.5384458333333
"12039",19.5,19.7942625
"12041",22.8,21.867125
"12043",19.9,21.173075
"12045",20.3,21.5588333333333
"12047",20.7,21.0161375
"12049",21.5,21.3187125
"12051",21.3,21.3042041666667
"12053",21.7,21.2298833333333
"12055",18.6,20.4296791666666
"12057",19.3,20.8954916666667
"12059",22.9,22.3939791666666
"12061",18.7,19.5395125
"12063",21.8,21.3163583333333
"12065",19.1,21.0014458333333
"12067",21.3,21.6453458333333
"12069",20.6,20.0532333333333
"12071",19.9,20.0394291666666
"12073",23.5,21.5950875
"12075",21.3,21.880575
"12077",23.3,21.8686916666667
"12079",21.1,21.18145
"12081",20.5,21.0306333333333
"12083",20,20.7172708333333
"12085",17.6,19.9866333333333
"12086",16,19.6252333333333
"12087",18.9,20.3074166666667
"12089",18.6,20.7910833333333
"12091",21.7,21.9120375
"12093",21.9,21.6625083333333
"12095",20.6,19.5830333333333
"12097",19.3,19.8866291666666
"12099",17.4,19.8027958333333
"12101",21.3,21.0930541666666
"12103",22,20.9318625
"12105",21.6,20.3972375
"12107",23.4,21.9061041666666
"12109",18.2,19.7389541666667
"12111",20.5,19.9743416666666
"12113",21.1,22.233625
"12115",16.9,21.0371
"12117",19,20.0604916666666
"12119",16.9,20.5310458333333
"12121",21.4,21.5633041666666
"12123",20.6,21.3644208333333
"12125",20.7,21.2520833333333
"12127",20.6,20.2596208333333
"12129",22.7,21.5209666666667
"12131",20.4,22.0570625
"12133",22.9,22.1926958333333
"13001",21.9,22.2068875
"13003",22.9,22.4885916666667
"13005",24.4,22.5330999999999
"13007",20,20.2154458333333
"13009",22.2,20.4520541666666
"13011",24.3,22.2315375
"13013",22.1,20.6912916666667
"13015",21.5,21.9188166666667
"13017",23.2,21.9504041666666
"13019",23.8,22.7734874999999
"13021",21.2,19.0697791666667
"13023",22,21.4520375
"13025",24.6,22.9690458333333
"13027",22.2,21.6847416666667
"13029",23.1,20.4497875
"13031",22.6,21.1363916666667
"13033",20.9,19.8864083333333
"13035",21.4,21.1353208333333
"13037",18.7,18.8281541666666
"13039",23.5,21.3088041666667
"13043",23.1,21.7165708333333
"13045",22.4,21.2796875
"13047",23.8,23.2078833333333
"13049",20.4,21.0083458333333
"13051",19.9,19.4441625
"13053",23.2,21.2910875
"13055",24,24.8867666666667
"13057",21.9,19.7600541666667
"13059",23.6,19.5885666666666
"13061",18.5,19.5133958333333
"13063",18.2,16.7872583333333
"13065",24.2,22.3496416666667
"13067",18.2,17.7950124999999
"13069",21.4,21.9909333333334
"13071",22.8,21.9946625
"13073",21.8,20.1336541666667
"13075",22.2,21.6265041666667
"13077",21.6,20.1030375
"13079",21.7,21.073925
"13081",21.1,20.3977875
"13083",22.6,23.4568458333333
"13085",20.9,21.4248
"13087",21.1,21.0410125
"13089",19.2,17.9791166666666
"13091",20,21.3693583333333
"13093",18.3,19.614325
"13095",19.5,19.2511916666666
"13097",19.3,18.6701833333334
"13099",20.1,20.11585
"13101",22.1,21.8108166666666
"13103",21.8,20.3482041666667
"13105",21.8,21.5527541666667
"13107",23.1,22.0391416666666
"13109",22.5,20.7351958333333
"13111",23.2,21.8332458333333
"13113",18.3,18.191925
"13115",24,22.9397416666667
"13117",18.7,17.8743374999999
"13119",24.5,22.3929333333334
"13121",17.5,17.3722624999999
"13123",21.1,22.1908791666666
"13125",23.5,21.8163041666667
"13127",20.4,20.2466291666666
"13129",24,22.2232333333333
"13131",22.3,21.8115666666666
"13133",19,19.0581583333333
"13135",18.9,17.2483374999999
"13137",24.1,22.1940416666666
"13139",22.1,20.6353541666666
"13141",18.1,19.1379583333333
"13143",23.8,22.9666833333333
"13145",21.1,19.5018291666667
"13147",21.1,21.2521041666667
"13149",24.1,23.3928875
"13151",18.6,18.7908208333334
"13153",21,20.2341291666667
"13155",22.2,21.7733666666666
"13157",22.9,21.1602583333333
"13159",23.1,21.242475
"13161",24.9,22.68245
"13163",21.3,20.1968791666667
"13165",21.5,20.880025
"13167",21,20.863875
"13169",22,21.0379541666667
"13171",22.9,21.1565375
"13173",23.1,21.95575
"13175",21.2,21.7262375
"13177",21.3,20.9246291666667
"13179",20.8,20.3513499999999
"13181",20.5,20.272125
"13183",22.6,21.3784208333333
"13185",22.2,20.8012541666667
"13187",23.7,22.9042416666667
"13189",21.1,20.2591541666667
"13191",20.4,20.1403833333333
"13193",20.5,19.0741958333334
"13195",23.2,22.2717208333333
"13197",21.7,20.7029708333333
"13199",22,21.1089041666667
"13201",21.7,20.9787291666666
"13205",21.3,20.7229416666666
"13207",21.4,20.1939041666666
"13209",22.7,20.9755666666666
"13211",20.1,19.8886208333333
"13213",23.8,23.6216916666666
"13215",21.5,19.6660625
"13217",20.8,19.5943125
"13219",20.8,19.0819041666667
"13221",22.1,21.2851
"13223",22.3,20.3339666666666
"13225",20.8,20.3052166666666
"13227",22.5,21.9955708333333
"13229",23.2,22.1373291666666
"13231",22.3,20.9852875
"13233",22.9,22.8186958333333
"13235",22.6,21.286175
"13237",20.4,19.9781041666667
"13239",19.5,19.8008541666667
"13241",21.7,22.53145
"13243",20.5,19.859175
"13245",20.6,20.3270916666666
"13247",19.2,18.4284
"13249",22.4,21.0914416666667
"13251",21.4,20.1956625
"13253",21,21.1178625
"13255",21.5,20.8731833333333
"13257",23.5,22.2225
"13259",18.3,18.8957958333333
"13261",20.7,19.5956708333333
"13263",18.9,19.3559041666667
"13265",18.2,18.9033125
"13267",21,20.6265625
"13269",22.4,21.23495
"13271",20,20.0073208333334
"13273",20.1,20.1671
"13275",21.4,21.4228333333334
"13277",21.9,21.4506416666667
"13279",22.6,21.8247833333333
"13281",21.2,21.3737875
"13283",22.7,21.2153791666666
"13285",21.1,21.4149458333333
"13287",23,21.7687541666666
"13289",19.9,19.7522958333333
"13291",21.5,21.3116125
"13293",22.9,21.6275333333333
"13295",25.3,23.2515083333333
"13297",22,20.8739
"13299",22,21.88385
"13301",19.2,19.6201
"13303",19.5,19.8512291666667
"13305",22.7,22.1106124999999
"13307",20.5,19.410675
