"county_fips","per_highCh","pred_outcome"
"18097",32.9,34.3159249999998
"18099",35.8,38.0015041666667
"18101",38.2,39.4253625
"18103",37.2,38.1502208333333
"18105",29.6,33.8334291666665
"18107",36.9,37.5735041666666
"18109",34.9,37.1721208333333
"18111",36.9,39.1247249999999
"18113",37.1,37.2505708333333
"18115",38,38.7157541666667
"18117",37.6,38.8961958333334
"18119",38.3,38.7698291666667
"18121",37.3,39.0385125
"18123",35.9,37.0687833333333
"18125",37.6,38.6989
"18127",33.9,35.5766833333333
"18129",35.4,37.051375
"18131",39.1,38.8351166666666
"18133",36.3,36.3498041666666
"18135",37.3,37.9165708333334
"18137",37.4,37.8917750000001
"18139",36.3,37.9393916666667
"18141",32.3,34.2558958333333
"18143",36.1,38.1501
"18145",36.8,37.5242541666666
"18147",37.2,37.7327166666667
"18149",36.8,39.1361541666666
"18151",35.5,37.797875
"18153",36.7,37.8103166666666
"18155",38,38.7146583333333
"18157",29.5,31.5324916666668
"18159",37,38.3792666666667
"18161",36.8,37.9880916666667
"18163",35.6,37.3898875000001
"18165",38.8,37.9697875
"18167",36.4,36.2302416666666
"18169",36.4,37.4067458333333
"18171",38.1,38.3811541666667
"18173",35.1,35.9411208333333
"18175",36,38.357375
"18177",38,37.9099375000001
"18179",35.3,36.9444458333334
"18181",36.7,38.3571333333333
"18183",35.1,37.7457541666667
"19001",36.5,38.2476750000001
"19003",38,38.7971916666667
"19005",38.5,39.8709750000001
"19007",38.2,39.5593916666666
"19009",38.1,38.9213791666666
"19011",35.7,36.7899166666667
"19013",34.1,34.5568291666667
"19015",35.4,36.5470125
"19017",32.6,34.7029166666667
"19019",35.5,37.6204541666666
"19021",38.7,35.3291333333334
"19023",37.3,38.1086375
"19025",36.3,37.3660416666667
"19027",36.1,37.7789708333333
"19029",36.6,38.1659125000001
"19031",36.3,37.1151333333334
"19033",37.6,37.0548833333334
"19035",37.2,37.7127166666667
"19037",37.2,38.8041
"19039",36.1,38.1158625
"19041",36.8,37.6213083333333
"19043",39.2,39.8152583333334
"19045",35.8,36.658225
"19047",36.4,37.2046250000001
"19049",31.4,31.5581041666667
"19051",37.6,38.9873583333334
"19053",35.6,37.514775
"19055",36.7,37.6759333333334
"19057",35.3,35.8287416666667
"19059",37.3,36.2669374999999
"19061",34.3,35.5108749999999
"19063",37.1,36.8142625000001
"19065",37,38.5259083333334
"19067",34.3,38.116625
"19069",35.9,36.2549333333333
"19071",38,38.4627708333334
"19073",37.9,38.4686625000001
"19075",35,36.1038374999999
"19077",36.8,38.3159875
"19079",35.8,37.4059291666667
