"county_fips","per_copd","pred_outcome"
"01001",7.8,7.07554817199707
"01003",7.9,7.79391956329346
"01005",11.7,10.5036783218384
"01007",10.3,9.7985954284668
"01009",10.5,9.08096885681152
"01011",12.3,10.9621505737305
"01013",10.9,10.4689893722534
"01015",9.1,8.97188568115234
"01017",11.3,10.1939258575439
"01019",10,10.7302932739258
"01021",9.2,8.97285938262939
"01023",12.5,11.1644716262817
"01025",11.3,10.2238092422485
"01027",11.9,10.7418355941772
"01029",12,9.14020156860352
"01031",8.2,8.26666164398193
"01033",9.3,9.92492961883545
"01035",11.7,11.5269861221313
"01037",10.9,9.73078060150146
"01039",9.4,10.4497404098511
"01041",10,9.82291316986084
"01043",10.8,8.8872537612915
"01045",10,8.8463134765625
"01047",11,10.3920068740845
"01049",13,10.5320663452148
"01051",7.6,7.85140037536621
"01053",10.9,10.8162975311279
"01055",10.4,9.58444213867188
"01057",12.1,11.2776041030884
"01059",11.4,9.09421825408936
"01061",11,10.9595069885254
"01063",13,12.7210941314697
"01065",10.7,10.6746654510498
"01067",12.5,9.36396789550781
"01069",9.6,8.77484321594238
"01071",12,10.4578447341919
"01073",7.4,6.54935169219971
"01075",11.2,10.3413829803467
"01077",8.3,8.2454891204834
"01079",11.4,9.78752899169922
"01081",6.9,6.19546222686768
"01083",7.5,6.96525430679321
"01085",12,10.6754741668701
"01087",10.3,8.79286575317383
"01089",6.4,5.32499361038208
"01091",11.3,9.59269237518311
"01093",12.4,10.8322868347168
"01095",8.8,8.62299251556396
"01097",9.7,8.56369876861572
"01099",11,10.4876022338867
"01101",8.3,7.13803815841675
"01103",9.8,7.66313362121582
"01105",12,13.0901613235474
"01107",10.5,10.6013412475586
"01109",7.2,7.73564386367798
"01111",10.6,10.1414251327515
"01113",10.1,8.91126728057861
"01115",7.9,8.28256797790527
"01117",5.5,5.70223140716553
"01119",9.5,10.6974315643311
"01121",10.3,10.0682592391968
"01123",10.6,9.75019931793213
"01125",7.4,7.0552453994751
"01127",12.4,9.94624614715576
"01129",11.3,9.72017669677734
"01131",13.3,11.8185224533081
"01133",11.6,11.0990648269653
"04001",13.5,10.9342555999756
"04003",9.3,8.165846824646
"04005",6.7,5.85204076766968
"04007",11.5,10.7342538833618
"04009",7.1,7.84504508972168
"04011",6.3,6.60904979705811
"04012",14.5,11.7112836837769
"04013",6.3,5.79226160049438
"04015",11.8,10.3828134536743
"04017",11.7,10.4533357620239
"04019",6.8,6.52518320083618
"04021",8.3,7.37651872634888
"04023",6.5,8.82505321502686
"04025",10.7,9.08347702026367
"04027",7.6,8.67191219329834
"05001",11.1,9.80973052978516
"05003",11.3,11.0598344802856
"05005",12.3,11.0437822341919
"05007",6.1,5.47232341766357
"05009",9.2,9.54207038879395
"05011",10.9,9.54537582397461
"05013",9.4,9.39090824127197
"05015",10.8,8.96630001068115
"05017",12.3,10.608377456665
"05019",9.1,8.16517066955566
"05021",12.1,10.9884834289551
"05023",10.5,9.87486171722412
"05025",12.3,9.54842758178711
"05027",8.7,9.0960111618042
"05029",11.8,9.28488445281982
"05031",9.1,7.32312965393066
"05033",10.5,9.14298057556152
"05035",9.2,8.93215942382812
"05037",10.7,10.3815145492554
"05039",11,8.90083789825439
"05041",13.1,11.1035804748535
"05043",8.9,8.7037239074707
"05045",6.8,7.22761535644531
"05047",11.7,11.1979751586914
"05049",15.8,11.398904800415
"05051",9.2,8.85728740692139
"05053",8.8,8.34789276123047
"05055",10.8,9.62645530700684
"05057",10,9.60117530822754
"05059",10.1,9.23050117492676
"05061",8.6,9.09531402587891
"05063",10.8,9.64451503753662
"05065",10.3,10.0820970535278
"05067",11.2,10.9434862136841
"05069",9.4,8.54555416107178
"05071",12,9.85128116607666
"05073",14.2,11.8099775314331
"05075",12.5,11.5774745941162
"05077",11.6,11.8887205123901
"05079",9.3,8.68480587005615
"05081",9.7,8.74936199188232
"05083",11.8,9.50740623474121
"05085",8.3,7.98043727874756
"05087",11.2,10.0745248794556
"05089",13,11.4120903015137
"05091",10.6,9.45124816894531
"05093",10.9,9.04305553436279
"05095",13,11.1445188522339
"05097",12.7,11.0659599304199
"05099",11.5,11.2637948989868
"05101",12.1,10.026421546936
"05103",10,9.53872489929199
"05105",10.3,9.54420185089111
"05107",12.8,12.0325717926025
"05109",10,9.73903751373291
"05111",12.9,11.2011127471924
"05113",11.3,10.698600769043
"05115",9.6,8.63243103027344
"05117",11.1,8.60432243347168
"05119",7.5,6.78718328475952
"05121",12.4,10.289041519165
"05123",11,11.2125635147095
"05125",7.5,7.38385343551636
"05127",12.1,10.0339403152466
"05129",14.6,11.8155078887939
"05131",10,7.81394815444946
"05133",9,9.50411224365234
"05135",11.8,12.035852432251
"05137",13.6,12.1766901016235
"05139",8.9,9.30675315856934
"05141",14,11.8773460388184
"05143",7.5,5.97046232223511
"05145",10.4,8.79902744293213
"05147",12.2,10.9811162948608
"05149",11.5,8.91476345062256
"06001",4.3,3.61615085601807
"06003",7.1,7.13421535491943
"06005",8.3,7.43527173995972
"06007",7.2,6.93509960174561
"06009",9.2,8.52745151519775
"06011",7.3,7.55852746963501
"06013",5.5,4.73046016693115
"06015",10.8,8.46638965606689
"06017",6,6.6400785446167
"06019",6.5,6.18134355545044
"06021",7.8,8.34933376312256
"06023",7.8,7.28868627548218
"06025",6.1,6.97932767868042
"06027",7.1,7.70140171051025
"06029",7.1,6.86683893203735
"06031",6.3,5.789794921875
"06033",8.2,9.3277530670166
"06035",8,8.75045776367188
"06037",4.8,5.09331178665161
"06039",7.5,8.61940002441406
"06041",4.9,5.61302804946899
"06043",10.9,8.38620567321777
"06045",8.4,8.5774097442627
"06047",7.4,6.22653722763062
"06049",10,9.35325050354004
"06051",6.4,6.82477235794067
"06053",6.5,5.82864475250244
"06055",7,6.27608871459961
"06057",9.6,7.35292339324951
"06059",5.1,4.97377109527588
"06061",6.1,5.89888525009155
"06063",8.7,8.08488082885742
"06065",5.9,5.92597389221191
"06067",6.3,5.41119909286499
"06069",4.7,6.06557035446167
"06071",5.8,5.50856828689575
"06073",5.1,5.05206441879272
"06075",3.4,4.00914430618286
"06077",5.6,5.67000961303711
"06079",5.7,6.27520847320557
"06081",4.4,3.96668601036072
"06083",5.2,5.74475765228271
"06085",4.1,3.75758790969849
"06087",5.7,5.76961851119995
"06089",8.1,7.7129282951355
"06091",9.3,9.2604284286499
"06093",9.1,9.51240348815918
"06095",5.8,5.78134155273438
"06097",5.9,6.2631893157959
"06099",5.8,6.35801410675049
"06101",7.6,6.27587842941284
"06103",8.2,9.15146636962891
"06105",10.4,10.0415191650391
"06107",6.7,6.1013650894165
"06109",8,8.16760349273682
"06111",5.8,5.74043703079224
"06113",5.7,5.82951879501343
"06115",7.6,7.01381731033325
"08001",5.5,5.53268432617188
"08003",6.2,7.20583629608154
"08005",5.3,4.9199161529541
"08007",7.2,7.2566294670105
"08009",10.9,9.48636436462402
"08011",8.8,9.54179096221924
"08013",4.9,4.58664417266846
"08014",3.8,3.89716482162476
"08015",8.6,7.08376598358154
"08017",7.3,7.85429096221924
"08019",5.4,5.87849760055542
"08021",7.5,8.74260330200195
"08023",9.6,8.99712944030762
"08025",7.8,8.52733898162842
"08027",9.1,7.59079122543335
"08029",8.7,8.7479362487793
"08031",5.3,4.18591499328613
"08033",7.4,10.0467185974121
"08035",4.6,3.98409843444824
"08037",5,4.94950771331787
"08039",6.5,6.27770137786865
"08041",5.6,5.08401107788086
"08043",8.7,8.25986671447754
"08045",5.8,6.13577079772949
"08047",6.8,6.25231027603149
"08049",5.8,6.80832147598267
"08051",4.3,5.16938018798828
"08053",7.5,8.11103820800781
"08055",9.2,8.70421600341797
"08057",10.7,9.28164768218994
"08059",5.4,4.83449602127075
"08061",10.5,9.96700191497803
"08063",7.9,8.36578750610352
"08065",4.3,6.06661653518677
"08067",5.5,5.98425531387329
"08069",4.5,4.92482948303223
"08071",8.6,10.2619514465332
"08073",8.2,7.93809652328491
"08075",8.2,7.55647325515747
"08077",7,7.06852722167969
"08079",8.6,6.80019855499268
"08081",8.6,7.1638126373291
"08083",8.7,7.89276218414307
"08085",7.9,8.2475004196167
"08087",6.6,7.64772462844849
"08089",10.5,8.94593143463135
"08091",6.9,7.6413516998291
"08093",6.6,7.27672624588013
"08095",8.9,8.65567970275879
"08097",4.5,5.66082286834717
"08099",8,8.59252643585205
"08101",6.9,7.53839015960693
"08103",6.9,7.67463731765747
"08105",6.2,7.57064962387085
"08107",5.9,5.24703693389893
"08109",10.2,8.89004516601562
"08111",6.7,7.95678901672363
"08113",5.7,5.2632417678833
"08115",11.9,8.20441246032715
"08117",5.4,5.03814172744751
"08119",7,7.10933494567871
"08121",7.7,7.26179933547974
"08123",5.8,5.97443628311157
"08125",8.6,7.99208116531372
"10001",7.4,7.31244659423828
"10003",6.6,5.69266557693481
"10005",9,8.33582210540771
"11001",4.3,4.44344711303711
"12001",6.6,6.09522104263306
"12003",9.1,7.87920522689819
"12005",8.6,6.90672826766968
"12007",11.8,10.4438505172729
"12009",8.4,7.33144044876099
"12011",7.9,6.04186677932739
"12013",11.8,9.99677658081055
"12015",11.7,9.68687152862549
"12017",11.6,10.7462491989136
"12019",7.5,6.38908195495605
"12021",8.8,7.54402828216553
"12023",11.2,9.31705379486084
"12027",13.2,11.3052186965942
"12029",13.4,10.1321620941162
"12031",8,6.33264446258545
"12033",9,7.13485813140869
"12035",10.1,9.09214496612549
"12037",11.4,9.86693286895752
"12039",10.2,9.42326736450195
"12041",11.9,8.63893508911133
"12043",13.5,11.7997713088989
"12045",10.2,8.62552070617676
"12047",12.9,11.4809589385986
"12049",11,11.3295249938965
"12051",8.7,8.06003856658936
"12053",11,8.63018798828125
"12055",12.5,11.0127420425415
"12057",6.7,5.76497745513916
"12059",11.8,9.67674732208252
"12061",10.4,9.33584403991699
"12063",12,10.152494430542
"12065",10.1,10.011266708374
"12067",13,9.61952495574951
"12069",9.7,8.24877452850342
"12071",9.6,7.83106279373169
"12073",6.5,5.6586709022522
"12075",12,10.5886545181274
"12077",10.8,9.1480073928833
"12079",12.6,11.2367000579834
"12081",10,8.16995143890381
"12083",11.8,9.20384693145752
"12085",9.5,7.40882682800293
