"county_fips","per_diabetes","pred_outcome"
"18021",14.2,12.5474557876587
"18023",13.4,11.8398694992065
"18025",17.8,15.8093147277832
"18027",13.8,13.1089839935303
"18029",12.4,10.3533802032471
"18031",12.4,10.908522605896
"18033",12.8,11.2825260162354
"18035",13.5,12.4365577697754
"18037",13.2,10.3291597366333
"18039",13.6,12.4891777038574
"18041",15.4,12.9203729629517
"18043",12.5,10.605767250061
"18045",14.1,12.4876909255981
"18047",13.7,11.6732482910156
"18049",14.6,12.6638059616089
"18051",13,10.9375019073486
"18053",15.2,13.2211418151855
"18055",14.7,12.1683044433594
"18057",9.6,8.26143741607666
"18059",11.3,9.5501537322998
"18061",12.8,10.7397050857544
"18063",11.1,9.36754322052002
"18065",13.5,11.9147787094116
"18067",14.4,12.7157421112061
"18069",13.3,11.0507135391235
"18071",13.6,11.2995195388794
"18073",12.7,11.5085601806641
"18075",15,12.8823156356812
"18077",13.5,12.1504993438721
"18079",14.3,12.0194978713989
"18081",11.9,9.5515022277832
"18083",13.2,11.9434356689453
"18085",13,10.7753248214722
"18087",12.4,12.3579711914062
"18089",15.1,13.3072690963745
"18091",15,12.3842668533325
"18093",13.9,11.8119049072266
