"county_fips","per_depression","pred_outcome"
"13161",22.2,23.9409027099609
"13163",19.9,20.2443084716797
"13165",20.5,19.422700881958
"13167",20.2,20.6281032562256
"13169",20.8,23.2362728118896
"13171",20.9,21.4766883850098
"13173",22,22.4842128753662
"13175",20.3,21.199426651001
"13177",20.2,19.4645023345947
"13179",19.7,19.1422748565674
"13181",20.3,20.7229061126709
"13183",21.3,21.5141868591309
"13185",20.5,21.2891864776611
"13187",22.5,23.5387592315674
"13189",20.4,21.488712310791
"13191",20.3,19.90065574646
"13193",18.1,19.0225639343262
"13195",22.3,23.2935619354248
"13197",20.4,21.6679458618164
"13199",20.4,21.0752449035645
"13201",21.1,19.3621692657471
"13205",20,21.1601448059082
"13207",20,21.3800010681152
"13209",21.1,20.5428161621094
"13211",19.6,20.2293376922607
"13213",22.4,22.7975482940674
"13215",19.6,20.5780563354492
"13217",18.8,18.5868797302246
"13219",19.5,19.4552345275879
"13221",20.8,20.6565227508545
"13223",20.4,20.8511962890625
"13225",19.5,21.3067207336426
"13227",21.8,22.3895034790039
"13229",22.5,22.2759494781494
"13231",21.7,22.3363132476807
"13233",22.5,23.1772403717041
"13235",21.8,21.8406848907471
"13237",19.8,21.2650165557861
"13239",18.6,19.2624626159668
"13241",20.5,21.9226608276367
"13243",19.6,20.6006202697754
"13245",20.4,20.7283611297607
"13247",17.6,17.5535182952881
"13249",20.8,22.8459568023682
"13251",20,21.1159381866455
"13253",19.5,21.3921813964844
"13255",20,21.3953762054443
"13257",22.1,22.5404148101807
"13259",17.3,17.8961505889893
"13261",19.2,19.9278354644775
"13263",18.5,19.3729400634766
"13265",17.5,18.8541221618652
"13267",20.2,21.2219657897949
"13269",21,21.7128486633301
"13271",19.8,20.5819797515869
"13273",19.4,20.2246417999268
"13275",19.7,21.3614177703857
"13277",21,21.3744029998779
"13279",20.8,22.5935325622559
"13281",20.3,21.3165435791016
"13283",21.8,23.5670738220215
"13285",20.7,21.653715133667
"13287",20.8,21.8227291107178
"13289",19.1,20.7202854156494
"13291",20.5,19.8869190216064
"13293",21.2,24.0331649780273
"13295",21.6,21.6986865997314
"13297",20.4,22.2750606536865
"13299",21.9,21.2969875335693
"13301",18.9,19.8498420715332
"13303",19.4,19.987813949585
"13305",21.6,24.1794910430908
"13307",19.3,20.7476768493652
"13309",19,19.3845729827881
"13311",21.1,22.8114185333252
"13313",20.2,21.5525302886963
"13315",19.2,20.8798656463623
"13317",19.2,20.8511867523193
"13319",20.1,20.8946990966797
"13321",21.7,22.7493686676025
"16001",25,20.2149238586426
"16003",21.5,20.5499095916748
"16005",25,21.5643558502197
"16007",22.2,18.7063903808594
"16009",22.4,22.7172298431396
"16011",23,22.133581161499
"16013",18.9,17.1038341522217
"16015",21.4,19.6448612213135
"16017",21.3,22.6955394744873
"16019",25.3,22.5764350891113
"16021",21.8,22.2370262145996
"16023",23.8,25.6048526763916
"16025",21,20.2597026824951
"16027",23.1,20.6459980010986
