"county_fips","per_depression","pred_outcome"
"01001",23.8,20.6893005371094
"01003",23.5,21.4638538360596
"01005",22.8,19.9219818115234
"01007",25.9,23.8771514892578
"01009",26.8,23.7753143310547
"01011",21.6,18.9194011688232
"01013",22.8,20.4335498809814
"01015",24.6,22.3302879333496
"01017",24.2,22.1568927764893
"01019",25,24.318998336792
"01021",24.9,23.8310585021973
"01023",23.7,20.7416076660156
"01025",23.7,20.7449836730957
"01027",25.9,23.5540676116943
"01029",27,22.2643451690674
"01031",22.5,22.6177806854248
"01033",25.1,24.3819122314453
"01035",22.6,20.8031902313232
"01037",23.1,20.3213062286377
"01039",26.3,22.9543399810791
"01041",24.5,23.0052871704102
"01043",27.6,23.2963161468506
"01045",25,23.1091823577881
"01047",21,20.5211811065674
"01049",27.8,24.5195617675781
"01051",24.2,23.4887161254883
"01053",25.1,23.3105545043945
"01055",26.4,23.7253551483154
"01057",26.4,24.6093635559082
"01059",26.3,22.6592979431152
"01061",26.8,24.7948970794678
"01063",21.1,19.8957996368408
"01065",22.2,20.4538516998291
"01067",25.3,21.3437194824219
"01069",24.5,22.2494373321533
"01071",27.2,25.2553730010986
"01073",23,21.2050857543945
"01075",25.2,23.6913013458252
"01077",25.2,22.3856525421143
"01079",26.4,23.8692398071289
"01081",25.2,21.9962062835693
"01083",23.6,21.1058006286621
"01085",21.3,19.6372413635254
"01087",21.4,19.1965179443359
"01089",23,19.486307144165
"01091",23.3,21.6069717407227
"01093",26.3,24.9627342224121
"01095",26.3,23.295108795166
"01097",24.2,22.2285671234131
"01099",23.6,20.402774810791
"01101",22,20.5220317840576
"01103",25.9,21.5333652496338
"01105",22.5,21.3772983551025
"01107",22.8,21.6616611480713
"01109",24.2,22.5342750549316
"01111",25.7,22.5732345581055
"01113",23.9,21.7731704711914
"01115",25.9,23.0747299194336
"01117",23.2,19.4793663024902
"01119",23.2,20.4883365631104
"01121",24.2,23.4701824188232
"01123",23.3,21.8302974700928
"01125",26.3,23.0556488037109
"01127",28.7,23.9852924346924
"01129",24.5,22.9741859436035
"01131",22.8,20.2818737030029
"01133",25.9,24.8691501617432
"04001",24.4,20.324031829834
"04003",21.6,19.6393432617188
"04005",22.5,19.3986568450928
"04007",22.2,20.9225292205811
"04009",24.1,21.089168548584
"04011",20.2,21.7531623840332
"04012",20.6,19.0331439971924
"04013",20.6,16.9301414489746
"04015",22.2,18.9031715393066
"04017",23.2,21.6366481781006
"04019",24.1,17.5933475494385
"04021",22.2,19.0142784118652
"04023",18.8,20.7739887237549
"04025",21,20.13747215271
"04027",19.5,19.8135433197021
"05001",26.1,23.074857711792
"05003",25.3,24.1109313964844
"05005",26.8,24.1853675842285
"05007",23.8,20.6625442504883
"05009",29.2,22.9031105041504
"05011",25.2,22.3129215240479
"05013",25.2,21.7303104400635
"05015",26,22.2051677703857
"05017",23.1,20.6641750335693
"05019",27.6,23.8358974456787
"05021",29.3,25.1461658477783
"05023",27.1,22.4689865112305
"05025",28.4,22.4033451080322
"05027",25.4,22.8537292480469
"05029",27.5,23.716817855835
"05031",28.7,24.6227340698242
"05033",26.9,24.0888023376465
"05035",26,22.7875270843506
"05037",26.6,24.9751396179199
"05039",23.5,18.915599822998
"05041",25.4,23.0038509368896
"05043",26.8,22.8325309753418
"05045",27.5,25.4504489898682
"05047",27.8,25.8435611724854
"05049",28.8,25.0287685394287
"05051",28.4,22.0108280181885
"05053",27.5,22.8451843261719
"05055",29.7,26.2551002502441
"05057",25.4,22.0300617218018
"05059",26.4,23.0488471984863
"05061",24.8,21.9691028594971
"05063",28.8,24.67258644104
"05065",26.1,22.0276031494141
"05067",27.8,25.9850902557373
"05069",24.8,19.8051376342773
"05071",28.7,24.4475135803223
"05073",25.2,21.1152725219727
"05075",30.6,26.239917755127
"05077",23.7,21.5559272766113
"05079",25,21.3601398468018
"05081",25.6,20.000997543335
"05083",28.2,24.5582256317139
