"county_fips","per_diabetes","pred_outcome"
"01001",13,11.7047119140625
"01003",13.1,11.5990037918091
"01005",18.9,18.3001079559326
"01007",15.1,14.3405199050903
"01009",14,12.537670135498
"01011",22.4,20.3530693054199
"01013",18.2,18.0615558624268
"01015",14.5,13.8172645568848
"01017",18.2,17.0903778076172
"01019",15.2,14.2158470153809
"01021",13.7,13.4007320404053
"01023",20.3,18.3518753051758
"01025",18.5,17.7346496582031
"01027",16.6,14.8790998458862
"01029",15.4,12.8655261993408
"01031",13.6,13.1376352310181
"01033",14.6,14.3156099319458
"01035",20.4,19.3149471282959
"01037",18.1,16.3095397949219
"01039",14.6,14.5494680404663
"01041",15.8,15.2321252822876
"01043",14.1,11.987491607666
"01045",15.6,13.6803846359253
"01047",21.4,20.8867816925049
"01049",16.4,14.6777954101562
"01051",12.9,12.2600088119507
"01053",17.6,16.4859371185303
"01055",15.4,14.075026512146
"01057",16.6,15.5272722244263
"01059",15.8,13.6167583465576
"01061",15.9,15.509690284729
"01063",24.9,23.4601631164551
"01065",19.3,19.2527275085449
"01067",17.8,15.4373168945312
"01069",15.3,14.6882286071777
"01071",15.6,14.3266086578369
"01073",14.3,12.6699142456055
"01075",15.7,14.6645021438599
"01077",12.7,12.5913219451904
"01079",16.1,14.2182941436768
"01081",11.5,10.094970703125
"01083",12.8,11.0680923461914
"01085",22.7,20.5166969299316
"01087",20.2,19.6269702911377
"01089",12.1,10.8089208602905
"01091",19.1,17.7706356048584
"01093",15.9,14.2608375549316
"01095",13.3,12.626015663147
"01097",15.4,14.4463586807251
"01099",19,17.6041049957275
"01101",17.1,15.3205871582031
"01103",15.3,12.1066837310791
"01105",22,22.8179512023926
"01107",17.2,17.6794605255127
"01109",13.1,13.1409645080566
"01111",16.2,14.7157535552979
"01113",17.5,16.1326217651367
"01115",12.6,11.7862024307251
"01117",10.9,10.0262889862061
"01119",18.7,21.2530841827393
"01121",16.9,15.9472217559814
"01123",16.9,15.5867042541504
"01125",12.2,12.1864004135132
"01127",15.8,13.7166881561279
"01129",17.4,15.708423614502
"01131",23.1,22.3263339996338
"01133",15.5,14.464732170105
"04001",20.1,18.7137908935547
"04003",13.9,13.0036859512329
"04005",9.9,10.5598220825195
"04007",16.5,15.1403245925903
"04009",12.9,12.5724143981934
"04011",12,11.100341796875
"04012",19.7,18.4199810028076
"04013",11.4,11.0741014480591
"04015",15.7,15.0654821395874
"04017",16,17.9609909057617
"04019",11.7,11.7449655532837
"04021",14,12.3055286407471
"04023",16.9,16.671422958374
"04025",13.8,13.895827293396
"04027",15.5,15.2327289581299
"05001",17.2,14.4031991958618
"05003",18.6,15.9707365036011
"05005",16.8,14.2211322784424
"05007",11.4,9.88307857513428
"05009",13.9,12.751482963562
"05011",18.1,15.7410459518433
"05013",16,14.485743522644
"05015",16.5,14.0465526580811
"05017",22,18.967924118042
"05019",14.1,13.0007934570312
"05021",15.9,14.3681535720825
"05023",16,13.3321266174316
"05025",17.2,13.2474727630615
"05027",15.1,14.5437450408936
"05029",16.8,13.3300666809082
"05031",12.7,11.1322069168091
"05033",14.7,13.0806522369385
"05035",17.4,16.2745666503906
"05037",16.8,15.1345558166504
"05039",19.1,16.3970355987549
"05041",21.5,18.9125881195068
"05043",15.3,13.2845258712769
"05045",11.8,10.530104637146
"05047",15.8,14.9544954299927
"05049",19.1,14.0843906402588
"05051",15.3,13.4135179519653
"05053",13.2,11.6017827987671
"05055",14.3,12.5804643630981
"05057",17.5,16.2565040588379
"05059",15.6,12.9902868270874
"05061",15.6,15.4801359176636
"05063",14.8,13.5285720825195
"05065",15.4,13.7038898468018
"05067",16.1,14.8457517623901
"05069",17.3,15.6892700195312
"05071",16.3,13.6620807647705
"05073",21.2,18.8916091918945
"05075",15.6,13.9204730987549
"05077",20,20.3926658630371
"05079",15.1,12.5821352005005
"05081",15.8,13.8688497543335
"05083",15.7,12.7753238677979
"05085",13.1,11.173957824707
"05087",15.4,14.5101556777954
"05089",18.2,14.8076868057251
"05091",15.9,14.5329179763794
"05093",17.6,14.6772842407227
"05095",20.7,18.7782707214355
"05097",18.2,15.0333166122437
"05099",18.8,17.5031795501709
"05101",16.7,13.8326272964478
"05103",18.1,16.1060104370117
"05105",15.5,12.9498519897461
"05107",22.2,20.5384178161621
"05109",15.3,13.7799215316772
"05111",16.6,14.8994741439819
"05113",16.3,14.4903945922852
"05115",13.9,12.296178817749
"05117",16,12.9598722457886
"05119",14.1,12.4252319335938
"05121",15.7,13.5893411636353
"05123",18.8,17.7581443786621
"05125",12.6,10.9808206558228
"05127",16.7,13.5905103683472
"05129",19,17.18483543396
"05131",15.1,12.5703954696655
"05133",15.9,15.4588794708252
"05135",16.2,15.4006881713867
"05137",18.1,16.4411392211914
"05139",16.3,14.9399881362915
"05141",18.4,15.0452527999878
"05143",11.3,9.87444305419922
"05145",14.4,12.4633798599243
"05147",19,15.8745193481445
"05149",16.3,13.0617198944092
"06001",9.9,10.4112358093262
"06003",11.7,11.8614845275879
"06005",12.4,13.6072978973389
"06007",10.6,10.8674259185791
"06009",13.4,13.7599630355835
"06011",12.9,13.0609712600708
"06013",11.2,10.9551181793213
"06015",13.5,12.9148025512695
"06017",10.3,10.6537008285522
"06019",13.1,13.163161277771
"06021",12.6,13.7406663894653
"06023",10.7,11.3123750686646
"06025",15.4,14.6852903366089
"06027",12,12.5576219558716
"06029",12.8,12.9402904510498
"06031",12.1,12.3070116043091
"06033",12.6,13.9954929351807
"06035",11.2,12.7123556137085
"06037",12.3,12.1819295883179
"06039",13.5,14.773551940918
"06041",9.8,9.99901676177979
"06043",14.2,13.2626552581787
"06045",12.6,13.321702003479
"06047",13.3,13.1518707275391
"06049",14.1,14.3040370941162
"06051",10.3,10.547607421875
"06053",11.9,12.4324703216553
"06055",11.6,11.4157114028931
"06057",12.6,11.1224250793457
"06059",11.1,10.8850011825562
"06061",10.6,10.1376495361328
"06063",12.8,12.8599109649658
"06065",11.3,11.7710695266724
"06067",11.4,11.4230966567993
"06069",10.9,11.714919090271
"06071",12.5,12.4745168685913
"06073",9.9,10.3154401779175
"06075",9.9,9.57843780517578
"06077",12.1,12.2385301589966
"06079",9.6,10.7171459197998
"06081",10.3,9.83750057220459
"06083",10.4,11.4926786422729
"06085",10.7,10.1912393569946
"06087",10,10.2864580154419
"06089",11.7,11.9325914382935
"06091",13.6,13.901517868042
"06093",13.4,14.2816753387451
"06095",12.5,11.496636390686
"06097",10.3,11.4462509155273
"06099",11.3,12.3883323669434
"06101",12.9,12.4237928390503
"06103",12.2,13.666729927063
"06105",14.6,15.8098115921021
"06107",13.1,13.25133228302
"06109",11.9,13.491888999939
"06111",11.5,11.2710742950439
"06113",9.7,10.3636484146118
"06115",11.2,12.5692367553711
"08001",9.6,10.5305480957031
"08003",10.4,11.6691522598267
"08005",8.2,10.1485061645508
"08007",10.9,11.6222372055054
"08009",12.9,13.8312501907349
"08011",12.9,13.9721651077271
"08013",6.7,7.58185148239136
"08014",7,7.54448318481445
"08015",10.6,10.2702674865723
"08017",10.2,12.1958932876587
"08019",8.5,8.7211856842041
"08021",13.8,14.0830631256104
"08023",17.7,15.859185218811
"08025",11.3,12.6654930114746
"08027",12.5,11.5625667572021
"08029",11.6,13.7111625671387
"08031",7.2,7.71307468414307
"08033",10.3,15.5189456939697
"08035",6.9,7.2555627822876
"08037",7.8,7.83647108078003
"08039",9.1,9.57019329071045
"08041",8.3,9.12165927886963
"08043",11.2,11.4353513717651
"08045",8.4,10.7587337493896
"08047",9.5,9.01345157623291
"08049",8.5,10.1047639846802
"08051",6.4,7.19401407241821
"08053",10.7,13.1448841094971
"08055",13.9,14.2352018356323
"08057",12.9,13.8071298599243
"08059",8.2,7.64448595046997
"08061",12.1,12.8785877227783
"08063",10.7,12.7835969924927
"08065",7.9,9.83965396881104
"08067",8.2,8.55405807495117
"08069",6.9,7.42329931259155
"08071",13.7,14.8840274810791
"08073",10.3,11.0328092575073
"08075",10.4,11.3971147537231
"08077",9.4,10.7602491378784
"08079",10.6,10.2326574325562
"08081",10.3,11.4624099731445
"08083",11.6,12.5989789962769
"08085",11,13.1935548782349
"08087",9.9,12.2287168502808
"08089",14.5,14.5340557098389
"08091",10.2,11.2346048355103
"08093",9.5,9.99747562408447
"08095",11.6,12.4836502075195
"08097",7.5,8.14717483520508
"08099",11.9,13.3322992324829
"08101",11.7,11.7200002670288
"08103",9.2,11.142201423645
"08105",10.9,12.2013111114502
"08107",8.1,7.56498050689697
"08109",14.4,13.6930341720581
"08111",10.1,11.6241073608398
"08113",8.3,7.65123510360718
"08115",13.9,12.8263053894043
"08117",7.8,7.5558295249939
"08119",9.9,10.1888360977173
"08121",10.2,11.3398313522339
"08123",8.8,9.61387062072754
"08125",10.7,12.0802297592163
"10001",12.8,13.2008781433105
"10003",13.1,11.0135269165039
"10005",14.2,13.1365356445312
"11001",7.9,9.2534236907959
"12001",10.1,10.6287937164307
"12003",11.8,12.2577714920044
"12005",11.6,11.9374732971191
"12007",14.1,14.522876739502
"12009",12.6,11.6491317749023
"12011",14.1,12.5049705505371
"12013",14.1,15.176965713501
"12015",15.3,14.5482892990112
"12017",15.2,15.8740406036377
"12019",11.5,11.3855361938477
"12021",13.5,12.3831348419189
"12023",14.2,14.212010383606
"12027",17.5,17.3506317138672
"12029",15.7,15.0990734100342
"12031",12.7,11.9098825454712
"12033",12.2,12.1160507202148
"12035",14.5,13.5459890365601
"12037",14.2,15.4825582504272
"12039",16.9,18.653507232666
"12041",13,13.1227350234985
"12043",17.5,17.7267761230469
"12045",13.5,12.9751205444336
"12047",16.2,18.3407535552979
"12049",15.5,16.5585269927979
"12051",15.6,16.0381088256836
"12053",14.8,14.5290250778198
"12055",17.3,16.2739124298096
"12057",12,11.245397567749
"12059",13.9,13.9802627563477
"12061",14.7,13.6988983154297
"12063",15.6,15.5090856552124
"12065",15.4,16.637752532959
"12067",14.7,14.7402601242065
"12069",14.9,13.6065340042114
"12071",14,12.913872718811
"12073",10,10.786581993103
"12075",14.2,15.5097627639771
"12077",13.6,13.684362411499
"12079",17.1,18.236499786377
"12081",14.2,12.5266399383545
"12083",15.6,14.9999599456787
"12085",13.1,11.5313100814819
"12086",15.3,12.8730592727661
"12087",12.6,11.2433223724365
"12089",12,11.7335262298584
"12091",10.9,10.4094753265381
"12093",15.2,15.3956937789917
"12095",11.6,11.4974412918091
"12097",13.4,12.7106046676636
"12099",13.2,12.9715595245361
"12101",12.3,12.2823686599731
"12103",12.6,12.1489200592041
"12105",14.6,13.9407453536987
"12107",16.5,16.8010082244873
"12109",9.8,9.87680244445801
"12111",14.8,14.046875
"12113",10.9,10.5176296234131
"12115",12.6,13.1993932723999
"12117",11.2,10.9315881729126
"12119",16.5,12.6588859558105
"12121",14.3,14.2176122665405
"12123",15.2,14.0187854766846
"12125",13.7,12.2660007476807
"12127",12.5,13.3497543334961
"12129",12,11.2475175857544
"12131",11.8,11.1831512451172
"12133",13.7,15.1519937515259
"13001",15.1,16.4486141204834
"13003",16.4,16.306001663208
"13005",14.5,15.5147848129272
"13007",19.9,17.8873176574707
"13009",14.3,14.7075424194336
"13011",12.9,12.3545560836792
"13013",11.4,11.6125583648682
"13015",11.7,11.9143323898315
"13017",17.3,17.9194393157959
"13019",14.6,15.8948678970337
"13021",15.7,16.5351028442383
"13023",13.1,13.6000661849976
"13025",13.8,13.7652425765991
"13027",18.5,17.9288120269775
"13029",9.8,10.2505292892456
"13031",10.8,10.6865253448486
"13033",15.8,15.2563886642456
"13035",13,13.8533916473389
"13037",17.6,17.8327465057373
"13039",11.8,12.1862421035767
"13043",16.3,15.791524887085
"13045",11.4,12.0544214248657
"13047",11.3,10.9502382278442
"13049",14.7,15.6073207855225
"13051",12.5,12.430064201355
"13053",7.5,8.55179023742676
"13055",14.3,15.3239946365356
"13057",11.2,9.69704818725586
"13059",10.7,10.5134315490723
"13061",19.4,20.9645099639893
"13063",14.9,15.5938377380371
"13065",16.5,17.044942855835
"13067",9.7,10.4028587341309
"13069",14.7,15.667893409729
"13071",15.3,15.6975975036621
"13073",12,10.6116590499878
"13075",15.2,15.1883106231689
"13077",11.1,11.129035949707
"13079",15.4,14.5928831100464
"13081",16.3,17.1814231872559
"13083",11.5,12.316577911377
"13085",11.1,11.1180229187012
"13087",16.2,15.9862222671509
"13089",12.6,12.3150520324707
"13091",15,15.7451524734497
"13093",17.2,18.8660469055176
"13095",17.7,18.8379325866699
"13097",13.7,13.3140459060669
"13099",17.2,17.744119644165
"13101",13.2,14.498740196228
"13103",10.2,11.0872135162354
"13105",15.6,15.9819345474243
"13107",15.1,15.7928695678711
"13109",16.1,15.8555822372437
"13111",15.6,13.4670076370239
"13113",12.2,11.7299652099609
"13115",13.6,13.7154636383057
"13117",9.3,8.19406509399414
"13119",13.4,14.6978797912598
"13121",10,10.3872718811035
"13123",14.1,14.2628450393677
"13125",13.7,13.2708654403687
"13127",13.9,13.4425230026245
"13129",13.8,12.9865531921387
"13131",16.2,15.6233425140381
"13133",16.3,14.0816612243652
"13135",12.5,11.7353601455688
"13137",12.9,13.2877597808838
"13139",13.1,12.8461961746216
"13141",21.1,22.5483169555664
"13143",11.3,12.4348888397217
"13145",12.8,11.3311014175415
"13147",14.1,13.8857641220093
"13149",13.5,14.0591087341309
"13151",12.8,12.7601623535156
"13153",11.3,11.6323127746582
"13155",15.4,15.600359916687
"13157",11.7,10.9250402450562
"13159",13.9,13.8591022491455
"13161",15.6,15.8627128601074
"13163",18.6,18.2388820648193
"13165",17.4,19.7329120635986
"13167",17.1,17.0961513519287
"13169",14.1,13.9311809539795
"13171",13.3,13.6849756240845
"13173",16,15.9779834747314
"13175",15.3,16.3196277618408
"13177",11.5,10.2469339370728
"13179",11.6,12.2798414230347
"13181",15.7,16.9238872528076
"13183",11.9,12.7432746887207
"13185",12.2,14.046875
"13187",10.9,10.6428260803223
"13189",15.6,15.5195808410645
"13191",19.1,17.6462802886963
"13193",20.3,19.9225063323975
"13195",13.9,14.6059503555298
"13197",16.9,16.5833263397217
"13199",16.8,17.6801795959473
"13201",16.9,16.135383605957
"13205",17.7,18.2782936096191
"13207",13.1,12.4118518829346
"13209",15.7,14.5882501602173
"13211",12.4,12.2699756622314
"13213",12.9,13.0537729263306
"13215",15.4,14.8330316543579
"13217",13.6,13.5130481719971
"13219",10,9.44026660919189
"13221",13.8,12.8750858306885
"13223",10.9,11.0695457458496
"13225",14.3,15.3639268875122
"13227",12.5,11.7306156158447
"13229",13.6,13.5089721679688
"13231",11.3,11.606219291687
"13233",13.2,13.528881072998
"13235",15.6,17.8288230895996
"13237",16.3,15.3472185134888
"13239",20.9,18.8868579864502
"13241",14.5,13.4620752334595
"13243",23.6,21.2180919647217
"13245",15.2,17.1616897583008
"13247",15.4,14.1402368545532
"13249",14.5,13.0519762039185
"13251",16.7,16.7006435394287
"13253",17.5,17.7754135131836
"13255",14.8,15.9607753753662
"13257",14.1,13.828784942627
"13259",15.4,15.4296731948853
"13261",16,16.1087512969971
"13263",19.8,19.6313953399658
"13265",20.2,20.0380325317383
"13267",14.3,14.5057954788208
"13269",18.5,18.420711517334
"13271",17.8,18.2809505462646
"13273",19.6,19.8332405090332
"13275",15.1,14.5744152069092
"13277",14.9,14.7907619476318
"13279",14.2,15.4402132034302
"13281",15,14.2040739059448
"13283",16.5,17.1990051269531
"13285",14.2,14.9049549102783
"13287",17.8,17.9135494232178
"13289",17.6,18.2741889953613
"13291",15.5,14.5481004714966
"13293",15.5,15.2728490829468
"13295",13.3,12.913893699646
"13297",13,12.363489151001
"13299",14.8,15.8524465560913
"13301",18.6,20.5180568695068
"13303",16.7,16.3257160186768
"13305",14.6,14.3609714508057
"13307",19.2,18.7336044311523
"13309",16.3,15.0432319641113
"13311",12.3,13.0327730178833
"13313",14.4,12.7591485977173
"13315",15.3,16.3102474212646
"13317",17.1,17.6456565856934
"13319",17.1,17.6254577636719
"13321",15.3,15.8573274612427
"16001",8.7,8.78695392608643
"16003",14.2,13.7990980148315
"16005",10.1,10.1526899337769
"16007",11.4,11.5500516891479
"16009",13,13.5629587173462
"16011",10.8,11.195972442627
"16013",10.4,9.97561264038086
"16015",12.5,13.5030546188354
"16017",11.7,12.522331237793
"16019",9.9,9.6531925201416
"16021",12.6,14.3767948150635
"16023",14.6,14.3696584701538
"16025",11.1,11.2001791000366
"16027",10.5,11.0520524978638
"16029",10.4,11.359447479248
"16031",10.7,11.6025543212891
"16033",13.3,13.6642599105835
"16035",13,14.0460643768311
"16037",13,14.2403202056885
"16039",10.4,11.7850942611694
"16041",10,10.7417526245117
"16043",11.1,11.4944429397583
"16045",11.4,12.2626132965088
"16047",12.6,14.0350246429443
"16049",13.6,13.7340478897095
"16051",10.1,9.30712699890137
"16053",12.1,12.9754314422607
"16055",9.9,10.475884437561
"16057",8.1,8.68049621582031
"16059",13,13.0208110809326
"16061",14.2,15.1946001052856
"16063",11.7,13.5577402114868
"16065",5.1,8.10414695739746
"16067",12.4,13.6492538452148
"16069",11.5,11.0969581604004
"16071",11,11.5234956741333
"16073",12.5,13.8032636642456
"16075",12.9,12.144190788269
"16077",12.2,12.7226600646973
"16079",15,14.8818130493164
"16081",9.3,8.31827926635742
"16083",10.2,11.3779182434082
"16085",13.8,10.4145660400391
"16087",13.6,14.4365463256836
"17001",11.7,10.8793363571167
"17003",18.4,18.5843524932861
"17005",12.6,11.4499177932739
"17007",12.4,10.9450979232788
"17009",11.8,11.2003011703491
"17011",14.4,12.034010887146
"17013",12.2,11.9660348892212
"17015",13,12.3946371078491
"17017",13.1,11.7999820709229
"17019",9.3,9.30037021636963
"17021",12.3,11.4754981994629
"17023",11.6,10.4682607650757
"17025",13.5,12.5289192199707
"17027",11,10.4070358276367
