"county_fips","per_arthritis","pred_outcome"
"01001",30,28.9867420196533
"01003",32.9,30.1428375244141
"01005",34.2,32.9895668029785
"01007",32.3,31.0154762268066
"01009",31.8,31.3878326416016
"01011",35.3,33.1366729736328
"01013",35.2,35.3490867614746
"01015",31.6,31.9933776855469
"01017",34.2,32.8336029052734
"01019",35.9,35.5887336730957
"01021",31.4,30.9071483612061
"01023",38.4,36.2808570861816
"01025",34.7,35.3698081970215
"01027",35.3,33.4276161193848
"01029",33.1,31.5616760253906
"01031",31,28.7835674285889
"01033",33.2,32.5310592651367
"01035",38.6,37.9570007324219
"01037",36.9,34.6309204101562
"01039",34.2,34.1757926940918
"01041",33.5,33.8882598876953
"01043",32.5,30.7635822296143
"01045",31.8,31.6686668395996
"01047",35.3,37.4848213195801
"01049",32.5,32.329174041748
"01051",29.5,30.2097549438477
"01053",34.1,33.0618171691895
"01055",33.7,31.8856201171875
"01057",35.7,35.2413787841797
"01059",32.9,31.6358184814453
"01061",34.7,35.4982452392578
"01063",39.2,38.582160949707
"01065",34.3,35.5138626098633
"01067",34.8,34.7302513122559
"01069",32,31.8473510742188
"01071",35.4,33.7008743286133
"01073",28,28.3723335266113
"01075",35.3,34.380989074707
"01077",30.5,29.3325004577637
"01079",33.4,32.2329368591309
"01081",25,23.7735996246338
"01083",29,27.6196556091309
"01085",36.7,37.3276710510254
"01087",31.7,35.4328498840332
"01089",27.6,23.9518718719482
"01091",35,33.458438873291
"01093",34.8,35.440258026123
"01095",30.8,29.0205631256104
"01097",29,30.8060111999512
"01099",35.7,35.7427368164062
"01101",29.9,27.3153457641602
"01103",31.5,29.2897243499756
"01105",37.7,38.7272911071777
"01107",32.8,34.2956008911133
"01109",27.3,27.7903804779053
"01111",33.8,32.8617858886719
"01113",30.7,30.665153503418
"01115",31.3,30.0087852478027
"01117",27.5,26.7288093566895
"01119",32,35.5189590454102
"01121",32.2,32.6017761230469
"01123",36.3,34.0248565673828
"01125",25.5,27.0861282348633
"01127",34.1,33.5753173828125
"01129",35.2,33.8461875915527
"01131",37.3,38.2648315429688
"01133",36.3,36.2157592773438
"04001",28.2,30.730052947998
"04003",31.2,31.6385021209717
"04005",21.8,22.5812492370605
"04007",35.2,35.3853569030762
"04009",23.3,24.9530334472656
"04011",22.5,23.7492713928223
"04012",39,36.1236877441406
"04013",23.5,24.7687015533447
"04015",33.2,35.3839073181152
"04017",30.8,32.033935546875
"04019",25.8,26.2087249755859
"04021",28.1,30.0126152038574
"04023",24,30.9253520965576
"04025",33.6,35.0260734558105
"04027",25,29.233642578125
"05001",31.5,31.7925186157227
"05003",35.3,34.9293251037598
"05005",36.9,37.9898948669434
"05007",22.6,24.2007789611816
"05009",32.2,32.6696739196777
"05011",32.9,32.7202491760254
"05013",31.4,31.4320583343506
"05015",32.9,32.2809295654297
"05017",34.1,34.574577331543
"05019",26.7,29.2121982574463
"05021",32.7,34.6318740844727
"05023",35.7,35.5806732177734
"05025",33.5,33.0086822509766
"05027",28.6,31.3588771820068
"05029",32.9,31.72509765625
"05031",27.6,26.2774143218994
"05033",29.8,31.3600101470947
"05035",29.5,30.4694938659668
"05037",31.9,32.7843284606934
"05039",33.5,29.9418354034424
"05041",34.9,35.1633834838867
"05043",29.9,31.0249004364014
"05045",24.1,26.6960105895996
"05047",33.6,33.5912628173828
"05049",37.1,35.6756362915039
"05051",33.6,33.4234733581543
"05053",29.5,29.8044414520264
"05055",30.3,30.2834053039551
"05057",30.9,33.6720962524414
"05059",29.6,31.1769847869873
"05061",31.2,32.1465950012207
"05063",30.4,32.4290237426758
"05065",35.5,33.4412384033203
"05067",30.8,31.8893928527832
"05069",30.6,30.6674652099609
"05071",30,31.1760120391846
"05073",36.9,37.4880599975586
"05075",32,33.8024597167969
"05077",32.1,34.0053253173828
"05079",26.2,27.4050445556641
"05081",33,34.377799987793
"05083",33,31.9078311920166
"05085",27.6,28.1968765258789
"05087",32.4,31.8788032531738
"05089",37.4,36.4566192626953
"05091",30.4,30.108793258667
"05093",29.8,29.2117977142334
"05095",35,37.0886039733887
"05097",36.2,35.1120071411133
"05099",35.3,35.9792709350586
"05101",35.2,35.7988052368164
"05103",32.4,34.0844688415527
"05105",32.1,31.2936935424805
"05107",36.2,36.7002601623535
"05109",32.5,32.2188529968262
"05111",31.7,34.1329498291016
"05113",33,34.7743034362793
"05115",29.8,28.3952808380127
"05117",34,30.8170833587646
"05119",26.8,27.2670574188232
"05121",32.7,33.6733245849609
"05123",30.6,32.3349456787109
"05125",27.7,28.8746871948242
"05127",32.6,32.338191986084
"05129",37.7,36.5669593811035
"05131",27.8,28.1331634521484
"05133",28.5,29.2410049438477
"05135",36.5,36.8099937438965
"05137",37.2,36.6393966674805
"05139",31,33.1708335876465
"05141",35.8,36.6486549377441
"05143",21.7,22.053129196167
"05145",30.1,31.2545146942139
"05147",35.5,35.9288597106934
"05149",30.4,30.1088733673096
"06001",19.3,17.276819229126
"06003",27.9,29.723596572876
"06005",27.7,31.0987606048584
"06007",23.8,26.2784538269043
"06009",31.1,34.6749572753906
"06011",22.6,25.9761066436768
"06013",21.8,19.6783599853516
"06015",27.1,29.9967632293701
"06017",27,28.692211151123
"06019",21.7,25.4757556915283
"06021",24,27.733606338501
"06023",25.9,28.0034027099609
"06025",20.7,26.6081085205078
"06027",28,31.1125106811523
"06029",21.2,22.1037101745605
"06031",19.3,20.5427513122559
"06033",29.8,32.5708465576172
"06035",23.9,26.7132205963135
"06037",19.8,19.3513603210449
"06039",23.6,29.1962051391602
"06041",25.6,27.2096118927002
"06043",31.7,33.1304473876953
"06045",29.3,32.0145072937012
"06047",20.2,22.4888973236084
"06049",32.8,35.2485733032227
"06051",23.9,25.4008712768555
"06053",21.2,23.3908615112305
"06055",24,25.8289470672607
"06057",29.9,32.1368560791016
"06059",19.1,20.1928806304932
"06061",24.8,26.6050243377686
"06063",32.9,33.9323234558105
"06065",23.9,24.1083164215088
"06067",23.1,20.7361068725586
"06069",20.4,25.222864151001
"06071",21.5,21.2983570098877
"06073",19.6,20.3152332305908
"06075",17.6,19.2973098754883
"06077",20.4,23.1858539581299
"06079",24,26.2627086639404
"06081",20.2,19.7507820129395
"06083",21.8,21.8017044067383
"06085",16.6,17.0506534576416
"06087",21.7,24.5023422241211
"06089",27.8,29.8921203613281
"06091",34.5,37.2123832702637
"06093",31.9,33.8152465820312
"06095",22.4,24.492805480957
"06097",24.5,27.2636260986328
"06099",23,23.5106353759766
"06101",23.3,25.9288082122803
"06103",28,30.5321273803711
"06105",35.2,34.8277816772461
"06107",20.3,21.6409149169922
"06109",29.1,31.5962715148926
"06111",21.1,23.4892272949219
"06113",19,20.5428237915039
"06115",22.4,25.6434097290039
"08001",20,22.4927883148193
"08003",23.6,27.1794261932373
"08005",22.2,20.1642799377441
"08007",31.9,30.5885696411133
"08009",33.9,31.9851665496826
"08011",28.3,30.0293884277344
"08013",20.7,21.1700592041016
"08014",22,20.0326385498047
"08015",29.2,30.3233413696289
"08017",29.9,29.9018573760986
"08019",26.7,28.885835647583
"08021",26.9,30.9961757659912
"08023",31.2,33.80029296875
"08025",22.5,25.8757934570312
"08027",35.3,34.469596862793
"08029",33.5,32.2356872558594
"08031",18.3,18.8839721679688
"08033",30.2,34.3935737609863
"08035",22.3,20.6532115936279
"08037",22.4,22.3194904327393
"08039",27.2,28.3440799713135
"08041",23,21.807689666748
"08043",29.3,28.7611980438232
"08045",24,23.776683807373
"08047",27.6,27.6596565246582
"08049",27.2,28.4427337646484
"08051",21.2,22.431173324585
"08053",31.8,34.185604095459
"08055",33.1,32.9543952941895
"08057",33.8,32.1027641296387
"08059",25,23.185718536377
"08061",33,29.6517009735107
"08063",29.4,28.8035888671875
"08065",21.7,22.8109130859375
"08067",27,27.4091339111328
"08069",22.7,24.2765312194824
"08071",30.6,31.8656978607178
"08073",27.3,27.5677223205566
"08075",27.4,27.8952770233154
"08077",28.2,28.2889785766602
"08079",31,31.4928493499756
"08081",27.6,27.5929431915283
"08083",30.4,31.0364665985107
"08085",30.8,31.0611896514893
"08087",25.7,27.1577339172363
"08089",29.8,30.8264808654785
"08091",31.2,34.1530303955078
"08093",30.3,31.5659141540527
"08095",29.6,30.853307723999
"08097",26,25.7563343048096
"08099",27.6,29.7361488342285
"08101",28.8,28.964879989624
"08103",27,27.343318939209
"08105",28.4,29.7212657928467
"08107",24.7,25.5474243164062
"08109",32,33.1941299438477
"08111",28.2,28.39892578125
"08113",25.1,25.4963130950928
"08115",33.6,31.8925323486328
"08117",22.7,23.7494678497314
"08119",30.5,31.6651859283447
"08121",29.4,30.2025623321533
"08123",21.5,24.0828475952148
"08125",27.1,28.2971668243408
"10001",29.1,30.0590076446533
"10003",25.5,26.0749454498291
"10005",34.2,32.5671691894531
"11001",17.4,19.0244369506836
"12001",21.9,23.2008171081543
"12003",26.6,26.1973648071289
"12005",28.7,27.1417121887207
"12007",29.6,29.8675804138184
"12009",30,29.6070995330811
"12011",23.6,23.7009716033936
"12013",30.5,29.4332695007324
"12015",38.5,35.2084999084473
"12017",36.5,35.2567329406738
"12019",26.2,26.4942092895508
"12021",31.3,33.191162109375
"12023",31,30.6398162841797
"12027",30.7,32.129337310791
"12029",34.7,33.4146347045898
"12031",25.2,23.5117301940918
"12033",27.3,27.4599571228027
"12035",33.6,34.085391998291
"12037",32.2,30.5999526977539
"12039",31.2,32.4260101318359
"12041",29.6,29.0871543884277
"12043",30.5,34.5285758972168
"12045",30.8,31.1345367431641
"12047",31.4,33.2451477050781
"12049",27,30.410041809082
"12051",23.2,26.0912570953369
"12053",31.3,32.3027648925781
"12055",37.5,35.7700119018555
"12057",22.3,20.9472465515137
"12059",30.8,29.6524047851562
"12061",34,34.6585121154785
"12063",29.6,32.565242767334
"12065",30.5,34.0612144470215
"12067",28.3,30.0854301452637
"12069",30.2,32.256462097168
"12071",30.7,31.8585586547852
"12073",21.6,23.7973880767822
"12075",33.5,35.2276763916016
"12077",27.9,27.3635845184326
"12079",32,34.9759750366211
"12081",30.1,31.0075626373291
"12083",32.1,34.7548484802246
"12085",32.4,32.2687835693359
"12086",20.7,24.4741973876953
"12087",27.9,28.7818260192871
