"county_fips","per_highChol","pred_outcome"
"13147",41.1,40.6364135742188
"13149",39.3,39.5939331054688
"13151",34.6,35.1147537231445
"13153",36.7,35.939769744873
"13155",39.3,40.0241928100586
"13157",35.1,36.9896774291992
"13159",39.8,39.0874214172363
"13161",38.7,39.1946029663086
"13163",38.7,39.552604675293
"13165",37.5,43.0038032531738
"13167",39.8,40.8265953063965
"13169",36.7,38.7909622192383
"13171",36.8,38.4630661010742
"13173",37.9,38.8630981445312
"13175",39.1,39.1243743896484
"13177",34.9,35.5007934570312
"13179",29.2,32.4033279418945
"13181",42.1,42.5928192138672
"13183",34.1,34.4161643981934
"13185",33.4,36.0456619262695
"13187",37.6,36.5048522949219
"13189",38,39.3431282043457
"13191",42.9,43.6897506713867
"13193",39.4,40.6066970825195
"13195",38.8,40.0105590820312
"13197",42.1,40.7848052978516
"13199",39.8,41.3076400756836
"13201",40.8,40.439582824707
"13205",38.8,39.3922462463379
"13207",38.3,38.882022857666
"13209",38.8,39.2148971557617
"13211",37.2,39.4651374816895
"13213",38.7,38.3970718383789
"13215",34.7,35.7691307067871
"13217",35.5,36.5078392028809
"13219",36.5,36.5258407592773
"13221",39.6,39.8320045471191
"13223",34.5,36.1818351745605
"13225",37.4,37.7280502319336
"13227",39.9,38.4149208068848
"13229",40.5,40.0398254394531
"13231",36.3,38.8874130249023
"13233",37.7,38.4456214904785
"13235",39.8,42.8721199035645
"13237",42.6,42.9215202331543
"13239",44.3,44.6947250366211
"13241",42.6,42.023609161377
"13243",43,41.087776184082
"13245",34.1,37.1435432434082
"13247",35.5,37.8430976867676
"13249",39.1,37.4251327514648
"13251",39.8,40.2875022888184
"13253",41.9,43.5466537475586
"13255",37.4,38.9888687133789
"13257",40.5,40.4157371520996
"13259",33.9,35.4563179016113
"13261",37,38.1235084533691
"13263",42.8,43.8088722229004
"13265",42.8,43.6262168884277
"13267",37.7,37.648078918457
"13269",41.9,41.9370269775391
"13271",39,40.6650619506836
"13273",40.6,41.1199569702148
"13275",37.8,37.5817947387695
"13277",38.4,38.0956001281738
"13279",38.6,39.4578056335449
"13281",44.9,43.4687614440918
"13283",39.3,41.0228385925293
"13285",37.4,37.889820098877
"13287",40.4,40.7670059204102
"13289",41.2,42.713062286377
"13291",43.9,43.1793212890625
"13293",40.3,39.2912063598633
"13295",38.3,38.974193572998
"13297",37.7,37.6781044006348
"13299",40.6,40.2898178100586
"13301",41.2,41.3874893188477
"13303",38.9,38.9248085021973
"13305",39.5,39.3324584960938
"13307",41.8,39.104549407959
"13309",36.2,37.933910369873
"13311",40.5,41.7031669616699
"13313",38.5,37.9642372131348
"13315",39.8,39.7619705200195
"13317",41.4,42.525390625
"13319",40.6,40.8641815185547
"13321",40.1,41.736442565918
"16001",30.3,32.8240585327148
"16003",38.2,40.6571846008301
"16005",32.6,35.6345901489258
"16007",34.3,39.1364669799805
"16009",36,40.0650482177734
"16011",30.8,35.7524681091309
"16013",31.7,36.1304321289062
"16015",36.7,42.9090347290039
"16017",35.1,39.2926864624023
"16019",32.8,34.210262298584
"16021",36.3,42.2486190795898
"16023",37.3,40.8215751647949
"16025",37.5,37.6051368713379
"16027",35.2,35.7523040771484
"16029",31.8,36.901065826416
"16031",31.4,36.1458168029785
"16033",33.5,39.3647155761719
"16035",36.1,38.9584465026855
"16037",37.8,42.3008575439453
"16039",32.4,36.0801277160645
"16041",32.1,35.7822608947754
"16043",32.9,38.2557525634766
"16045",34.6,38.7439079284668
"16047",32.4,39.0744323730469
"16049",36.4,42.3211402893066
"16051",31.4,33.5758285522461
"16053",33.6,36.7516555786133
"16055",34.6,36.2695579528809
"16057",28.2,31.2211761474609
"16059",37.4,40.1892242431641
"16061",36.3,41.4603004455566
"16063",32.5,38.4784927368164
"16065",21.8,29.5771369934082
"16067",34,38.0855026245117
"16069",33,35.5812110900879
"16071",34.3,37.636604309082
"16073",33.9,39.946907043457
"16075",36.8,37.6940689086914
"16077",33.9,36.9593925476074
"16079",35,40.8857498168945
"16081",29.9,32.2567672729492
"16083",30.8,36.2017784118652
"16085",36.5,38.4764404296875
"16087",36.9,39.7069244384766
"17001",34.6,36.2238273620605
"17003",38.1,43.0294418334961
"17005",34.1,36.2301483154297
"17007",33.6,35.8452224731445
"17009",32.3,34.3212547302246
"17011",36.2,37.3737678527832
"17013",36.9,38.6119041442871
"17015",36.7,38.9555282592773
"17017",34.8,36.3803100585938
"17019",28.9,31.5763912200928
"17021",36,36.0251579284668
"17023",35.2,36.5102233886719
"17025",36.4,39.0775032043457
"17027",34.7,36.5115699768066
"17029",33.3,35.9357643127441
"17031",30.4,35.0742378234863
"17033",35,35.892505645752
"17035",35.3,39.061222076416
"17037",30.2,33.0279808044434
"17039",35.6,37.034797668457
"17041",34.2,39.490966796875
"17043",31.2,34.6963272094727
"17045",37.3,38.8107452392578
"17047",37,39.7226943969727
"17049",34.4,35.6207237243652
"17051",35.3,37.547191619873
"17053",34.1,36.7718811035156
"17055",36.8,39.0401153564453
"17057",35.5,36.6987113952637
"17059",37.1,41.7063331604004
"17061",35.9,38.1450500488281
"17063",32.8,32.1312141418457
"17065",36.1,39.3479461669922
"17067",36.7,38.4028091430664
"17069",38.4,42.2997856140137
