"county_fips","per_stroke","pred_outcome"
"01001",3.7,3.24421381950378
"01003",3.7,3.46396923065186
"01005",6.1,5.24451684951782
"01007",4.6,4.16438770294189
"01009",4.3,3.80525231361389
"01011",7.2,5.60822582244873
"01013",5.7,5.31013202667236
"01015",4.2,3.97456908226013
"01017",5.6,4.85603046417236
"01019",4.6,4.42085456848145
"01021",4.1,3.87630915641785
"01023",6.4,5.57728862762451
"01025",5.7,5.11259174346924
"01027",5.3,4.57374382019043
"01029",4.9,3.91898131370544
"01031",4.1,3.82890009880066
"01033",4.4,4.15365171432495
"01035",6.4,5.63419437408447
"01037",5.5,4.88245296478271
"01039",4.5,4.36957216262817
"01041",4.8,4.45448350906372
"01043",4.5,3.70096158981323
"01045",4.7,4.00664186477661
"01047",6.5,5.71105098724365
"01049",5.3,4.25465297698975
"01051",3.6,3.41533350944519
"01053",5.3,4.81991815567017
"01055",4.7,4.14167261123657
"01057",5.4,4.60437488555908
"01059",4.9,3.97307157516479
"01061",5.1,4.51357746124268
"01063",8.1,6.84590005874634
"01065",5.9,5.58793592453003
"01067",5.7,4.46049642562866
"01069",4.7,3.97322678565979
"01071",5.1,4.25421571731567
"01073",4.1,3.55170798301697
"01075",5,4.3243350982666
"01077",3.8,3.66138958930969
"01079",5.1,4.11792373657227
"01081",3.3,2.8345832824707
"01083",3.5,3.14663767814636
"01085",7.1,5.78189754486084
"01087",6.3,5.29160308837891
"01089",3.3,2.81354928016663
"01091",5.9,4.90881586074829
"01093",5.3,4.33168029785156
"01095",3.9,3.69662642478943
"01097",4.7,4.11365175247192
"01099",5.8,5.26502895355225
"01101",4.7,4.04091787338257
"01103",4.4,3.59253859519958
"01105",7.1,6.69979429244995
"01107",5.4,5.13559913635254
"01109",3.8,3.70915126800537
"01111",4.9,4.44997310638428
"01113",5.2,4.53819942474365
"01115",3.6,3.53303074836731
"01117",2.8,2.79263591766357
"01119",5.8,5.67340755462646
"01121",4.9,4.51746511459351
"01123",5.2,4.71635389328003
"01125",3.5,3.34795641899109
"01127",5,4.08468341827393
"01129",5.5,4.59188985824585
"01131",7.4,6.32048654556274
"01133",5,4.34077787399292
"04001",7.3,5.56489944458008
"04003",4.7,3.98740577697754
"04005",3.4,2.8958261013031
"04007",5.6,4.96836853027344
"04009",3.7,3.57907605171204
"04011",3.3,3.19340848922729
"04012",7.4,5.83855962753296
"04013",3.2,2.96593570709229
"04015",5.5,4.81803941726685
"04017",5.9,5.26054334640503
"04019",3.6,3.41731739044189
"04021",4,3.87388610839844
"04023",4,4.42504215240479
"04025",4.9,4.39769983291626
"04027",4.4,4.31387710571289
"05001",5.2,4.31262350082397
"05003",5.8,4.81170225143433
"05005",5.5,4.78279066085815
"05007",2.9,2.78158688545227
"05009",4,3.88848423957825
"05011",5.4,4.54092979431152
"05013",4.5,4.41373109817505
"05015",5,4.14398717880249
"05017",6.8,5.65908527374268
"05019",4.3,3.69514989852905
"05021",5.1,4.23187065124512
"05023",4.9,4.47582626342773
"05025",5.4,4.13543891906738
"05027",4.5,4.34495782852173
"05029",5.2,4.06537055969238
"05031",3.9,3.22562861442566
"05033",4.5,3.73125410079956
"05035",4.9,4.58025646209717
"05037",5.1,4.38481569290161
"05039",5.8,4.94506454467773
"05041",6.8,5.47635459899902
"05043",4.5,3.87515878677368
"05045",3.2,2.957195520401
"05047",5,4.40853691101074
"05049",6.9,4.52850198745728
"05051",4.5,4.06238508224487
"05053",3.9,3.57136178016663
"05055",4.4,3.62970662117004
"05057",5.1,4.79052066802979
"05059",4.5,3.87581086158752
"05061",4.5,4.33841753005981
"05063",4.6,3.92628622055054
"05065",4.7,4.4612135887146
"05067",5,4.41045665740967
"05069",5.1,4.51453685760498
"05071",5.1,3.98046660423279
"05073",7,5.55424070358276
"05075",5.2,4.05757141113281
"05077",6.2,5.8025369644165
"05079",4.3,3.8793478012085
"05081",4.7,4.19837856292725
"05083",5,3.96200728416443
"05085",3.6,3.21276998519897
"05087",4.8,4.24423360824585
"05089",5.8,4.82586908340454
"05091",4.8,4.29264307022095
"05093",5.1,4.33895111083984
"05095",6.4,5.70415830612183
"05097",5.7,4.8392505645752
"05099",5.9,5.0740270614624
"05101",5.2,4.40697193145752
"05103",5.3,4.81595993041992
"05105",4.6,4.01491785049438
"05107",7.1,6.15626764297485
"05109",4.6,4.16960763931274
"05111",5.3,4.3431248664856
"05113",5,4.40479755401611
"05115",4.3,3.4409065246582
"05117",4.9,4.19873046875
"05119",4,3.46250224113464
"05121",5.3,4.06528902053833
"05123",5.8,5.37192440032959
"05125",3.5,3.33372902870178
"05127",5.2,4.17355108261108
"05129",6.3,5.07831907272339
"05131",4.5,3.62169146537781
"05133",4.2,4.11193180084229
"05135",5.1,4.73122024536133
"05137",6,4.98869705200195
"05139",4.7,4.33781051635742
"05141",5.9,4.77159738540649
"05143",3.3,2.78960585594177
"05145",4.3,3.62597990036011
"05147",6,5.06477642059326
"05149",5,3.92525100708008
"06001",2.8,2.55326128005981
"06003",3.9,3.67790818214417
"06005",4.2,4.05067825317383
"06007",3.6,3.28823065757751
"06009",4.7,4.45274972915649
"06011",3.9,3.67460036277771
"06013",3.2,2.72726035118103
"06015",5,4.01776361465454
"06017",3.3,3.36082243919373
"06019",3.6,3.3634078502655
"06021",4,3.94442629814148
"06023",3.8,3.40998339653015
"06025",3.9,3.89279055595398
"06027",3.9,3.99928164482117
"06029",3.7,3.19275665283203
"06031",3.4,2.98915195465088
"06033",4.4,4.45085334777832
"06035",3.9,3.8552029132843
"06037",3.1,3.01126790046692
"06039",3.9,4.23369789123535
"06041",2.9,3.07996082305908
"06043",5.5,4.34620714187622
"06045",4.3,4.19194316864014
"06047",3.8,3.24200749397278
"06049",5.2,4.41058015823364
"06051",3.2,2.96325945854187
"06053",3.5,3.19380736351013
"06055",3.7,3.22361254692078
"06057",4.4,3.76771426200867
"06059",3,2.75745034217834
"06061",3.2,3.00933027267456
"06063",4.4,4.23486852645874
"06065",3.2,3.18696665763855
"06067",3.4,2.98120856285095
"06069",2.7,3.18686294555664
"06071",3.2,3.09097647666931
"06073",2.9,2.70804262161255
"06075",2.4,2.48123526573181
"06077",3.3,3.31023335456848
"06079",3.2,3.21707391738892
"06081",2.7,2.60273337364197
"06083",3,2.96522617340088
"06085",2.6,2.46210217475891
"06087",3.1,2.9704921245575
"06089",4,3.691326379776
"06091",4.7,4.35755157470703
"06093",4.7,4.42464876174927
"06095",3.3,3.15907168388367
"06097",3.2,3.31136465072632
"06099",3.2,3.15840530395508
"06101",3.9,3.415203332901
"06103",4.1,4.18647336959839
"06105",5.3,4.76268720626831
"06107",3.6,3.20808625221252
"06109",4.2,4.10448026657104
"06111",3.2,2.96985864639282
"06113",3,2.8158905506134
"06115",3.6,3.3574550151825
"08001",2.7,2.74183368682861
"08003",3.2,3.36370873451233
"08005",2.8,2.60925793647766
"08007",3.9,3.63499045372009
"08009",5.2,4.20512962341309
"08011",4.6,4.30970144271851
"08013",2.4,2.34973287582397
"08014",2.1,2.29139637947083
"08015",4.1,3.44422650337219
"08017",3.9,3.70125317573547
"08019",3,2.94696187973022
"08021",4.3,4.06254816055298
"08023",5.5,4.73240995407104
"08025",3.9,3.69404149055481
"08027",4.6,3.74258351325989
"08029",4.4,4.20850467681885
"08031",2.7,2.24093461036682
"08033",3.8,4.93726396560669
"08035",2.3,2.19650864601135
"08037",2.5,2.34518980979919
"08039",3.1,2.96169710159302
"08041",2.8,2.58725833892822
"08043",4.2,3.77686715126038
"08045",2.8,2.91824054718018
"08047",3.3,2.78431701660156
"08049",3,3.07779622077942
"08051",2.2,2.31751108169556
"08053",3.9,4.05481386184692
"08055",4.9,4.36168527603149
"08057",5.2,4.48916292190552
"08059",2.8,2.56106376647949
"08061",5.1,3.98066401481628
"08063",4,3.74677610397339
"08065",2.4,2.7813937664032
