"county_fips","per_copd","pred_outcome"
"01001",7.4,7.19854831695557
"01003",7.5,7.85093641281128
"01005",11.1,10.2094135284424
"01007",10.2,10.0020170211792
"01009",9.1,8.91564464569092
"01011",13,11.2786426544189
"01013",10.3,10.498363494873
"01015",8.9,8.8014497756958
"01017",9.9,9.65670585632324
"01019",10.7,10.8722343444824
"01021",8.8,8.91704940795898
"01023",11.1,11.5436134338379
"01025",9.7,10.0906658172607
"01027",10.6,10.3028793334961
"01029",9.8,8.90688800811768
"01031",8.6,8.23039817810059
"01033",8.9,8.97935104370117
"01035",12.6,12.7485542297363
"01037",10.6,9.1961784362793
"01039",10.4,10.0084667205811
"01041",9.9,10.1276016235352
"01043",9,9.23618698120117
"01045",9.2,9.03995895385742
"01047",11.2,11.5791597366333
"01049",10.8,10.5989332199097
"01051",7.5,7.92594766616821
"01053",11.4,10.8123931884766
"01055",9.8,9.60579490661621
"01057",10.9,10.937237739563
"01059",10.7,9.44053173065186
"01061",11,11.0724687576294
"01063",13.8,13.0868968963623
"01065",10.3,10.4635744094849
"01067",9.7,9.71473693847656
"01069",8.9,8.80513763427734
"01071",10.9,10.3302869796753
"01073",6.9,6.96441555023193
"01075",11.1,10.3851118087769
"01077",8.2,7.8535418510437
"01079",9.8,9.35729694366455
"01081",6.4,6.25168991088867
"01083",6.9,6.94684982299805
"01085",12.3,12.2789630889893
"01087",8.8,9.52066993713379
"01089",5.8,5.35009384155273
"01091",9.9,9.24487018585205
"01093",10.8,10.7364015579224
"01095",9,8.26984691619873
"01097",7.9,8.04549312591553
"01099",11.2,10.9134979248047
"01101",7.5,6.87970495223999
"01103",8.5,7.68805551528931
"01105",12.9,13.1787185668945
"01107",10,10.5537414550781
"01109",7.8,7.78530406951904
"01111",9.7,9.45806407928467
"01113",9,9.14182186126709
"01115",7.9,8.40711116790771
"01117",5.5,5.45022487640381
"01119",9.3,10.9306402206421
"01121",9.4,9.77408790588379
"01123",9.5,9.49234580993652
"01125",6.6,7.08603477478027
"01127",10.2,10.2086715698242
"01129",9.5,10.219165802002
"01131",12.8,12.3274555206299
"01133",11.8,11.9322652816772
"04001",11.9,10.1191825866699
"04003",8.3,8.55648326873779
"04005",6.3,5.96409177780151
"04007",10.6,10.3889541625977
"04009",7.4,7.68537616729736
"04011",5.4,6.61138772964478
"04012",12.5,11.5817642211914
"04013",5.7,6.02148723602295
"04015",11.2,10.6134014129639
"04017",10.9,9.93472290039062
"04019",6.8,6.70650386810303
"04021",7.5,7.98881959915161
"04023",6.8,9.06468105316162
"04025",9.2,9.1301851272583
"04027",7.5,8.56425380706787
"05001",9.6,9.18889713287354
"05003",11.9,10.9438896179199
"05005",11.5,10.5291757583618
"05007",5.9,5.41114234924316
"05009",9.3,9.78702831268311
"05011",10.7,9.53129959106445
"05013",8.9,8.58916664123535
"05015",10.4,9.35722064971924
"05017",11.5,10.3077955245972
"05019",8.1,8.39898300170898
