"county_fips","per_obesity","pred_outcome"
"13093",41,42.0932121276855
"13095",41.9,44.6419868469238
"13097",36.3,37.7756576538086
"13099",40.7,42.802677154541
"13101",38.3,39.3412933349609
"13103",37.9,37.1966667175293
"13105",38.2,39.9553909301758
"13107",42.7,42.6246719360352
"13109",42.4,40.3716850280762
"13111",38.2,33.5880737304688
"13113",30.7,30.0843048095703
"13115",37.3,37.683464050293
"13117",27.7,27.3007297515869
"13119",39,42.0503311157227
"13121",28.2,25.4199028015137
"13123",34.2,35.1235618591309
"13125",37.6,36.9880065917969
"13127",35.1,36.0447578430176
"13129",35.3,37.9000549316406
"13131",38.5,40.5602798461914
"13133",33.7,30.9131984710693
"13135",34.9,31.6078262329102
"13137",32.2,35.6415596008301
"13139",32.3,37.3642311096191
"13141",44.8,46.9310913085938
"13143",36.2,37.483585357666
"13145",33,30.8030796051025
"13147",35.1,37.4107894897461
"13149",35.6,40.6938285827637
"13151",45.2,40.8263168334961
"13153",39.7,35.1550979614258
"13155",40.3,39.2402725219727
"13157",33,37.5094985961914
"13159",37.1,37.5393371582031
"13161",40.4,41.5635032653809
"13163",41.3,43.5346794128418
"13165",42.5,41.4426155090332
"13167",43.5,41.8139877319336
"13169",39.8,38.9714698791504
"13171",36.6,38.24853515625
"13173",40.9,38.9290237426758
"13175",44,40.9585723876953
"13177",39.2,34.8899421691895
"13179",32.3,41.5055046081543
"13181",38,40.0678367614746
"13183",38.4,39.8843841552734
"13185",38.7,38.9402961730957
"13187",28.9,33.4411010742188
"13189",38.9,39.6085166931152
"13191",40.7,35.873664855957
"13193",43.8,43.9012489318848
"13195",38.1,40.0316429138184
"13197",38.6,40.5999145507812
"13199",41.4,42.2489700317383
"13201",41.8,38.4992408752441
"13205",45.1,43.3822822570801
"13207",34.9,34.1221885681152
"13209",39.4,37.8191108703613
"13211",31.7,34.3672218322754
"13213",41.5,37.7722511291504
"13215",40.3,38.9052734375
"13217",42.4,40.9990081787109
"13219",28.8,27.1661148071289
"13221",36.4,35.6850891113281
"13223",38.4,38.9710960388184
"13225",39.3,37.8848075866699
"13227",35,33.2909889221191
"13229",36.4,36.1695251464844
"13231",36,35.5227165222168
"13233",40.4,39.6738929748535
"13235",40.8,40.9021949768066
"13237",39.4,36.0831336975098
"13239",42.3,37.2196388244629
"13241",34.2,32.421703338623
"13243",45.6,46.0815086364746
"13245",36.6,41.3093070983887
"13247",39,38.8048973083496
"13249",37.4,37.9147720336914
"13251",40,40.511531829834
"13253",39.4,39.4766159057617
"13255",39.7,39.7865142822266
"13257",38.5,37.6449546813965
"13259",41.6,43.8834838867188
"13261",39.5,40.9368133544922
"13263",43.1,42.188892364502
"13265",41.7,42.2390899658203
"13267",40.7,41.9156761169434
"13269",42.4,41.9794044494629
"13271",43,43.2703170776367
"13273",43.6,44.366641998291
"13275",39.2,39.5143966674805
"13277",39.4,38.7811851501465
"13279",40.6,40.1457633972168
"13281",31.9,31.2882957458496
"13283",41.2,43.3976058959961
"13285",36,40.2985000610352
"13287",44.4,41.4588088989258
"13289",39.7,40.4980888366699
"13291",34.5,35.9754676818848
"13293",39.2,40.4159889221191
"13295",38,38.6149673461914
"13297",38.3,36.8331184387207
"13299",41.3,40.9672050476074
"13301",43.5,43.4856338500977
"13303",43.1,40.5401496887207
"13305",43.3,41.0165748596191
"13307",42.2,43.2013244628906
"13309",41.3,39.8442344665527
"13311",35,35.5884017944336
"13313",37.9,36.8858222961426
"13315",42.6,42.0792274475098
"13317",40.6,39.6125259399414
"13319",41,42.5336418151855
"13321",38.9,40.4505348205566
"16001",29,28.9446563720703
"16003",34.2,33.5352478027344
"16005",33,35.3145599365234
"16007",31,36.1370239257812
"16009",36.3,35.8584327697754
"16011",39,36.0636825561523
"16013",23.1,27.010124206543
"16015",31.9,33.6250114440918
"16017",32.2,32.1460494995117
"16019",33.3,34.7857666015625
"16021",33.3,36.521556854248
"16023",35.5,39.6089134216309
"16025",29.7,38.7331886291504
"16027",35.3,36.1976127624512
"16029",34.8,36.243293762207
"16031",37.5,37.8349876403809
"16033",36,41.1893615722656
"16035",31.8,32.9419174194336
"16037",31.5,34.4352493286133
"16039",34.2,37.5015830993652
"16041",35.7,36.0490798950195
"16043",32.7,35.8469848632812
"16045",32.9,35.7482414245605
"16047",34.1,39.2067413330078
"16049",31.8,35.2625007629395
"16051",33.1,33.5483818054199
"16053",35.8,37.2558631896973
"16055",31.7,32.8373489379883
"16057",29,28.5998630523682
"16059",30.4,33.4926109313965
"16061",35.2,38.5064964294434
"16063",34.2,37.6400985717773
"16065",26.2,34.3979148864746
"16067",36.4,38.6925659179688
"16069",37.7,32.9698791503906
"16071",31.9,36.1038703918457
"16073",33.4,37.7258682250977
"16075",31.4,36.5966148376465
"16077",37.5,38.8773078918457
"16079",36.1,37.864070892334
"16081",32,27.138391494751
"16083",33.3,36.3216819763184
"16085",34,26.125581741333
"16087",33.4,35.1800689697266
"17001",37.8,35.3224792480469
"17003",45.3,40.670539855957
"17005",39,36.9585342407227
"17007",36.8,38.2174911499023
"17009",41.5,38.9328460693359
"17011",38.1,35.9717826843262
"17013",35.3,37.442081451416
"17015",38.8,35.3618469238281
"17017",40.6,37.2459335327148
"17019",31.1,28.0326633453369
"17021",38.1,37.8280258178711
"17023",37.3,36.419849395752
"17025",41.5,39.561710357666
