"county_fips","per_asthma","pred_outcome"
"01001",10,9.98303031921387
"01003",9.3,9.63434886932373
"01005",10.8,10.6108846664429
"01007",10.4,10.3232069015503
"01009",9.9,10.2827959060669
"01011",11.5,11.4569158554077
"01013",10.9,11.0248327255249
"01015",10.6,10.2517938613892
"01017",10.7,10.5741481781006
"01019",10.2,10.6024141311646
"01021",10,10.0651206970215
"01023",10.9,10.8068103790283
"01025",10.8,10.9263706207275
"01027",10.4,10.4126739501953
"01029",10,10.035701751709
"01031",10.2,10.0775098800659
"01033",10.3,10.3349809646606
"01035",11,11.3596935272217
"01037",10.3,10.4700927734375
"01039",10.2,10.2307624816895
"01041",10.5,10.3014507293701
"01043",9.8,9.98870372772217
"01045",10.3,10.4225549697876
"01047",11.6,11.7392845153809
"01049",10.1,10.8883466720581
"01051",10,10.6934337615967
"01053",10.9,10.7306251525879
"01055",10.3,10.4211702346802
"01057",10.3,10.5297393798828
"01059",10,10.2568454742432
"01061",10.4,10.5287027359009
"01063",12,12.1819667816162
"01065",11.3,11.0383186340332
"01067",10.3,10.5080108642578
"01069",10.4,10.3637104034424
"01071",10.3,10.455548286438
"01073",9.9,10.1689367294312
"01075",10.3,10.333836555481
"01077",9.9,9.59183597564697
"01079",10.5,10.2109041213989
"01081",10.1,10.1734218597412
"01083",9.7,10.1988439559937
"01085",11.7,11.95081615448
"01087",11.7,11.8419551849365
"01089",9.4,9.38891983032227
"01091",11,10.6906957626343
"01093",10.2,10.2347574234009
"01095",9.8,9.99066352844238
"01097",9.7,10.2660045623779
"01099",11.1,10.8084335327148
"01101",10.7,10.6018991470337
"01103",9.9,9.85488891601562
"01105",11.9,11.9696674346924
"01107",10.6,10.7560796737671
"01109",10.9,10.6646938323975
"01111",10.3,10.3963146209717
"01113",11,10.8765325546265
"01115",10,10.2884311676025
"01117",9.3,9.37753295898438
"01119",11.6,11.8200731277466
"01121",10.6,10.244535446167
"01123",10.3,10.4282817840576
"01125",10.3,10.6420497894287
"01127",10.3,10.3945865631104
"01129",10.5,10.3074522018433
"01131",11.9,11.9892826080322
"01133",10.3,10.651837348938
"04001",14.3,11.9858722686768
"04003",10.4,10.1748857498169
"04005",11.7,9.9983434677124
"04007",11.1,10.9388475418091
"04009",11.2,10.0243921279907
"04011",10.1,9.91439723968506
"04012",10.6,10.4895725250244
"04013",10,9.35648059844971
"04015",11,10.4249496459961
"04017",13.6,11.1895732879639
"04019",10.9,9.53900814056396
"04021",10.8,9.86315727233887
"04023",9.4,10.7948865890503
"04025",10.8,9.69258499145508
"04027",9.7,9.88281059265137
"05001",10.6,10.1046123504639
"05003",11,10.6823129653931
"05005",10.2,10.7253513336182
"05007",9.2,9.13963222503662
"05009",10.2,10.1687698364258
"05011",10.8,10.6079778671265
"05013",10.3,10.0160217285156
"05015",9.8,10.0618209838867
"05017",11.1,10.7699851989746
"05019",10.9,10.1533689498901
