"county_fips","per_arthritis","pred_outcome"
"01001",34.5,27.698543548584
"01003",34.6,30.0914859771729
"01005",37.1,33.2074012756348
"01007",33.9,30.6558742523193
"01009",34.6,31.7606468200684
"01011",35.3,32.6167678833008
"01013",38.1,35.3184051513672
"01015",35.4,31.3594493865967
"01017",36.8,34.6830368041992
"01019",43.6,35.5841331481934
"01021",32.7,31.5161552429199
"01023",41.8,36.4043579101562
"01025",37.3,35.700626373291
"01027",36.6,34.7504920959473
"01029",37.4,31.2685031890869
"01031",33.2,28.6303310394287
"01033",36.1,32.9508895874023
"01035",38.7,36.6468353271484
"01037",42.2,33.9115524291992
"01039",40.3,35.0335655212402
"01041",36,33.3600959777832
"01043",34.7,30.1653270721436
"01045",35.6,30.5311260223389
"01047",38.5,36.5430793762207
"01049",38.3,32.1407051086426
"01051",33,29.6239814758301
"01053",37.6,33.104850769043
"01055",35.2,32.0264930725098
"01057",39.5,35.1416091918945
"01059",37.9,29.694372177124
"01061",40.4,35.2245788574219
"01063",41.7,37.9270210266113
"01065",38.6,35.6995086669922
"01067",37.4,34.9863510131836
"01069",33.7,31.8084182739258
"01071",38,34.3931045532227
"01073",31.6,27.4749736785889
"01075",38.6,33.8004722595215
"01077",34.1,30.8069839477539
"01079",38.9,33.1312942504883
"01081",28,23.4273719787598
"01083",33.3,27.4416389465332
"01085",39.5,35.7668609619141
"01087",34.5,33.4207229614258
"01089",28.1,23.6457653045654
"01091",38.9,34.6085815429688
"01093",38.9,35.0563049316406
"01095",35.4,29.3121967315674
"01097",33.3,30.6577243804932
"01099",40.5,34.6513633728027
"01101",32,28.5727672576904
"01103",34.6,28.7905197143555
"01105",39.3,38.1356925964355
"01107",37.1,34.5459899902344
"01109",28.7,27.3816318511963
"01111",36.7,33.1497421264648
"01113",32.7,30.5425033569336
"01115",34.7,29.9956912994385
"01117",29.2,26.4709186553955
"01119",34.5,35.8764266967773
"01121",40.3,33.3702507019043
"01123",39.7,34.4666481018066
"01125",30.1,27.1245174407959
"01127",37.2,32.6628761291504
"01129",40.3,32.5171318054199
"01131",42.2,38.0427474975586
"01133",39.3,35.3356590270996
"04001",32,31.2730922698975
"04003",29.9,30.3583393096924
"04005",23,21.9585285186768
"04007",37.1,34.726375579834
"04009",24.5,25.0385303497314
"04011",24.5,24.3309688568115
"04012",40.3,36.1265640258789
"04013",24.1,23.8086719512939
"04015",38.4,35.4598236083984
"04017",30.1,32.8227195739746
"04019",26.4,25.4460792541504
"04021",28.6,29.0403308868408
"04023",24.7,31.3775329589844
"04025",35.3,34.2446708679199
"04027",26.4,28.9929294586182
"05001",35.3,32.9736518859863
"05003",37.1,34.660514831543
"05005",40.8,37.8365898132324
"05007",25.7,23.8955764770508
"05009",35.7,32.291919708252
"05011",36.2,32.0831527709961
"05013",34.6,32.2224502563477
"05015",35.7,31.7974510192871
"05017",40.4,35.0715484619141
"05019",28.7,29.3832778930664
"05021",36,34.6356010437012
"05023",41.4,35.3852920532227
"05025",40.7,31.4179344177246
"05027",30,31.3206634521484
"05029",36.8,31.0442810058594
"05031",30.2,25.8675670623779
"05033",31.3,31.0059776306152
"05035",32.3,30.3492374420166
"05037",37,33.6971168518066
"05039",37.2,33.2421493530273
"05041",37.6,34.7039756774902
"05043",38.4,30.6934928894043
"05045",27.5,26.3529415130615
"05047",36.5,34.451229095459
"05049",42.4,36.7585830688477
"05051",35,33.0213470458984
"05053",32.2,30.1175842285156
"05055",33.1,30.0985412597656
"05057",37,32.471004486084
"05059",35.9,30.0301666259766
"05061",33,31.5170230865479
"05063",38.1,31.2085151672363
"05065",36,32.9818992614746
"05067",34.4,32.3055953979492
"05069",33.3,30.6141052246094
"05071",36.4,30.5460147857666
"05073",43.2,36.6212425231934
"05075",38.4,33.6221046447754
"05077",35.3,33.7858543395996
"05079",29.2,26.587646484375
"05081",35.7,30.940315246582
"05083",36.9,32.2807540893555
"05085",33.4,27.2494983673096
"05087",38.3,33.0267639160156
"05089",41.7,36.4547080993652
"05091",34.2,30.0101203918457
"05093",35.3,28.7241611480713
"05095",39.9,36.9489631652832
"05097",40.6,35.1264839172363
"05099",38.2,35.3118515014648
"05101",40.6,34.2609748840332
"05103",35.3,32.9374732971191
"05105",35.2,31.6488361358643
"05107",39.9,36.600399017334
"05109",35.9,32.3395576477051
"05111",38.4,33.9222984313965
"05113",37.6,35.6158714294434
"05115",34.1,29.1028690338135
"05117",37.5,32.2070617675781
"05119",29.1,26.9158897399902
"05121",36.1,32.6505584716797
"05123",34.8,32.2083435058594
"05125",30,29.1496658325195
"05127",36.5,32.7096710205078
"05129",40.1,36.0503425598145
"05131",31.1,28.48903465271
"05133",28.6,28.8426761627197
"05135",42.4,37.1565933227539
"05137",41.9,36.5386199951172
"05139",32,32.7868003845215
"05141",40.9,36.735408782959
"05143",25,22.0800113677979
"05145",33.2,30.3751106262207
"05147",38.7,35.441162109375
"05149",34.6,30.4813251495361
