"county_fips","per_cancer","pred_outcome"
"01001",8.3,7.35341835021973
"01003",10.1,8.49495887756348
"01005",7.9,7.4675178527832
"01007",8.5,7.15775156021118
"01009",9.4,8.03188323974609
"01011",6.3,6.54110622406006
"01013",8.4,8.20925235748291
"01015",8.4,7.52900457382202
"01017",8.2,7.82598733901978
"01019",10.7,8.946213722229
"01021",8.6,7.49945878982544
"01023",9,8.64784336090088
"01025",8.3,8.02081489562988
"01027",9.5,8.44338607788086
"01029",9.5,8.36643314361572
"01031",8.3,7.49078941345215
"01033",9.2,8.16137027740479
"01035",9,8.527756690979
"01037",9.8,8.91368579864502
"01039",10.2,8.4793643951416
"01041",8.9,8.20738697052002
"01043",9.5,8.12907123565674
"01045",8.3,7.57840490341187
"01047",7.4,7.47036361694336
"01049",8.8,7.72369432449341
"01051",8.4,7.30851650238037
"01053",8.4,7.66211652755737
"01055",9.1,8.00982093811035
"01057",9.9,8.43124389648438
"01059",8.7,7.55264282226562
"01061",9.8,8.27770233154297
"01063",7.6,8.3843822479248
"01065",7.6,7.54900884628296
"01067",9.2,8.73988437652588
"01069",8.6,7.66050863265991
"01071",9.6,8.3931245803833
"01073",7.5,6.84842395782471
"01075",9.9,8.7398509979248
"01077",9.4,8.20979690551758
"01079",9,7.85722541809082
"01081",6.6,6.06698179244995
"01083",8.4,7.23622369766235
"01085",7.1,7.30292701721191
"01087",6.2,7.28404092788696
"01089",7.9,6.87372016906738
"01091",7.8,7.80563306808472
"01093",10,8.59366703033447
"01095",9.3,7.73614692687988
"01097",7.7,7.17820405960083
"01099",8.7,8.11698150634766
"01101",6.8,6.57525873184204
"01103",8.7,7.69435882568359
"01105",7.4,7.76802349090576
"01107",8,7.85351085662842
"01109",6.7,6.50740098953247
"01111",9.4,8.3775110244751
"01113",6.9,6.85958909988403
"01115",9.1,7.9260139465332
"01117",8.9,7.54734373092651
"01119",6.4,6.89569759368896
"01121",8.4,7.67241144180298
"01123",9.8,8.526611328125
"01125",6.5,6.41563415527344
"01127",9.5,8.13975238800049
"01129",9,8.1649227142334
"01131",7.6,7.98737144470215
"01133",10.1,8.62181854248047
"04001",7.7,7.24996519088745
"04003",9.8,8.67278099060059
"04005",6.9,6.09266948699951
"04007",11.5,9.55611228942871
"04009",7.3,6.45718383789062
"04011",6.8,6.53310632705688
"04012",13.5,10.4868993759155
"04013",8.3,6.84099578857422
"04015",12.1,10.0839128494263
"04017",9,7.65326404571533
"04019",9,7.71314239501953
"04021",9.1,7.96068429946899
"04023",7.3,7.36612176895142
"04025",12.7,10.2965679168701
"04027",8,7.39734315872192
"05001",8.8,8.13462924957275
"05003",9.3,8.26696681976318
"05005",12.1,10.505970954895
"05007",7.8,6.57878303527832
"05009",10.2,8.67095947265625
"05011",8.3,7.53166580200195
"05013",9.3,8.37533378601074
"05015",10.1,8.75246143341064
"05017",8,7.82198143005371
"05019",7.2,6.96123027801514
"05021",10.1,8.88162708282471
"05023",11.9,9.90359592437744
"05025",9.6,8.56279373168945
"05027",7.3,7.27009010314941
"05029",9.1,8.02543449401855
"05031",7.5,6.33983039855957
"05033",9,7.67070770263672
"05035",7.1,6.64074850082397
"05037",8.7,7.77072525024414
"05039",9,8.90864372253418
"05041",7.8,7.58410596847534
"05043",8.2,7.3256778717041
"05045",7.6,6.55177879333496
"05047",9.6,8.3144006729126
"05049",10.8,9.37147617340088
"05051",10.7,9.06284332275391
"05053",9.4,8.06515312194824
"05055",8.6,7.40444278717041
"05057",8.4,7.42119550704956
"05059",9,7.73428201675415
"05061",8.9,7.64957666397095
"05063",9.2,7.69388151168823
"05065",11.1,9.04289436340332
