"county_fips","per_cancer","pred_outcome"
"01001",8.3,7.17577083333332
"01003",10.1,8.40922916666668
"01005",7.9,7.5395625
"01007",8.5,7.26277083333334
"01009",9.4,7.98939583333332
"01011",6.3,6.71304166666666
"01013",8.4,8.16054166666665
"01015",8.4,7.56977083333334
"01017",8.2,7.81004166666664
"01019",10.7,8.99800000000001
"01021",8.6,7.45335416666666
"01023",9,8.49435416666668
"01025",8.3,7.9893125
"01027",9.5,8.33143749999999
"01029",9.5,8.36572916666664
"01031",8.3,7.42454166666667
"01033",9.2,8.12116666666666
"01035",9,8.5120625
"01037",9.8,8.87416666666667
"01039",10.2,8.44639583333334
"01041",8.9,8.16735416666668
"01043",9.5,8.12710416666666
"01045",8.3,7.48556249999999
"01047",7.4,7.48887500000001
"01049",8.8,7.65320833333333
"01051",8.4,7.20383333333332
"01053",8.4,7.62781249999998
"01055",9.1,8.00964583333334
"01057",9.9,8.36735416666667
"01059",8.7,7.46754166666665
"01061",9.8,8.31468749999999
"01063",7.6,8.23283333333334
"01065",7.6,7.71920833333333
"01067",9.2,8.681625
"01069",8.6,7.60172916666668
"01071",9.6,8.39652083333333
"01073",7.5,6.98693749999999
"01075",9.9,8.52466666666667
"01077",9.4,8.21266666666666
"01079",9,7.89010416666668
"01081",6.6,6.07083333333333
"01083",8.4,7.09854166666665
"01085",7.1,7.49118750000002
"01087",6.2,7.6043125
"01089",7.9,6.83604166666667
"01091",7.8,7.84487499999999
"01093",10,8.51772916666664
"01095",9.3,7.63952083333332
"01097",7.7,7.194375
"01099",8.7,8.10302083333333
"01101",6.8,6.64989583333334
"01103",8.7,7.66583333333334
"01105",7.4,7.83920833333336
"01107",8,7.84629166666666
"01109",6.7,6.59766666666666
"01111",9.4,8.384125
"01113",6.9,6.78293750000001
"01115",9.1,7.79079166666666
"01117",8.9,7.3499375
"01119",6.4,7.24985416666668
"01121",8.4,7.64233333333332
"01123",9.8,8.55212499999999
"01125",6.5,6.41554166666666
