"county_fips","per_diabetes","pred_outcome"
"08103",9.6,10.9027291666667
"08105",12.2,11.8161666666667
"08107",8.3,8.17760416666665
"08109",15.1,13.0735833333333
"08111",10.2,9.85143749999999
"08113",8.7,7.92235416666664
"08115",13,12.6013958333333
"08117",7.9,8.34889583333332
"08119",10.2,10.3639791666667
"08121",10.5,11.64775
"08123",9.5,10.1451666666667
"08125",10.9,12.251125
"10001",14.3,12.3921041666667
"10003",12.2,10.9974166666667
"10005",14.2,12.7426875
"11001",7.8,9.02470833333335
"12001",10.5,10.3005
"12003",12.3,12.4185416666667
"12005",11.9,11.3919375
"12007",14.4,14.6015416666667
"12009",13.1,11.3613333333333
"12011",13.5,11.6765416666667
"12013",15.2,15.03025
"12015",15.6,13.408625
"12017",15.8,14.113
"12019",12.2,10.9308333333333
"12021",13.7,11.6476458333333
"12023",15.1,14.4959583333333
"12027",17.6,16.3456041666667
"12029",16.1,15.3065208333333
"12031",12.8,11.8415625
"12033",12.8,12.0651041666667
"12035",13.7,13.0641875
"12037",15.3,14.1774583333333
"12039",19.2,18.6212916666667
"12041",12.8,12.7288333333333
"12043",17.7,16.7971875
"12045",14.1,12.4544791666667
"12047",17.6,17.468125
"12049",15.6,16.1781041666667
"12051",16.8,15.3334791666667
"12053",14.9,13.3845208333333
"12055",18.3,14.6454583333333
"12057",12.5,11.0519375
"12059",14.5,13.560125
"12061",14.3,12.8058125
"12063",15.6,15.4197083333333
"12065",16.3,15.7381041666667
"12067",14.6,14.658375
"12069",14.5,13.1362291666667
"12071",14.5,12.8697083333333
"12073",10.6,10.3948125
"12075",16.1,14.96025
"12077",14.3,13.4303333333333
"12079",16.8,17.348625
"12081",14,12.0425625
"12083",14.9,14.264625
"12085",13.6,11.4654375
"12086",15.4,12.290875
"12087",13.2,11.1376458333333
"12089",11.6,10.759375
"12091",10.8,10.3459791666667
"12093",15.6,14.5924583333333
"12095",11.7,11.1310833333333
"12097",13.4,11.9153958333334
"12099",13.7,11.5854166666667
"12101",12.8,11.8725
"12103",13.1,11.800125
"12105",13.6,13.4772708333333
"12107",17.5,16.1808958333333
"12109",10.6,9.63129166666667
"12111",14.5,13.1614583333333
"12113",10.9,10.1561458333333
"12115",13,11.7819166666667
"12117",11,10.6491875
"12119",16,11.3331458333333
"12121",15,13.8381875
"12123",15.9,14.0840208333333
"12125",14.5,14.114625
"12127",13.5,12.790625
"12129",12.6,10.9159791666667
"12131",12.3,10.7222708333333
"12133",15.1,14.7328333333333
"13001",17.4,15.8837291666667
"13003",18,16.534
"13005",14.9,15.0719375
"13007",22.9,18.5907083333333
"13009",15.3,14.0643958333333
"13011",13.8,12.4913541666667
"13013",12.2,11.8073125
"13015",12,11.5878958333333
"13017",19.1,17.7092708333333
"13019",16,15.0399583333333
"13021",16.9,15.6928541666666
"13023",14.7,14.3605416666667
"13025",14.4,13.91525
"13027",20,17.6985208333333
"13029",10,10.076
"13031",11.5,11.8094791666667
"13033",18.3,16.4848541666667
"13035",13.8,14.067
"13037",18.5,18.0715625
"13039",12.3,11.9496875
"13043",16.5,15.5305208333333
"13045",12.8,12.477625
"13047",12.5,10.9866458333333
"13049",16.1,16.2885625
"13051",13.1,11.7876875
"13053",7.5,10.7286041666667
"13055",16,14.6661875
"13057",11,10.00125
"13059",10.9,10.5373333333334
"13061",21.5,17.2162083333333
