"county_fips","per_HighBP","pred_outcome"
"26077",29.7,30.9806041666667
"26079",39.2,37.995625
"26081",30.3,30.1942291666667
"26083",41.1,34.4390208333333
"26085",44.7,44.5942708333333
"26087",35.8,35.3923125000001
"26089",38.9,33.5947499999999
"26091",37.1,35.8338958333333
"26093",32.5,31.0586041666667
"26095",41.4,39.5541666666667
"26097",42.4,41.48375
"26099",36.1,33.856625
"26101",39.1,37.6630208333334
"26103",33.2,32.379375
"26105",41.4,38.13025
"26107",35.9,36.5764583333333
"26109",40.3,38.06125
"26111",33.3,32.0328541666667
"26113",38.7,37.9423125
"26115",37,34.9823333333334
"26117",34.1,36.996375
"26119",45.7,44.2016666666667
"26121",36.2,34.9853541666666
"26123",36.9,38.5052708333333
"26125",31.5,29.1373333333334
"26127",38.5,37.685125
"26129",43,43.6450416666667
"26131",45.8,42.4405624999999
"26133",39.4,40.7837708333334
"26135",43.5,41.7198958333334
"26137",36.5,35.6517708333333
"26139",29.2,30.9408958333333
"26141",43.7,41.2999375
"26143",43,41.2691874999999
"26145",37.4,38.6080625
"26147",37,35.6549791666667
"26149",36.7,36.6885416666666
"26151",39.4,41.3827291666667
"26153",43.5,40.0305208333334
"26155",35.7,36.0079583333333
"26157",39.1,37.2632083333333
"26159",37,37.1486041666667
"26161",25,26.5046041666666
"26163",39.6,38.9829791666667
"26165",36.9,36.9602083333334
"27001",41.7,41.3155416666666
"27003",30.1,31.6837916666666
"27005",35.6,36.4978125
"27007",31.1,34.0438541666667
"27009",29,31.8534375
"27011",38.8,37.9925833333333
"27013",26.3,29.5930624999999
"27015",32.5,34.527625
"27017",34.8,34.4489583333333
"27019",27.4,27.6053541666666
"27021",39,39.4133333333333
"27023",35.9,36.0557916666667
"27025",31.3,32.56925
"27027",28.9,29.8336874999999
"27029",35.4,37.98825
"27031",37.1,33.2718541666666
"27033",35.9,36.7266875
"27035",35.7,36.9676041666666
"27037",27.6,30.4213333333334
"27039",31.1,31.6020833333334
"27041",34.9,35.9583541666666
"27043",37.1,37.2559583333333
"27045",35,36.0945208333333
"27047",36.7,37.1418125
"27049",34.6,34.6933333333333
"27051",34.6,36.9184166666666
"27053",26.5,26.9521666666667
"27055",35.6,35.4509374999999
"27057",36.9,37.8849375
"27059",31.6,33.9480208333333
"27061",37.2,37.9606666666666
"27063",34.5,36.0330208333333
"27065",35.4,37.5956458333333
"27067",34.2,34.8905416666667
"27069",35.2,37.4493333333333
"27071",39.4,38.7187083333333
"27073",35.9,38.0127291666667
"27075",36.9,37.8937916666666
"27077",37.7,37.4285
"27079",33.6,33.8859791666667
"27081",37.6,37.45275
"27083",33.1,33.9583958333333
"27085",32.9,35.3525416666667
"27087",38.4,46.5138333333334
"27089",35.3,35.5453125
