"county_fips","per_heartDisease","pred_outcome"
"31149",8.2,8.28424999999998
"31151",6.5,6.42325000000001
"31153",4.7,4.75852083333333
"31155",6.4,6.23539583333335
"31157",7.5,7.12539583333331
"31159",6,6.08614583333333
"31161",8.9,8.77502083333335
"31163",9,8.59537499999999
"31165",10.9,8.20483333333333
"31167",7.1,7.28668749999999
"31169",8.4,8.26341666666666
"31171",7.3,8.5741875
"31173",6.9,7.17877083333334
"31175",8.5,8.07133333333332
"31177",6.3,6.19768750000001
"31179",5.8,6.32683333333335
"31181",7.6,7.79397916666666
"31183",8.5,8.37095833333335
"31185",7.1,7.08841666666667
"32001",7.3,7.23579166666667
"32003",6.2,5.94581250000001
"32005",8.5,7.85245833333334
"32007",6.2,6.08485416666668
"32009",12.1,9.11035416666668
"32011",9.9,9.06249999999999
"32013",6.6,6.73012500000001
"32015",7.7,6.24554166666667
"32017",7.9,7.45291666666668
"32019",7.5,7.89812500000001
"32021",11.1,9.81718750000002
"32023",10.1,9.68179166666666
"32027",7.4,7.10914583333333
"32029",8.4,8.60104166666666
"32031",6.1,6.01420833333333
"32033",8.1,7.50445833333334
"32510",7.2,6.96814583333333
"33001",7,7.63010416666667
"33003",7.8,7.5814375
"33005",6.6,6.94920833333334
"33007",8.4,8.54372916666666
"33009",6.4,7.08956249999999
"33011",5.6,5.63247916666665
"33013",5.9,6.1394375
"33015",5.7,5.82416666666666
"33017",5.3,5.79279166666666
"33019",7.3,7.723
"34001",6.8,6.84120833333333
"34003",5.2,5.32979166666666
"34005",5.6,5.70583333333332
"34007",5.7,5.85616666666668
"34009",7.8,7.13347916666668
"34011",7,6.97618750000001
"34013",5.6,5.57504166666666
"34015",5.4,5.71406249999998
"34017",4.7,4.6655
"34019",5.8,5.97137499999999
"34021",5.4,5.18177083333333
"34023",5.1,5.08970833333332
"34025",5.7,5.66897916666666
"34027",5.1,5.28952083333332
"34029",7,6.95604166666668
"34031",6.1,5.85510416666668
"34033",6.9,7.19858333333333
"34035",4.9,5.02595833333333
"34037",5.8,5.94027083333331
"34039",5.5,5.3046875
"34041",6.1,6.12002083333333
"35001",6.5,6.20595833333332
"35003",12.4,10.2681041666667
"35005",7.5,7.34362500000002
"35006",8.3,8.28322916666665
"35007",9.3,8.98466666666666
"35009",6.4,5.95806250000001
"35011",9.8,10.1753541666667
"35013",6.7,6.50860416666667
"35015",6.3,6.41152083333333
"35017",9.8,8.60956249999999
"35019",8.3,8.68379166666668
"35021",12.9,8.70143750000001
"35023",9.2,9.25462499999999
"35025",6.2,6.17104166666667
"35027",9.6,8.66352083333333
"35028",4.9,5.11683333333333
"35029",10.1,9.12933333333334
"35031",9.5,9.01820833333335
"35033",9.6,9.22345833333334
"35035",7.2,7.40347916666666
"35037",10.3,9.41952083333334
"35039",8.4,8.82968750000001
"35041",6.5,6.77497916666667
"35043",6.4,6.3758125
