"county_fips","per_smoking","pred_outcome"
"04001",26.3,25.1258333333333
"04003",14.8,16.0250833333333
"04005",12.4,14.6283541666667
"04007",17,18.8871666666666
"04009",15.2,20.0123958333333
"04011",13.3,17.9020833333333
"04012",16.7,18.3099166666666
"04013",11.7,13.1936875
"04015",16.8,18.5684583333333
"04017",21.5,21.683
"04019",12.8,13.9746041666667
"04021",14.8,16.4020208333333
"04023",12.4,18.8284166666667
"04025",14.4,14.3036458333333
"04027",13.3,18.105375
"05001",22.1,20.2523541666666
"05003",20,22.1949791666667
"05005",19.6,18.05725
"05007",13.8,13.1448958333333
"05009",18.5,19.7100833333333
"05011",21.5,20.7860416666666
"05013",20.5,19.5154375
"05015",18.1,17.725125
"05017",22.7,22.3919375
"05019",17.6,17.7056041666667
"05021",22,21.6169583333333
"05023",18.5,18.1127916666666
"05025",23,18.8920625
"05027",17.4,19.9024166666666
"05029",23.3,19.7082916666667
"05031",19.3,17.5055416666667
"05033",18.8,19.6779791666667
"05035",21.6,20.8886041666667
"05037",21.3,21.1381458333333
"05039",20.7,19.1172916666667
"05041",25.2,23.3991666666667
"05043",19.2,18.6197916666667
"05045",14.7,16.0577291666667
"05047",23.4,22.4257083333334
"05049",25.1,20.5878125
"05051",16.4,16.5984375
"05053",19.5,19.0953125
"05055",22.1,20.324
"05057",19.8,20.7749375
"05059",21.4,20.6385625
"05061",17.7,20.5762083333333
"05063",22.6,21.2168333333333
"05065",19.8,17.7926875
"05067",24,22.6593958333334
"05069",22.2,19.7045625
"05071",23.1,21.8387916666667
"05073",24.6,21.9007291666667
"05075",23,22.3789375000001
"05077",25.7,25.2240833333334
"05079",23.2,22.4652083333333
"05081",19.6,18.8284375
"05083",21.4,20.0475208333333
"05085",18.3,18.8701041666667
"05087",22.3,21.0047708333333
"05089",20.5,20.3061458333333
"05091",22.9,20.3510208333333
"05093",24.1,21.3268541666666
"05095",23.4,21.5108125
"05097",20.4,18.7942291666667
"05099",21.7,24.4357708333333
"05101",21.8,17.3088541666667
"05103",20.2,20.531125
"05105",19.7,20.28025
"05107",23.6,23.5497916666666
"05109",19.6,19.5187916666666
"05111",25.9,22.3234375
