"county_fips","per_stroke","pred_outcome"
"39031",4.7,4.08366666666666
"39033",4.7,3.89595833333335
"39035",3.9,3.43033333333333
"39037",4.2,3.7165
"39039",3.9,3.53
"39041",2.5,2.45470833333333
"39043",4.1,3.6519375
"39045",3.6,2.96175000000001
"39047",4.6,3.8061875
"39049",3.2,2.75395833333333
"39051",4.2,3.46841666666667
"39053",4.7,4.01633333333334
"39055",3.6,3.1995
"39057",3.3,2.84647916666668
"39059",4.7,4.026
"39061",4,3.02291666666666
"39063",3.5,3.16672916666667
"39065",4.1,3.75677083333334
"39067",4.5,4.43014583333334
"39069",3.9,3.56656249999999
"39071",4.3,3.85914583333333
"39073",5.2,3.96350000000001
"39075",4.3,3.63506249999998
"39077",3.8,3.57181249999999
"39079",4.6,3.90683333333334
"39081",4.4,4.01804166666668
"39083",3.1,3.52708333333333
"39085",3.9,3.2804375
"39087",4.5,3.7823125
"39089",3.5,3.05954166666667
"39091",4.2,3.51947916666666
"39093",3.9,3.41358333333334
"39095",4.2,3.42577083333334
"39097",3.7,3.29210416666667
"39099",4.4,3.74093750000001
"39101",4.2,3.78020833333334
"39103",3.7,2.97377083333334
"39105",5.2,4.41083333333334
"39107",3.9,3.35500000000001
"39109",3.5,3.32116666666667
"39111",4.9,4.33127083333335
"39113",4.1,3.44631250000001
"39115",4.7,4.24804166666667
"39117",4.4,3.62024999999999
"39119",3.8,3.67947916666665
"39121",5.5,4.6914375
"39123",4,3.76616666666666
"39125",4.3,3.66743749999999
"39127",4.2,3.83118750000001
"39129",3.6,3.39985416666668
"39131",4.9,4.08906249999999
"39133",3.3,3.09164583333334
"39135",4.1,3.56541666666666
"39137",3.4,3.15677083333333
"39139",4.3,3.73999999999999
"39141",4.3,3.70072916666666
"39143",4.1,3.69906249999999
"39145",4.6,4.06531249999999
"39147",3.9,3.48431250000001
"39149",4,3.33345833333335
"39151",3.9,3.55285416666665
"39153",3.6,3.169
"39155",4.9,3.9469375
"39157",4.9,3.65183333333332
"39159",2.3,2.69324999999999
"39161",3.8,3.51722916666666
"39163",5.1,4.11891666666666
"39165",3,2.5923125
"39167",4.4,3.82737500000001
"39169",3.6,3.35239583333334
"39171",4.3,3.7296875
"39173",3.2,2.82695833333334
"39175",3.6,3.39281250000002
"40001",5.8,5.05872916666666
"40003",3.8,3.75702083333333
"40005",5.2,4.34675000000001
"40007",3.8,3.66372916666667
"40009",3.9,3.65568750000001
"40011",4.8,3.90625
"40013",4.6,3.74414583333333
"40015",4.9,4.36008333333333
"40017",3.1,2.81527083333333
"40019",4.2,3.88281250000001
"40021",4.9,3.91072916666667
"40023",5.6,4.92772916666666
"40025",3.8,3.8890625
"40027",3.2,2.86495833333334
"40029",5.8,4.84331250000001
"40031",3.7,3.3825
"40033",5.2,4.14191666666667
"40035",6,4.56268750000001
"40037",4.2,3.80964583333334
"40039",3.4,3.165
"40041",5.6,4.79079166666669
"40043",4.5,4.01900000000001
"40045",4.6,4.18145833333332
"40047",3.9,3.51397916666667
"40049",4.5,3.939875
"40051",3.7,3.40222916666667
"40053",5.2,3.91191666666667
"40055",4.4,3.89737500000001
"40057",4.8,4.50397916666668
"40059",4.2,3.81147916666667
"40061",5.3,4.73597916666667
"40063",5.3,4.55560416666668
"40065",3.9,3.332875
"40067",5.3,4.54364583333333
"40069",5,4.26706250000001
"40071",4.4,3.97079166666666
"40073",3.8,3.50425000000001
"40075",5.6,4.39918749999999
"40077",5.9,4.6616875
"40079",5.3,4.41141666666667
"40081",4.6,4.01985416666666
"40083",3.7,3.20127083333333
"40085",4.3,4.051375
"40087",3.8,3.1429375
"40089",5.6,4.60568749999999
"40091",6,5.10420833333333
"40093",4,3.91279166666667
"40095",5,4.66785416666667
"40097",5,4.40010416666667
"40099",4.7,4.03145833333333
"40101",4.5,4.20116666666668
"40103",4.4,3.7814375
"40105",5,4.364875
"40107",5.7,4.98183333333333
"40109",3.6,3.06193750000001
"40111",5.2,4.31464583333334
"40113",4.9,4.019125
"40115",5.3,4.46425000000001
"40117",4.5,4.21935416666666
"40119",3.2,2.75166666666667
"40121",4.8,4.18277083333334
"40123",4.4,3.4759375
"40125",4.2,3.81989583333334
"40127",6.4,4.96564583333333
"40129",4.9,3.88897916666667
"40131",3.6,3.320875
"40133",5.3,4.65308333333333
"40135",5.7,4.51208333333334
"40137",4.5,4.02408333333334
"40139",3.8,3.45204166666667
"40141",5.2,4.34600000000001
"40143",3.8,3.0585625
"40145",3.5,3.28547916666666
"40147",4.9,3.45264583333334
"40149",4.3,3.74064583333333
"40151",3.5,3.13537499999999
"40153",4,3.55829166666667
"41001",5,4.10181249999999
"41003",2.9,2.57691666666666
"41005",3.1,2.93972916666667
"41007",3.9,3.82002083333333
"41009",4,3.52441666666666
"41011",4.6,4.30008333333335
"41013",4.3,3.88935416666667
"41015",6,4.34781249999999
"41017",3.2,3.06858333333333
"41019",4.6,4.166375
"41021",4.8,4.39708333333334
"41023",5.2,4.51654166666668
"41025",5,4.18754166666666
"41027",3.1,2.93668750000001
"41029",4,3.58485416666667
"41031",4.1,3.9503125
"41033",5.1,4.38118750000002
"41035",4.5,3.98489583333334
"41037",5,4.37612500000001
"41039",3.7,3.32804166666667
"41041",5.1,4.12914583333332
"41043",3.6,3.52372916666667
"41045",4.4,3.92720833333334
"41047",4,3.29097916666666
"41049",4.2,3.98127083333333
"41051",3.1,2.5391875
"41053",3.9,3.2085
"41055",4.8,4.34404166666667
"41057",4.5,4.0113125
"41059",4,3.41547916666667
"41061",4,3.66641666666666
"41063",4.2,3.9430625
"41065",4,3.65885416666666
"41067",2.6,2.56145833333334
"41069",5.9,4.40687500000001
"41071",3.4,3.11445833333334
"42001",3.5,3.54070833333333
"42003",3.4,3.00841666666667
"42005",4.2,3.79739583333335
"42007",3.9,3.54870833333333
"42009",4.5,3.98925000000002
"42011",3.7,3.25872916666666
"42013",4.4,3.59737499999999
"42015",4.2,3.81931250000002
"42017",3.4,2.85960416666667
"42019",3,3.04752083333333
"42021",4.4,3.8086875
"42023",5.5,4.67381250000002
"42025",4.1,3.81050000000001
"42027",2.9,2.55770833333333
"42029",2.7,2.56504166666667
"42031",3.9,3.67866666666666
"42033",4.5,3.78725000000001
"42035",3.7,3.68895833333332
"42037",3.8,3.56397916666667
"42039",4.2,3.81177083333335
"42041",3.1,2.94583333333334
"42043",3.9,3.16489583333333
"42045",3.1,2.935125
"42047",4.4,3.74566666666668
"42049",4,3.27825
"42051",4.5,3.94670833333334
"42053",4.6,4.63460416666665
"42055",3.7,3.5329375
"42057",3.9,3.83158333333334
"42059",4.2,3.65231249999999
"42061",3.8,3.78920833333334
"42063",3.7,3.45552083333333
"42065",4.4,3.92179166666668
"42067",4.2,3.92174999999999
"42069",3.7,3.36366666666667
"42071",3.4,3.20560416666667
"42073",4.2,3.86306250000001
"42075",3.7,3.55970833333333
"42077",3.5,3.04454166666667
"42079",3.9,3.60189583333333
"42081",3.8,3.54264583333332
"42083",4,3.72106249999999
"42085",4.1,3.79295833333334
"42087",4.5,4.21579166666667
"42089",3.7,3.4264375
"42091",3.2,2.68064583333334
"42093",4,3.27002083333334
"42095",3.4,3.13725
"42097",4.2,3.75372916666667
"42099",3.7,3.63131249999999
"42101",4.5,3.75168749999999
"42103",3.8,3.72814583333333
"42105",4.3,4.10804166666667
"42107",4.2,3.69283333333332
"42109",3.8,3.51985416666666
"42111",4,3.89100000000002
"42113",5.1,4.29072916666668
"42115",3.7,3.922875
"42117",4.5,3.83768750000002
"42119",3.7,3.48345833333334
"42121",4.6,3.99202083333334
"42123",4.3,3.90197916666668
"42125",3.7,3.30608333333335
"42127",4.6,3.99760416666667
"42129",3.4,3.48977083333334
"42131",4.3,3.67299999999999
"42133",3.2,3.27208333333333
"44001",3.1,2.80250000000001
"44003",3,3.07352083333334
"44005",3.1,3.06041666666667
"44007",3.1,3.1335
"44009",3.2,3.04327083333334
"45001",5,4.4581875
"45003",4.4,3.64820833333333
"45005",6.6,5.71308333333334
"45007",4.1,3.53189583333332
"45009",6.1,5.46329166666667
"45011",5.5,5.11897916666666
"45013",4,3.49816666666665
"45015",3.3,3.0340625
