"county_fips","per_HighBP","pred_outcome"
"01001",40.6,39.4177208333333
"01003",38.7,39.4762791666668
"01005",48.9,48.7458375
"01007",42.3,42.9107916666666
"01009",40.5,40.9670499999999
"01011",52.4,51.9107750000001
"01013",47.7,48.3339458333333
"01015",41.3,42.0529791666666
"01017",46.8,46.7682333333333
"01019",44.3,42.7271041666666
"01021",41,41.7836958333333
"01023",51.1,48.782575
"01025",47.7,48.7951500000001
"01027",45.1,45.0339333333334
"01029",42.3,41.6406458333333
"01031",39.1,42.2609208333332
"01033",42.1,42.1395291666667
"01035",49.9,49.3397958333333
"01037",46.9,42.8827416666666
"01039",42,44.1186708333333
"01041",43.5,44.3698708333333
"01043",40.9,40.0643124999999
"01045",42.1,42.9622583333333
"01047",51,50.7283416666665
"01049",41.8,42.05485
"01051",38.7,38.8108249999999
"01053",46.2,46.7910166666666
"01055",42,41.4705166666665
"01057",45.7,44.3158291666666
"01059",41,41.722625
"01061",43.4,44.4208999999999
"01063",57.7,53.5178374999998
"01065",49.6,49.6968
"01067",45.5,44.5033458333333
"01069",43.4,42.6367416666666
"01071",42.2,41.6407833333334
"01073",41.8,42.4806916666667
"01075",44.4,44.0241916666666
"01077",39.4,39.8526666666667
"01079",43.4,42.48015
"01081",34.8,35.5641791666666
"01083",37.9,37.1797416666667
"01085",53.9,50.80965
"01087",48.4,49.3973916666667
"01089",37.3,36.9100125000001
"01091",49.6,49.1492249999999
"01093",42.9,42.7893416666666
"01095",39.6,40.4033583333333
"01097",41.5,42.1442875
"01099",48.2,48.7361166666667
"01101",43.8,43.7718458333332
"01103",42.2,39.8796125
"01105",52.7,51.1461708333332
"01107",46.5,47.5449583333333
"01109",37.4,41.2931416666666
"01111",45.1,45.4316541666666
"01113",44.3,43.3866749999999
"01115",37.9,40.0910749999999
"01117",36.8,37.8272500000001
"01119",47.9,52.0470166666666
"01121",46,45.197475
"01123",45.9,45.5731541666666
"01125",37.5,38.9266541666666
"01127",41.8,41.2459583333333
"01129",47.5,46.5619333333334
"01131",53.8,52.2601
"01133",43.3,43.5531666666666
"04001",36.4,36.2959249999999
"04003",36.9,35.9238125
"04005",25.2,27.2196916666667
"04007",37.1,36.8789833333333
"04009",29.7,31.7103458333334
"04011",26.8,31.0780041666667
"04012",44.8,42.7798833333334
"04013",29.3,29.8178333333334
"04015",39,38.9683583333334
"04017",37.5,36.8013166666666
"04019",31.4,31.1319875
"04021",33.3,32.9508375
"04023",31.1,33.6343333333333
"04025",36.5,34.9053250000001
"04027",33.3,33.1725583333333
"05001",42.7,43.4269958333334
"05003",46.3,46.0351083333334
"05005",46.7,44.9229166666665
"05007",32.6,33.8004291666667
"05009",41.2,41.7314583333333
