"county_fips","per_smokin","pred_outcome"
"53011",11,12.4706333333333
"53013",11.9,14.1835666666666
"53015",13.4,15.5682333333333
"53017",11.7,14.6184583333333
"53019",16,15.9656916666667
"53021",12.1,14.7907
"53023",11.4,14.3788791666667
"53025",12.6,15.4616041666667
"53027",15,16.7706583333333
"53029",9.5,12.3273125
"53031",9.5,11.8540375
"53033",7.2,10.4528541666666
"53035",10.4,12.459025
"53037",11.1,12.9841083333333
"53039",12.1,14.063475
"53041",14.4,15.6646458333333
"53043",11.7,14.4824375
"53045",13,15.855
"53047",15.5,17.0620458333333
"53049",13.1,14.4680291666667
"53051",13.6,16.1360583333333
"53053",11.6,12.280075
"53055",8.9,12.2661
"53057",11.4,13.561
"53059",12,13.5433208333333
"53061",10.1,11.6563375
"53063",11.7,13.1763166666667
"53065",14,15.5453083333333
"53067",10.2,12.3266833333333
"53069",13.3,14.9982791666666
"53071",11.1,13.6531125
"53073",10.8,12.8514041666667
"53075",10.1,11.8522041666666
"53077",12.9,15.0978333333333
"54001",21.4,22.43675
"54003",17.4,17.0392875
"54005",21.9,24.1515958333333
"54007",24.1,23.1217916666667
"54009",16.9,19.2755833333333
"54011",17.8,19.7586333333333
"54013",26.2,24.5862208333333
"54015",24.3,25.5216375
"54017",21.5,22.3071416666667
"54019",21.7,20.9162083333333
"54021",20.7,20.1100375
"54023",19.2,20.4049625
"54025",20.8,19.600025
"54027",20.3,20.5537583333333
"54029",18.6,19.8280916666666
"54031",21.6,20.0972041666666
"54033",18.8,19.3203958333334
"54035",19.7,22.1501375
"54037",15.1,14.4531041666667
"54039",18.9,19.9709
"54041",21.2,21.9089541666667
"54043",24.6,26.8581333333333
"54045",24,22.6532125
"54047",28.7,27.0442416666666
"54049",17.7,19.38245
"54051",20.4,19.9227083333333
"54053",21.9,22.4646708333333
"54055",21.1,19.698425
"54057",17.5,18.5795458333333
"54059",27.6,27.2218916666667
"54061",13.9,15.8371250000001
"54063",20.5,20.7055208333334
"54065",19.4,19.5280416666667
"54067",20.7,21.504125
"54069",16.3,18.7318416666667
"54071",19.3,18.5586833333333
"54073",19.7,20.9200041666667
"54075",22.2,21.7907958333334
"54077",20.6,20.3074583333334
"54079",16.3,19.4774166666666
"54081",20.5,20.1383791666667
"54083",20,19.5695
"54085",23.3,25.2961958333333
"54087",23.9,23.5767708333334
"54089",22.6,20.4547958333334
"54091",20.5,20.781975
"54093",18.5,18.656825
"54095",20.2,22.1496583333334
"54097",20.9,21.137625
"54099",21.5,21.6606875
"54101",24.2,23.1870875
"54103",20.6,20.9273208333333
"54105",21.4,22.7519333333334
"54107",18.9,20.2650625
"54109",24.6,24.8258041666667
"55001",17.5,17.1243416666667
"55003",17.3,17.3226458333333
"55005",15.4,16.3775708333333
"55007",13.3,14.6646875
"55009",13.4,13.5906041666667
"55011",15,15.8416416666667
"55013",16.1,16.8789583333334
"55015",12.9,12.9293958333333
"55017",15.6,15.9629875
"55019",18.3,18.3252791666666
"55021",14.4,15.0509833333333
"55023",16.4,17.190875
"55025",9.8,12.0305875
"55027",14.9,15.7770666666667
"55029",11.9,13.5206625
"55031",14.3,16.1230916666667
"55033",13.7,15.3639291666667
"55035",12.6,14.2366333333333
"55037",14.5,15.6916666666667
"55039",14.8,14.8053125
"55041",19.9,18.6458708333333
"55043",15,15.1559833333333
"55045",13.6,14.8260875
"55047",16,16.7592041666667
"55049",13.8,14.7353875
"55051",14.8,16.0706125
"55053",17.7,17.6231041666667
"55055",13.4,14.1217916666667
"55057",18.5,17.6799333333334
"55059",14.5,14.52375
"55061",14.7,15.6788333333333
"55063",12.6,14.1367
"55065",15.9,16.7797875
"55067",17.2,17.3176250000001
"55069",16,16.5319708333334
"55071",14.9,15.62925
"55073",14.3,14.8134791666667
"55075",16.1,16.0901958333334
"55077",17,17.1885041666667
"55078",23.4,20.7961458333333
"55079",14.6,14.6713125
"55081",17.1,16.7093458333334
"55083",15.7,16.1785208333334
"55085",14.1,14.4126583333333
"55087",12.7,13.5145791666667
"55089",10.3,11.9678041666667
"55091",14.2,15.9374833333333
"55093",13,14.6345416666667
"55095",14.3,15.8917666666667
"55097",12.8,13.9851083333333
"55099",16.7,17.2430583333334
"55101",14.7,15.089475
"55103",16.4,16.8177375
"55105",14.7,14.4246291666667
"55107",17.5,17.0077416666667
"55109",12.6,14.4439458333333
"55111",14.9,15.0554041666667
"55113",17.3,15.5862875
"55115",16.7,17.5519625
"55117",13.7,14.3957666666667
"55119",16.3,16.5291625
"55121",15.8,16.0255458333333
"55123",16.1,15.8584833333333
"55125",14.2,14.5270875
"55127",12.8,14.3267958333333
"55129",15.7,16.2211708333333
"55131",12.1,12.8162
"55133",10.3,11.5227541666666
"55135",15.7,16.0164083333334
"55137",16.5,17.0211
"55139",14.2,14.0820208333333
"55141",15.5,15.1726166666666
"56001",10.5,12.3140125
"56003",15.7,16.7189416666667
"56005",15.3,16.6576791666667
"56007",15.6,16.9898166666667
"56009",15.4,16.470225
"56011",13.5,15.5879625
"56013",16.4,17.5857291666667
"56015",13.9,16.2727166666667
"56017",14.9,16.2488166666667
"56019",14.7,15.514375
"56021",13.3,14.4144208333333
"56023",14.1,14.7495083333333
"56025",14.9,15.5585083333333
"56027",16.1,16.9957375
"56029",12.5,14.615375
"56031",15,19.5976458333334
"56033",12.9,15.2199416666667
"56035",12.7,14.3652708333334
"56037",16.1,16.2592
"56039",9.2,12.4418
"56041",14.8,14.4911166666666
"56043",15.4,15.7884
"56045",15.7,17.5469083333334
