"county_fips","per_copd","pred_outcome"
"01001",7.8,7.28954583333331
"01003",7.9,8.11364166666664
"01005",11.7,10.8593
"01007",10.3,9.91904583333331
"01009",10.5,9.66429999999999
"01011",12.3,10.724425
"01013",10.9,10.5499208333334
"01015",9.1,9.21806250000003
"01017",11.3,10.4199375
"01019",10,10.1964875
"01021",9.2,9.56642083333332
"01023",12.5,10.36185
"01025",11.3,10.6433916666667
"01027",11.9,10.324025
"01029",12,9.64269166666666
"01031",8.2,8.79149583333336
"01033",9.3,9.24625
"01035",11.7,10.4905875
"01037",10.9,8.72104166666667
"01039",9.4,10.0186583333333
"01041",10,9.99197500000001
"01043",10.8,9.15391666666667
"01045",10,9.05934166666669
"01047",11,10.3244291666667
"01049",13,11.1457
"01051",7.6,7.60614166666664
"01053",10.9,11.1380166666667
"01055",10.4,9.54634583333333
"01057",12.1,10.7488625
"01059",11.4,10.1452041666667
"01061",11,10.5736625
"01063",13,10.9604416666667
"01065",10.7,9.90968333333334
"01067",12.5,9.47659583333335
"01069",9.6,8.96554166666668
"01071",12,10.84525
"01073",7.4,7.83310000000001
"01075",11.2,10.7788958333333
"01077",8.3,8.16153333333331
"01079",11.4,10.2300791666667
"01081",6.9,6.40579583333332
"01083",7.5,7.36045416666667
"01085",12,10.5469083333333
"01087",10.3,9.70394583333331
"01089",6.4,6.62765416666667
"01091",11.3,9.86567083333332
"01093",12.4,10.9852875
"01095",8.8,9.17192916666666
"01097",9.7,8.46581249999997
"01099",11,10.8320416666667
"01101",8.3,7.45761250000001
"01103",9.8,8.53808333333333
"01105",12,10.4899208333333
"01107",10.5,9.98482083333333
"01109",7.2,7.88939999999998
"01111",10.6,9.79931666666668
"01113",10.1,8.58179583333332
"01115",7.9,8.90549999999999
"01117",5.5,6.59134583333334
"01119",9.5,10.7530541666667
"01121",10.3,9.67932083333335
"01123",10.6,10.17155
"01125",7.4,6.83034583333334
"01127",12.4,9.984575
"01129",11.3,9.87242083333334
"01131",13.3,11.091975
"01133",11.6,11.4853291666667
"04001",13.5,11.0733708333333
"04003",9.3,7.42489166666667
"04005",6.7,6.12369583333334
"04007",11.5,9.85960833333332
"04009",7.1,7.74391250000002
"04011",6.3,6.33179166666667
"04012",14.5,11.4431541666667
"04013",6.3,5.61797083333334
"04015",11.8,10.3679916666667
"04017",11.7,9.78944166666663
"04019",6.8,6.38592083333332
"04021",8.3,6.8040875
"04023",6.5,7.43377916666667
"04025",10.7,8.41729166666668
"04027",7.6,7.53128333333334
"05001",11.1,9.80814999999997
"05003",11.3,10.3544583333333
"05005",12.3,11.0586333333333
"05007",6.1,6.63982083333335
"05009",9.2,10.0962666666666
"05011",10.9,10.6002125
"05013",9.4,9.84425833333331
"05015",10.8,9.76694166666664
"05017",12.3,10.8217458333333
"05019",9.1,7.93309166666668
"05021",12.1,11.2045041666667
"05023",10.5,10.9103583333333
"05025",12.3,9.94457916666664
"05027",8.7,9.20432916666667
"05029",11.8,10.042225
"05031",9.1,8.11779583333332
"05033",10.5,9.51176249999997
"05035",9.2,9.31564166666665
"05037",10.7,10.0998541666667
"05039",11,10.2959708333333
"05041",13.1,11.8579291666667
"05043",8.9,8.84986249999998
"05045",6.8,7.1433375
"05047",11.7,11.2639583333333
"05049",15.8,11.3097333333333
"05051",9.2,8.30550833333334
"05053",8.8,9.26718333333332
"05055",10.8,9.49600833333334
"05057",10,10.5150208333333
"05059",10.1,10.1242291666667
"05061",8.6,10.0398958333333
"05063",10.8,9.92484166666667
"05065",10.3,11.5719041666667
"05067",11.2,11.1625
"05069",9.4,9.08238333333335
"05071",12,10.6148958333333
"05073",14.2,11.0734041666667
"05075",12.5,10.9504458333333
"05077",11.6,11.4938166666667
"05079",9.3,9.25869583333338
"05081",9.7,9.39637083333336
"05083",11.8,10.0381083333333
"05085",8.3,8.20207083333332
"05087",11.2,10.7965541666667
"05089",13,11.4298625
"05091",10.6,9.7493958333333
"05093",10.9,10.2725416666667
"05095",13,11.2629333333333
"05097",12.7,11.3553208333333
"05099",11.5,11.0240083333333
"05101",12.1,11.4559666666667
"05103",10,10.178425
"05105",10.3,10.1294583333333
"05107",12.8,11.6302666666667
"05109",10,9.54157499999999
"05111",12.9,11.3506708333334
"05113",11.3,10.5789041666667
"05115",9.6,8.99883750000001
"05117",11.1,9.91377916666666
"05119",7.5,7.37160416666666
"05121",12.4,10.7806833333333
"05123",11,11.256925
"05125",7.5,8.03272916666667
"05127",12.1,10.336425
"05129",14.6,12.5320958333333
"05131",10,7.95130416666667
"05133",9,9.82642083333335
"05135",11.8,11.6050791666667
"05137",13.6,12.7622458333333
"05139",8.9,9.67230833333332
"05141",14,11.7779583333333
"05143",7.5,6.82202083333333
"05145",10.4,9.23882499999999
"05147",12.2,10.2982166666667
"05149",11.5,10.0719666666667
"06001",4.3,3.96099166666667
"06003",7.1,7.44023749999999
"06005",8.3,7.81588750000001
"06007",7.2,7.17045833333333
"06009",9.2,8.66468333333334
"06011",7.3,7.25997916666669
"06013",5.5,4.27564166666667
"06015",10.8,8.25071250000001
"06017",6,6.60376250000001
"06019",6.5,5.75135416666667
"06021",7.8,8.47265833333334
"06023",7.8,7.44266249999999
"06025",6.1,7.27477916666665
"06027",7.1,7.48404999999999
