"county_fips","per_arthri","pred_outcome"
"01001",30,30.7702958333334
"01003",32.9,32.7297333333334
"01005",34.2,35.1378583333333
"01007",32.3,33.3710583333334
"01009",31.8,32.7849791666666
"01011",35.3,34.2139916666666
"01013",35.2,36.3297958333333
"01015",31.6,32.0356833333333
"01017",34.2,34.0590333333334
"01019",35.9,34.6756041666667
"01021",31.4,32.7474708333333
"01023",38.4,35.302
"01025",34.7,35.1575625
"01027",35.3,35.025375
"01029",33.1,33.9143375
"01031",31,30.9680666666667
"01033",33.2,33.4962750000001
"01035",38.6,36.82225
"01037",36.9,33.9186333333333
"01039",34.2,35.0275375
"01041",33.5,34.3402625
"01043",32.5,32.2688375
"01045",31.8,31.9432708333333
"01047",35.3,36.1292541666666
"01049",32.5,34.2222333333332
"01051",29.5,30.2518083333334
"01053",34.1,35.3882083333333
"01055",33.7,33.2107083333334
"01057",35.7,35.4693541666667
"01059",32.9,32.8198333333334
"01061",34.7,35.3355875
"01063",39.2,37.1638166666667
"01065",34.3,34.5803625
"01067",34.8,34.0885791666666
"01069",32,32.0114791666666
"01071",35.4,33.6694
"01073",28,30.3349874999999
"01075",35.3,35.1616833333334
"01077",30.5,32.1145749999999
"01079",33.4,32.8407
"01081",25,25.8576791666667
"01083",29,28.7767041666666
"01085",36.7,36.3002
"01087",31.7,33.8653666666666
"01089",27.6,28.0121249999999
"01091",35,34.8387958333334
"01093",34.8,35.3380208333334
"01095",30.8,31.6860916666666
"01097",29,30.8919
"01099",35.7,36.6936291666667
"01101",29.9,30.7654625
"01103",31.5,31.68665
"01105",37.7,36.5321125
"01107",32.8,34.5028666666667
"01109",27.3,29.4436458333334
"01111",33.8,33.1254208333333
"01113",30.7,30.4209833333333
"01115",31.3,31.9084208333333
"01117",27.5,29.1221666666667
"01119",32,36.4279458333334
"01121",32.2,34.9268541666666
"01123",36.3,35.3637583333333
"01125",25.5,29.1086625000001
"01127",34.1,34.9416708333333
"01129",35.2,33.5932041666667
"01131",37.3,36.9497750000001
"01133",36.3,35.5918750000001
"04001",28.2,28.4864083333333
"04003",31.2,29.1439041666666
"04005",21.8,21.8291791666666
"04007",35.2,32.4387708333334
"04009",23.3,25.6409041666667
"04011",22.5,24.3710166666667
"04012",39,33.1082458333332
"04013",23.5,22.2227791666666
"04015",33.2,33.5154833333332
"04017",30.8,28.9617874999999
"04019",25.8,25.6457208333333
"04021",28.1,27.2874416666667
"04023",24,26.5425541666667
"04025",33.6,31.6701375
"04027",25,26.7802458333333
"05001",31.5,32.7805833333333
"05003",35.3,33.270875
"05005",36.9,35.5187416666667
"05007",22.6,24.3375833333333
"05009",32.2,33.7467
"05011",32.9,33.0213291666667
"05013",31.4,32.3280083333333
"05015",32.9,32.5365458333333
"05017",34.1,34.3472166666666
"05019",26.7,28.1935666666667
"05021",32.7,33.791125
"05023",35.7,35.3706666666666
"05025",33.5,33.1039083333333
"05027",28.6,30.6954166666666
"05029",32.9,33.3379
"05031",27.6,27.9888416666667
"05033",29.8,30.500925
"05035",29.5,30.6603166666667
"05037",31.9,33.2210875
"05039",33.5,34.7872583333332
"05041",34.9,34.6837749999999
"05043",29.9,31.4221083333334
"05045",24.1,27.1726625
"05047",33.6,33.5340416666667
"05049",37.1,35.2017333333333
"05051",33.6,31.4762708333334
"05053",29.5,31.8397375000001
"05055",30.3,30.1867416666666
"05057",30.9,32.6298708333333
"05059",29.6,32.7130041666667
"05061",31.2,31.6070333333333
"05063",30.4,31.1079916666667
"05065",35.5,35.0040125
"05067",30.8,33.3577833333333
"05069",30.6,32.2256875
"05071",30,31.51755
"05073",36.9,36.1125208333334
"05075",32,33.3894541666666
"05077",32.1,33.9690791666666
"05079",26.2,28.9588666666666
"05081",33,32.7679916666667
"05083",33,33.3444958333333
"05085",27.6,29.3929458333333
"05087",32.4,32.9188833333333
"05089",37.4,36.2678333333333
"05091",30.4,30.864325
"05093",29.8,31.1752791666667
"05095",35,35.4228333333333
"05097",36.2,35.4443333333333
"05099",35.3,34.2998916666666
"05101",35.2,36.1764958333333
"05103",32.4,33.7227458333333
"05105",32.1,33.5285416666667
"05107",36.2,35.7657916666666
"05109",32.5,32.5424208333333
"05111",31.7,33.6040625
"05113",33,33.5001333333333
"05115",29.8,28.7829583333333
"05117",34,34.6167208333334
"05119",26.8,28.2247958333334
"05121",32.7,33.62015
"05123",30.6,32.8875625
"05125",27.7,30.8746916666667
"05127",32.6,33.5950874999999
"05129",37.7,35.8408791666666
"05131",27.8,28.4446833333334
"05133",28.5,29.8807541666667
"05135",36.5,35.88635
"05137",37.2,36.0778833333333
"05139",31,32.6805375
"05141",35.8,36.5185708333333
"05143",21.7,23.7170125
"05145",30.1,30.2173625
"05147",35.5,35.1864916666666
"05149",30.4,31.7549083333334
"06001",19.3,17.9767958333333
"06003",27.9,26.3536666666667
"06005",27.7,29.8003333333334
"06007",23.8,24.1582791666666
"06009",31.1,29.8934916666667
"06011",22.6,23.0089291666667
"06013",21.8,19.8940208333333
"06015",27.1,26.6154708333333
"06017",27,27.634125
"06019",21.7,20.3798
"06021",24,25.5482583333333
"06023",25.9,26.2017916666666
"06025",20.7,22.4005833333333
"06027",28,28.1723666666667
"06029",21.2,19.939125
"06031",19.3,20.0466291666667
"06033",29.8,29.8773708333333
"06035",23.9,25.1121041666667
"06037",19.8,19.4049125
"06039",23.6,23.1419833333333
"06041",25.6,23.26295
"06043",31.7,29.612125
"06045",29.3,29.0335208333333
"06047",20.2,20.7600458333333
"06049",32.8,31.28155
"06051",23.9,25.6873083333334
"06053",21.2,20.1228375
"06055",24,23.9716583333333
"06057",29.9,29.3741708333333
"06059",19.1,19.1529666666667
"06061",24.8,22.8333833333333
"06063",32.9,31.0054833333333
"06065",23.9,21.0018416666666
"06067",23.1,20.1947708333333
"06069",20.4,20.9736833333333
"06071",21.5,20.4464333333333
"06073",19.6,20.2585166666667
"06075",17.6,19.7144375
"06077",20.4,20.8169375
"06079",24,24.3812708333333
"06081",20.2,19.749175
"06083",21.8,21.941225
"06085",16.6,17.5194833333333
"06087",21.7,21.9914
"06089",27.8,28.4864958333334
"06091",34.5,33.1345249999999
"06093",31.9,29.6053625
"06095",22.4,22.4751708333333
"06097",24.5,24.539325
"06099",23,21.0355125
"06101",23.3,22.9266333333333
"06103",28,27.0508666666666
"06105",35.2,31.4259708333333
"06107",20.3,20.6190708333333
"06109",29.1,29.7068625
"06111",21.1,22.3330291666667
"06113",19,19.8826916666666
"06115",22.4,22.0011958333333
"08001",20,22.73955
"08003",23.6,26.00335
"08005",22.2,22.5537958333333
"08007",31.9,31.6768624999999
"08009",33.9,31.04565
"08011",28.3,27.0679750000001
"08013",20.7,22.9634333333334
"08014",22,22.3199791666667
"08015",29.2,29.6425833333334
"08017",29.9,29.195275
"08019",26.7,28.0065750000001
"08021",26.9,29.4279583333333
"08023",31.2,30.5452333333333
"08025",22.5,25.6664833333334
"08027",35.3,31.83605
"08029",33.5,31.1972041666666
"08031",18.3,20.9707625
"08033",30.2,31.0735083333333
"08035",22.3,21.5422041666667
"08037",22.4,22.7406875
"08039",27.2,27.7707125
"08041",23,23.7013
"08043",29.3,29.5572083333333
"08045",24,24.6968625
"08047",27.6,27.334775
"08049",27.2,28.2591458333334
"08051",21.2,23.7366833333334
"08053",31.8,31.0136875
"08055",33.1,30.9289333333333
"08057",33.8,29.8769125
"08059",25,24.5001333333334
"08061",33,30.4515541666667
"08063",29.4,28.9920083333334
"08065",21.7,23.1549291666666
"08067",27,28.7697375
"08069",22.7,23.675075
"08071",30.6,29.949475
"08073",27.3,27.9274916666667
"08075",27.4,27.7915291666667
"08077",28.2,28.2258041666666
"08079",31,29.7273875000001
"08081",27.6,26.1823833333333
"08083",30.4,30.7446958333333
"08085",30.8,30.4316124999999
"08087",25.7,25.57725
"08089",29.8,29.1747333333333
"08091",31.2,29.5403291666667
"08093",30.3,29.6903666666667
"08095",29.6,28.9796666666667
"08097",26,26.9821458333334
"08099",27.6,28.7570958333333
"08101",28.8,27.8117874999999
"08103",27,27.4207666666667
"08105",28.4,30.2946041666666
"08107",24.7,24.8756541666667
"08109",32,31.2048333333333
"08111",28.2,29.1297625
"08113",25.1,25.3500875
"08115",33.6,30.3950333333333
"08117",22.7,23.183775
"08119",30.5,30.188975
"08121",29.4,29.1714166666667
"08123",21.5,23.7301
"08125",27.1,28.2577125
"10001",29.1,27.8908333333333
"10003",25.5,25.077425
"10005",34.2,33.5438083333334
"11001",17.4,20.0365291666666
"12001",21.9,26.484575
"12003",26.6,29.04095
"12005",28.7,30.4421625
"12007",29.6,31.1354625
"12009",30,28.179375
"12011",23.6,27.6190791666667
"12013",30.5,31.3305791666666
"12015",38.5,28.2960583333333
"12017",36.5,29.6581666666666
"12019",26.2,27.8246333333333
"12021",31.3,28.1247041666667
"12023",31,31.9111249999999
"12027",30.7,32.2599791666666
"12029",34.7,33.2026333333333
"12031",25.2,25.3697458333333
"12033",27.3,31.2824416666667
"12035",33.6,28.20045
"12037",32.2,32.3692583333333
"12039",31.2,33.0739416666666
"12041",29.6,31.7188541666666
"12043",30.5,32.6304791666667
"12045",30.8,32.7703208333333
"12047",31.4,32.5242666666667
"12049",27,30.9122208333333
"12051",23.2,29.1205666666666
"12053",31.3,29.4215208333333
"12055",37.5,29.0972333333333
"12057",22.3,26.0824416666667
"12059",30.8,35.5338166666667
"12061",34,28.047525
"12063",29.6,33.9019708333333
"12065",30.5,33.8023041666666
"12067",28.3,32.4630708333333
"12069",30.2,28.30765
"12071",30.7,28.1181125
"12073",21.6,25.853375
"12075",33.5,33.2808125
"12077",27.9,30.0422166666667
"12079",32,34.50305
"12081",30.1,29.0979958333333
"12083",32.1,28.972625
"12085",32.4,27.9638541666667
"12086",20.7,27.8258791666667
"12087",27.9,29.0262625
"12089",28.9,28.4559375
"12091",25.7,29.9793250000001
"12093",29.4,31.4714041666666
"12095",20.6,24.4728625
"12097",21.3,25.066225
"12099",28.7,28.470775
"12101",28.3,28.5486999999999
"12103",30.4,29.0425458333333
"12105",27.5,28.6923916666666
"12107",33.9,32.0920041666667
"12109",27.1,28.1496
"12111",29.5,28.5316166666666
"12113",26.6,30.7857666666667
"12115",34,29.3609624999999
"12117",22.8,27.4952125
"12119",41.5,28.2149833333333
"12121",31.1,31.9442458333333
"12123",32,32.9806708333333
"12125",28.1,31.3214458333333
"12127",28.8,28.17985
"12129",27.5,29.9834416666667
"12131",29,32.0362500000001
"12133",31.5,34.9918958333333
"13001",31.3,31.5067666666666
"13003",28.8,28.8843291666667
"13005",29,31.4510875
"13007",35.8,34.9905583333333
"13009",26.4,29.0856375
"13011",28.9,30.1864291666666
"13013",25.1,25.4559458333333
"13015",26.9,27.2900708333333
"13017",31.6,31.7059583333333
"13019",31.3,30.9760374999999
"13021",28,28.8299291666667
"13023",29.9,30.2996833333334
"13025",30.7,31.2428416666666
"13027",33.6,33.8405375
"13029",22.3,23.9806875
"13031",22.2,25.0049833333333
"13033",31.3,31.2343
"13035",26.3,28.9026875
"13037",27.2,31.233475
"13039",25.1,26.2209749999999
"13043",29.9,31.1003708333334
"13045",26.1,26.777975
"13047",27.8,29.6768333333333
"13049",26.7,29.1225666666666
"13051",25.2,26.1425208333333
"13053",13.9,17.7205375000001
"13055",31.3,33.4408583333332
"13057",24.8,25.8349083333333
"13059",20.2,21.8037416666667
"13061",35.1,34.0535958333333
"13063",23.4,25.2690625
"13065",30.4,30.8296291666667
"13067",21.4,22.9240083333333
"13069",28.3,29.2796291666667
"13071",29.2,30.32855
"13073",24.3,25.3919333333334
"13075",29.1,30.4567041666667
"13077",25.2,26.5158708333333
"13079",30.7,31.5304708333334
"13081",32.7,32.7941583333333
"13083",29.4,32.4445666666667
"13085",27.3,28.5369458333333
"13087",29.5,30.9055541666667
"13089",20.9,22.9005333333333
"13091",30.1,31.8392833333333
"13093",30.2,33.4661041666666
"13095",29.6,29.6176208333333
"13097",24.3,24.1440875000001
"13099",32.8,33.3978416666666
"13101",25.5,27.7687416666667
"13103",24.4,25.3643875
"13105",31.1,33.1471875
"13107",29.5,30.55835
"13109",29.2,31.005075
"13111",35.5,35.4452083333333
"13113",25.9,26.8615458333333
"13115",27.3,28.930575
"13117",20.3,22.3189333333333
"13119",30,30.7107208333333
"13121",20.4,21.2254333333334
"13123",33.7,33.2826583333333
"13125",30,30.8269708333333
"13127",29.9,29.6806249999999
"13129",27.6,29.1761
"13131",30.6,31.8453416666666
"13133",33,31.8787499999999
"13135",20,21.7953125000001
"13137",27.4,29.9309041666666
"13139",26,26.2528541666667
"13141",33.9,34.6341583333333
"13143",27.8,29.6195333333333
"13145",28.2,30.2314875
"13147",31.1,32.2566333333334
"13149",29.6,32.2052458333333
"13151",24.3,24.6626375
"13153",25.4,25.4765958333333
"13155",30.9,30.6783125
"13157",25.3,27.289725
"13159",29.2,29.9043833333334
"13161",29.9,30.5348
"13163",30.9,31.589525
"13165",30.2,32.0303916666667
"13167",31.1,31.7920916666667
"13169",29.2,29.5436291666667
"13171",26.8,28.3169375
"13173",27.9,28.61835
"13175",30.7,30.6850833333333
"13177",24.7,26.0848833333333
"13179",20.5,24.0229583333333
"13181",34.5,34.1928541666666
"13183",22.7,27.1550375
"13185",23.9,26.0949958333333
"13187",25.4,29.7634708333333
"13189",30.6,30.722
"13191",36.6,32.3408958333334
"13193",30.7,33.1745708333333
"13195",29.2,30.6473083333333
"13197",33,33.9814333333333
"13199",31.1,35.0543958333333
"13201",33.7,32.971175
"13205",29.5,31.6481416666666
"13207",27.9,29.2927583333334
"13209",29,30.2126666666667
"13211",28.1,29.0772625
"13213",27.3,29.4458083333334
"13215",26.2,27.7932666666666
"13217",25.3,26.6888208333333
"13219",25,26.0397625
"13221",29.4,30.3121875
"13223",23.3,25.3116166666667
"13225",26.6,28.538
"13227",30.5,33.0209666666666
"13229",29.6,29.3543583333333
"13231",27.1,28.8030666666667
"13233",28.6,30.1958625
"13235",31.5,33.6225625
"13237",32.9,32.1862583333333
"13239",39,35.7884125
"13241",33.2,32.6841166666666
"13243",37.9,34.4843708333333
"13245",25.8,27.8910083333334
"13247",26.9,26.5213958333334
"13249",30.1,28.3405958333334
"13251",31.6,32.5551875
"13253",34.2,34.8081333333333
"13255",28.8,32.0886458333333
"13257",30.5,32.1612208333334
"13259",25.6,26.7910541666666
"13261",28.3,29.6469208333333
"13263",35.6,35.4167625
"13265",35.4,35.2277458333333
"13267",28,29.9127041666667
"13269",34.6,33.7941791666667
"13271",31.5,31.9985125
"13273",33.4,34.8160041666667
"13275",29.9,31.0408375
"13277",28.5,29.1663541666667
"13279",29.5,30.4520125
"13281",36,34.0416958333334
"13283",30.7,32.109875
"13285",27.4,29.6342083333333
"13287",32.2,32.7387416666667
"13289",33.6,33.2982458333334
"13291",36.5,34.3042208333333
"13293",29.4,32.205925
"13295",30.5,31.3905333333332
"13297",27.2,27.5955041666667
"13299",29.2,31.3165291666666
"13301",33.4,35.0827083333332
"13303",30.2,30.6500083333333
"13305",29,30.4668583333333
"13307",35.3,33.8807083333333
"13309",26.9,28.9203666666667
"13311",30,32.97545
"13313",25.3,26.8289458333333
"13315",29.5,32.5817625
"13317",33,33.9972583333333
"13319",31.8,33.5797125
"13321",32,32.9425166666666
"16001",25.8,23.619725
"16003",35.7,34.0348
"16005",25.6,24.839825
"16007",29.9,28.7897666666667
"16009",33.2,32.0093708333334
"16011",27.1,26.2615458333333
"16013",26.9,25.9374708333334
"16015",33.6,32.3212666666667
"16017",31.5,32.9418708333334
"16019",25.2,24.2049333333333
"16021",32.9,32.3845166666667
"16023",35.4,29.957775
"16025",31.1,25.891625
"16027",25.1,25.30815
"16029",28.2,26.0254875
"16031",25.1,25.6389958333333
"16033",28.4,26.0420208333333
"16035",34.9,31.4060708333334
"16037",34.5,32.2728958333333
"16039",24.8,25.2797083333333
"16041",25.8,25.3301166666666
"16043",27.4,25.8958875
"16045",30.6,31.52555
"16047",28.1,27.2363458333333
"16049",32.9,32.191675
"16051",23.3,24.0080333333333
"16053",25.6,25.5398166666667
"16055",29.3,27.4266791666666
"16057",22.8,23.0504208333334
"16059",35.9,32.1807416666666
"16061",36.4,33.3234083333333
"16063",25.6,26.6150708333333
"16065",12.7,17.1419750000001
"16067",25.6,26.404075
"16069",30.1,28.2404291666666
"16071",28.9,28.6442249999999
"16073",29.9,28.2791375
"16075",28.6,27.5688541666667
"16077",27.1,26.3388791666667
"16079",34.2,31.8252208333334
"16081",24.9,23.3675916666667
"16083",27.3,25.8746291666667
"16085",32.9,31.0257166666667
"16087",33.6,31.1555625
"17001",29,27.617025
"17003",35.3,35.0245541666666
"17005",27.1,28.4617125
"17007",26.8,27.0776208333333
"17009",24.5,25.1303833333333
"17011",30.7,30.0072166666667
"17013",31.4,30.6486166666667
"17015",31,31.039075
"17017",28.5,27.6415375
"17019",21.4,21.8687333333333
"17021",29.4,28.839175
"17023",29.7,29.836
"17025",31.6,30.5517083333334
"17027",27.6,28.1601833333333
"17029",27.4,27.4207208333333
"17031",21.7,23.1757583333333
"17033",28.8,28.904775
"17035",29.9,30.437925
"17037",22.7,22.5738791666667
"17039",29.5,29.0714083333333
"17041",27.9,27.622025
"17043",22.3,24.2722166666667
"17045",32.6,30.3100416666667
"17047",32.6,32.3836791666667
"17049",28.1,28.99235
"17051",28.4,28.9874833333334
"17053",29.6,29.2891291666666
"17055",31.9,30.6951208333334
"17057",30.4,29.5943541666667
"17059",34.1,33.1911625
"17061",31.4,30.0189000000001
"17063",24.9,24.9372499999999
"17065",32.1,31.4572958333334
"17067",31.8,29.7925708333334
"17069",33.6,32.7596
"17071",33.5,30.3282333333333
"17073",29.4,28.0676958333334
"17075",31.4,30.7577208333333
"17077",25,26.1495
"17079",30.1,30.3824208333333
"17081",29.7,29.2235083333334
"17083",29.5,28.53645
"17085",33,30.8289333333334
"17087",28.1,30.6202125
"17089",23.4,21.5752583333333
"17091",27.3,27.7151958333334
"17093",20.8,21.3195541666666
"17095",30.3,29.4454
"17097",22,22.4317791666666
"17099",29,28.3202833333334
"17101",28.2,28.3265999999999
"17103",29,29.2254541666667
"17105",28.7,28.6239625
"17107",27.4,28.4850708333333
"17109",25.8,27.7055875
"17111",26.3,24.269375
"17113",22.6,21.9674125
"17115",29.7,28.2889458333333
"17117",30.4,30.1092791666667
"17119",27.9,27.5108625
"17121",30.7,29.7641666666667
"17123",31.4,30.0587833333333
"17125",31.6,30.2927
"17127",31.9,33.575625
"17129",29.7,28.1859333333333
"17131",30.5,29.8480125
"17133",27.3,27.2193833333333
"17135",29.4,29.8289083333334
"17137",29.5,28.9066541666667
"17139",29.2,28.5574583333333
"17141",28.5,28.0919291666667
"17143",26.8,25.8446583333334
"17145",29.5,29.3192
"17147",28.3,27.9853208333333
"17149",31.5,30.7199083333334
"17151",35.4,33.5064791666667
"17153",33.2,34.9423375
"17155",30.2,29.7675666666667
"17157",29.7,29.4344333333334
"17159",30.7,30.2448708333334
"17161",28.7,27.7108083333334
"17163",28.3,27.2416499999999
"17165",31.3,30.9207541666667
"17167",28.3,27.4575041666666
"17169",31.9,30.6858791666666
"17171",30.5,30.0113125
"17173",31.7,30.3847541666667
"17175",30.6,30.2005708333333
"17177",31.9,30.0776833333333
"17179",28.2,27.5300833333334
"17181",31.6,31.5664083333333
"17183",30.6,29.4452041666666
"17185",30.7,30.5228333333334
"17187",28.4,28.3174125
"17189",29.8,29.043075
"17191",32,31.15675
"17193",33,31.5100875
"17195",29.9,29.8559583333333
"17197",23.8,21.385725
"17199",29.5,28.8814500000001
"17201",29.3,27.65995
"17203",27.5,27.1625166666667
"18001",31.2,30.523125
"18003",26,27.4848041666666
"18005",28.2,26.99115
"18007",31.7,30.3230875
"18009",35,33.1786083333332
"18011",24.9,23.7518416666667
"18013",34.5,32.2598166666667
"18015",32.1,31.815175
"18017",31.2,30.8789791666667
"18019",29.6,29.1258958333334
"18021",32.6,30.59825
"18023",29.8,29.37765
"18025",36.4,34.1544208333333
"18027",30.8,29.3962333333333
"18029",30.9,30.6139333333333
"18031",30.5,30.46995
"18033",29.5,29.6838
"18035",29.7,29.8099208333333
"18037",31.1,30.0378
"18039",27.7,27.7130208333333
"18041",33.1,32.9797624999999
"18043",29.4,29.1145416666667
"18045",32.9,32.1371333333333
"18047",31.8,31.5861583333333
"18049",33,31.6874791666667
"18051",31.3,30.2243541666667
"18053",31.7,31.1239666666666
"18055",33,32.0647833333334
"18057",23.8,22.5998333333334
"18059",27.6,27.233325
"18061",31.8,31.0095416666667
"18063",26.9,23.1314416666667
"18065",31.7,31.8571708333333
"18067",32.2,31.2354624999999
"18069",31,31.214775
"18071",29.7,29.5219083333333
"18073",30.5,29.4981333333333
"18075",32.8,32.0225416666667
"18077",30.8,31.7137166666667
"18079",32.1,31.7643375
"18081",28.7,27.1232833333333
"18083",29.9,29.8017416666667
"18085",29.9,28.9307708333333
"18087",28.3,27.9648500000001
"18089",28.3,28.99635
"18091",31.6,30.506375
"18093",32.8,30.481475
"18095",31.8,30.9397333333333
"18097",25.2,25.7156166666666
"18099",30.8,30.6307874999999
"18101",32.9,33.1187291666667
"18103",30.5,31.2727749999999
"18105",22.6,24.28495
"18107",31.5,29.2933375
"18109",30.3,30.1451333333333
"18111",33.1,31.4957833333333
"18113",29,29.2914375
"18115",33.9,32.545
"18117",34.4,31.53615
"18119",33.7,31.8101666666667
"18121",34.2,32.9220166666666
"18123",30.8,29.5908916666666
"18125",33.3,31.3676291666667
"18127",28.9,28.3014291666666
"18129",31.8,30.2390041666667
"18131",32.8,31.5021666666666
"18133",28.3,28.7775583333334
"18135",33,32.5899666666666
"18137",30.8,31.6232541666666
"18139",32.3,31.9748124999999
"18141",27.4,27.0031541666667
"18143",31.2,32.0396166666666
"18145",31.6,30.8671666666667
"18147",31.7,31.0593208333333
"18149",33.9,31.8172375
"18151",31.2,31.6741583333333
"18153",30.9,30.8886291666667
"18155",33.9,32.359025
"18157",21.4,21.0146541666667
"18159",32.2,31.5346583333333
"18161",31.9,31.4760583333333
"18163",29.9,29.4393625
"18165",33.6,31.0043083333333
"18167",29.3,27.322525
"18169",33,31.7485375
"18171",32.8,31.2801625
"18173",29,29.2611833333334
"18175",32.3,32.3058875
"18177",32.6,31.7956208333333
"18179",31.4,31.2172958333333
"18181",33.1,31.4809083333333
"18183",30.8,31.1678166666666
"19001",31,29.7202083333333
"19003",32.3,29.8200625
"19005",31,31.5379958333333
"19007",33.6,32.7847208333333
"19009",32.8,31.6939916666667
"19011",28.7,28.2772833333334
"19013",26.8,26.3161916666666
"19015",28,27.2946708333334
"19017",26.5,26.1475291666667
"19019",27.8,27.9725291666667
"19021",25.2,23.6148666666667
"19023",31.7,30.2606
"19025",30.2,29.4351958333334
"19027",29.9,28.92145
"19029",32.5,30.3311916666667
"19031",28.8,28.7765000000001
"19033",32.9,27.9414708333333
"19035",31.4,28.3207583333333
"19037",30.5,30.7613833333333
"19039",29.6,29.2321833333333
"19041",29.4,28.7353749999999
"19043",32.2,31.8270541666667
"19045",31.1,28.3343125
"19047",27.6,25.8589375
"19049",22.6,22.5795916666667
"19051",29.3,30.29655
"19053",29.2,29.3434708333333
"19055",30.5,29.3269833333333
"19057",29.8,27.9635166666667
"19059",30.7,27.5993291666666
"19061",27.4,25.4559500000001
"19063",29.6,27.9536666666667
"19065",30.1,30.5846333333334
"19067",30.4,29.3889166666667
"19069",31.2,28.7570916666667
"19071",31.6,29.9046333333334
"19073",31.6,29.9559291666667
"19075",28.4,28.7422958333333
"19077",29.7,29.434125
"19079",28.8,29.1473458333333
"19081",31,29.3685583333333
"19083",30.1,30.05835
"19085",29.3,28.2144291666667
"19087",28.6,27.9482125
"19089",29.6,29.1826833333333
"19091",30.9,28.442525
"19093",30,28.7448166666667
"19095",28.4,28.1359375
"19097",31,29.9455958333333
"19099",28.3,28.4793333333333
"19101",30.1,27.562325
"19103",19.8,23.128375
"19105",28.8,29.1791166666666
"19107",30.8,30.4745375
"19109",31.1,28.6932916666666
"19111",31.2,29.3387708333333
"19113",26.5,24.2846333333333
"19115",29,28.6411416666667
"19117",32,31.9032666666666
"19119",29.1,27.2405916666667
"19121",26.9,27.5906708333333
"19123",28.6,27.3007458333333
"19125",27.3,25.936225
"19127",26.7,27.7327416666667
"19129",28.4,27.0268458333334
"19131",30.1,28.6725583333333
"19133",31.7,29.5128541666667
"19135",28.9,28.705925
"19137",30.5,29.9095833333334
"19139",27.6,26.8533125
"19141",29.4,27.9233333333333
"19143",31.1,27.528975
"19145",31.2,30.4142791666666
"19147",29.4,28.5643666666667
"19149",27.7,27.020525
"19151",31.3,28.8055083333333
"19153",25.2,23.7162625
"19155",27.3,25.6199041666667
"19157",28,27.3542375000001
"19159",30.4,29.0423208333334
"19161",31.5,29.2491958333333
"19163",28.8,24.4998958333334
"19165",31.4,28.8347583333333
"19167",23.2,23.8373458333333
"19169",18.9,20.7334458333334
"19171",30.2,29.9933416666667
"19173",30.7,29.7675208333333
"19175",28.9,28.9787541666666
"19177",32.1,32.1950499999999
"19179",28.6,29.6829583333334
"19181",26,25.1567625
"19183",29.1,27.6181416666667
"19185",31.7,33.1096416666666
"19187",28,26.7067125
"19189",28.7,27.9290666666666
"19191",27.4,27.731825
"19193",24.7,23.44525
"19195",30.7,29.8289666666666
"19197",30.3,28.1145833333333
"20001",29.8,30.610125
"20003",30.9,32.265375
"20005",26.9,29.7403916666667
"20007",32.5,31.0451625
"20009",30.2,29.1002208333334
"20011",30.7,29.5419
"20013",32.2,30.8934666666666
"20015",26.5,27.5043333333334
"20017",31.6,30.5928666666667
"20019",33.5,32.8245916666666
"20021",31.6,30.3328791666666
"20023",33.1,30.219775
"20025",29.7,29.5690458333333
"20027",31.9,30.9477958333334
"20029",29.8,30.7981791666666
"20031",31.3,30.6459375
"20033",32.7,31.4202374999999
"20035",29.4,30.2020458333333
"20037",26.5,26.1710125
