"county_fips","per_obesit","pred_outcome"
"18083",36.8,37.7082861111111
"18085",38.7,37.4268833333333
"18087",39.6,36.6164874999999
"18089",39.9,38.4340041666667
"18091",37,37.4134791666666
"18093",42,38.1943708333334
"18095",36.4,41.2717125
"18097",38.3,37.0460625000001
"18099",43.2,37.7008416666667
"18101",39.1,38.2004333333333
"18103",44.3,38.5046083333333
"18105",32.5,34.15615
"18107",39.2,37.1487666666666
"18109",37.8,37.6571291666666
"18111",43.5,38.8959
"18113",39.6,38.2529416666666
"18115",39.5,38.351525
"18117",39.7,38.8048583333333
"18119",41.7,38.0571249999999
"18121",42.3,40.2531541666665
"18123",37.6,39.3626250000001
"18125",37.9,38.128425
"18127",39.9,37.2074791666667
"18129",40.4,36.9788958333333
"18131",38.7,39.3731208333333
"18133",38.4,36.7348541666666
"18135",38.7,38.9009375
"18137",36.2,38.7543
"18139",39.1,39.1942875
"18141",35.3,35.7090625
"18143",42.3,39.1187291666667
"18145",41.2,39.5511458333333
"18147",39.9,37.3225083333334
"18149",42.4,39.6671583333333
"18151",34.8,38.2115291666667
"18153",43.6,38.0273041666667
"18155",40.4,39.7538291666666
"18157",27.9,30.3783291666668
"18159",36.5,38.1124708333333
"18161",37.6,37.5115458333333
"18163",38.2,39.78595
"18165",40.6,38.7630208333333
"18167",41,35.4667916666666
"18169",38.1,38.434225
"18171",41.6,38.3528
"18173",34,34.4404
"18175",41.5,39.2065958333333
"18177",37.9,39.9930833333333
"18179",41.9,38.613
"18181",44.6,38.2094
"18183",39.7,38.0685666666666
"19001",39.9,38.3961333333333
"19003",39.1,38.1459541666666
"19005",42.3,38.4337
"19007",43.4,38.444725
"19009",37.6,39.4054041666667
"19011",40.8,37.0340749999999
"19013",40.4,35.1204249999999
"19015",43.4,36.8821374999999
"19017",37.6,35.1473708333332
"19019",37.6,36.7058958333333
"19021",38.1,36.2226083333334
"19023",39.3,37.6978708333334
"19025",39.8,37.1136791666667
"19027",39.7,37.609275
"19029",40.7,40.2313833333333
"19031",40.8,38.023725
"19033",40.1,36.5284583333333
"19035",40.6,38.3925166666667
"19037",39.4,37.3881625
"19039",43.1,39.1072666666666
"19041",35.2,37.5307333333333
"19043",41,38.4151083333333
"19045",39.3,37.6221874999999
"19047",42.6,37.0387791666667
"19049",32.8,33.9938791666667
"19051",37.5,38.3869666666667
"19053",39.6,38.7773833333333
"19055",39.7,38.7892708333333
"19057",34.6,36.6642333333333
"19059",37.2,36.4235833333333
"19061",34.3,36.0009541666666
"19063",42.5,37.4924791666667
"19065",38.5,39.2244875000001
"19067",39.8,38.3151750000001
"19069",40.7,37.8373291666667
"19071",39.9,38.3440125
"19073",35.8,39.3206708333334
"19075",37.5,37.2865708333333
"19077",37.2,37.8865
"19079",36.5,37.4300083333333
"19081",42.2,38.3365166666667
"19083",38.9,37.1191833333334
"19085",35.2,38.6361333333333
"19087",38.8,38.6981416666666
"19089",38,36.5936708333333
"19091",41.4,36.9509833333334
"19093",41,38.0183625
"19095",43.4,37.5771208333333
"19097",40.3,37.7134333333333
"19099",38.3,36.8074416666666
"19101",39.6,36.8232708333334
"19103",30.4,33.2359125
"19105",39.7,39.3705708333333
"19107",41.4,40.4350375
"19109",38.2,37.6187791666667
"19111",37.6,37.660575
"19113",35.4,36.2973541666666
"19115",40.2,39.6481458333334
"19117",39.8,39.8790999999999
"19119",42.2,36.9915749999999
"19121",37.2,36.9301749999999
"19123",38.6,38.0082083333333
"19125",39.4,36.3892916666666
"19127",44.1,36.3937833333334
"19129",39.2,36.4109208333333
"19131",40.1,36.7423458333333
"19133",42.2,39.2275166666667
"19135",38.2,37.5211916666667
"19137",39.5,38.9571874999999
"19139",41.4,36.6079791666667
"19141",38.8,36.966125
"19143",39.5,37.5295208333333
"19145",42.9,41.3506375
"19147",40,37.4537916666667
"19149",39.4,37.3731458333334
"19151",36.2,37.4417875
"19153",37,35.6725708333332
"19155",39.1,38.1832583333333
"19157",40.5,36.5331791666667
"19159",42.7,37.7726958333333
"19161",41.3,38.0887875000001
"19163",40.6,35.652475
"19165",37.8,38.053575
"19167",33,37.36305
"19169",30.8,31.9568916666667
"19171",40.2,38.7998833333334
"19173",39.7,38.6394208333332
"19175",37.2,38.5763666666667
"19177",39.5,38.6716249999999
"19179",41.7,38.0876625
"19181",38.7,36.807975
"19183",38.6,36.4650875
"19185",40.6,40.8708749999999
"19187",41.2,34.3915625000001
"19189",38.4,36.8046791666667
"19191",34.7,35.3864624999999
"19193",39.1,36.3981916666668
"19195",40.5,36.7718166666667
"19197",40.7,36.9730875
"20001",37.4,40.1424125
"20003",40.1,40.1391041666666
"20005",37,39.4336791666667
"20007",38.6,38.2937652777778
"20009",38.8,39.0845541666667
