"county_fips","per_diabet","pred_outcome"
"31063",11.9,12.0733125
"31065",13.5,12.2092125
"31067",12.6,11.9276333333333
"31069",15.5,12.6509166666667
"31071",12.3,10.830325
"31073",12.4,11.9231458333333
"31075",12.1,12.1102958333333
"31077",12.6,12.2313916666667
"31079",12,11.1481625
"31081",10.5,10.2500166666667
"31083",13,13.3707708333333
"31085",14.1,12.5249125
"31087",13.4,12.4023125
"31089",12.9,11.5442625
"31091",13.3,13.2439875
"31093",11.5,11.3050833333333
"31095",13.4,12.6257958333333
"31097",11.6,11.0249208333333
"31099",10.8,9.92424583333333
"31101",13.2,12.7790666666667
"31103",14.2,11.4112583333333
"31105",15.2,13.281425
"31107",14.1,12.5292291666667
"31109",9.6,9.10566666666667
"31111",12.9,11.4615875
"31113",12,11.9843333333333
"31115",13.5,12.4763375
"31117",13.3,11.5677375
"31119",11.8,10.7882625
"31121",11.7,11.3368458333333
"31123",13.3,12.4062125
"31125",12.7,11.9360166666667
"31127",11.7,11.671925
"31129",12.7,12.9765791666667
"31131",11.9,10.6627375
"31133",14.4,13.2843
"31135",11.9,12.5809916666667
"31137",11.5,10.914975
"31139",10.9,10.604075
"31141",11.9,10.6022583333333
"31143",12,11.0911375
"31145",12.1,11.76685
"31147",14,12.3842166666667
"31149",12.5,11.7659
"31151",11.8,11.3043375
"31153",9.4,8.70076666666668
"31155",10.5,9.67146249999999
"31157",13,12.3365291666666
"31159",9.5,9.58414999999999
"31161",13.9,13.5178083333333
"31163",13.7,12.0934291666667
"31165",16,12.2990125
"31167",11.5,10.9942666666667
"31169",13.2,11.81465
"31171",11.3,12.2068791666667
"31173",13.4,12.5776875
"31175",12.9,11.1953333333333
"31177",10.7,9.65431250000001
"31179",9.7,9.47605833333334
"31181",12.9,12.2752333333333
"31183",13.2,10.8247583333333
"31185",11.2,10.92365
"32001",11.7,11.7328666666667
"32003",12.4,11.9696291666667
"32005",12.2,12.2581708333334
"32007",11,10.8783416666667
"32009",17.7,12.5838458333333
"32011",16.1,12.6097166666667
"32013",11.5,11.3803416666667
"32015",13,11.2810541666667
"32017",11.8,11.5623875
"32019",12.3,11.9588625
"32021",17.6,13.6680708333334
"32023",15.7,14.8164208333333
"32027",12.1,11.9519958333334
"32029",12.4,12.5988375
"32031",10,10.8577041666667
"32033",12.6,11.820075
"32510",12.1,11.8097708333333
"33001",10.5,10.1454875
"33003",10.7,9.9916
"33005",9.5,9.74619583333335
"33007",13,11.7538625
"33009",9.3,9.47534999999999
"33011",9.2,9.3219
"33013",9.1,9.0415625
"33015",9.1,8.90449999999997
"33017",8.6,8.99606666666666
"33019",11.2,11.2169666666667
"34001",12.7,11.8400125
"34003",9.7,9.74587916666669
"34005",10.5,9.72719166666667
"34007",11.4,11.502025
"34009",11.7,11.5040791666667
"34011",13.5,13.3278958333333
"34013",12,12.7570791666667
"34015",10.3,10.4398333333333
"34017",10.5,12.7321958333333
"34019",9.2,9.16195000000002
"34021",11.1,10.75815
"34023",11.6,10.8279791666667
"34025",9.8,9.35574166666667
"34027",9,9.29061250000003
"34029",11.4,10.9583166666667
"34031",12.7,11.6073291666667
"34033",11.9,11.8631
"34035",10.1,9.37190833333337
"34037",9.5,9.60299583333335
"34039",11.6,11.4080833333333
"34041",10,10.6524166666667
"35001",11.6,12.4253333333333
"35003",17.7,16.3375
"35005",14.3,13.2599541666667
"35006",16.6,15.7977916666666
"35007",15.5,15.9487
"35009",12,11.8646625
"35011",15.3,15.3914291666667
"35013",13.7,12.4265
